[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000178 0x00000178 5   6            ascii   .text
2    0x0000019e 0x0000019e 7   8            ascii   P`.data
3    0x000001c8 0x000001c8 6   7            ascii   .rdata
4    0x000001ee 0x000001ee 6   7            ascii   0@.bss
5    0x00000218 0x00000218 6   7            ascii   .idata
6    0x00000240 0x00000240 4   5            ascii   .CRT
7    0x00000268 0x00000268 4   5            ascii   .tls
619  0x0000bf60 0x0040e360 32  33   .rdata  ascii   C:\WINDOWS\system32\vboxhook.dll
620  0x0000bf84 0x0040e384 33  34   .rdata  ascii   C:\WINDOWS\system32\vboxmrxnp.dll
621  0x0000bfa8 0x0040e3a8 31  32   .rdata  ascii   C:\WINDOWS\system32\vboxogl.dll
622  0x0000bfc8 0x0040e3c8 39  40   .rdata  ascii   C:\WINDOWS\system32\vboxoglarrayspu.dll
623  0x0000bff0 0x0040e3f0 37  38   .rdata  ascii   C:\WINDOWS\system32\vboxoglcrutil.dll
624  0x0000c018 0x0040e418 39  40   .rdata  ascii   C:\WINDOWS\system32\vboxoglerrorspu.dll
625  0x0000c040 0x0040e440 42  43   .rdata  ascii   C:\WINDOWS\system32\vboxoglfeedbackspu.dll
626  0x0000c06c 0x0040e46c 38  39   .rdata  ascii   C:\WINDOWS\system32\vboxoglpackspu.dll
627  0x0000c094 0x0040e494 45  46   .rdata  ascii   C:\WINDOWS\system32\vboxoglpassthroughspu.dll
628  0x0000c0c4 0x0040e4c4 35  36   .rdata  ascii   C:\WINDOWS\system32\vboxservice.exe
629  0x0000c0e8 0x0040e4e8 32  33   .rdata  ascii   C:\WINDOWS\system32\vboxtray.exe
630  0x0000c10c 0x0040e50c 35  36   .rdata  ascii   C:\WINDOWS\system32\VBoxControl.exe
631  0x0000c130 0x0040e530 51  52   .rdata  ascii   C:\program files\oracle\virtualbox guest additions\
632  0x0000c164 0x0040e564 38  39   .rdata  ascii   VirtualBox traced using system file %s
633  0x0000c18c 0x0040e58c 62  63   .rdata  ascii   [*] Detect by checking MAC address starting with 08:00:27 ... 
634  0x0000c1cc 0x0040e5cc 56  57   .rdata  ascii     [*] Detect by looking for pseudo devices VBox* x4 ... 
635  0x0000c205 0x0040e605 17  18   .rdata  ascii   \\.\VBoxMiniRdrDN
636  0x0000c217 0x0040e617 21  22   .rdata  ascii   \\.\pipe\VBoxMiniRdDN
637  0x0000c22d 0x0040e62d 15  16   .rdata  ascii   \\.\VBoxTrayIPC
638  0x0000c23d 0x0040e63d 20  21   .rdata  ascii   \\.\pipe\VBoxTrayIPC
639  0x0000c254 0x0040e654 33  34   .rdata  ascii   VirtualBox traced using device %s
640  0x0000c278 0x0040e678 49  50   .rdata  ascii     [*] Detect by looking for VBoxTray windows ... 
641  0x0000c2aa 0x0040e6aa 20  21   .rdata  ascii   VBoxTrayToolWndClass
642  0x0000c2bf 0x0040e6bf 15  16   .rdata  ascii   VBoxTrayToolWnd
643  0x0000c2d0 0x0040e6d0 79  80   .rdata  ascii     [*] Detect by looking for VBox processes (vboxservice.exe, vboxtray.exe) ... 
644  0x0000c320 0x0040e720 15  16   .rdata  ascii   vboxservice.exe
645  0x0000c330 0x0040e730 12  13   .rdata  ascii   vboxtray.exe
646  0x0000c344 0x0040e744 82  83   .rdata  ascii   [*] Detect by checking VBox network is sharing with VirtualBox Shared Folders ... 
647  0x0000c397 0x0040e797 25  26   .rdata  ascii   VirtualBox Shared Folders
648  0x0000c3b1 0x0040e7b1 21  22   .rdata  ascii   [-] VMware detection\n
649  0x0000c3c8 0x0040e7c8 44  45   .rdata  ascii     [*] Reg key Scsi identifier is VMWARE ... 
650  0x0000c3f5 0x0040e7f5 6   7    .rdata  ascii   VMWARE
651  0x0000c3fc 0x0040e7fc 76  77   .rdata  ascii   HARDWARE\DEVICEMAP\Scsi\Scsi Port 1\Scsi Bus 0\Target Id 0\Logical Unit Id 0
652  0x0000c44c 0x0040e84c 76  77   .rdata  ascii   HARDWARE\DEVICEMAP\Scsi\Scsi Port 2\Scsi Bus 0\Target Id 0\Logical Unit Id 0
653  0x0000c49c 0x0040e89c 60  61   .rdata  ascii     [*] Reg key (HKLM\SOFTWARE\VMware, Inc.\VMware Tools) ... 
654  0x0000c4dc 0x0040e8dc 34  35   .rdata  ascii   SOFTWARE\VMware, Inc.\VMware Tools
655  0x0000c500 0x0040e900 72  73   .rdata  ascii     [*] Detect by looking for C:\WINDOWS\system32\drivers\vmmouse.sys ... 
656  0x0000c54c 0x0040e94c 39  40   .rdata  ascii   C:\WINDOWS\system32\drivers\vmmouse.sys
657  0x0000c574 0x0040e974 71  72   .rdata  ascii     [*] Detect by looking for C:\WINDOWS\system32\drivers\vmhgfs.sys ... 
658  0x0000c5bc 0x0040e9bc 38  39   .rdata  ascii   C:\WINDOWS\system32\drivers\vmhgfs.sys
659  0x0000c5e4 0x0040e9e4 50  51   .rdata  ascii     [*] Detect by looking for pseudo devices x2 ... 
660  0x0000c617 0x0040ea17 8   9    .rdata  ascii   \\.\HGFS
661  0x0000c620 0x0040ea20 8   9    .rdata  ascii   \\.\vmci
662  0x0000c629 0x0040ea29 29  30   .rdata  ascii   VMWare traced using device %s
663  0x0000c648 0x0040ea48 62  63   .rdata  ascii   [*] Detect by checking MAC address starting with 00:05:69 ... 
664  0x0000c68c 0x0040ea8c 62  63   .rdata  ascii   [*] Detect by checking MAC address starting with 00:0C:29 ... 
665  0x0000c6d0 0x0040ead0 62  63   .rdata  ascii   [*] Detect by checking MAC address starting with 00:1C:14 ... 
666  0x0000c714 0x0040eb14 62  63   .rdata  ascii   [*] Detect by checking MAC address starting with 00:50:56 ... 
667  0x0000c758 0x0040eb58 57  58   .rdata  ascii   [*] Detect by checking network adapter name is VMware... 
668  0x0000c792 0x0040eb92 6   7    .rdata  ascii   VMware
669  0x0000c799 0x0040eb99 19  20   .rdata  ascii   [-] Wine detection\n
670  0x0000c7b0 0x0040ebb0 108 109  .rdata  ascii     [*] Using GetProcAddress() to check address of wine_get_unix_file_name func from kernel32.dll library ... 
671  0x0000c81d 0x0040ec1d 12  13   .rdata  ascii   kernel32.dll
672  0x0000c82a 0x0040ec2a 23  24   .rdata  ascii   wine_get_unix_file_name
673  0x0000c844 0x0040ec44 39  40   .rdata  ascii     [*] Reg key (HKCU\SOFTWARE\Wine) ... 
674  0x0000c86c 0x0040ec6c 13  14   .rdata  ascii   SOFTWARE\Wine
675  0x0000c87c 0x0040ec7c 30  31   .rdata  ascii   [-] Generic sandbox detection\n
676  0x0000c89c 0x0040ec9c 57  58   .rdata  ascii     [*] Using GetTickCount() to check if sleep has succeed 
677  0x0000c8d6 0x0040ecd6 25  26   .rdata  ascii   4500ms < %dms ...  FALSE\n
678  0x0000c8f0 0x0040ecf0 23  24   .rdata  ascii   4500ms > %dms ... TRUE\n
679  0x0000c908 0x0040ed08 23  24   .rdata  ascii   [-] Debugger detection\n
680  0x0000c920 0x0040ed20 64  65   .rdata  ascii     [*] Using OutputDebugString() to send strings to debugger ... 
681  0x0000c961 0x0040ed61 7   8    .rdata  ascii   useless
682  0x0000c96c 0x0040ed6c 135 136  .rdata  ascii          but only works on MS Windows systems prior to Vista see "https://msdn.microsoft.com/ja-jp/library/cc428973.aspx" for more info \n
683  0x0000c9f4 0x0040edf4 20  21   .rdata  ascii   [-] Hooks detection\n
684  0x0000ca0c 0x0040ee0c 59  60   .rdata  ascii     [*] Detect by tracing hooks using DeleteFileW method ... 
685  0x0000ca48 0x0040ee48 63  64   .rdata  ascii     [*] Detect by tracing hooks using ShellExecuteExW method ... 
686  0x0000ca88 0x0040ee88 62  63   .rdata  ascii     [*] Detect by tracing hooks using CreateProcessA method ... 
687  0x0000cac7 0x0040eec7 20  21   .rdata  ascii   [-] Bochs detection\n
688  0x0000cadc 0x0040eedc 82  83   .rdata  ascii     [*] Reg key (HKLM\HARDWARE\Description\System "SystemBiosVersion") is BOCHS ... 
689  0x0000cb2f 0x0040ef2f 5   6    .rdata  ascii   BOCHS
690  0x0000cb38 0x0040ef38 72  73   .rdata  ascii     [*] Detect by proccessor brand name is P (CPU AMD value is wrong) ... 
691  0x0000cb81 0x0040ef81 24  25   .rdata  ascii   AMD Athlon(tm) processor
692  0x0000cb9c 0x0040ef9c 65  66   .rdata  ascii     [*] Detect by easter egg is wrong (CPU AMD value is wrong) ... 
693  0x0000cbe0 0x0040efe0 69  70   .rdata  ascii     [*] Detect by INTEL CPU processor is Intel(R) Pentium(R) 4 CPU ... 
694  0x0000cc28 0x0040f028 47  48   .rdata  ascii                 Intel(R) Pentium(R) 4 CPU        
695  0x0000cc58 0x0040f058 18  19   .rdata  ascii   [-] CPU detection\n
696  0x0000cc6b 0x0040f06b 17  18   .rdata  ascii   %lu.%lu build %lu
697  0x0000cc7d 0x0040f07d 27  28   .rdata  ascii          Windows version: %s\n
698  0x0000cc99 0x0040f099 19  20   .rdata  ascii          CPU: %s %s \n
699  0x0000ccad 0x0040f0ad 19  20   .rdata  ascii   Windows version: %s
700  0x0000ccc1 0x0040f0c1 10  11   .rdata  ascii   CPU: %s %s
701  0x0000cccc 0x0040f0cc 104 105  .rdata  ascii     [*] Detect by checking the difference between CPU timestamp counters (rdtsc: Read Time Stamp Counter) 
702  0x0000cd35 0x0040f135 23  24   .rdata  ascii   0 < %d < 750 ... FALSE\n
703  0x0000cd4d 0x0040f14d 28  29   .rdata  ascii   0 > %d || 750 < %d ... TRUE\n
704  0x0000cd6c 0x0040f16c 124 125  .rdata  ascii     [*] Detect by checking the difference between CPU timestamp counters (rdtsc: Read Time Stamp Counter) forcing VM exit ... 
705  0x0000cde9 0x0040f1e9 24  25   .rdata  ascii   0 < %d < 1000 ... FALSE\n
706  0x0000ce02 0x0040f202 29  30   .rdata  ascii   0 > %d || 1000 < %d ... TRUE\n
707  0x0000ce20 0x0040f220 66  67   .rdata  ascii     [*] Detect by checking hypervisor bit in cpuid feature bits ... 
708  0x0000ce64 0x0040f264 72  73   .rdata  ascii     [*] Detect by checking cpuid vendor is KVM || Hv || VMware || Xen ... 
709  0x0000cead 0x0040f2ad 12  13   .rdata  ascii   KVMKVMKVMKVM
710  0x0000ceba 0x0040f2ba 12  13   .rdata  ascii   Microsoft Hv
711  0x0000cec7 0x0040f2c7 12  13   .rdata  ascii   VMwareVMware
712  0x0000ced4 0x0040f2d4 12  13   .rdata  ascii   XenVMMXenVMM
713  0x0000cee1 0x0040f2e1 18  19   .rdata  ascii   WSAStartup Failed.
714  0x0000cef4 0x0040f2f4 9   10   .rdata  ascii   NXdomain 
715  0x0000cefe 0x0040f2fe 12  13   .rdata  ascii   Basic realm=
716  0x0000cf10 0x0040f310 149 150  .rdata  ascii   POST %s HTTP/1.1\r\nHost: %s\r\nUser-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows XP)\r\nReferer: http://%s%s\r\nCokkie: xtl_s=%s\r\nContent-Length: 207\r\n
717  0x0000cfa6 0x0040f3a6 14  15   .rdata  ascii   tws_action=%s&
718  0x0000cfb5 0x0040f3b5 15  16   .rdata  ascii   RegisteredOwner
719  0x0000cfc8 0x0040f3c8 44  45   .rdata  ascii   SOFTWARE\Microsoft\Windows NT\CurrentVersion
720  0x0000cff5 0x0040f3f5 22  23   .rdata  ascii   RegisteredOrganization
721  0x0000d00c 0x0040f40c 11  12   .rdata  ascii   InstallDate
722  0x0000d018 0x0040f418 10  11   .rdata  ascii   BIOSVendor
723  0x0000d024 0x0040f424 32  33   .rdata  ascii   HARDWARE\DESCRIPTION\System\BIOS
724  0x0000d045 0x0040f445 11  12   .rdata  ascii   BIOSVersion
725  0x0000d051 0x0040f451 15  16   .rdata  ascii   BIOSReleaseDate
726  0x0000d061 0x0040f461 17  18   .rdata  ascii   HTTP/1.1 200 OK\r\n
727  0x0000d08c 0x0040f48c 55  56   .rdata  ascii   Error allocating memory needed to call GetAdaptersinfo\n
728  0x0000d0c4 0x0040f4c4 16  17   .rdata  ascii   ComboIndex: \t%d\n
729  0x0000d0d5 0x0040f4d5 18  19   .rdata  ascii   Adapter Name: \t%s\n
730  0x0000d0e8 0x0040f4e8 18  19   .rdata  ascii   Adapter Desc: \t%s\n
731  0x0000d0fb 0x0040f4fb 15  16   .rdata  ascii   Adapter Addr: \t
732  0x0000d10b 0x0040f50b 5   6    .rdata  ascii   %.2X\n
733  0x0000d111 0x0040f511 5   6    .rdata  ascii   %.2X-
734  0x0000d117 0x0040f517 11  12   .rdata  ascii   Index: \t%d\n
735  0x0000d123 0x0040f523 7   8    .rdata  ascii   Type: \t
736  0x0000d12b 0x0040f52b 6   7    .rdata  ascii   Other\n
737  0x0000d132 0x0040f532 9   10   .rdata  ascii   Ethernet\n
738  0x0000d13c 0x0040f53c 11  12   .rdata  ascii   Token Ring\n
739  0x0000d148 0x0040f548 5   6    .rdata  ascii   FDDI\n
740  0x0000d14e 0x0040f54e 4   5    .rdata  ascii   PPP\n
741  0x0000d153 0x0040f553 9   10   .rdata  ascii   Lookback\n
742  0x0000d15d 0x0040f55d 5   6    .rdata  ascii   Slip\n
743  0x0000d163 0x0040f563 17  18   .rdata  ascii   Unknown type %ld\n
744  0x0000d175 0x0040f575 16  17   .rdata  ascii   IP Address: \t%s\n
745  0x0000d186 0x0040f586 13  14   .rdata  ascii   IP Mask: \t%s\n
746  0x0000d194 0x0040f594 13  14   .rdata  ascii   Gateway: \t%s\n
747  0x0000d1a2 0x0040f5a2 4   5    .rdata  ascii   ***\n
748  0x0000d1a7 0x0040f5a7 18  19   .rdata  ascii   DHCP Enabled: Yes\n
749  0x0000d1ba 0x0040f5ba 19  20   .rdata  ascii     DHCP Server: \t%s\n
750  0x0000d1ce 0x0040f5ce 18  19   .rdata  ascii     Lease Obtained: 
751  0x0000d1e1 0x0040f5e1 17  18   .rdata  ascii   DHCP Enabled: No\n
752  0x0000d1f3 0x0040f5f3 15  16   .rdata  ascii   Have Wins: Yes\n
753  0x0000d203 0x0040f603 29  30   .rdata  ascii     Primary Wins Server:    %s\n
754  0x0000d221 0x0040f621 29  30   .rdata  ascii     Secondary Wins Server:  %s\n
755  0x0000d23f 0x0040f63f 14  15   .rdata  ascii   Have Wins: No\n
756  0x0000d250 0x0040f650 38  39   .rdata  ascii   GetAdaptersInfo failed with error: %d\n
757  0x0000d2f0 0x0040f6f0 5   6    .rdata  ascii   %02x-
758  0x0000d2f6 0x0040f6f6 4   5    .rdata  ascii   %02x
759  0x0000d2fb 0x0040f6fb 5   6    .rdata  ascii   other
760  0x0000d301 0x0040f701 4   5    .rdata  ascii   \t%s\n
761  0x0000d306 0x0040f706 7   8    .rdata  ascii   invalid
762  0x0000d30e 0x0040f70e 7   8    .rdata  ascii   dynamic
763  0x0000d316 0x0040f716 6   7    .rdata  ascii   static
764  0x0000d31d 0x0040f71d 22  23   .rdata  ascii   GetIpNetTable failed.\n
765  0x0000d334 0x0040f734 10  11   .rdata  ascii   \tError: %s
766  0x0000d33f 0x0040f73f 24  25   .rdata  ascii   Error allocating memory\n
767  0x0000d358 0x0040f758 22  23   .rdata  ascii   Number of entries: %d\n
768  0x0000d36f 0x0040f76f 13  14   .rdata  ascii   TCP[%d] %s:%d
769  0x0000d37d 0x0040f77d 7   8    .rdata  ascii    %s:%d 
770  0x0000d385 0x0040f785 7   8    .rdata  ascii   CLOSED\n
771  0x0000d38d 0x0040f78d 7   8    .rdata  ascii   LISTEN\n
772  0x0000d395 0x0040f795 9   10   .rdata  ascii   SYN-SENT\n
773  0x0000d39f 0x0040f79f 13  14   .rdata  ascii   SYN-RECEIVED\n
774  0x0000d3ad 0x0040f7ad 12  13   .rdata  ascii   ESTABLISHED\n
775  0x0000d3ba 0x0040f7ba 11  12   .rdata  ascii   FIN-WAIT-1\n
776  0x0000d3c6 0x0040f7c6 12  13   .rdata  ascii   FIN-WAIT-2 \n
777  0x0000d3d3 0x0040f7d3 11  12   .rdata  ascii   CLOSE-WAIT\n
778  0x0000d3df 0x0040f7df 8   9    .rdata  ascii   CLOSING\n
779  0x0000d3e8 0x0040f7e8 9   10   .rdata  ascii   LAST-ACK\n
780  0x0000d3f2 0x0040f7f2 10  11   .rdata  ascii   TIME-WAIT\n
781  0x0000d3fd 0x0040f7fd 11  12   .rdata  ascii   DELETE-TCB\n
782  0x0000d409 0x0040f809 22  23   .rdata  ascii   UNKNOWN dwState value\n
783  0x0000d420 0x0040f820 28  29   .rdata  ascii   \tGetTcpTable failed with %d\n
784  0x0000d474 0x0040f874 15  16   .rdata  ascii   UDP[%d]  %s:%d\n
785  0x0000d484 0x0040f884 27  28   .rdata  ascii   GetUdpTable failed with %d\n
786  0x0000d4b2 0x0040f8b2 8   9    .rdata  ascii   kernel32
787  0x0000d4bb 0x0040f8bb 14  15   .rdata  ascii   IsWow64Process
788  0x0000d4ca 0x0040f8ca 19  20   .rdata  ascii   %d/%d/%d %d:%d:%d%s
789  0x0000d4e0 0x0040f8e0 38  39   .rdata  ascii   %04d/%02d/%02d %02d:%02d:%02d %12d %s\n
790  0x0000d507 0x0040f907 5   6    .rdata  ascii   \t\t%s\n
791  0x0000d50d 0x0040f90d 14  15   .rdata  ascii   %s: not found\n
792  0x0000d521 0x0040f921 15  16   .rdata  ascii   Directry of %s\n
793  0x0000d534 0x0040f934 31  32   .rdata  ascii   -----End of main directry-----\n
794  0x0000d554 0x0040f954 31  32   .rdata  ascii   pointer %d : (dx, dy)=(%d, %d)\n
795  0x0000d574 0x0040f974 18  19   .rdata  ascii   Runtime: %d msec.\n
796  0x0000d587 0x0040f987 25  26   .rdata  ascii   -----MEMORYSTATUSEX-----\n
797  0x0000d5a4 0x0040f9a4 42  43   .rdata  ascii   Total      Physical Memory (byte) : %llu \n
798  0x0000d5d0 0x0040f9d0 42  43   .rdata  ascii   Available  Physical Memory (byte) : %llu \n
799  0x0000d5fc 0x0040f9fc 42  43   .rdata  ascii   Total      Virtual  Memory (byte) : %llu \n
800  0x0000d628 0x0040fa28 42  43   .rdata  ascii   Available  Virtual  Memory (byte) : %llu \n
801  0x0000d653 0x0040fa53 23  24   .rdata  ascii   -----MEMORYSTATUS-----\n
802  0x0000d66b 0x0040fa6b 9   10   .rdata  ascii   ProductId
803  0x0000d678 0x0040fa78 44  45   .rdata  ascii   SOFTWARE\Microsoft\Windows NT\CurrentVersion
804  0x0000d6a9 0x0040faa9 18  19   .rdata  ascii   SystemManufacturer
805  0x0000d6bc 0x0040fabc 50  51   .rdata  ascii   SYSTEM\CurrentControlSet\Control\SystemInformation
806  0x0000d6ef 0x0040faef 18  19   .rdata  ascii   OS version: %d.%d\n
807  0x0000d702 0x0040fb02 15  16   .rdata  ascii   #Processor: %d\n
808  0x0000d712 0x0040fb12 4   5    .rdata  ascii   %c:\
809  0x0000d717 0x0040fb17 14  15   .rdata  ascii   Drive[%d]: %s\n
810  0x0000d726 0x0040fb26 17  18   .rdata  ascii   Volume name : %s\n
811  0x0000d738 0x0040fb38 21  22   .rdata  ascii   Serial number : %08X\n
812  0x0000d74e 0x0040fb4e 22  23   .rdata  ascii   File system name : %s\n
813  0x0000d765 0x0040fb65 23  24   .rdata  ascii   Available : %I64u Byte\n
814  0x0000d77d 0x0040fb7d 23  24   .rdata  ascii   All       : %I64u Byte\n
815  0x0000d795 0x0040fb95 23  24   .rdata  ascii   Free      : %I64u Byte\n
816  0x0000d7b0 0x0040fbb0 34  35   .rdata  ascii   System locale : %s\nLocale ID : %d\n
817  0x0000d7d3 0x0040fbd3 7   8    .rdata  ascii   ProgMan
818  0x0000d7db 0x0040fbdb 26  27   .rdata  ascii   # icon(s) of Desktop : %d\n
819  0x0000d7f6 0x0040fbf6 21  22   .rdata  ascii   Resolution : %d X %d\n
820  0x0000d80c 0x0040fc0c 16  17   .rdata  ascii   Color : %d Bits\n
821  0x0000d820 0x0040fc20 9   10   .rdata  ascii   Error: 1\n
822  0x0000d82a 0x0040fc2a 9   10   .rdata  ascii   Error: 2\n
823  0x0000d834 0x0040fc34 9   10   .rdata  ascii   Error: 3\n
824  0x0000d83e 0x0040fc3e 9   10   .rdata  ascii   Error: 4\n
825  0x0000d848 0x0040fc48 9   10   .rdata  ascii   Error: 5\n
826  0x0000d852 0x0040fc52 8   9    .rdata  ascii   %ls: %s\n
827  0x0000d85b 0x0040fc5b 8   9    .rdata  ascii   %ls: %d\n
828  0x0000d864 0x0040fc64 8   9    .rdata  ascii   %ls: %u\n
829  0x0000d86d 0x0040fc6d 9   10   .rdata  ascii   %ls: %ls\n
830  0x0000d877 0x0040fc77 18  19   .rdata  ascii   ---End of data---\n
831  0x0000d88c 0x0040fc8c 64  65   .rdata  ascii   ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/
832  0x0000d8cd 0x0040fccd 5   6    .rdata  ascii   %%%2X
833  0x0000d8d4 0x0040fcd4 8   9    .rdata  ascii   kernel32
834  0x0000d8e0 0x0040fce0 30  31   .rdata  ascii   Wow64DisableWow64FsRedirection
835  0x0000d8ff 0x0040fcff 29  30   .rdata  ascii   Wow64RevertWow64FsRedirection
836  0x0000d91d 0x0040fd1d 14  15   .rdata  ascii   IsWow64Process
837  0x0000d92c 0x0040fd2c 8   9    .rdata  ascii   %c%c%c%c
838  0x0000d959 0x0040fd59 5   6    .rdata  ascii   <5IkQ
839  0x0000d9ea 0x0040fdea 4   5    .rdata  ascii   s1q4
840  0x0000da29 0x0040fe29 5   6    .rdata  ascii   <5IkQ
841  0x0000da49 0x0040fe49 5   6    .rdata  ascii   <5IkQ
842  0x0000db1c 0x0040ff1c 13  14   .rdata  ascii   Unknown error
843  0x0000db2c 0x0040ff2c 42  43   .rdata  ascii   _matherr(): %s in %s(%g, %g)  (retval=%g)\n
844  0x0000db58 0x0040ff58 30  31   .rdata  ascii   Argument domain error (DOMAIN)
845  0x0000db77 0x0040ff77 27  28   .rdata  ascii   Argument singularity (SIGN)
846  0x0000db94 0x0040ff94 31  32   .rdata  ascii   Overflow range error (OVERFLOW)
847  0x0000dbb4 0x0040ffb4 53  54   .rdata  ascii   The result is too small to be represented (UNDERFLOW)
848  0x0000dbec 0x0040ffec 34  35   .rdata  ascii   Total loss of significance (TLOSS)
849  0x0000dc10 0x00410010 36  37   .rdata  ascii   Partial loss of significance (PLOSS)
850  0x0000dc50 0x00410050 27  28   .rdata  ascii   Mingw-w64 runtime failure:\n
851  0x0000dc6c 0x0041006c 31  32   .rdata  ascii   Address %p has no image-section
852  0x0000dc8c 0x0041008c 48  49   .rdata  ascii     VirtualQuery failed for %d bytes at address %p
853  0x0000dcc0 0x004100c0 38  39   .rdata  ascii     VirtualProtect failed with code 0x%x
854  0x0000dce8 0x004100e8 49  50   .rdata  ascii     Unknown pseudo relocation protocol version %d.\n
855  0x0000dd1c 0x0041011c 41  42   .rdata  ascii     Unknown pseudo relocation bit size %d.\n
856  0x0000dd50 0x00410150 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
857  0x0000dd64 0x00410164 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
858  0x0000dd78 0x00410178 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
859  0x0000dd8c 0x0041018c 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
860  0x0000dda0 0x004101a0 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
861  0x0000ddb4 0x004101b4 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
862  0x0000ddc8 0x004101c8 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
863  0x0000dddc 0x004101dc 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
864  0x0000ddf0 0x004101f0 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
865  0x0000de04 0x00410204 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
866  0x0000de18 0x00410218 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
867  0x0000de2c 0x0041022c 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
868  0x0000de40 0x00410240 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
869  0x0000de54 0x00410254 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
870  0x0000de68 0x00410268 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
871  0x0000de7c 0x0041027c 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
872  0x0000de90 0x00410290 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
873  0x0000dea4 0x004102a4 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
874  0x0000deb8 0x004102b8 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
875  0x0000decc 0x004102cc 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
876  0x0000dee0 0x004102e0 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
877  0x0000def4 0x004102f4 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
878  0x0000df08 0x00410308 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
879  0x0000df1c 0x0041031c 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
880  0x0000df30 0x00410330 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
881  0x0000df44 0x00410344 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
882  0x0000df58 0x00410358 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
883  0x0000df6c 0x0041036c 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
884  0x0000df80 0x00410380 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
885  0x0000df94 0x00410394 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
886  0x0000dfa8 0x004103a8 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
887  0x0000dfbc 0x004103bc 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
888  0x0000dfd0 0x004103d0 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
889  0x0000dfe4 0x004103e4 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
890  0x0000dff8 0x004103f8 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
891  0x0000e00c 0x0041040c 16  17   .rdata  ascii   GCC: (GNU) 4.8.3
892  0x0000e80e 0x0041260e 11  12   .idata  ascii   RegCloseKey
893  0x0000e81c 0x0041261c 13  14   .idata  ascii   RegOpenKeyExA
894  0x0000e82c 0x0041262c 16  17   .idata  ascii   RegQueryValueExA
895  0x0000e840 0x00412640 13  14   .idata  ascii   GetDeviceCaps
896  0x0000e850 0x00412650 20  21   .idata  ascii   GetAdaptersAddresses
897  0x0000e868 0x00412668 15  16   .idata  ascii   GetAdaptersInfo
898  0x0000e87a 0x0041267a 13  14   .idata  ascii   GetIpNetTable
899  0x0000e88a 0x0041268a 11  12   .idata  ascii   GetTcpTable
900  0x0000e898 0x00412698 11  12   .idata  ascii   GetUdpTable
901  0x0000e8a6 0x004126a6 11  12   .idata  ascii   CloseHandle
902  0x0000e8b4 0x004126b4 11  12   .idata  ascii   CreateFileA
903  0x0000e8c2 0x004126c2 14  15   .idata  ascii   CreateProcessA
904  0x0000e8d4 0x004126d4 16  17   .idata  ascii   CreateSemaphoreA
905  0x0000e8e8 0x004126e8 12  13   .idata  ascii   CreateThread
906  0x0000e8f8 0x004126f8 24  25   .idata  ascii   CreateToolhelp32Snapshot
907  0x0000e914 0x00412714 21  22   .idata  ascii   DeleteCriticalSection
908  0x0000e92c 0x0041272c 11  12   .idata  ascii   DeleteFileA
909  0x0000e93a 0x0041273a 11  12   .idata  ascii   DeleteFileW
910  0x0000e948 0x00412748 20  21   .idata  ascii   EnterCriticalSection
911  0x0000e960 0x00412760 14  15   .idata  ascii   FormatMessageA
