[Strings]
nth  paddr      vaddr      len size section  type    string
734  0x0000f268 0x00412668 11  12   .reloc   ascii   MoveFileExW
735  0x0000f276 0x00412676 18  19   .reloc   ascii   SetFileAttributesW
736  0x0000f28c 0x0041268c 23  24   .reloc   ascii   TryEnterCriticalSection
737  0x0000f2a6 0x004126a6 17  18   .reloc   ascii   QueueUserWorkItem
738  0x0000f2ba 0x004126ba 19  20   .reloc   ascii   WideCharToMultiByte
739  0x0000f2d0 0x004126d0 13  14   .reloc   ascii   MapViewOfFile
740  0x0000f2e0 0x004126e0 18  19   .reloc   ascii   CreateFileMappingW
741  0x0000f2f6 0x004126f6 14  15   .reloc   ascii   Process32NextW
742  0x0000f308 0x00412708 15  16   .reloc   ascii   Process32FirstW
743  0x0000f31a 0x0041271a 24  25   .reloc   ascii   CreateToolhelp32Snapshot
744  0x0000f336 0x00412736 23  24   .reloc   ascii   GetSystemTimeAsFileTime
745  0x0000f350 0x00412750 13  14   .reloc   ascii   GetSystemTime
746  0x0000f360 0x00412760 20  21   .reloc   ascii   FileTimeToSystemTime
747  0x0000f378 0x00412778 21  22   .reloc   ascii   SetThreadAffinityMask
748  0x0000f390 0x00412790 18  19   .reloc   ascii   CreateRemoteThread
749  0x0000f3a4 0x004127a4 12  13   .reloc   ascii   KERNEL32.dll
750  0x0000f3b4 0x004127b4 13  14   .reloc   ascii   ExitWindowsEx
751  0x0000f3c4 0x004127c4 8   9    .reloc   ascii   SetPropA
752  0x0000f3d0 0x004127d0 14  15   .reloc   ascii   DefWindowProcW
753  0x0000f3e2 0x004127e2 13  14   .reloc   ascii   DestroyWindow
754  0x0000f3f2 0x004127f2 15  16   .reloc   ascii   CreateWindowExW
755  0x0000f404 0x00412804 13  14   .reloc   ascii   GetClientRect
756  0x0000f414 0x00412814 15  16   .reloc   ascii   GetMenuItemRect
757  0x0000f426 0x00412826 11  12   .reloc   ascii   RemovePropA
758  0x0000f434 0x00412834 16  17   .reloc   ascii   UnregisterClassW
759  0x0000f448 0x00412848 15  16   .reloc   ascii   EnableScrollBar
760  0x0000f45a 0x0041285a 15  16   .reloc   ascii   CreatePopupMenu
761  0x0000f46c 0x0041286c 11  12   .reloc   ascii   AppendMenuW
762  0x0000f47a 0x0041287a 10  11   .reloc   ascii   CreateMenu
763  0x0000f488 0x00412888 16  17   .reloc   ascii   RegisterClassExW
764  0x0000f49c 0x0041289c 8   9    .reloc   ascii   GetPropA
765  0x0000f4a8 0x004128a8 9   10   .reloc   ascii   SendInput
766  0x0000f4b4 0x004128b4 16  17   .reloc   ascii   GetSystemMetrics
767  0x0000f4c6 0x004128c6 10  11   .reloc   ascii   USER32.dll
768  0x0000f4d4 0x004128d4 12  13   .reloc   ascii   DeleteObject
769  0x0000f4e4 0x004128e4 13  14   .reloc   ascii   CreatePalette
770  0x0000f4f2 0x004128f2 9   10   .reloc   ascii   GDI32.dll
771  0x0000f4fe 0x004128fe 13  14   .reloc   ascii   StartServiceA
772  0x0000f50e 0x0041290e 18  19   .reloc   ascii   CloseServiceHandle
773  0x0000f524 0x00412924 14  15   .reloc   ascii   CreateServiceA
774  0x0000f536 0x00412936 14  15   .reloc   ascii   OpenSCManagerA
775  0x0000f548 0x00412948 21  22   .reloc   ascii   AdjustTokenPrivileges
776  0x0000f560 0x00412960 21  22   .reloc   ascii   LookupPrivilegeValueW
777  0x0000f578 0x00412978 16  17   .reloc   ascii   OpenProcessToken
778  0x0000f58c 0x0041298c 16  17   .reloc   ascii   CryptDestroyHash
779  0x0000f5a0 0x004129a0 15  16   .reloc   ascii   CryptDestroyKey
780  0x0000f5b2 0x004129b2 12  13   .reloc   ascii   CryptEncrypt
781  0x0000f5c2 0x004129c2 14  15   .reloc   ascii   CryptDeriveKey
782  0x0000f5d4 0x004129d4 13  14   .reloc   ascii   CryptHashData
783  0x0000f5e4 0x004129e4 15  16   .reloc   ascii   CryptCreateHash
784  0x0000f5f6 0x004129f6 20  21   .reloc   ascii   CryptAcquireContextW
785  0x0000f60e 0x00412a0e 19  20   .reloc   ascii   CryptReleaseContext
786  0x0000f624 0x00412a24 17  18   .reloc   ascii   CryptGetHashParam
787  0x0000f638 0x00412a38 7   8    .reloc   ascii   FreeSid
788  0x0000f642 0x00412a42 8   9    .reloc   ascii   EqualSid
789  0x0000f64e 0x00412a4e 19  20   .reloc   ascii   GetTokenInformation
790  0x0000f664 0x00412a64 24  25   .reloc   ascii   AllocateAndInitializeSid
791  0x0000f680 0x00412a80 25  26   .reloc   ascii   SetSecurityDescriptorDacl
792  0x0000f69c 0x00412a9c 28  29   .reloc   ascii   InitializeSecurityDescriptor
793  0x0000f6bc 0x00412abc 16  17   .reloc   ascii   SetEntriesInAclW
794  0x0000f6d0 0x00412ad0 16  17   .reloc   ascii   SetServiceStatus
795  0x0000f6e4 0x00412ae4 11  12   .reloc   ascii   RegCloseKey
796  0x0000f6f2 0x00412af2 11  12   .reloc   ascii   RegFlushKey
797  0x0000f700 0x00412b00 14  15   .reloc   ascii   RegSetValueExW
798  0x0000f712 0x00412b12 11  12   .reloc   ascii   RegOpenKeyW
799  0x0000f720 0x00412b20 13  14   .reloc   ascii   StartServiceW
800  0x0000f730 0x00412b30 13  14   .reloc   ascii   DeleteService
801  0x0000f740 0x00412b40 12  13   .reloc   ascii   OpenServiceW
802  0x0000f750 0x00412b50 14  15   .reloc   ascii   CreateServiceW
803  0x0000f762 0x00412b62 14  15   .reloc   ascii   OpenSCManagerW
804  0x0000f774 0x00412b74 27  28   .reloc   ascii   RegisterServiceCtrlHandlerW
805  0x0000f792 0x00412b92 27  28   .reloc   ascii   StartServiceCtrlDispatcherW
806  0x0000f7b0 0x00412bb0 19  20   .reloc   ascii   SetTokenInformation
807  0x0000f7c6 0x00412bc6 13  14   .reloc   ascii   RegCreateKeyW
808  0x0000f7d6 0x00412bd6 16  17   .reloc   ascii   RegQueryValueExW
809  0x0000f7ea 0x00412bea 21  22   .reloc   ascii   CryptVerifySignatureW
810  0x0000f802 0x00412c02 14  15   .reloc   ascii   CryptImportKey
811  0x0000f814 0x00412c14 14  15   .reloc   ascii   CryptGenRandom
812  0x0000f826 0x00412c26 16  17   .reloc   ascii   DuplicateTokenEx
813  0x0000f83a 0x00412c3a 20  21   .reloc   ascii   CheckTokenMembership
814  0x0000f852 0x00412c52 20  21   .reloc   ascii   CreateProcessAsUserW
815  0x0000f868 0x00412c68 12  13   .reloc   ascii   ADVAPI32.dll
816  0x0000f878 0x00412c78 13  14   .reloc   ascii   ShellExecuteA
817  0x0000f888 0x00412c88 16  17   .reloc   ascii   SHGetFolderPathW
818  0x0000f89a 0x00412c9a 11  12   .reloc   ascii   SHELL32.dll
819  0x0000f8a8 0x00412ca8 16  17   .reloc   ascii   InternetReadFile
820  0x0000f8bc 0x00412cbc 14  15   .reloc   ascii   HttpQueryInfoW
821  0x0000f8ce 0x00412cce 19  20   .reloc   ascii   InternetCloseHandle
822  0x0000f8e4 0x00412ce4 18  19   .reloc   ascii   InternetSetOptionW
823  0x0000f8fa 0x00412cfa 13  14   .reloc   ascii   InternetOpenW
824  0x0000f90a 0x00412d0a 16  17   .reloc   ascii   HttpSendRequestW
825  0x0000f91e 0x00412d1e 22  23   .reloc   ascii   HttpAddRequestHeadersW
826  0x0000f938 0x00412d38 20  21   .reloc   ascii   InternetQueryOptionW
827  0x0000f950 0x00412d50 16  17   .reloc   ascii   HttpOpenRequestW
828  0x0000f964 0x00412d64 16  17   .reloc   ascii   InternetConnectW
829  0x0000f978 0x00412d78 17  18   .reloc   ascii   InternetCrackUrlW
830  0x0000f98a 0x00412d8a 11  12   .reloc   ascii   WININET.dll
831  0x0000f998 0x00412d98 12  13   .reloc   ascii   freeaddrinfo
832  0x0000f9a8 0x00412da8 11  12   .reloc   ascii   getaddrinfo
833  0x0000f9b4 0x00412db4 10  11   .reloc   ascii   WS2_32.dll
834  0x0000f9c2 0x00412dc2 7   8    .reloc   ascii   DnsFree
835  0x0000f9cc 0x00412dcc 10  11   .reloc   ascii   DnsQuery_W
836  0x0000f9d8 0x00412dd8 10  11   .reloc   ascii   DNSAPI.dll
837  0x0000f9e6 0x00412de6 32  33   .reloc   ascii   ExpandEnvironmentStringsForUserW
838  0x0000fa0a 0x00412e0a 23  24   .reloc   ascii   DestroyEnvironmentBlock
839  0x0000fa24 0x00412e24 22  23   .reloc   ascii   CreateEnvironmentBlock
840  0x0000fa3c 0x00412e3c 11  12   .reloc   ascii   USERENV.dll
841  0x0000fa4a 0x00412e4a 13  14   .reloc   ascii   IsThemeActive
842  0x0000fa58 0x00412e58 11  12   .reloc   ascii   UxTheme.dll
843  0x0000fa66 0x00412e66 7   8    .reloc   ascii   _unlink
844  0x0000fa70 0x00412e70 6   7    .reloc   ascii   fclose
845  0x0000fa7a 0x00412e7a 6   7    .reloc   ascii   fwrite
846  0x0000fa84 0x00412e84 5   6    .reloc   ascii   fopen
847  0x0000fa8c 0x00412e8c 7   8    .reloc   ascii   sprintf
848  0x0000fa96 0x00412e96 4   5    .reloc   ascii   free
849  0x0000fa9e 0x00412e9e 7   8    .reloc   ascii   _time64
850  0x0000faa8 0x00412ea8 8   9    .reloc   ascii   _wcsicmp
851  0x0000fab4 0x00412eb4 7   8    .reloc   ascii   _wcsdup
852  0x0000fabe 0x00412ebe 11  12   .reloc   ascii   _vsnwprintf
853  0x0000facc 0x00412ecc 6   7    .reloc   ascii   malloc
854  0x0000fad6 0x00412ed6 6   7    .reloc   ascii   memcpy
855  0x0000fae0 0x00412ee0 6   7    .reloc   ascii   memset
856  0x0000faea 0x00412eea 16  17   .reloc   ascii   _except_handler3
857  0x0000fafe 0x00412efe 8   9    .reloc   ascii   _stricmp
858  0x0000fb0a 0x00412f0a 6   7    .reloc   ascii   getenv
859  0x0000fb14 0x00412f14 7   8    .reloc   ascii   memmove
860  0x0000fb1e 0x00412f1e 6   7    .reloc   ascii   calloc
861  0x0000fb28 0x00412f28 6   7    .reloc   ascii   wcschr
862  0x0000fb32 0x00412f32 6   7    .reloc   ascii   wcsstr
863  0x0000fb3c 0x00412f3c 9   10   .reloc   ascii   _wcsnicmp
864  0x0000fb48 0x00412f48 5   6    .reloc   ascii   _wtoi
865  0x0000fb50 0x00412f50 5   6    .reloc   ascii   _ftol
866  0x0000fb58 0x00412f58 7   8    .reloc   ascii   wcsrchr
867  0x0000fb62 0x00412f62 6   7    .reloc   ascii   _errno
868  0x0000fb6c 0x00412f6c 5   6    .reloc   ascii   _itoa
869  0x0000fb74 0x00412f74 5   6    .reloc   ascii   qsort
870  0x0000fb7c 0x00412f7c 7   8    .reloc   ascii   bsearch
871  0x0000fb86 0x00412f86 7   8    .reloc   ascii   strcspn
872  0x0000fb90 0x00412f90 7   8    .reloc   ascii   realloc
873  0x0000fb98 0x00412f98 10  11   .reloc   ascii   msvcrt.dll
874  0x00010014 0x00414214 5   6    .reloc_1 ascii   -Vh>A
875  0x00010050 0x00414250 6   7    .reloc_1 ascii   mE\b"l=
876  0x00010070 0x00414270 4   5    .reloc_1 ascii   N/"\f
877  0x000103ea 0x004145ea 4   5    .reloc_1 ascii   Dd5?
878  0x00010b20 0x00414d20 9   20   .reloc_1 utf16le syshost32
879  0x00010ba0 0x00414da0 12  26   .reloc_1 utf16le Local\NitrGB
880  0x00010c20 0x00414e20 13  28   .reloc_1 utf16le Global\NitrGB
881  0x00010cb5 0x00414eb5 5   6    .reloc_1 ascii   0\aw,a
882  0x00010d14 0x00414f14 4   6    .reloc_1 utf8    (kdz
883  0x00010d31 0x00414f31 4   5    .reloc_1 ascii    n;^
884  0x00010d83 0x00414f83 4   6    .reloc_1 utf8    !#ĳV blocks=Basic Latin,Latin Extended-A
885  0x00010de4 0x00414fe4 4   5    .reloc_1 ascii   -=m\b
886  0x00010df1 0x00414ff1 6   7    .reloc_1 ascii   Qkkbal
887  0x00010e29 0x00415029 4   6    .reloc_1 utf8    |ӌeL blocks=Basic Latin,Cyrillic
888  0x00010e67 0x00415067 4   5    .reloc_1 ascii   3_L\n
889  0x00010ebd 0x004150bd 4   6    .reloc_1 utf8    ұt9G blocks=Cyrillic,Basic Latin
890  0x00010ed8 0x004150d8 4   5    .reloc_1 ascii   >jm\r
891  0x00010edd 0x004150dd 4   5    .reloc_1 ascii   Zjz\v
892  0x00010eff 0x004150ff 4   5    .reloc_1 ascii   i]Wb
893  0x00010f0e 0x0041510e 4   5    .reloc_1 ascii   knv\e
894  0x00010f15 0x00415115 4   6    .reloc_1 utf8    +ӉZz blocks=Basic Latin,Cyrillic
895  0x00010fb6 0x004151b6 5   8    .reloc_1 utf8    c윣ju\n blocks=Basic Latin,Hangul Syllables
896  0x0001103f 0x0041523f 4   5    .reloc_1 ascii   9a&g
897  0x00011048 0x00415248 4   5    .reloc_1 ascii   MGiI
898  0x0001104d 0x0041524d 6   8    .reloc_1 utf8    wn>JjѮ blocks=Basic Latin,Cyrillic
899  0x0001108f 0x0041528f 4   5    .reloc_1 ascii   #.zf
900  0x0001109d 0x0041529d 4   5    .reloc_1 ascii   +o*7
901  0x000110c2 0x004152c2 4   5    .reloc_1 ascii   Dd5?
902  0x0001200f 0x0041620f 21  22   .reloc_1 ascii   0$0)070>0L0Y0^0d0k0p0
903  0x00012041 0x00416241 13  14   .reloc_1 ascii   1$1@1N1U1q1x1
904  0x00012053 0x00416253 13  14   .reloc_1 ascii   1+212@2f2l2~2
905  0x00012077 0x00416277 5   6    .reloc_1 ascii   303{3
906  0x00012095 0x00416295 11  12   .reloc_1 ascii   5 5:5@5`5f5
907  0x000120af 0x004162af 7   8    .reloc_1 ascii   586>6k6
908  0x000120c1 0x004162c1 7   8    .reloc_1 ascii   757c7i7
909  0x000120d5 0x004162d5 9   10   .reloc_1 ascii   8T8]8e8m8
910  0x000120e7 0x004162e7 19  20   .reloc_1 ascii   9!9)949;9N9T9g9m9x9
911  0x000120fd 0x004162fd 21  22   .reloc_1 ascii   :\r:\e:0:=:H:R:a:g:q:w:
912  0x0001212b 0x0041632b 5   6    .reloc_1 ascii   ;#;X;
913  0x00012143 0x00416343 11  12   .reloc_1 ascii   <%<+<2<h<p<
914  0x0001215b 0x0041635b 13  14   .reloc_1 ascii   = =.=D=J=Y=a=
915  0x00012171 0x00416371 7   8    .reloc_1 ascii   =/>K>u>
916  0x0001217b 0x0041637b 11  12   .reloc_1 ascii   >$?;?M?_?f?
917  0x00012195 0x00416395 7   8    .reloc_1 ascii   0f0l0}0
918  0x000121bd 0x004163bd 5   6    .reloc_1 ascii   4\t5q5
919  0x000121c9 0x004163c9 15  16   .reloc_1 ascii   6\e7"7)707P7W7h7
920  0x000121ff 0x004163ff 5   6    .reloc_1 ascii   ;g;w;
921  0x00012207 0x00416407 7   8    .reloc_1 ascii   ;&<><Q<
922  0x0001221b 0x0041641b 13  14   .reloc_1 ascii   >V?[?a?h?s?y?
923  0x00012257 0x00416457 31  32   .reloc_1 ascii   0#0'0-01070;0O0W0[0a0e0k0o0w0{0
924  0x00012293 0x00416493 11  12   .reloc_1 ascii   0R1[1a1k1q1
925  0x000122b5 0x004164b5 19  20   .reloc_1 ascii   20262@2F2N2S2Y2h2r2
926  0x000122c9 0x004164c9 19  20   .reloc_1 ascii   253;3A3>4D4s4y4l6s6
927  0x000122ff 0x004164ff 23  24   .reloc_1 ascii   8$8*888?8F8N8U8]8c8k8q8
928  0x0001231d 0x0041651d 23  24   .reloc_1 ascii   9 9*909A9G9X9_9e9m9t9|9
929  0x00012347 0x00416547 5   6    .reloc_1 ascii   ;1;t;
930  0x0001235b 0x0041655b 9   10   .reloc_1 ascii   ;#<B<a<h<
931  0x00012377 0x00416577 11  12   .reloc_1 ascii   =;=@=_=i=w=
932  0x0001239b 0x0041659b 13  14   .reloc_1 ascii   >%>+>0>@>b>q>
933  0x000123bd 0x004165bd 9   10   .reloc_1 ascii   ?4?c?m?v?
934  0x000123e9 0x004165e9 13  14   .reloc_1 ascii   0\v0*0/050R0X0
935  0x0001240f 0x0041660f 11  12            ascii   191M1^1m1s1
936  0x00012429 0x00416629 7   8             ascii   2"272M2
937  0x00012445 0x00416645 17  18            ascii   3,323A3J3Q3k3q3}3
938  0x00012477 0x00416677 29  30            ascii   4\e4"4(4/494?4I4P4V4]4g4m4w4~4
939  0x000124a7 0x004166a7 17  18            ascii   5'585?5c5j5p5u5|5
940  0x000124d7 0x004166d7 19  20            ascii   6!6)656=6E6J6]6o6w6
941  0x000124ff 0x004166ff 9   10            ascii   777A7\7a7
942  0x00012529 0x00416729 15  16            ascii   9&9+969G9N9W9_9
943  0x0001254b 0x0041674b 5   6             ascii   9=:Z:
944  0x0001256b 0x0041676b 17  18            ascii   ;';7;P;W;g;l;y;~;
945  0x00012587 0x00416787 7   8             ascii   <#<R<s<
946  0x0001259d 0x0041679d 9   10            ascii   <'=?=J=r=
947  0x000125b3 0x004167b3 11  12            ascii   >.>C>V>a>p>
948  0x000125c5 0x004167c5 5   6             ascii   ?X?o?
949  0x000125dd 0x004167dd 9   10            ascii   0,0B0H0}0
950  0x000125f5 0x004167f5 11  12            ascii   222F2X2j2r2
951  0x00012615 0x00416815 11  12            ascii   5"686P6g6y6
952  0x0001262b 0x0041682b 15  16            ascii   7(727X7h7s7y7~7
953  0x00012641 0x00416841 9   10            ascii   898I8W8e8
954  0x00012655 0x00416855 9   10            ascii   8!989_9n9
955  0x0001266b 0x0041686b 7   8             ascii   :\r:&:m:
956  0x00012677 0x00416877 5   6             ascii   ;@;M;
957  0x00012689 0x00416889 19  20            ascii   <&<-<2<=<B<H<l<r<~<
958  0x000126ad 0x004168ad 15  16            ascii   =.===D=Z=n=t=z=
959  0x000126c1 0x004168c1 7   8             ascii   >=>k>t>
960  0x000126cb 0x004168cb 7   8             ascii   >M?s?}?
961  0x000126e1 0x004168e1 9   10            ascii   0\e030b0z0
962  0x000126fd 0x004168fd 7   8             ascii   1T1a1j1
963  0x00012719 0x00416919 15  16            ascii   2"282C2K2R2d2r2
964  0x00012733 0x00416933 9   10            ascii   2\a3Z3a3~3
965  0x0001274b 0x0041694b 9   10            ascii   4*414J4v4
966  0x00012763 0x00416963 9   10            ascii   6\v7(7m7Y8
967  0x00012773 0x00416973 5   6             ascii   :T;];
968  0x00012781 0x00416981 5   6             ascii   <-<K<
969  0x00012789 0x00416989 9   10            ascii   <\v=;=N=[=
970  0x000127ad 0x004169ad 21  22            ascii   >\a?%?2?D?J?Y?^?f?o?~?
971  0x000127cc 0x004169cc 6   7             ascii   \b0O0m0
972  0x000127dd 0x004169dd 7   8             ascii   1Z1c1u1
973  0x000127f5 0x004169f5 5   6             ascii   1U2}2
974  0x0001280b 0x00416a0b 9   10            ascii   2E3L3i3~3
975  0x0001281b 0x00416a1b 5   6             ascii   4$4Y4
976  0x00012829 0x00416a29 7   8             ascii   5;5L5k5
977  0x00012843 0x00416a43 13  14            ascii   6%616T6[6p6{6
978  0x00012851 0x00416a51 5   6             ascii   6j7t7
979  0x00012867 0x00416a67 7   8             ascii   8'8=8P8
980  0x00012879 0x00416a79 11  12            ascii   9%9,9B9Y9~9
981  0x00012891 0x00416a91 7   8             ascii   :(:E:p:
982  0x000128a5 0x00416aa5 15  16            ascii   :\f; ;1;T;a;u;|;
983  0x000128b9 0x00416ab9 7   8             ascii   ;4<_<g<
984  0x000128c9 0x00416ac9 5   6             ascii   <!={=
985  0x000128db 0x00416adb 7   8             ascii   =\f>\e>^>
986  0x000128ef 0x00416aef 5   6             ascii   >J?V?
987  0x00012901 0x00416b01 7   8             ascii   0#1p1z1
988  0x00012911 0x00416b11 5   6             ascii   1b2n2
989  0x00012929 0x00416b29 9   10            ascii   3$333M3d3
990  0x00012937 0x00416b37 11  12            ascii   374=4i4u4{4
991  0x00012951 0x00416b51 5   6             ascii   535L5
992  0x0001295f 0x00416b5f 9   10            ascii   6\6d6k6q6
993  0x00012979 0x00416b79 17  18            ascii   6\e717@7F7S7]7w7}7
994  0x00012995 0x00416b95 13  14            ascii   8#8-868@8G8]8
995  0x000129a5 0x00416ba5 9   10            ascii   8)9=9I9U9
996  0x000129bd 0x00416bbd 5   6             ascii   : ;&;
997  0x000129c7 0x00416bc7 19  20            ascii   <\e<&<1<7<<<B<X<^<d<
998  0x000129e5 0x00416be5 13  14            ascii   =\f=&=K=V=`=i=
999  0x000129fd 0x00416bfd 7   8             ascii   ==>Z>~>
1000 0x00012a0f 0x00416c0f 7   8             ascii   >G?_?h?
1001 0x00012a29 0x00416c29 13  14            ascii   0c0i0o0{0\r1Y1
1002 0x00012a37 0x00416c37 9   10            ascii   1K2Q2b2u2
1003 0x00012a65 0x00416c65 11  12            ascii   4>5M5U5r5y5
1004 0x00012a7d 0x00416c7d 9   10            ascii   6#6L6Y6r6
1005 0x00012a89 0x00416c89 15  16            ascii   6\t7 7&757;7J7w7
1006 0x00012aa7 0x00416ca7 15  16            ascii   8%8<8O8Y8e8r8x8
1007 0x00012abd 0x00416cbd 13  14            ascii   9\e9'9-9@9I9|9
1008 0x00012ae5 0x00416ce5 7   8             ascii   <!><>{>
1009 0x00012b09 0x00416d09 23  24            ascii   ?#?+?4?>?E?Y?_?g?l?s?y?
1010 0x00012b37 0x00416d37 7   8             ascii   0%0+0p0
1011 0x00012b77 0x00416d77 11  12            ascii   292f2l2w2}2
1012 0x00012ba7 0x00416da7 7   8             ascii   5@5V5i5
1013 0x00012bbf 0x00416dbf 9   10            ascii   6(616Z6f6
1014 0x00012bd7 0x00416dd7 11  12            ascii   8.8@8J8T8w8
1015 0x00012be9 0x00416de9 7   8             ascii   9&9,9}9
1016 0x00012bfd 0x00416dfd 7   8             ascii   9.:9:]:
1017 0x00012c13 0x00416e13 15  16            ascii   :\t;=;E;L;S;e;x;
1018 0x00012c3d 0x00416e3d 9   10            ascii   =,=2=C=I=
1019 0x00012c57 0x00416e57 11  12            ascii   >'?L?[?q?y?
1020 0x00012c7d 0x00416e7d 11  12            ascii   0$1:1@1_1w1
1021 0x00012c99 0x00416e99 11  12            ascii   2&2/252=2}2
1022 0x00012ca9 0x00416ea9 15  16            ascii   2\b3'32393@3O3V3
1023 0x00012cbf 0x00416ebf 5   6             ascii   4(4|4
1024 0x00012cc9 0x00416ec9 7   8             ascii   4\r5#5>5
1025 0x00012cd7 0x00416ed7 9   10            ascii   5.6:6C6t6
1026 0x00012ce5 0x00416ee5 5   6             ascii   6)7l7
1027 0x00012cf7 0x00416ef7 23  24            ascii   :\e:!:':.:5:L:\:d:n:w:~:
1028 0x00012d21 0x00416f21 9   10            ascii   ; ;*;0;};
1029 0x00012d2b 0x00416f2b 5   6             ascii   ;(<l<
1030 0x00012d31 0x00416f31 7   8             ascii   <\f=%=S=
1031 0x00012d41 0x00416f41 9   10            ascii   >\f>Q>c>j>
1032 0x00012d4f 0x00416f4f 9   10            ascii   ?#?8?G?N?
1033 0x00012d6b 0x00416f6b 17  18            ascii   0\f0!0N2T2Z2`2f2f5
1034 0x00012d7d 0x00416f7d 5   6             ascii   5)6t6
1035 0x00012d8c 0x00416f8c 12  13            ascii   T7X7d7h7t7x7
1036 0x00012dbf 0x00416fbf 9   10            ascii   8$8(80848
1037 0x00014003 0x00418203 4   5             ascii   \tlmm
1038 0x0001400e 0x0041820e 4   5             ascii   ~$1)
1039 0x00014033 0x00418233 5   7             utf8    "˺{<{ blocks=Basic Latin,Spacing Modifier Letters
1040 0x0001405a 0x0041825a 4   6             utf8    R)LǺ blocks=Basic Latin,Latin Extended-B
1041 0x00014086 0x00418286 4   6             utf8    xFeʿ blocks=Basic Latin,Spacing Modifier Letters
1042 0x000140d2 0x004182d2 5   6             ascii   4$NZX
1043 0x000140e4 0x004182e4 4   5             ascii   o T.
1044 0x0001412c 0x0041832c 5   6             ascii   YK\W\r
1045 0x00014138 0x00418338 4   5             ascii   i5Oq
1046 0x00014144 0x00418344 5   6             ascii   nKV:s
1047 0x0001415c 0x0041835c 5   6             ascii   zK./u
1048 0x0001416e 0x0041836e 5   6             ascii   qxTuv
1049 0x000141bd 0x004183bd 4   5             ascii   )Tj@
1050 0x000141f8 0x004183f8 4   5             ascii   lPO\f
1051 0x00014240 0x00418440 4   5             ascii   ,=Y.
1052 0x0001425e 0x0041845e 4   5             ascii   X/o\
1053 0x000142a1 0x004184a1 4   5             ascii   6MzY
1054 0x000142ac 0x004184ac 4   6             utf8    \ti[˞ blocks=Basic Latin,Spacing Modifier Letters
1055 0x0001437e 0x0041857e 5   6             ascii   K0ovr
1056 0x0001438a 0x0041858a 4   5             ascii   ]Mzy
1057 0x000143bb 0x004185bb 4   5             ascii   wo\6
1058 0x000143fd 0x004185fd 4   5             ascii   Z^Hz
1059 0x00014438 0x00418638 5   6             ascii   qQY-i
1060 0x0001448a 0x0041868a 5   8             utf8    Tޥ-Yנ blocks=Basic Latin,Thaana,Hebrew
1061 0x00014495 0x00418695 5   7             utf8    \b~݁J{ blocks=Basic Latin,Syriac
1062 0x00014504 0x00418704 4   5             ascii   47]J
1063 0x00014534 0x00418734 4   5             ascii   W!]r
1064 0x00014547 0x00418747 4   5             ascii   z]in
1065 0x00014552 0x00418752 9   11            utf8    CuQA ر7]M blocks=Basic Latin,Arabic
1066 0x00014584 0x00418784 6   8             utf8    Y*p։?$ blocks=Basic Latin,Armenian
1067 0x0001458c 0x0041878c 6   8             utf8    T֒mn\nT blocks=Basic Latin,Hebrew
1068 0x00014594 0x00418794 5   6             ascii   *JPV5
1069 0x000145bc 0x004187bc 4   6             utf8    cԥ4o blocks=Basic Latin,Cyrillic Supplement
1070 0x000145c4 0x004187c4 5   6             ascii   sKOqA
1071 0x000145fa 0x004187fa 5   6             ascii   +aOs^
1072 0x0001460a 0x0041880a 4   6             utf8    7Ҕ`. blocks=Basic Latin,Cyrillic
1073 0x00014642 0x00418842 4   5             ascii   'lWa
1074 0x00014660 0x00418860 4   5             ascii   _^Kh
1075 0x00014683 0x00418883 5   7             utf8    ͇<N\tB blocks=Combining Diacritical Marks,Basic Latin
1076 0x00014690 0x00418890 4   6             utf8    1Q{ʬ blocks=Basic Latin,IPA Extensions
1077 0x000146b5 0x004188b5 4   5             ascii   2MQ1
1078 0x000146cc 0x004188cc 8   10            utf8    >y]s\t˄V{ blocks=Basic Latin,Spacing Modifier Letters
1079 0x00014704 0x00418904 4   6             utf8    |7=ɞ blocks=Basic Latin,IPA Extensions
1080 0x0001470f 0x0041890f 4   5             ascii   }Y)%
1081 0x0001471a 0x0041891a 4   5             ascii   vI^5
1082 0x0001475a 0x0041895a 4   6             utf8    fǔ[U blocks=Basic Latin,Latin Extended-B
1083 0x0001477a 0x0041897a 5   6             ascii   \adtK*
1084 0x00014796 0x00418996 6   8             utf8    lŊR]KG blocks=Basic Latin,Latin Extended-A
1085 0x000147a4 0x004189a4 4   5             ascii   Ytph
1086 0x000147ce 0x004189ce 4   5             ascii   %-tv
1087 0x000147d8 0x004189d8 4   6             utf8    lÁCQ blocks=Basic Latin,Latin-1 Supplement
1088 0x000147de 0x004189de 4   6             utf8    5×Mo blocks=Basic Latin,Latin-1 Supplement
1089 0x00014822 0x00418a22 4   5             ascii   Q>wM
1090 0x00014859 0x00418a59 4   5             ascii   JOu\t
1091 0x0001488b 0x00418a8b 4   6             utf8    \rȽ_' blocks=Basic Latin,Latin Extended-B
1092 0x000148cb 0x00418acb 5   8             utf8    '}空wW blocks=Basic Latin,CJK Unified Ideographs
1093 0x000148e9 0x00418ae9 6   8             utf8    G$Vɹvw blocks=Basic Latin,IPA Extensions
1094 0x00014900 0x00418b00 4   6             utf8    nA{̜ blocks=Basic Latin,Combining Diacritical Marks
1095 0x00014912 0x00418b12 5   6             ascii   r#MQ1
