[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x000000f0 0x000000f0 4   5            ascii   Rich
2     0x00000200 0x00000200 5   6            ascii   .text
3     0x00000227 0x00000227 7   8            ascii   `.rdata
4     0x0000024f 0x0000024f 6   7            ascii   @.data
5     0x00000278 0x00000278 6   7            ascii   .gfids
6     0x0000029f 0x0000029f 5   6            ascii   @.tls
7     0x000002c8 0x000002c8 5   6            ascii   .rsrc
8     0x000002ef 0x000002ef 7   8            ascii   @.reloc
8030  0x000cc32c 0x004cd32c 35  36   .rdata  ascii   Send message again time out reached
8031  0x000cc350 0x004cd350 23  24   .rdata  ascii   Connect Again to Server
8032  0x000cc368 0x004cd368 17  18   .rdata  ascii   Timer Counter is 
8033  0x000cc37c 0x004cd37c 32  33   .rdata  ascii   Sending Message Process Finished
8034  0x000cc3a0 0x004cd3a0 25  52   .rdata  utf16le Cannot get file size of :
8035  0x000cc3d4 0x004cd3d4 8   18   .rdata  utf16le %WINDIR%
8036  0x000cc3e8 0x004cd3e8 10  22   .rdata  utf16le %WINDRIVE%
8037  0x000cc408 0x004cd408 4   10   .rdata  utf16le \\?\
8038  0x000cc418 0x004cd418 45  46   .rdata  ascii   \Microsoft\Windows\Themes\TranscodedWallpaper
8039  0x000cc448 0x004cd448 7   8    .rdata  ascii   APPDATA
8040  0x000cc450 0x004cd450 43  44   .rdata  ascii   cannot copy file for changing desktop path 
8041  0x000cc47c 0x004cd47c 36  37   .rdata  ascii   copy file to desktop background path
8042  0x000cc4a4 0x004cd4a4 30  31   .rdata  ascii   boost shared_lock has no mutex
8043  0x000cc4c4 0x004cd4c4 40  41   .rdata  ascii   boost shared_lock owns already the mutex
8044  0x000cc574 0x004cd574 4   10   .rdata  utf16le \v0\r`
8045  0x000cc704 0x004cd704 12  13   .rdata  ascii   bad_weak_ptr
8046  0x000cc714 0x004cd714 5   6    .rdata  ascii   mutex
8047  0x000cc71c 0x004cd71c 23  24   .rdata  ascii   Service already exists.
8048  0x000cc734 0x004cd734 22  23   .rdata  ascii   Invalid service owner.
8049  0x000cc74c 0x004cd74c 18  19   .rdata  ascii   thread.entry_event
8050  0x000cc760 0x004cd760 17  18   .rdata  ascii   thread.exit_event
8051  0x000cc774 0x004cd774 6   7    .rdata  ascii   thread
8052  0x000cc77c 0x004cd77c 4   5    .rdata  ascii   iocp
8053  0x000cc784 0x004cd784 4   5    .rdata  ascii   pqcs
8054  0x000cc78c 0x004cd78c 12  13   .rdata  ascii   bad executor
8055  0x000cc79c 0x004cd79c 25  26   .rdata  ascii   socket_select_interrupter
8056  0x000cc7b8 0x004cd7b8 12  13   .rdata  ascii   Receive Data
8057  0x000cc7c8 0x004cd7c8 22  23   .rdata  ascii   Failed To Get Data....
8058  0x000cc7e0 0x004cd7e0 5   6    .rdata  ascii   close
8059  0x000cc7e8 0x004cd7e8 7   8    .rdata  ascii   resolve
8060  0x000cc7f0 0x004cd7f0 31  32   .rdata  ascii   boost::asio::streambuf too long
8061  0x000cc810 0x004cd810 129 260  .rdata  utf16le F:\2-Sources\21-FinalCobalt\Source\cobalt\Cobalt\Cobalt\packages\boost.1.72.0.0\lib\native\include\boost/asio/detail/hash_map.hpp
8062  0x000cc914 0x004cd914 19  40   .rdata  utf16le it != values_.end()
8063  0x000cc93c 0x004cd93c 17  36   .rdata  utf16le num_buckets_ != 0
8064  0x000cc960 0x004cd960 16  34   .rdata  utf16le num_buckets != 0
8065  0x000cc984 0x004cd984 4   5    .rdata  ascii   send
8066  0x000ccc78 0x004cdc78 4   10   .rdata  utf16le \*.*
8067  0x000ccd40 0x004cdd40 5   6    .rdata  ascii   Start
8068  0x000cce7a 0x004cde7a 17  36   .rdata  utf16le EFinding Drive : 
8069  0x000ccea0 0x004cdea0 25  52   .rdata  utf16le Windows Located in Drive 
8070  0x000cced4 0x004cded4 32  33   .rdata  ascii   Start Searching Details of Drive
8071  0x000ccef8 0x004cdef8 22  23   .rdata  ascii   Its in Black Path List
8072  0x000ccf10 0x004cdf10 4   10   .rdata  utf16le .txt
8073  0x000ccf1c 0x004cdf1c 26  54   .rdata  utf16le this path is not for me : 
8074  0x000ccf54 0x004cdf54 7   16   .rdata  utf16le NetHood
8075  0x000ccf64 0x004cdf64 5   12   .rdata  utf16le Users
8076  0x000ccf70 0x004cdf70 7   16   .rdata  utf16le Roaming
8077  0x000ccf80 0x004cdf80 29  60   .rdata  utf16le Path is Default Block Path : 
8078  0x000ccfbc 0x004cdfbc 9   20   .rdata  utf16le Microsoft
8079  0x000ccfd0 0x004cdfd0 7   16   .rdata  utf16le AppData
8080  0x000ccfe0 0x004cdfe0 4   10   .rdata  utf16le Burn
8081  0x000ccfec 0x004cdfec 7   16   .rdata  utf16le Windows
8082  0x000ccffc 0x004cdffc 36  37   .rdata  ascii   wait 3 seconds and try for last time
8083  0x000cd024 0x004ce024 5   12   .rdata  utf16le Local
8084  0x000cd030 0x004ce030 44  45   .rdata  ascii   Cannot Delete file after 3 seconds waiting :
8085  0x000cd060 0x004ce060 31  32   .rdata  ascii   Cannot Delete file becuase of :
8086  0x000cd080 0x004ce080 42  43   .rdata  ascii   Cannot move file after 3 seconds waiting :
8087  0x000cd0ac 0x004ce0ac 29  30   .rdata  ascii   Cannot move file becuase of :
8088  0x000cf0b4 0x004d00b4 4   9    .rdata  utf16le @MPM
8089  0x000d5b21 0x004d6b21 5   6    .rdata  ascii   RSDS@
8090  0x000d5b39 0x004d6b39 94  95   .rdata  ascii   F:\2-Sources\21-FinalCobalt\Source\cobalt\Cobalt\Cobalt\Win32\Release\Client\Cobalt.Client.pdb
8091  0x000d5bad 0x004d6bad 4   5    .rdata  ascii   GCTL
8092  0x000d5bb9 0x004d6bb9 8   9    .rdata  ascii   .text$di
8093  0x000d5bcd 0x004d6bcd 8   9    .rdata  ascii   .text$mn
8094  0x000d5be1 0x004d6be1 7   8    .rdata  ascii   .text$x
8095  0x000d5bf1 0x004d6bf1 8   9    .rdata  ascii   .text$yd
8096  0x000d5c05 0x004d6c05 8   9    .rdata  ascii   .idata$5
8097  0x000d5c19 0x004d6c19 6   7    .rdata  ascii   .00cfg
8098  0x000d5c29 0x004d6c29 8   9    .rdata  ascii   .CRT$XCA
8099  0x000d5c3d 0x004d6c3d 9   10   .rdata  ascii   .CRT$XCAA
8100  0x000d5c51 0x004d6c51 8   9    .rdata  ascii   .CRT$XCC
8101  0x000d5c65 0x004d6c65 8   9    .rdata  ascii   .CRT$XCL
8102  0x000d5c79 0x004d6c79 8   9    .rdata  ascii   .CRT$XCU
8103  0x000d5c8d 0x004d6c8d 8   9    .rdata  ascii   .CRT$XCZ
8104  0x000d5ca1 0x004d6ca1 8   9    .rdata  ascii   .CRT$XIA
8105  0x000d5cb5 0x004d6cb5 9   10   .rdata  ascii   .CRT$XIAA
8106  0x000d5cc9 0x004d6cc9 9   10   .rdata  ascii   .CRT$XIAC
8107  0x000d5cdd 0x004d6cdd 8   9    .rdata  ascii   .CRT$XIC
8108  0x000d5cf1 0x004d6cf1 8   9    .rdata  ascii   .CRT$XIU
8109  0x000d5d05 0x004d6d05 8   9    .rdata  ascii   .CRT$XIZ
8110  0x000d5d19 0x004d6d19 8   9    .rdata  ascii   .CRT$XLA
8111  0x000d5d2d 0x004d6d2d 8   9    .rdata  ascii   .CRT$XLC
8112  0x000d5d41 0x004d6d41 8   9    .rdata  ascii   .CRT$XLZ
8113  0x000d5d55 0x004d6d55 8   9    .rdata  ascii   .CRT$XPA
8114  0x000d5d69 0x004d6d69 8   9    .rdata  ascii   .CRT$XPB
8115  0x000d5d7d 0x004d6d7d 8   9    .rdata  ascii   .CRT$XPX
8116  0x000d5d91 0x004d6d91 9   10   .rdata  ascii   .CRT$XPXA
8117  0x000d5da5 0x004d6da5 8   9    .rdata  ascii   .CRT$XPZ
8118  0x000d5db9 0x004d6db9 8   9    .rdata  ascii   .CRT$XTA
8119  0x000d5dcd 0x004d6dcd 8   9    .rdata  ascii   .CRT$XTU
8120  0x000d5de1 0x004d6de1 8   9    .rdata  ascii   .CRT$XTZ
8121  0x000d5df5 0x004d6df5 6   7    .rdata  ascii   .rdata
8122  0x000d5e05 0x004d6e05 8   9    .rdata  ascii   .rdata$T
8123  0x000d5e19 0x004d6e19 8   9    .rdata  ascii   .rdata$r
8124  0x000d5e2d 0x004d6e2d 13  14   .rdata  ascii   .rdata$sxdata
8125  0x000d5e45 0x004d6e45 13  14   .rdata  ascii   .rdata$zzzdbg
8126  0x000d5e5d 0x004d6e5d 8   9    .rdata  ascii   .rtc$IAA
8127  0x000d5e71 0x004d6e71 8   9    .rdata  ascii   .rtc$IZZ
8128  0x000d5e85 0x004d6e85 8   9    .rdata  ascii   .rtc$TAA
8129  0x000d5e99 0x004d6e99 8   9    .rdata  ascii   .rtc$TZZ
8130  0x000d5ead 0x004d6ead 8   9    .rdata  ascii   .xdata$x
8131  0x000d5ec1 0x004d6ec1 8   9    .rdata  ascii   .idata$2
8132  0x000d5ed5 0x004d6ed5 8   9    .rdata  ascii   .idata$3
8133  0x000d5ee9 0x004d6ee9 8   9    .rdata  ascii   .idata$4
8134  0x000d5efd 0x004d6efd 8   9    .rdata  ascii   .idata$6
8135  0x000d5f11 0x004d6f11 5   6    .rdata  ascii   .data
8136  0x000d5f21 0x004d6f21 7   8    .rdata  ascii   .data$r
8137  0x000d5f31 0x004d6f31 4   5    .rdata  ascii   .bss
8138  0x000d5f41 0x004d6f41 8   9    .rdata  ascii   .gfids$x
8139  0x000d5f55 0x004d6f55 8   9    .rdata  ascii   .gfids$y
8140  0x000d5f69 0x004d6f69 4   5    .rdata  ascii   .tls
8141  0x000d5f79 0x004d6f79 5   6    .rdata  ascii   .tls$
8142  0x000d5f89 0x004d6f89 8   9    .rdata  ascii   .tls$ZZZ
8143  0x000d5f9d 0x004d6f9d 8   9    .rdata  ascii   .rsrc$01
8144  0x000d5fb1 0x004d6fb1 8   9    .rdata  ascii   .rsrc$02
8145  0x000e3bb5 0x004e4bb5 11  12   .rdata  ascii   NetFileEnum
8146  0x000e3bc3 0x004e4bc3 16  17   .rdata  ascii   NetApiBufferFree
8147  0x000e3bd7 0x004e4bd7 12  13   .rdata  ascii   NetFileClose
8148  0x000e3be5 0x004e4be5 12  13   .rdata  ascii   NETAPI32.dll
8149  0x000e3bf5 0x004e4bf5 20  21   .rdata  ascii   EnterCriticalSection
8150  0x000e3c0d 0x004e4c0d 20  21   .rdata  ascii   LeaveCriticalSection
8151  0x000e3c25 0x004e4c25 25  26   .rdata  ascii   InitializeCriticalSection
8152  0x000e3c41 0x004e4c41 21  22   .rdata  ascii   DeleteCriticalSection
8153  0x000e3c59 0x004e4c59 12  13   .rdata  ascii   GetLastError
8154  0x000e3c69 0x004e4c69 14  15   .rdata  ascii   FormatMessageA
8155  0x000e3c7b 0x004e4c7b 18  19   .rdata  ascii   GetFileAttributesW
8156  0x000e3c91 0x004e4c91 18  19   .rdata  ascii   SetFileAttributesW
8157  0x000e3ca7 0x004e4ca7 19  20   .rdata  ascii   InterlockedExchange
8158  0x000e3cbd 0x004e4cbd 8   9    .rdata  ascii   HeapFree
8159  0x000e3cc9 0x004e4cc9 20  21   .rdata  ascii   InterlockedDecrement
8160  0x000e3ce1 0x004e4ce1 22  23   .rdata  ascii   WaitForMultipleObjects
8161  0x000e3cfb 0x004e4cfb 19  20   .rdata  ascii   WaitForSingleObject
8162  0x000e3d11 0x004e4d11 26  27   .rdata  ascii   PostQueuedCompletionStatus
8163  0x000e3d2f 0x004e4d2f 24  25   .rdata  ascii   GetPrivateProfileStringW
8164  0x000e3d4b 0x004e4d4b 14  15   .rdata  ascii   FormatMessageW
8165  0x000e3d5d 0x004e4d5d 8   9    .rdata  ascii   SetEvent
8166  0x000e3d69 0x004e4d69 15  16   .rdata  ascii   TerminateThread
8167  0x000e3d7b 0x004e4d7b 8   9    .rdata  ascii   TlsAlloc
8168  0x000e3d87 0x004e4d87 22  23   .rdata  ascii   InterlockedExchangeAdd
8169  0x000e3da1 0x004e4da1 11  12   .rdata  ascii   CloseHandle
8170  0x000e3daf 0x004e4daf 12  13   .rdata  ascii   QueueUserAPC
8171  0x000e3dbf 0x004e4dbf 9   10   .rdata  ascii   LocalFree
8172  0x000e3dcb 0x004e4dcb 14  15   .rdata  ascii   GetProcessHeap
8173  0x000e3ddd 0x004e4ddd 19  20   .rdata  ascii   WideCharToMultiByte
8174  0x000e3df3 0x004e4df3 20  21   .rdata  ascii   InterlockedIncrement
8175  0x000e3e0b 0x004e4e0b 7   8    .rdata  ascii   TlsFree
8176  0x000e3e15 0x004e4e15 12  13   .rdata  ascii   CreateEventA
8177  0x000e3e25 0x004e4e25 21  22   .rdata  ascii   SetConsoleCtrlHandler
8178  0x000e3e3d 0x004e4e3d 14  15   .rdata  ascii   FindFirstFileW
8179  0x000e3e4f 0x004e4e4f 17  18   .rdata  ascii   GetCurrentProcess
8180  0x000e3e63 0x004e4e63 9   10   .rdata  ascii   FindClose
8181  0x000e3e6f 0x004e4e6f 19  20   .rdata  ascii   MultiByteToWideChar
8182  0x000e3e85 0x004e4e85 20  21   .rdata  ascii   FileTimeToSystemTime
8183  0x000e3e9d 0x004e4e9d 9   10   .rdata  ascii   HeapAlloc
8184  0x000e3ea9 0x004e4ea9 16  17   .rdata  ascii   GetComputerNameW
8185  0x000e3ebd 0x004e4ebd 16  17   .rdata  ascii   GetModuleHandleW
8186  0x000e3ed1 0x004e4ed1 15  16   .rdata  ascii   CompareFileTime
8187  0x000e3ee3 0x004e4ee3 16  17   .rdata  ascii   ReleaseSemaphore
8188  0x000e3ef7 0x004e4ef7 16  17   .rdata  ascii   TerminateProcess
8189  0x000e3f0b 0x004e4f0b 24  25   .rdata  ascii   WaitForMultipleObjectsEx
8190  0x000e3f27 0x004e4f27 11  12   .rdata  ascii   OpenProcess
8191  0x000e3f35 0x004e4f35 21  22   .rdata  ascii   WaitForSingleObjectEx
8192  0x000e3f4d 0x004e4f4d 9   10   .rdata  ascii   CopyFileW
8193  0x000e3f59 0x004e4f59 16  17   .rdata  ascii   CreateSemaphoreA
8194  0x000e3f6d 0x004e4f6d 26  27   .rdata  ascii   GetSystemWindowsDirectoryW
8195  0x000e3f8b 0x004e4f8b 15  16   .rdata  ascii   GetProcessTimes
8196  0x000e3f9d 0x004e4f9d 16  17   .rdata  ascii   SetWaitableTimer
8197  0x000e3fb1 0x004e4fb1 11  12   .rdata  ascii   TlsSetValue
8198  0x000e3fbf 0x004e4fbf 12  13   .rdata  ascii   SetLastError
8199  0x000e3fcf 0x004e4fcf 26  27   .rdata  ascii   InterlockedCompareExchange
8200  0x000e3fed 0x004e4fed 37  38   .rdata  ascii   InitializeCriticalSectionAndSpinCount
8201  0x000e4015 0x004e5015 25  26   .rdata  ascii   GetQueuedCompletionStatus
8202  0x000e4031 0x004e5031 12  13   .rdata  ascii   CreateEventW
8203  0x000e4041 0x004e5041 5   6    .rdata  ascii   Sleep
8204  0x000e4049 0x004e5049 19  20   .rdata  ascii   VerSetConditionMask
8205  0x000e405f 0x004e505f 7   8    .rdata  ascii   SleepEx
8206  0x000e4069 0x004e5069 18  19   .rdata  ascii   VerifyVersionInfoW
8207  0x000e407f 0x004e507f 11  12   .rdata  ascii   TlsGetValue
8208  0x000e408d 0x004e508d 22  23   .rdata  ascii   CreateIoCompletionPort
8209  0x000e40a7 0x004e50a7 13  14   .rdata  ascii   FindNextFileW
8210  0x000e40b7 0x004e50b7 21  22   .rdata  ascii   GetVolumeInformationW
8211  0x000e40cf 0x004e50cf 23  24   .rdata  ascii   GetLogicalDriveStringsW
8212  0x000e40e9 0x004e50e9 19  20   .rdata  ascii   GetDiskFreeSpaceExW
8213  0x000e40ff 0x004e50ff 11  12   .rdata  ascii   DeleteFileW
8214  0x000e410d 0x004e510d 9   10   .rdata  ascii   MoveFileW
8215  0x000e4117 0x004e5117 12  13   .rdata  ascii   KERNEL32.dll
8216  0x000e4127 0x004e5127 9   10   .rdata  ascii   wsprintfW
8217  0x000e4133 0x004e5133 8   9    .rdata  ascii   EndPaint
8218  0x000e413f 0x004e513f 10  11   .rdata  ascii   BeginPaint
8219  0x000e414d 0x004e514d 12  13   .rdata  ascii   UpdateWindow
8220  0x000e415d 0x004e515d 26  27   .rdata  ascii   ShutdownBlockReasonDestroy
8221  0x000e417b 0x004e517b 15  16   .rdata  ascii   PostQuitMessage
8222  0x000e418d 0x004e518d 11  12   .rdata  ascii   LoadCursorW
8223  0x000e419b 0x004e519b 9   10   .rdata  ascii   LoadIconW
8224  0x000e41a7 0x004e51a7 16  17   .rdata  ascii   TranslateMessage
8225  0x000e41bb 0x004e51bb 16  17   .rdata  ascii   AdjustWindowRect
8226  0x000e41cf 0x004e51cf 25  26   .rdata  ascii   ShutdownBlockReasonCreate
8227  0x000e41eb 0x004e51eb 16  17   .rdata  ascii   DispatchMessageW
8228  0x000e41ff 0x004e51ff 10  11   .rdata  ascii   ShowWindow
8229  0x000e420d 0x004e520d 16  17   .rdata  ascii   RegisterClassExW
8230  0x000e4221 0x004e5221 12  13   .rdata  ascii   SendMessageW
8231  0x000e4231 0x004e5231 15  16   .rdata  ascii   CreateWindowExW
8232  0x000e4243 0x004e5243 14  15   .rdata  ascii   DefWindowProcW
8233  0x000e4255 0x004e5255 11  12   .rdata  ascii   GetMessageW
8234  0x000e4263 0x004e5263 21  22   .rdata  ascii   SystemParametersInfoW
8235  0x000e4279 0x004e5279 10  11   .rdata  ascii   USER32.dll
8236  0x000e4287 0x004e5287 19  20   .rdata  ascii   CryptReleaseContext
8237  0x000e429d 0x004e529d 13  14   .rdata  ascii   CryptHashData
8238  0x000e42ad 0x004e52ad 14  15   .rdata  ascii   CryptDeriveKey
8239  0x000e42bf 0x004e52bf 15  16   .rdata  ascii   CryptCreateHash
8240  0x000e42d1 0x004e52d1 12  13   .rdata  ascii   CryptEncrypt
8241  0x000e42e1 0x004e52e1 20  21   .rdata  ascii   CryptAcquireContextW
8242  0x000e42f9 0x004e52f9 16  17   .rdata  ascii   OpenProcessToken
8243  0x000e430d 0x004e530d 20  21   .rdata  ascii   AbortSystemShutdownW
8244  0x000e4325 0x004e5325 21  22   .rdata  ascii   AdjustTokenPrivileges
8245  0x000e433d 0x004e533d 21  22   .rdata  ascii   LookupPrivilegeValueW
8246  0x000e4355 0x004e5355 11  12   .rdata  ascii   CryptGenKey
8247  0x000e4363 0x004e5363 14  15   .rdata  ascii   CryptImportKey
8248  0x000e4375 0x004e5375 14  15   .rdata  ascii   CryptExportKey
8249  0x000e4387 0x004e5387 12  13   .rdata  ascii   CryptDecrypt
8250  0x000e4397 0x004e5397 15  16   .rdata  ascii   CryptGetUserKey
8251  0x000e43a7 0x004e53a7 12  13   .rdata  ascii   ADVAPI32.dll
8252  0x000e43b7 0x004e53b7 15  16   .rdata  ascii   GetAdaptersInfo
8253  0x000e43c7 0x004e53c7 12  13   .rdata  ascii   IPHLPAPI.DLL
8254  0x000e43d7 0x004e53d7 12  13   .rdata  ascii   freeaddrinfo
8255  0x000e43e7 0x004e53e7 7   8    .rdata  ascii   WSARecv
8256  0x000e43f1 0x004e53f1 11  12   .rdata  ascii   getaddrinfo
8257  0x000e43ff 0x004e53ff 10  11   .rdata  ascii   WSASocketW
8258  0x000e440d 0x004e540d 7   8    .rdata  ascii   WSASend
8259  0x000e4417 0x004e5417 8   9    .rdata  ascii   WSAIoctl
8260  0x000e4421 0x004e5421 10  11   .rdata  ascii   WS2_32.dll
8261  0x000e442f 0x004e542f 19  20   .rdata  ascii   RmRegisterResources
8262  0x000e4445 0x004e5445 9   10   .rdata  ascii   RmGetList
8263  0x000e4451 0x004e5451 14  15   .rdata  ascii   RmStartSession
8264  0x000e4463 0x004e5463 12  13   .rdata  ascii   RmEndSession
8265  0x000e4471 0x004e5471 12  13   .rdata  ascii   RstrtMgr.DLL
8266  0x000e4481 0x004e5481 23  24   .rdata  ascii   TryEnterCriticalSection
8267  0x000e449b 0x004e549b 18  19   .rdata  ascii   GetCurrentThreadId
8268  0x000e44b1 0x004e54b1 15  16   .rdata  ascii   DuplicateHandle
8269  0x000e44c3 0x004e54c3 16  17   .rdata  ascii   GetCurrentThread
8270  0x000e44d7 0x004e54d7 23  24   .rdata  ascii   QueryPerformanceCounter
8271  0x000e44f1 0x004e54f1 25  26   .rdata  ascii   QueryPerformanceFrequency
8272  0x000e450d 0x004e550d 14  15   .rdata  ascii   GetStringTypeW
8273  0x000e451f 0x004e551f 13  14   .rdata  ascii   EncodePointer
8274  0x000e452f 0x004e552f 13  14   .rdata  ascii   DecodePointer
8275  0x000e453f 0x004e553f 23  24   .rdata  ascii   GetSystemTimeAsFileTime
8276  0x000e4559 0x004e5559 12  13   .rdata  ascii   GetTickCount
8277  0x000e4569 0x004e5569 14  15   .rdata  ascii   GetProcAddress
8278  0x000e457b 0x004e557b 14  15   .rdata  ascii   CompareStringW
8279  0x000e458d 0x004e558d 12  13   .rdata  ascii   LCMapStringW
8280  0x000e459d 0x004e559d 14  15   .rdata  ascii   GetLocaleInfoW
8281  0x000e45af 0x004e55af 9   10   .rdata  ascii   GetCPInfo
8282  0x000e45bb 0x004e55bb 10  11   .rdata  ascii   ResetEvent
8283  0x000e45c9 0x004e55c9 24  25   .rdata  ascii   UnhandledExceptionFilter
8284  0x000e45e5 0x004e55e5 27  28   .rdata  ascii   SetUnhandledExceptionFilter
8285  0x000e4603 0x004e5603 25  26   .rdata  ascii   IsProcessorFeaturePresent
8286  0x000e461f 0x004e561f 17  18   .rdata  ascii   IsDebuggerPresent
8287  0x000e4633 0x004e5633 15  16   .rdata  ascii   GetStartupInfoW
8288  0x000e4645 0x004e5645 19  20   .rdata  ascii   GetCurrentProcessId
8289  0x000e465b 0x004e565b 19  20   .rdata  ascii   InitializeSListHead
8290  0x000e4671 0x004e5671 20  21   .rdata  ascii   GetCurrentDirectoryW
8291  0x000e4689 0x004e5689 11  12   .rdata  ascii   CreateFileW
8292  0x000e4697 0x004e5697 20  21   .rdata  ascii   GetFileAttributesExW
8293  0x000e46af 0x004e56af 16  17   .rdata  ascii   GetFullPathNameW
8294  0x000e46c3 0x004e56c3 12  13   .rdata  ascii   SetEndOfFile
8295  0x000e46d3 0x004e56d3 16  17   .rdata  ascii   SetFilePointerEx
8296  0x000e46e7 0x004e56e7 11  12   .rdata  ascii   MoveFileExW
8297  0x000e46f5 0x004e56f5 15  16   .rdata  ascii   AreFileApisANSI
8298  0x000e4707 0x004e5707 11  12   .rdata  ascii   CreateFileA
8299  0x000e4715 0x004e5715 11  12   .rdata  ascii   GetFileSize
8300  0x000e4723 0x004e5723 14  15   .rdata  ascii   SetFilePointer
8301  0x000e4735 0x004e5735 15  16   .rdata  ascii   MapViewOfFileEx
8302  0x000e4747 0x004e5747 15  16   .rdata  ascii   UnmapViewOfFile
8303  0x000e4759 0x004e5759 16  17   .rdata  ascii   GetModuleHandleA
8304  0x000e476d 0x004e576d 18  19   .rdata  ascii   CreateFileMappingA
8305  0x000e4783 0x004e5783 10  11   .rdata  ascii   OpenEventA
8306  0x000e4791 0x004e5791 12  13   .rdata  ascii   ResumeThread
8307  0x000e47a1 0x004e57a1 30  31   .rdata  ascii   GetLogicalProcessorInformation
8308  0x000e47c3 0x004e57c3 20  21   .rdata  ascii   CreateWaitableTimerA
8309  0x000e47db 0x004e57db 16  17   .rdata  ascii   CreateTimerQueue
8310  0x000e47ef 0x004e57ef 19  20   .rdata  ascii   SignalObjectAndWait
8311  0x000e4805 0x004e5805 14  15   .rdata  ascii   SwitchToThread
8312  0x000e4817 0x004e5817 12  13   .rdata  ascii   CreateThread
8313  0x000e4827 0x004e5827 17  18   .rdata  ascii   SetThreadPriority
8314  0x000e483b 0x004e583b 17  18   .rdata  ascii   GetThreadPriority
8315  0x000e484f 0x004e584f 21  22   .rdata  ascii   CreateTimerQueueTimer
8316  0x000e4867 0x004e5867 21  22   .rdata  ascii   ChangeTimerQueueTimer
8317  0x000e487f 0x004e587f 21  22   .rdata  ascii   DeleteTimerQueueTimer
8318  0x000e4897 0x004e5897 24  25   .rdata  ascii   GetNumaHighestNodeNumber
8319  0x000e48b3 0x004e58b3 22  23   .rdata  ascii   GetProcessAffinityMask
8320  0x000e48cd 0x004e58cd 21  22   .rdata  ascii   SetThreadAffinityMask
8321  0x000e48e5 0x004e58e5 27  28   .rdata  ascii   RegisterWaitForSingleObject
8322  0x000e4903 0x004e5903 14  15   .rdata  ascii   UnregisterWait
8323  0x000e4915 0x004e5915 18  19   .rdata  ascii   OutputDebugStringW
8324  0x000e492b 0x004e592b 14  15   .rdata  ascii   GetThreadTimes
8325  0x000e493d 0x004e593d 11  12   .rdata  ascii   FreeLibrary
8326  0x000e494b 0x004e594b 24  25   .rdata  ascii   FreeLibraryAndExitThread
8327  0x000e4967 0x004e5967 18  19   .rdata  ascii   GetModuleFileNameW
8328  0x000e497d 0x004e597d 14  15   .rdata  ascii   LoadLibraryExW
8329  0x000e498f 0x004e598f 13  14   .rdata  ascii   GetVersionExW
8330  0x000e499f 0x004e599f 12  13   .rdata  ascii   VirtualAlloc
8331  0x000e49af 0x004e59af 11  12   .rdata  ascii   VirtualFree
8332  0x000e49bd 0x004e59bd 14  15   .rdata  ascii   VirtualProtect
8333  0x000e49cf 0x004e59cf 24  25   .rdata  ascii   InterlockedPopEntrySList
8334  0x000e49eb 0x004e59eb 25  26   .rdata  ascii   InterlockedPushEntrySList
8335  0x000e4a07 0x004e5a07 21  22   .rdata  ascii   InterlockedFlushSList
8336  0x000e4a1f 0x004e5a1f 15  16   .rdata  ascii   QueryDepthSList
8337  0x000e4a31 0x004e5a31 16  17   .rdata  ascii   UnregisterWaitEx
8338  0x000e4a45 0x004e5a45 12  13   .rdata  ascii   LoadLibraryW
8339  0x000e4a55 0x004e5a55 14  15   .rdata  ascii   RaiseException
8340  0x000e4a67 0x004e5a67 9   10   .rdata  ascii   RtlUnwind
8341  0x000e4a73 0x004e5a73 12  13   .rdata  ascii   GetStdHandle
8342  0x000e4a83 0x004e5a83 11  12   .rdata  ascii   GetFileType
8343  0x000e4a91 0x004e5a91 18  19   .rdata  ascii   GetModuleFileNameA
8344  0x000e4aa7 0x004e5aa7 18  19   .rdata  ascii   GetModuleHandleExW
8345  0x000e4abd 0x004e5abd 13  14   .rdata  ascii   WriteConsoleW
8346  0x000e4acd 0x004e5acd 11  12   .rdata  ascii   ExitProcess
8347  0x000e4adb 0x004e5adb 13  14   .rdata  ascii   GetDriveTypeW
8348  0x000e4aeb 0x004e5aeb 16  17   .rdata  ascii   GetFullPathNameA
8349  0x000e4aff 0x004e5aff 10  11   .rdata  ascii   ExitThread
8350  0x000e4b0d 0x004e5b0d 13  14   .rdata  ascii   PeekNamedPipe
8351  0x000e4b1d 0x004e5b1d 31  32   .rdata  ascii   SystemTimeToTzSpecificLocalTime
8352  0x000e4b3f 0x004e5b3f 11  12   .rdata  ascii   HeapReAlloc
8353  0x000e4b4d 0x004e5b4d 9   10   .rdata  ascii   WriteFile
8354  0x000e4b59 0x004e5b59 15  16   .rdata  ascii   GetCommandLineA
8355  0x000e4b6b 0x004e5b6b 15  16   .rdata  ascii   GetCommandLineW
8356  0x000e4b7d 0x004e5b7d 6   7    .rdata  ascii   GetACP
8357  0x000e4b87 0x004e5b87 14  15   .rdata  ascii   GetDateFormatW
8358  0x000e4b99 0x004e5b99 14  15   .rdata  ascii   GetTimeFormatW
8359  0x000e4bab 0x004e5bab 13  14   .rdata  ascii   IsValidLocale
8360  0x000e4bbb 0x004e5bbb 18  19   .rdata  ascii   GetUserDefaultLCID
