[Strings]
nth  paddr      vaddr      len size section  type    string
388  0x00008632 0x00409232 4   5    .text    ascii   G"SP
389  0x00008742 0x00409342 4   5    .text    ascii   SVW3
390  0x00008750 0x00409350 4   5    .text    ascii   u39=
391  0x00008758 0x00409358 5   6    .text    ascii   u+9=\f
392  0x000087dc 0x004093dc 4   5    .text    ascii   u*9=
393  0x000088e8 0x004094e8 4   5    .text    ascii   t99=
394  0x00008905 0x00409505 4   5    .text    ascii   u\bWj
395  0x00008936 0x00409536 4   5    .text    ascii   PWWh
396  0x00008982 0x00409582 4   5    .text    ascii   t/9u
397  0x00008b57 0x00409757 4   6    .text    utf8    ẺD> blocks=Basic Latin,Combining Diacritical Marks
398  0x00008bb9 0x004097b9 4   5    .text    ascii   C\b;E
399  0x00008ca8 0x004098a8 4   5    .text    ascii   C"WP
400  0x00008d3d 0x0040993d 5   6    .text    ascii   \n}695
401  0x00008d75 0x00409975 4   5    .text    ascii   Y[_^
402  0x00008d80 0x00409980 4   5    .text    ascii   $SV3
403  0x00008db3 0x004099b3 5   6    .text    ascii   9D7\bu
404  0x00008db9 0x004099b9 8   9    .text    ascii   9T7\ft\fF;
405  0x00008de3 0x004099e3 5   6    .text    ascii   tHj\bY
406  0x00008e03 0x00409a03 5   6    .text    ascii   Pj@VW
407  0x00008e53 0x00409a53 6   7    .text    ascii   t SPVW
408  0x00008e74 0x00409a74 4   5    .text    ascii   \vVWP
409  0x00008e9b 0x00409a9b 7   8    .text    ascii   n<0\b@Ju
410  0x00008edd 0x00409add 5   6    .text    ascii   SVWhX
411  0x00008ef6 0x00409af6 4   5    .text    ascii   E\bP3
412  0x00008f56 0x00409b56 9   10   .text    ascii   tySSSj\bSW
413  0x00008f6a 0x00409b6a 6   7    .text    ascii   teSSSj
414  0x00008fa2 0x00409ba2 4   5    .text    ascii   M\b9M
415  0x00008ff0 0x00409bf0 4   5    .text    ascii   @_^[
416  0x00008ffc 0x00409bfc 4   5    .text    ascii   ;M\bu
417  0x00009001 0x00409c01 4   5    .text    ascii   ;U\ft
418  0x000090bb 0x00409cbb 4   5    .text    ascii   E\bWj
419  0x000091b2 0x00409db2 5   6    .text    ascii   _^[t%
420  0x00009327 0x00409f27 4   6    .text    utf8    S3ۍE blocks=Basic Latin,Arabic
421  0x0000932d 0x00409f2d 9   10   .text    ascii   PSSSSSSSj
422  0x00009379 0x00409f79 6   7    .text    ascii   HVWj@3
423  0x000094b3 0x0040a0b3 4   5    .text    ascii   SVWj
424  0x000094d4 0x0040a0d4 5   6    .text    ascii   j0_W3
425  0x00009537 0x0040a137 5   6    .text    ascii   uuVjD
426  0x00009767 0x0040a367 5   6    .text    ascii   uBh N
427  0x000097fd 0x0040a3fd 8   10   .text    utf8    u:VVVh¡@ blocks=Basic Latin,Latin-1 Supplement
428  0x00009836 0x0040a436 6   7    .text    ascii   m\bd9u\b
429  0x000098e9 0x0040a4e9 4   5    .text    ascii   w)r\b
430  0x0000993c 0x0040a53c 4   5    .text    ascii   hXMV
431  0x00009952 0x0040a552 4   5    .text    ascii   hXMV
432  0x0000998d 0x0040a58d 6   8    .text    utf8    hXMV3۹ blocks=Basic Latin,Arabic
433  0x00009ac0 0x0040a6c0 11  12   .text    ascii   >>>>>>>>>>>
434  0x00009aea 0x0040a6ea 15  16   .text    ascii   >>>>>>>>>>>>>>>
435  0x00009b94 0x0040a794 5   7    .text    utf8    uo3ɉM blocks=Basic Latin,Latin Extended-B
436  0x00009c8b 0x0040a88b 4   5    .text    ascii   toSW
437  0x00009ca4 0x0040a8a4 4   5    .text    ascii   tTVj
438  0x00009dc5 0x0040a9c5 4   5    .text    ascii   \\a\tS
439  0x00009df1 0x0040a9f1 4   5    .text    ascii   \t_[]
440  0x00009e58 0x0040aa58 4   5    .text    ascii   E\bSV
441  0x00009e87 0x0040aa87 16  17   .text    ascii   [tXItFIt5It2It\vI
442  0x0000a026 0x0040ac26 5   6    .text    ascii   L$0PQ
443  0x0000a03c 0x0040ac3c 4   6    .text    utf8    1҃l$ blocks=Basic Latin,Cyrillic
444  0x0000a117 0x0040ad17 4   5    .text    ascii   \$8+
445  0x0000a1c3 0x0040adc3 6   7    .text    ascii   L$<+L$
446  0x0000a265 0x0040ae65 6   7    .text    ascii   L$<+L$
447  0x0000a26e 0x0040ae6e 9   10   .text    ascii   YwM)\f$rHV
448  0x0000a29b 0x0040ae9b 6   7    .text    ascii   L$<+L$
449  0x0000a2a7 0x0040aea7 4   5    .text    ascii   )\f$r
450  0x0000a2c8 0x0040aec8 5   6    .text    ascii   \b+|$,
451  0x0000a2df 0x0040aedf 4   6    .text    utf8    ̋D$\b blocks=Combining Diacritical Marks,Basic Latin
452  0x0000a2e8 0x0040aee8 7   9    .text    utf8    \vȋL$\fu\t blocks=Basic Latin,Latin Extended-B
453  0x0000a2fd 0x0040aefd 4   6    .text    utf8    ؋D$\b blocks=Arabic,Basic Latin
454  0x0000a307 0x0040af07 4   6    .text    utf8    ؋D$\b blocks=Arabic,Basic Latin
455  0x0000a387 0x0040af87 4   6    .text    utf8    ؋D$\f blocks=Arabic,Basic Latin
456  0x0000a3c4 0x0040afc4 9   10   .text    ascii   w\br\a;D$\fv
457  0x0000a41b 0x0040b01b 4   5    .text    ascii   Y_^[
458  0x0000a43e 0x0040b03e 4   5    .text    ascii   D$\f3
459  0x0000a47c 0x0040b07c 7   8    .text    ascii   ;T$\fw\br
460  0x0000a484 0x0040b084 9   10   .text    ascii   ;D$\bv\b+D$
461  0x0000a492 0x0040b092 8   9    .text    ascii   +D$\b\eT$\f
462  0x0000a4d0 0x0040b0d0 4   5    .text    ascii   WVU3
463  0x0000a576 0x0040b176 6   7    .text    ascii   v\tN+D$
464  0x0000a596 0x0040b196 4   9    .text    utf8    ʋӋًȋ blocks=IPA Extensions,Cyrillic,Arabic,Latin Extended-B
465  0x0000a5b0 0x0040b1b0 4   5    .text    ascii   WVS3
466  0x0000a63b 0x0040b23b 7   8    .text    ascii   w\br\a;D$
467  0x0000abbc 0x0040c3bc 8   9    .rdata   ascii   kernel32
468  0x0000abc8 0x0040c3c8 14  15   .rdata   ascii   IsWow64Process
469  0x0000abd8 0x0040c3d8 30  31   .rdata   ascii   Wow64DisableWow64FsRedirection
470  0x0000abf8 0x0040c3f8 29  30   .rdata   ascii   Wow64RevertWow64FsRedirection
471  0x0000ac18 0x0040c418 31  32   .rdata   ascii   bcdedit.exe -set TESTSIGNING ON
472  0x0000ac38 0x0040c438 9   10   .rdata   ascii   *%08x%08x
473  0x0000ac48 0x0040c448 17  18   .rdata   ascii   %s\drivers\%s.sys
474  0x0000ac60 0x0040c460 15  32   .rdata   utf16le \\.\NtSecureSys
475  0x0000ac80 0x0040c480 48  98   .rdata   utf16le \\.\PCI#VEN_25AF&DEV_0209&SUBSYS_070455AF&REV_00
476  0x0000ace8 0x0040c4e8 19  40   .rdata   utf16le SeShutdownPrivilege
477  0x0000ad10 0x0040c510 34  70   .rdata   utf16le %s%08x-%04x-%04x-%04x-%08x%04x.tmp
478  0x0000ad58 0x0040c558 6   14   .rdata   utf16le %s%x%x
479  0x0000ad78 0x0040c578 20  42   .rdata   utf16le some stupid error %u
480  0x0000ada4 0x0040c5a4 23  48   .rdata   utf16le CreateProcess(%s) == %u
481  0x0000add4 0x0040c5d4 7   16   .rdata   utf16le "%s" %s
482  0x0000ade4 0x0040c5e4 19  40   .rdata   utf16le WriteFile(%s) == %u
483  0x0000ae0c 0x0040c60c 20  42   .rdata   utf16le CreateFile(%s) == %u
484  0x0000ae38 0x0040c638 43  88   .rdata   utf16le unidentified exception %08x %swhen %s at %p
485  0x0000ae90 0x0040c690 30  62   .rdata   utf16le exception %08x %swhen %s at %p
486  0x0000aed4 0x0040c6d4 6   14   .rdata   utf16le in EP 
487  0x0000aee4 0x0040c6e4 9   20   .rdata   utf16le unloading
488  0x0000aef8 0x0040c6f8 7   16   .rdata   utf16le loading
489  0x0000af08 0x0040c708 6   14   .rdata   utf16le bad PE
490  0x0000af18 0x0040c718 26  54   .rdata   utf16le EP returned 0 when loading
491  0x0000af50 0x0040c750 30  62   .rdata   utf16le GetProcAddress(%S, %S) == NULL
492  0x0000af90 0x0040c790 30  62   .rdata   utf16le GetProcAddress(%S, %d) == NULL
493  0x0000afd0 0x0040c7d0 23  48   .rdata   utf16le LoadLibrary(%S) == NULL
494  0x0000b000 0x0040c800 13  28   .rdata   utf16le too many DLLs
495  0x0000b01c 0x0040c81c 22  46   .rdata   utf16le VirtualAlloc(%u) == %u
496  0x0000b050 0x0040c850 50  102  .rdata   utf16le can not run a 64 bit application on 32 bit machine
497  0x0000b0b8 0x0040c8b8 28  58   .rdata   utf16le EP returned 0 when unloading
498  0x0000b0f4 0x0040c8f4 5   6    .rdata   ascii   runas
499  0x0000b0fc 0x0040c8fc 7   8    .rdata   ascii   ComSpec
500  0x0000b104 0x0040c904 12  13   .rdata   ascii   kernel32.dll
501  0x0000b114 0x0040c914 14  15   .rdata   ascii   IsWow64Process
502  0x0000b124 0x0040c924 30  31   .rdata   ascii   Wow64DisableWow64FsRedirection
503  0x0000b144 0x0040c944 29  30   .rdata   ascii   Wow64RevertWow64FsRedirection
504  0x0000b168 0x0040c968 6   7    .rdata   ascii   *EUDC*
505  0x0000b170 0x0040c970 24  25   .rdata   ascii   ZwQuerySystemInformation
506  0x0000b18c 0x0040c98c 9   10   .rdata   ascii   ntdll.dll
507  0x0000b198 0x0040c998 11  12   .rdata   ascii   svchost.exe
508  0x0000b1a4 0x0040c9a4 21  22   .rdata   ascii   SystemDefaultEUDCFont
509  0x0000b1bc 0x0040c9bc 7   8    .rdata   ascii   EUDC\%d
510  0x0000b1c4 0x0040c9c4 25  26   .rdata   ascii   ObReferenceObjectByHandle
511  0x0000b1e0 0x0040c9e0 16  17   .rdata   ascii   ZwDuplicateToken
512  0x0000b1f4 0x0040c9f4 21  22   .rdata   ascii   ObOpenObjectByPointer
513  0x0000b20c 0x0040ca0c 23  24   .rdata   ascii   PsReferencePrimaryToken
514  0x0000b224 0x0040ca24 22  23   .rdata   ascii   PsInitialSystemProcess
515  0x0000b23c 0x0040ca3c 18  19   .rdata   ascii   ObfReferenceObject
516  0x0000b250 0x0040ca50 19  20   .rdata   ascii   IoGetCurrentProcess
517  0x0000b264 0x0040ca64 22  23   .rdata   ascii   KeDelayExecutionThread
518  0x0000b2d0 0x0040cad0 33  68   .rdata   utf16le ZwQueryVirtualMemory out of .text
519  0x0000b314 0x0040cb14 20  21   .rdata   ascii   ZwQueryVirtualMemory
520  0x0000b32c 0x0040cb2c 5   6    .rdata   ascii   .text
521  0x0000b334 0x0040cb34 9   20   .rdata   utf16le ntdll.dll
522  0x0000b348 0x0040cb48 12  13   .rdata   ascii   facebook.com
523  0x0000b358 0x0040cb58 13  14   .rdata   ascii   microsoft.com
524  0x0000b368 0x0040cb68 33  68   .rdata   utf16le unidentified exception %08x at %p
525  0x0000b3ac 0x0040cbac 27  56   .rdata   utf16le exception %08x in thread %p
526  0x0000b3e4 0x0040cbe4 20  42   .rdata   utf16le exception %08x at %p
527  0x0000b410 0x0040cc10 59  120  .rdata   utf16le "%s\netsh.exe" firewall set opmode mode=DISABLE profile=ALL
528  0x0000b490 0x0040cc90 97  196  .rdata   utf16le "%s\netsh.exe" advfirewall firewall add rule name="%s" dir=%s action=allow enable=yes profile=any
529  0x0000b558 0x0040cd58 101 204  .rdata   utf16le "%s\netsh.exe" advfirewall firewall set rule name="%s" dir=%s new action=allow enable=yes profile=any
530  0x0000b62c 0x0040ce2c 22  46   .rdata   utf16le CreateThread(%p) == %u
531  0x0000b65c 0x0040ce5c 6   14   .rdata   utf16le einit2
532  0x0000b66c 0x0040ce6c 6   14   .rdata   utf16le einit1
533  0x0000b67c 0x0040ce7c 6   14   .rdata   utf16le einit0
534  0x0000b68c 0x0040ce8c 19  40   .rdata   utf16le SeShutdownPrivilege
535  0x0000b6b4 0x0040ceb4 24  50   .rdata   utf16le SeIncreaseQuotaPrivilege
536  0x0000b6e8 0x0040cee8 29  60   .rdata   utf16le SeAssignPrimaryTokenPrivilege
537  0x0000b724 0x0040cf24 24  25   .rdata   ascii   ZwQueryInformationThread
538  0x0000b740 0x0040cf40 45  92   .rdata   utf16le Software\Microsoft\Windows\CurrentVersion\Run
539  0x0000b79c 0x0040cf9c 13  28   .rdata   utf16le "%s" /service
540  0x0000b7b8 0x0040cfb8 18  38   .rdata   utf16le %s:Zone.Identifier
541  0x0000b7e0 0x0040cfe0 38  78   .rdata   utf16le %s%0.8X-%0.4X-%0.4X-%0.4X-%0.8X%0.4X}\
542  0x0000b838 0x0040d038 12  26   .rdata   utf16le \Installer\{
543  0x0000b854 0x0040d054 5   12   .rdata   utf16le  /sn:
544  0x0000b860 0x0040d060 8   18   .rdata   utf16le /service
545  0x0000b874 0x0040d074 8   18   .rdata   utf16le Local\%s
546  0x0000b888 0x0040d088 9   20   .rdata   utf16le Global\%s
547  0x0000b89c 0x0040d09c 4   10   .rdata   utf16le .tmp
548  0x0000b8a8 0x0040d0a8 5   12   .rdata   utf16le /pid:
549  0x0000b8b4 0x0040d0b4 18  38   .rdata   utf16le ResumeThread == %u
550  0x0000b8dc 0x0040d0dc 29  60   .rdata   utf16le Read/WriteProcessMemory == %u
551  0x0000b918 0x0040d118 26  54   .rdata   utf16le Get/SetThreadContext == %u
552  0x0000b950 0x0040d150 11  24   .rdata   utf16le EPA() == %u
553  0x0000b968 0x0040d168 28  58   .rdata   utf16le VirtualAllocEx(%p, %u) == %u
554  0x0000b9a8 0x0040d1a8 32  66   .rdata   utf16le ZwUnmapViewOfSection(%p) == %08x
555  0x0000b9ec 0x0040d1ec 22  46   .rdata   utf16le PebBaseAddress == NULL
556  0x0000ba20 0x0040d220 33  68   .rdata   utf16le ZwQueryInformationProcess == %08x
557  0x0000ba64 0x0040d264 20  21   .rdata   ascii   ZwUnmapViewOfSection
558  0x0000ba7c 0x0040d27c 25  26   .rdata   ascii   ZwQueryInformationProcess
559  0x0000ba98 0x0040d298 14  30   .rdata   utf16le %s\svchost.exe
560  0x0000bab8 0x0040d2b8 19  40   .rdata   utf16le "%s\svchost.exe" %s
561  0x0000bae0 0x0040d2e0 12  26   .rdata   utf16le kernel32.dll
562  0x0000bafc 0x0040d2fc 25  52   .rdata   utf16le cmd.exe /C del /Q /F "%s"
563  0x0000bb30 0x0040d330 8   18   .rdata   utf16le %s%x.tmp
564  0x0000bb44 0x0040d344 12  26   .rdata   utf16le "%s" /pid:%u
565  0x0000bb60 0x0040d360 24  50   .rdata   utf16le MoveFileEx(%s, %s) == %u
566  0x0000bb98 0x0040d398 36  74   .rdata   utf16le WriteFile/FlushFileBuffers(%s) == %u
567  0x0000bbe4 0x0040d3e4 6   14   .rdata   utf16le %s.tmp
568  0x0000bbf4 0x0040d3f4 22  46   .rdata   utf16le RegCreateKey(%s) == %u
569  0x0000bc24 0x0040d424 13  28   .rdata   utf16le Software\%x%x
570  0x0000bc40 0x0040d440 20  42   .rdata   utf16le RegOpenKey(%s) == %u
571  0x0000bc70 0x0040d470 36  74   .rdata   utf16le SYSTEM\CurrentControlSet\services\%s
572  0x0000bcbc 0x0040d4bc 23  48   .rdata   utf16le RegSetValueEx(%s) == %u
573  0x0000bcec 0x0040d4ec 4   10   .rdata   utf16le %x%x
574  0x0000bcf8 0x0040d4f8 25  52   .rdata   utf16le RegQueryValueEx(%s) == %u
575  0x0000bd2c 0x0040d52c 10  22   .rdata   utf16le MBTT == %u
576  0x0000bd44 0x0040d544 21  44   .rdata   utf16le exited with code %08x
577  0x0000bd70 0x0040d570 19  40   .rdata   utf16le calloc(%u,%u) == %u
578  0x0000bd98 0x0040d598 5   6    .rdata   ascii   |,\r\n 
579  0x0000bda0 0x0040d5a0 38  78   .rdata   utf16le Content-Type: application/octet-stream
580  0x0000bdf0 0x0040d5f0 4   10   .rdata   utf16le POST
581  0x0000bdfc 0x0040d5fc 8   18   .rdata   utf16le HTTP/1.1
582  0x0000be10 0x0040d610 11  24   .rdata   utf16le %u.%u.%u.%u
583  0x0000be28 0x0040d628 7   16   .rdata   utf16le %s://%s
584  0x0000be38 0x0040d638 4   10   .rdata   utf16le http
585  0x0000be44 0x0040d644 5   12   .rdata   utf16le https
586  0x0000be58 0x0040d658 12  26   .rdata   utf16le explorer.exe
587  0x0000be74 0x0040d674 29  60   .rdata   utf16le CreateProcessAsUser(%s) == %u
588  0x0000beb0 0x0040d6b0 15  32   .rdata   utf16le WinSta0\Default
589  0x0000bedc 0x0040d6dc 4   5    .rdata   ascii   MbPA
590  0x0000c47a 0x0040dc7a 17  18   .rdata   ascii   GetCurrentProcess
591  0x0000c48e 0x0040dc8e 14  15   .rdata   ascii   GetProcAddress
592  0x0000c4a0 0x0040dca0 16  17   .rdata   ascii   GetModuleHandleA
593  0x0000c4b4 0x0040dcb4 7   8    .rdata   ascii   WinExec
594  0x0000c4be 0x0040dcbe 18  19   .rdata   ascii   GetModuleFileNameA
595  0x0000c4d4 0x0040dcd4 12  13   .rdata   ascii   GetTickCount
596  0x0000c4e4 0x0040dce4 19  20   .rdata   ascii   GetSystemDirectoryA
597  0x0000c4fa 0x0040dcfa 11  12   .rdata   ascii   CloseHandle
598  0x0000c508 0x0040dd08 15  16   .rdata   ascii   DeviceIoControl
599  0x0000c51a 0x0040dd1a 19  20   .rdata   ascii   GetCurrentProcessId
600  0x0000c530 0x0040dd30 11  12   .rdata   ascii   CreateFileW
601  0x0000c53e 0x0040dd3e 5   6    .rdata   ascii   Sleep
602  0x0000c546 0x0040dd46 19  20   .rdata   ascii   MultiByteToWideChar
603  0x0000c55c 0x0040dd5c 20  21   .rdata   ascii   LeaveCriticalSection
604  0x0000c574 0x0040dd74 20  21   .rdata   ascii   EnterCriticalSection
605  0x0000c58c 0x0040dd8c 25  26   .rdata   ascii   InitializeCriticalSection
606  0x0000c5a8 0x0040dda8 12  13   .rdata   ascii   GetTempPathW
607  0x0000c5b8 0x0040ddb8 11  12   .rdata   ascii   DeleteFileW
608  0x0000c5c6 0x0040ddc6 9   10   .rdata   ascii   WriteFile
609  0x0000c5d2 0x0040ddd2 8   9    .rdata   ascii   ReadFile
610  0x0000c5de 0x0040ddde 11  12   .rdata   ascii   GetFileSize
611  0x0000c5ec 0x0040ddec 14  15   .rdata   ascii   CreateProcessW
612  0x0000c5fe 0x0040ddfe 12  13   .rdata   ascii   GetLastError
613  0x0000c60e 0x0040de0e 31  32   .rdata   ascii   SystemTimeToTzSpecificLocalTime
614  0x0000c630 0x0040de30 20  21   .rdata   ascii   SystemTimeToFileTime
615  0x0000c648 0x0040de48 18  19   .rdata   ascii   GetCurrentThreadId
616  0x0000c65e 0x0040de5e 11  12   .rdata   ascii   VirtualFree
617  0x0000c66c 0x0040de6c 11  12   .rdata   ascii   FreeLibrary
618  0x0000c67a 0x0040de7a 12  13   .rdata   ascii   LoadLibraryA
619  0x0000c68a 0x0040de8a 12  13   .rdata   ascii   VirtualAlloc
620  0x0000c69a 0x0040de9a 13  14   .rdata   ascii   GetVersionExA
621  0x0000c6aa 0x0040deaa 17  18   .rdata   ascii   GetExitCodeThread
622  0x0000c6be 0x0040debe 19  20   .rdata   ascii   WaitForSingleObject
623  0x0000c6d4 0x0040ded4 12  13   .rdata   ascii   CreateThread
624  0x0000c6e4 0x0040dee4 11  12   .rdata   ascii   ExitProcess
625  0x0000c6f2 0x0040def2 14  15   .rdata   ascii   CreateProcessA
626  0x0000c704 0x0040df04 15  16   .rdata   ascii   GlobalFindAtomA
627  0x0000c716 0x0040df16 13  14   .rdata   ascii   GetVersionExW
628  0x0000c726 0x0040df26 12  13   .rdata   ascii   CreateEventA
629  0x0000c736 0x0040df36 14  15   .rdata   ascii   GlobalAddAtomA
630  0x0000c748 0x0040df48 30  31   .rdata   ascii   RemoveVectoredExceptionHandler
631  0x0000c76a 0x0040df6a 27  28   .rdata   ascii   AddVectoredExceptionHandler
632  0x0000c788 0x0040df88 6   7    .rdata   ascii   GetACP
633  0x0000c792 0x0040df92 13  14   .rdata   ascii   VirtualFreeEx
634  0x0000c7a2 0x0040dfa2 18  19   .rdata   ascii   WriteProcessMemory
635  0x0000c7b8 0x0040dfb8 14  15   .rdata   ascii   VirtualProtect
636  0x0000c7ca 0x0040dfca 14  15   .rdata   ascii   VirtualAllocEx
637  0x0000c7dc 0x0040dfdc 17  18   .rdata   ascii   ReadProcessMemory
638  0x0000c7f0 0x0040dff0 12  13   .rdata   ascii   SetLastError
639  0x0000c800 0x0040e000 16  17   .rdata   ascii   GetModuleHandleW
640  0x0000c814 0x0040e014 22  23   .rdata   ascii   WaitForMultipleObjects
641  0x0000c82e 0x0040e02e 9   10   .rdata   ascii   LocalFree
642  0x0000c83a 0x0040e03a 12  13   .rdata   ascii   CreateEventW
643  0x0000c84a 0x0040e04a 16  17   .rdata   ascii   GetCurrentThread
644  0x0000c85e 0x0040e05e 19  20   .rdata   ascii   GetSystemDirectoryW
645  0x0000c874 0x0040e074 27  28   .rdata   ascii   SetUnhandledExceptionFilter
646  0x0000c892 0x0040e092 12  13   .rdata   ascii   SetErrorMode
647  0x0000c8a2 0x0040e0a2 9   10   .rdata   ascii   CopyFileW
648  0x0000c8ae 0x0040e0ae 16  17   .rdata   ascii   CreateDirectoryW
649  0x0000c8c2 0x0040e0c2 20  21   .rdata   ascii   GetWindowsDirectoryW
650  0x0000c8da 0x0040e0da 18  19   .rdata   ascii   GetModuleFileNameW
651  0x0000c8f0 0x0040e0f0 10  11   .rdata   ascii   OpenEventW
652  0x0000c8fe 0x0040e0fe 11  12   .rdata   ascii   OpenProcess
653  0x0000c90c 0x0040e10c 15  16   .rdata   ascii   GetCommandLineW
654  0x0000c91e 0x0040e11e 24  25   .rdata   ascii   GetUserDefaultUILanguage
655  0x0000c93a 0x0040e13a 20  21   .rdata   ascii   GetUserDefaultLangID
656  0x0000c952 0x0040e152 22  23   .rdata   ascii   GetSystemDefaultLangID
657  0x0000c96c 0x0040e16c 12  13   .rdata   ascii   ResumeThread
658  0x0000c97c 0x0040e17c 16  17   .rdata   ascii   SetThreadContext
659  0x0000c990 0x0040e190 16  17   .rdata   ascii   GetThreadContext
660  0x0000c9a4 0x0040e1a4 16  17   .rdata   ascii   TerminateProcess
661  0x0000c9b8 0x0040e1b8 33  34   .rdata   ascii   GetVolumeNameForVolumeMountPointW
662  0x0000c9dc 0x0040e1dc 16  17   .rdata   ascii   FlushFileBuffers
663  0x0000c9f0 0x0040e1f0 18  19   .rdata   ascii   GetExitCodeProcess
664  0x0000ca06 0x0040e206 11  12   .rdata   ascii   MoveFileExW
665  0x0000ca14 0x0040e214 18  19   .rdata   ascii   SetFileAttributesW
666  0x0000ca2a 0x0040e22a 23  24   .rdata   ascii   TryEnterCriticalSection
667  0x0000ca44 0x0040e244 17  18   .rdata   ascii   QueueUserWorkItem
668  0x0000ca58 0x0040e258 19  20   .rdata   ascii   WideCharToMultiByte
669  0x0000ca6e 0x0040e26e 15  16   .rdata   ascii   UnmapViewOfFile
670  0x0000ca80 0x0040e280 13  14   .rdata   ascii   MapViewOfFile
671  0x0000ca90 0x0040e290 18  19   .rdata   ascii   CreateFileMappingW
672  0x0000caa6 0x0040e2a6 14  15   .rdata   ascii   Process32NextW
673  0x0000cab8 0x0040e2b8 15  16   .rdata   ascii   Process32FirstW
674  0x0000caca 0x0040e2ca 24  25   .rdata   ascii   CreateToolhelp32Snapshot
675  0x0000cae6 0x0040e2e6 23  24   .rdata   ascii   GetSystemTimeAsFileTime
676  0x0000cb00 0x0040e300 13  14   .rdata   ascii   GetSystemTime
677  0x0000cb10 0x0040e310 20  21   .rdata   ascii   FileTimeToSystemTime
678  0x0000cb28 0x0040e328 21  22   .rdata   ascii   SetThreadAffinityMask
679  0x0000cb40 0x0040e340 18  19   .rdata   ascii   CreateRemoteThread
680  0x0000cb54 0x0040e354 12  13   .rdata   ascii   KERNEL32.dll
681  0x0000cb64 0x0040e364 13  14   .rdata   ascii   ExitWindowsEx
682  0x0000cb74 0x0040e374 9   10   .rdata   ascii   SendInput
683  0x0000cb80 0x0040e380 16  17   .rdata   ascii   GetSystemMetrics
684  0x0000cb92 0x0040e392 10  11   .rdata   ascii   USER32.dll
685  0x0000cba0 0x0040e3a0 10  11   .rdata   ascii   EnableEUDC
686  0x0000cbac 0x0040e3ac 9   10   .rdata   ascii   GDI32.dll
687  0x0000cbb8 0x0040e3b8 13  14   .rdata   ascii   StartServiceA
688  0x0000cbc8 0x0040e3c8 18  19   .rdata   ascii   CloseServiceHandle
689  0x0000cbde 0x0040e3de 14  15   .rdata   ascii   CreateServiceA
690  0x0000cbf0 0x0040e3f0 14  15   .rdata   ascii   OpenSCManagerA
691  0x0000cc02 0x0040e402 21  22   .rdata   ascii   AdjustTokenPrivileges
692  0x0000cc1a 0x0040e41a 21  22   .rdata   ascii   LookupPrivilegeValueW
693  0x0000cc32 0x0040e432 16  17   .rdata   ascii   OpenProcessToken
694  0x0000cc46 0x0040e446 16  17   .rdata   ascii   CryptDestroyHash
695  0x0000cc5a 0x0040e45a 15  16   .rdata   ascii   CryptDestroyKey
696  0x0000cc6c 0x0040e46c 12  13   .rdata   ascii   CryptEncrypt
697  0x0000cc7c 0x0040e47c 14  15   .rdata   ascii   CryptDeriveKey
698  0x0000cc8e 0x0040e48e 13  14   .rdata   ascii   CryptHashData
699  0x0000cc9e 0x0040e49e 15  16   .rdata   ascii   CryptCreateHash
700  0x0000ccb0 0x0040e4b0 20  21   .rdata   ascii   CryptAcquireContextW
701  0x0000ccc8 0x0040e4c8 19  20   .rdata   ascii   CryptReleaseContext
702  0x0000ccde 0x0040e4de 17  18   .rdata   ascii   CryptGetHashParam
703  0x0000ccf2 0x0040e4f2 7   8    .rdata   ascii   FreeSid
704  0x0000ccfc 0x0040e4fc 8   9    .rdata   ascii   EqualSid
705  0x0000cd08 0x0040e508 19  20   .rdata   ascii   GetTokenInformation
706  0x0000cd1e 0x0040e51e 24  25   .rdata   ascii   AllocateAndInitializeSid
707  0x0000cd3a 0x0040e53a 11  12   .rdata   ascii   RegCloseKey
708  0x0000cd48 0x0040e548 11  12   .rdata   ascii   RegFlushKey
709  0x0000cd56 0x0040e556 14  15   .rdata   ascii   RegSetValueExA
710  0x0000cd68 0x0040e568 15  16   .rdata   ascii   RegDeleteValueA
711  0x0000cd7a 0x0040e57a 15  16   .rdata   ascii   RegCreateKeyExA
712  0x0000cd8c 0x0040e58c 25  26   .rdata   ascii   SetSecurityDescriptorDacl
713  0x0000cda8 0x0040e5a8 28  29   .rdata   ascii   InitializeSecurityDescriptor
714  0x0000cdc8 0x0040e5c8 16  17   .rdata   ascii   SetEntriesInAclW
715  0x0000cddc 0x0040e5dc 16  17   .rdata   ascii   SetServiceStatus
716  0x0000cdf0 0x0040e5f0 14  15   .rdata   ascii   RegSetValueExW
717  0x0000ce02 0x0040e602 11  12   .rdata   ascii   RegOpenKeyW
718  0x0000ce10 0x0040e610 13  14   .rdata   ascii   StartServiceW
719  0x0000ce20 0x0040e620 13  14   .rdata   ascii   DeleteService
720  0x0000ce30 0x0040e630 12  13   .rdata   ascii   OpenServiceW
721  0x0000ce40 0x0040e640 14  15   .rdata   ascii   CreateServiceW
722  0x0000ce52 0x0040e652 14  15   .rdata   ascii   OpenSCManagerW
723  0x0000ce64 0x0040e664 27  28   .rdata   ascii   RegisterServiceCtrlHandlerW
724  0x0000ce82 0x0040e682 27  28   .rdata   ascii   StartServiceCtrlDispatcherW
725  0x0000cea0 0x0040e6a0 19  20   .rdata   ascii   SetTokenInformation
726  0x0000ceb6 0x0040e6b6 13  14   .rdata   ascii   RegCreateKeyW
727  0x0000cec6 0x0040e6c6 16  17   .rdata   ascii   RegQueryValueExW
