[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
272  0x000087f2 0x100093f2 5   7    .text   utf8    L$\b+ȃ blocks=Basic Latin,Latin Extended-B
273  0x00008808 0x10009408 5   7    .text   utf8    L$\b+ȃ blocks=Basic Latin,Latin Extended-B
274  0x00008857 0x10009457 5   6    .text   ascii   xy;5(
275  0x000089a9 0x100095a9 4   5    .text   ascii   F\f\bt
276  0x000089cf 0x100095cf 4   6    .text   utf8    ̋D$\b blocks=Combining Diacritical Marks,Basic Latin
277  0x000089d8 0x100095d8 7   9    .text   utf8    \vȋL$\fu\t blocks=Basic Latin,Latin Extended-B
278  0x000089ed 0x100095ed 4   6    .text   utf8    ؋D$\b blocks=Arabic,Basic Latin
279  0x000089f7 0x100095f7 4   6    .text   utf8    ؋D$\b blocks=Arabic,Basic Latin
280  0x00008d8c 0x1000a18c 11  24   .rdata  utf16le mscoree.dll
281  0x00008da4 0x1000a1a4 14  15   .rdata  ascii   CorExitProcess
282  0x00008e70 0x1000a270 44  90   .rdata  utf16le R6002\r\n- floating point support not loaded\r\n
283  0x00008ed0 0x1000a2d0 41  84   .rdata  utf16le R6008\r\n- not enough space for arguments\r\n
284  0x00008f28 0x1000a328 43  88   .rdata  utf16le R6009\r\n- not enough space for environment\r\n
285  0x00008f80 0x1000a380 34  70   .rdata  utf16le R6010\r\n- abort() has been called\r\n
286  0x00008fc8 0x1000a3c8 43  88   .rdata  utf16le R6016\r\n- not enough space for thread data\r\n
287  0x00009020 0x1000a420 44  90   .rdata  utf16le R6017\r\n- unexpected multithread lock error\r\n
288  0x00009080 0x1000a480 32  66   .rdata  utf16le R6018\r\n- unexpected heap error\r\n
289  0x000090c8 0x1000a4c8 40  82   .rdata  utf16le R6019\r\n- unable to open console device\r\n
290  0x00009120 0x1000a520 52  106  .rdata  utf16le R6024\r\n- not enough space for _onexit/atexit table\r\n
291  0x00009190 0x1000a590 37  76   .rdata  utf16le R6025\r\n- pure virtual function call\r\n
292  0x000091e0 0x1000a5e0 52  106  .rdata  utf16le R6026\r\n- not enough space for stdio initialization\r\n
293  0x00009250 0x1000a650 52  106  .rdata  utf16le R6027\r\n- not enough space for lowio initialization\r\n
294  0x000092c0 0x1000a6c0 36  74   .rdata  utf16le R6028\r\n- unable to initialize heap\r\n
295  0x0000930c 0x1000a70c 30  62   .rdata  utf16le R6030\r\n- CRT not initialized\r\n
296  0x00009350 0x1000a750 98  198  .rdata  utf16le R6031\r\n- Attempt to initialize the CRT more than once.\nThis indicates a bug in your application.\r\n
297  0x00009418 0x1000a818 50  102  .rdata  utf16le R6032\r\n- not enough space for locale information\r\n
298  0x00009480 0x1000a880 246 494  .rdata  utf16le R6033\r\n- Attempt to use MSIL code from this assembly during native code initialization\nThis indicates a bug in your application. It is most likely the result of calling an MSIL-compiled (/clr) function from a native constructor or from DllMain.\r\n
299  0x00009670 0x1000aa70 50  102  .rdata  utf16le R6034\r\n- inconsistent onexit begin-end variables\r\n
300  0x000096d8 0x1000aad8 14  30   .rdata  utf16le DOMAIN error\r\n
301  0x000096f8 0x1000aaf8 12  26   .rdata  utf16le SING error\r\n
302  0x00009714 0x1000ab14 13  28   .rdata  utf16le TLOSS error\r\n
303  0x00009738 0x1000ab38 14  30   .rdata  utf16le runtime error 
304  0x00009758 0x1000ab58 25  52   .rdata  utf16le Runtime Error!\n\nProgram: 
305  0x0000978c 0x1000ab8c 22  46   .rdata  utf16le <program name unknown>
306  0x000097d0 0x1000abd0 36  74   .rdata  utf16le Microsoft Visual C++ Runtime Library
307  0x000098c0 0x1000acc0 19  20   .rdata  ascii   GetCurrentPackageId
308  0x000098d4 0x1000acd4 12  26   .rdata  utf16le kernel32.dll
309  0x00009900 0x1000ad00 5   12   .rdata  utf16le ja-JP
310  0x0000990c 0x1000ad0c 5   12   .rdata  utf16le zh-CN
311  0x00009918 0x1000ad18 5   12   .rdata  utf16le ko-KR
312  0x00009924 0x1000ad24 5   12   .rdata  utf16le zh-TW
313  0x0000994c 0x1000ad4c 6   7    .rdata  ascii   Sunday
314  0x00009954 0x1000ad54 6   7    .rdata  ascii   Monday
315  0x0000995c 0x1000ad5c 7   8    .rdata  ascii   Tuesday
316  0x00009964 0x1000ad64 9   10   .rdata  ascii   Wednesday
317  0x00009970 0x1000ad70 8   9    .rdata  ascii   Thursday
318  0x0000997c 0x1000ad7c 6   7    .rdata  ascii   Friday
319  0x00009984 0x1000ad84 8   9    .rdata  ascii   Saturday
320  0x000099c0 0x1000adc0 7   8    .rdata  ascii   January
321  0x000099c8 0x1000adc8 8   9    .rdata  ascii   February
322  0x000099d4 0x1000add4 5   6    .rdata  ascii   March
323  0x000099dc 0x1000addc 5   6    .rdata  ascii   April
324  0x000099e4 0x1000ade4 4   5    .rdata  ascii   June
325  0x000099ec 0x1000adec 4   5    .rdata  ascii   July
326  0x000099f4 0x1000adf4 6   7    .rdata  ascii   August
327  0x000099fc 0x1000adfc 9   10   .rdata  ascii   September
328  0x00009a08 0x1000ae08 7   8    .rdata  ascii   October
329  0x00009a10 0x1000ae10 8   9    .rdata  ascii   November
330  0x00009a1c 0x1000ae1c 8   9    .rdata  ascii   December
331  0x00009a30 0x1000ae30 8   9    .rdata  ascii   MM/dd/yy
332  0x00009a3c 0x1000ae3c 19  20   .rdata  ascii   dddd, MMMM dd, yyyy
333  0x00009a50 0x1000ae50 8   9    .rdata  ascii   HH:mm:ss
334  0x00009a94 0x1000ae94 6   14   .rdata  utf16le Sunday
335  0x00009aa4 0x1000aea4 6   14   .rdata  utf16le Monday
336  0x00009ab4 0x1000aeb4 7   16   .rdata  utf16le Tuesday
337  0x00009ac4 0x1000aec4 9   20   .rdata  utf16le Wednesday
338  0x00009ad8 0x1000aed8 8   18   .rdata  utf16le Thursday
339  0x00009aec 0x1000aeec 6   14   .rdata  utf16le Friday
340  0x00009afc 0x1000aefc 8   18   .rdata  utf16le Saturday
341  0x00009b70 0x1000af70 7   16   .rdata  utf16le January
342  0x00009b80 0x1000af80 8   18   .rdata  utf16le February
343  0x00009b94 0x1000af94 5   12   .rdata  utf16le March
344  0x00009ba0 0x1000afa0 5   12   .rdata  utf16le April
