[Strings]
nth   paddr      vaddr      len size section  type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45            ascii   !This program cannot be run in DOS mode.\r\r\n$
12680 0x0009f452 0x0085be52 8   10   sqaaermq utf8    I\a1pZNǬ/ blocks=Basic Latin,Latin Extended-B
12681 0x0009f49c 0x0085be9c 4   6    sqaaermq utf8    _QD̤ blocks=Basic Latin,Combining Diacritical Marks
12682 0x0009f4fe 0x0085befe 4   5    sqaaermq ascii   LIq(
12683 0x0009f513 0x0085bf13 6   8    sqaaermq utf8    9D.ة)K blocks=Basic Latin,Arabic
12684 0x0009f51c 0x0085bf1c 4   5    sqaaermq ascii   7\fzw
12685 0x0009f54a 0x0085bf4a 4   6    sqaaermq utf8    ʽBRB blocks=Spacing Modifier Letters,Basic Latin
12686 0x0009f555 0x0085bf55 4   5    sqaaermq ascii   iHx_
12687 0x0009f5b4 0x0085bfb4 4   5    sqaaermq ascii   _A/ 
12688 0x0009f5df 0x0085bfdf 4   5    sqaaermq ascii   n#%1
12689 0x0009f613 0x0085c013 5   8    sqaaermq utf8    ƿͷJI? blocks=Latin Extended-B,Greek and Coptic,Basic Latin
12690 0x0009f6a9 0x0085c0a9 5   6    sqaaermq ascii   tYZWV
12691 0x0009f6b0 0x0085c0b0 4   5    sqaaermq ascii   SmD>
12692 0x0009f6ee 0x0085c0ee 5   7    sqaaermq utf8    <c=Qg
12693 0x0009f70d 0x0085c10d 5   10   sqaaermq utf8    t~첉öƽ blocks=Basic Latin,Hangul Syllables,Latin-1 Supplement,Latin Extended-B
12694 0x0009f77b 0x0085c17b 4   7    sqaaermq utf8    D32⺈ blocks=Basic Latin,CJK Radicals Supplement
12695 0x0009f78f 0x0085c18f 7   8    sqaaermq ascii   XE+/4$S
12696 0x0009f79c 0x0085c19c 4   5    sqaaermq ascii   ]\eD1
12697 0x0009f7ba 0x0085c1ba 4   6    sqaaermq utf8    1ݳHN blocks=Basic Latin,Arabic Supplement
12698 0x0009f7cd 0x0085c1cd 4   6    sqaaermq utf8    ~Zͼ: blocks=Basic Latin,Greek and Coptic
12699 0x0009f7e4 0x0085c1e4 4   5    sqaaermq ascii   D\tuF
12700 0x0009f81a 0x0085c21a 4   5    sqaaermq ascii   fPkN
12701 0x0009f884 0x0085c284 5   6    sqaaermq ascii   B*w\e]
12702 0x0009f890 0x0085c290 4   5    sqaaermq ascii   29)U
12703 0x0009f8d8 0x0085c2d8 5   6    sqaaermq ascii   yxi}{
12704 0x0009f8e7 0x0085c2e7 4   6    sqaaermq utf8    {-Ƞ  blocks=Basic Latin,Latin Extended-B
12705 0x0009f972 0x0085c372 4   5    sqaaermq ascii   @#+1
12706 0x0009f9c8 0x0085c3c8 4   5    sqaaermq ascii   I}Q^
12707 0x0009fa25 0x0085c425 5   6    sqaaermq ascii   "27ui
12708 0x0009fa5b 0x0085c45b 4   6    sqaaermq utf8    '>yϠ blocks=Basic Latin,Greek and Coptic
12709 0x0009fa87 0x0085c487 6   7    sqaaermq ascii   h[\n`?3
12710 0x0009faa4 0x0085c4a4 4   5    sqaaermq ascii   i0W\t
12711 0x0009fab3 0x0085c4b3 4   6    sqaaermq utf8    #-ZХ blocks=Basic Latin,Cyrillic
12712 0x0009fae9 0x0085c4e9 6   8    sqaaermq utf8    c|mkȀw blocks=Basic Latin,Latin Extended-B
12713 0x0009fb13 0x0085c513 4   5    sqaaermq ascii   k[eg
12714 0x0009fb2e 0x0085c52e 5   6    sqaaermq ascii   'U28l
12715 0x0009fb8e 0x0085c58e 7   8    sqaaermq ascii   0t%D_K\n
12716 0x0009fc2e 0x0085c62e 4   6    sqaaermq utf8    t/Ϋg blocks=Basic Latin,Greek and Coptic
12717 0x0009fc5a 0x0085c65a 5   6    sqaaermq ascii   l;)b?
12718 0x0009fc70 0x0085c670 4   5    sqaaermq ascii   3-z9
12719 0x0009fc89 0x0085c689 4   6    sqaaermq utf8    ѷ:fW blocks=Cyrillic,Basic Latin
12720 0x0009fc92 0x0085c692 5   7    sqaaermq utf8    Է3\Z- blocks=Armenian,Basic Latin
12721 0x0009fcbe 0x0085c6be 4   5    sqaaermq ascii   aiZC
12722 0x0009fcfd 0x0085c6fd 5   8    sqaaermq utf8    tJ(腷` blocks=Basic Latin,CJK Unified Ideographs
12723 0x0009fd2a 0x0085c72a 4   5    sqaaermq ascii   E*/q
12724 0x0009fd81 0x0085c781 5   8    sqaaermq utf8    \b?<c脕 blocks=Basic Latin,CJK Unified Ideographs
12725 0x0009fdc1 0x0085c7c1 4   5    sqaaermq ascii   \v3\v{
12726 0x0009fe5f 0x0085c85f 5   7    sqaaermq utf8    Gq\b!Ł blocks=Basic Latin,Latin Extended-A
12727 0x0009fe70 0x0085c870 8   10   sqaaermq utf8    u҂+ U$\] blocks=Basic Latin,Cyrillic
12728 0x0009fe8b 0x0085c88b 4   5    sqaaermq ascii    f^[
12729 0x0009fed1 0x0085c8d1 4   5    sqaaermq ascii   D%)&
12730 0x0009fed8 0x0085c8d8 4   7    sqaaermq utf8    (ճLو blocks=Basic Latin,Armenian,Arabic
12731 0x0009ff61 0x0085c961 4   6    sqaaermq utf8    ZUSկ blocks=Basic Latin,Armenian
12732 0x0009ff92 0x0085c992 6   7    sqaaermq ascii   \v<$unX
12733 0x000a001f 0x0085ca1f 4   5    sqaaermq ascii   l+K\v
12734 0x000a0038 0x0085ca38 5   6    sqaaermq ascii   9{\f?A
12735 0x000a0060 0x0085ca60 5   8    sqaaermq utf8    m$)dꫨ blocks=Basic Latin,Meetei Mayek Extensions
12736 0x000a00c5 0x0085cac5 4   5    sqaaermq ascii   WB8J
12737 0x000a00e6 0x0085cae6 5   7    sqaaermq utf8    /ݺ\aX0 blocks=Basic Latin,Arabic Supplement
12738 0x000a00ed 0x0085caed 5   6    sqaaermq ascii   &PD)_
12739 0x000a011f 0x0085cb1f 4   5    sqaaermq ascii   A\tu;
12740 0x000a0124 0x0085cb24 4   5    sqaaermq ascii   #M-1
12741 0x000a0152 0x0085cb52 4   5    sqaaermq ascii   \nJt'
12742 0x000a0176 0x0085cb76 4   5    sqaaermq ascii   \vQ[/
12743 0x000a01b3 0x0085cbb3 6   7    sqaaermq ascii   >8A8]O
12744 0x000a01cc 0x0085cbcc 5   6    sqaaermq ascii   :Cu[@
12745 0x000a0209 0x0085cc09 4   6    sqaaermq utf8    Ӯd)1 blocks=Cyrillic,Basic Latin
12746 0x000a021f 0x0085cc1f 4   5    sqaaermq ascii   b\r?.
12747 0x000a0224 0x0085cc24 4   8    sqaaermq utf8    ,M)K
12748 0x000a0243 0x0085cc43 4   5    sqaaermq ascii   j-\f/
12749 0x000a0255 0x0085cc55 4   5    sqaaermq ascii   UQ*h
12750 0x000a02e9 0x0085cce9 5   6    sqaaermq ascii   Xs%'j
12751 0x000a035e 0x0085cd5e 4   6    sqaaermq utf8    \vUЊ- blocks=Basic Latin,Cyrillic
12752 0x000a03d5 0x0085cdd5 5   9    sqaaermq utf8    M!Jໜ. blocks=Basic Latin,Lao
12753 0x000a03df 0x0085cddf 4   5    sqaaermq ascii   d:AK
12754 0x000a0404 0x0085ce04 4   5    sqaaermq ascii   Diu\v
12755 0x000a0447 0x0085ce47 6   7    sqaaermq ascii   qI!C/^
12756 0x000a0472 0x0085ce72 6   8    sqaaermq utf8    ;5TK̝V blocks=Basic Latin,Combining Diacritical Marks
12757 0x000a04ee 0x0085ceee 5   8    sqaaermq utf8    ]2_㲓\t blocks=Basic Latin,CJK Unified Ideographs Extension A
12758 0x000a0533 0x0085cf33 4   5    sqaaermq ascii   \b'tA
12759 0x000a054b 0x0085cf4b 4   6    sqaaermq utf8    $[ǭy blocks=Basic Latin,Latin Extended-B
12760 0x000a05d9 0x0085cfd9 4   6    sqaaermq utf8    vwRԙ blocks=Basic Latin,Cyrillic Supplement
12761 0x000a05e5 0x0085cfe5 5   6    sqaaermq ascii   o?&)J
12762 0x000a0609 0x0085d009 9   11   sqaaermq utf8    +h$Ϡ6f)T\v blocks=Basic Latin,Greek and Coptic
12763 0x000a061c 0x0085d01c 4   5    sqaaermq ascii   \tNU-
12764 0x000a0631 0x0085d031 5   6    sqaaermq ascii    kV&Q
12765 0x000a06d8 0x0085d0d8 5   6    sqaaermq ascii   =\e+tI
12766 0x000a06fc 0x0085d0fc 4   6    sqaaermq utf8    WZޕ: blocks=Basic Latin,Thaana
12767 0x000a0712 0x0085d112 5   6    sqaaermq ascii   V=L![
12768 0x000a071d 0x0085d11d 4   5    sqaaermq ascii   (K\tC
12769 0x000a072c 0x0085d12c 5   8    sqaaermq utf8    浲\a]Ak blocks=CJK Unified Ideographs,Basic Latin
12770 0x000a073d 0x0085d13d 6   7    sqaaermq ascii   %?}:z]
12771 0x000a074f 0x0085d14f 5   8    sqaaermq utf8    {-T;쯥 blocks=Basic Latin,Hangul Syllables
12772 0x000a0783 0x0085d183 5   6    sqaaermq ascii   "\tE\b9
12773 0x000a0795 0x0085d195 4   5    sqaaermq ascii   e}/}
12774 0x000a087e 0x0085d27e 4   6    sqaaermq utf8    SެD> blocks=Basic Latin,Thaana
12775 0x000a096e 0x0085d36e 9   12   sqaaermq utf8    W\tx\t4_[ԗǣ blocks=Basic Latin,Cyrillic Supplement,Latin Extended-B
12776 0x000a0994 0x0085d394 4   6    sqaaermq utf8    ^@bΐ blocks=Basic Latin,Greek and Coptic
12777 0x000a09c0 0x0085d3c0 4   5    sqaaermq ascii   n-$(
12778 0x000a09e2 0x0085d3e2 6   8    sqaaermq utf8    l*_Ƴ[\ blocks=Basic Latin,Latin Extended-B
12779 0x000a09f1 0x0085d3f1 7   9    sqaaermq utf8    X^ʆ\tE!/ blocks=Basic Latin,IPA Extensions
12780 0x000a0a08 0x0085d408 4   6    sqaaermq utf8    :acΈ blocks=Basic Latin,Greek and Coptic
12781 0x000a0a10 0x0085d410 6   7    sqaaermq ascii   0\f\bZ5t
12782 0x000a0a49 0x0085d449 4   5    sqaaermq ascii   FQ)\t
12783 0x000a0a86 0x0085d486 4   5    sqaaermq ascii   M\e|/
12784 0x000a0a9a 0x0085d49a 4   5    sqaaermq ascii   J\b]V
12785 0x000a0ab8 0x0085d4b8 4   6    sqaaermq utf8    ٺ}P, blocks=Arabic,Basic Latin
12786 0x000a0ac4 0x0085d4c4 6   7    sqaaermq ascii   kbcQ2k
12787 0x000a0ad2 0x0085d4d2 5   6    sqaaermq ascii   ;Nmt\b
12788 0x000a0af6 0x0085d4f6 4   5    sqaaermq ascii   ,l_ 
12789 0x000a0b08 0x0085d508 4   5    sqaaermq ascii   -<.5
12790 0x000a0b14 0x0085d514 4   5    sqaaermq ascii   9f.(
12791 0x000a0b62 0x0085d562 9   10   sqaaermq ascii   )XnjM]*e,
12792 0x000a0b90 0x0085d590 4   5    sqaaermq ascii   ]QRo
12793 0x000a0bc5 0x0085d5c5 5   6    sqaaermq ascii   *d SS
12794 0x000a0bd2 0x0085d5d2 4   5    sqaaermq ascii   M_N\r
12795 0x000a0bf5 0x0085d5f5 5   7    sqaaermq utf8    {ҦR\tE blocks=Basic Latin,Cyrillic
12796 0x000a0c37 0x0085d637 8   9    sqaaermq ascii   >?gY` 4i
12797 0x000a0c50 0x0085d650 4   5    sqaaermq ascii   e>x?
12798 0x000a0c7e 0x0085d67e 4   5    sqaaermq ascii   *\a(X
12799 0x000a0c85 0x0085d685 4   5    sqaaermq ascii   H\aB\t
12800 0x000a0c8f 0x0085d68f 9   10   sqaaermq ascii   lQ-:9\e/\t\n
12801 0x000a0cec 0x0085d6ec 5   7    sqaaermq utf8    |AZ\t3
12802 0x000a0cfd 0x0085d6fd 4   6    sqaaermq utf8    Bbsy
12803 0x000a0d93 0x0085d793 4   5    sqaaermq ascii   b-+^
12804 0x000a0db8 0x0085d7b8 4   5    sqaaermq ascii   U:_(
12805 0x000a0dd6 0x0085d7d6 7   8    sqaaermq ascii   C^\tD8\bW
12806 0x000a0e33 0x0085d833 4   5    sqaaermq ascii   n)`.
12807 0x000a0e84 0x0085d884 6   7    sqaaermq ascii   W\h%Tu
12808 0x000a0ea1 0x0085d8a1 5   6    sqaaermq ascii   '[r'~
12809 0x000a0ee3 0x0085d8e3 5   6    sqaaermq ascii   Ej-nA
12810 0x000a0f32 0x0085d932 5   6    sqaaermq ascii   J7]Sd
12811 0x000a0f3b 0x0085d93b 4   6    sqaaermq utf8    nԕ9y blocks=Basic Latin,Cyrillic Supplement
12812 0x000a0f61 0x0085d961 4   6    sqaaermq utf8    Ⱦi;. blocks=Latin Extended-B,Basic Latin
12813 0x000a0f78 0x0085d978 4   5    sqaaermq ascii   v`(\b
12814 0x000a0f95 0x0085d995 4   5    sqaaermq ascii   V4LD
12815 0x000a0fb4 0x0085d9b4 4   6    sqaaermq utf8    _xϺN blocks=Basic Latin,Greek and Coptic
12816 0x000a0fdb 0x0085d9db 4   5    sqaaermq ascii   +Zcd
12817 0x000a0ff8 0x0085d9f8 4   5    sqaaermq ascii   xA3z
12818 0x000a100c 0x0085da0c 4   5    sqaaermq ascii   1A+R
12819 0x000a101b 0x0085da1b 6   8    sqaaermq utf8    UnΔi%Q blocks=Basic Latin,Greek and Coptic
12820 0x000a1043 0x0085da43 4   5    sqaaermq ascii   {H\r@
12821 0x000a1056 0x0085da56 7   8    sqaaermq ascii   \y> [p2
12822 0x000a107e 0x0085da7e 6   7    sqaaermq ascii   k%M IU
12823 0x000a1088 0x0085da88 5   6    sqaaermq ascii   h/q\nj
12824 0x000a10a5 0x0085daa5 4   5    sqaaermq ascii   T\tOu
12825 0x000a10b8 0x0085dab8 4   5    sqaaermq ascii   rWF1
12826 0x000a10bd 0x0085dabd 4   5    sqaaermq ascii   @(0R
12827 0x000a10cc 0x0085dacc 5   8    sqaaermq utf8    ,iWk윊 blocks=Basic Latin,Hangul Syllables
12828 0x000a10e8 0x0085dae8 4   5    sqaaermq ascii   va%1
12829 0x000a1104 0x0085db04 6   7    sqaaermq ascii   ZW\v%lH
12830 0x000a1111 0x0085db11 4   5    sqaaermq ascii   \e\ Q
12831 0x000a11cb 0x0085dbcb 4   5    sqaaermq ascii   q6SJ
12832 0x000a11f1 0x0085dbf1 5   6    sqaaermq ascii   0.3<$
12833 0x000a11f9 0x0085dbf9 5   6    sqaaermq ascii   kVJrC
12834 0x000a1200 0x0085dc00 5   7    sqaaermq utf8    9ݺ.Un blocks=Basic Latin,Arabic Supplement
12835 0x000a122a 0x0085dc2a 8   9    sqaaermq ascii    _^va)?L
12836 0x000a123b 0x0085dc3b 4   5    sqaaermq ascii   :!uN
12837 0x000a1246 0x0085dc46 4   5    sqaaermq ascii   g&\v\b
12838 0x000a1277 0x0085dc77 6   7    sqaaermq ascii   :)";$Z
12839 0x000a1280 0x0085dc80 4   5    sqaaermq ascii   D\tX9
12840 0x000a12c8 0x0085dcc8 6   7    sqaaermq ascii   z'QSK0
12841 0x000a12cf 0x0085dccf 4   5    sqaaermq ascii   E1K}
12842 0x000a12e9 0x0085dce9 9   10   sqaaermq ascii   E!0D#3L_9
12843 0x000a1319 0x0085dd19 4   5    sqaaermq ascii   iD\eZ
12844 0x000a1322 0x0085dd22 4   7    sqaaermq utf8    vY1 blocks=Basic Latin,Private Use Area
12845 0x000a1379 0x0085dd79 4   8    sqaaermq utf8    WƯX blocks=Basic Latin,Private Use Area,Latin Extended-B
12846 0x000a1387 0x0085dd87 4   5    sqaaermq ascii   U4BW
12847 0x000a13af 0x0085ddaf 4   5    sqaaermq ascii   l5O\t
12848 0x000a1412 0x0085de12 4   6    sqaaermq utf8    0\n!͗ blocks=Basic Latin,Combining Diacritical Marks
12849 0x000a148e 0x0085de8e 10  12   sqaaermq utf8    |\ti>ahί8}\v blocks=Basic Latin,Greek and Coptic
12850 0x000a14d6 0x0085ded6 4   5    sqaaermq ascii   uUZ+
12851 0x000a1515 0x0085df15 5   6    sqaaermq ascii   H%L\bJ
12852 0x000a1532 0x0085df32 4   5    sqaaermq ascii   rU\rl
12853 0x000a154b 0x0085df4b 5   7    sqaaermq utf8    USf4ʾ blocks=Basic Latin,Spacing Modifier Letters
12854 0x000a1552 0x0085df52 5   7    sqaaermq utf8    R׀dE1 blocks=Basic Latin,Hebrew
12855 0x000a1569 0x0085df69 5   6    sqaaermq ascii   ]vT%T
12856 0x000a159b 0x0085df9b 5   6    sqaaermq ascii   )03AZ
12857 0x000a1690 0x0085e090 8   11   sqaaermq utf8    (\aɢ]w֩e  blocks=Basic Latin,IPA Extensions,Hebrew
12858 0x000a16c2 0x0085e0c2 4   6    sqaaermq utf8    ,b^ݭ blocks=Basic Latin,Arabic Supplement
12859 0x000a16f9 0x0085e0f9 4   5    sqaaermq ascii   'PU:
12860 0x000a1756 0x0085e156 4   6    sqaaermq utf8    U\bŵ/ blocks=Basic Latin,Latin Extended-A
12861 0x000a175f 0x0085e15f 5   6    sqaaermq ascii   n{%)1
12862 0x000a1791 0x0085e191 4   5    sqaaermq ascii   W-ec
12863 0x000a182c 0x0085e22c 4   5    sqaaermq ascii   \r i@
12864 0x000a1839 0x0085e239 5   6    sqaaermq ascii   U;-]^
12865 0x000a184c 0x0085e24c 7   8    sqaaermq ascii   /;^\rYM+
12866 0x000a18ad 0x0085e2ad 4   5    sqaaermq ascii   0M)9
12867 0x000a18d7 0x0085e2d7 5   7    sqaaermq utf8    N#ɘ?v blocks=Basic Latin,IPA Extensions
12868 0x000a18f5 0x0085e2f5 4   5    sqaaermq ascii   ')Ow
12869 0x000a18fd 0x0085e2fd 4   5    sqaaermq ascii   I7C_
12870 0x000a19a0 0x0085e3a0 4   6    sqaaermq utf8    {ȥFJ blocks=Basic Latin,Latin Extended-B
12871 0x000a19d3 0x0085e3d3 7   11   sqaaermq utf8    9=mؖR뷊[ blocks=Basic Latin,Arabic,Hangul Syllables
12872 0x000a19e9 0x0085e3e9 4   5    sqaaermq ascii   zAi:
12873 0x000a1a3a 0x0085e43a 5   6    sqaaermq ascii   FBA1 
12874 0x000a1afa 0x0085e4fa 4   5    sqaaermq ascii   "\e?t
12875 0x000a1b54 0x0085e554 4   5    sqaaermq ascii   KivL
12876 0x000a1ba7 0x0085e5a7 5   7    sqaaermq utf8    \tOӊ98 blocks=Basic Latin,Cyrillic
12877 0x000a1c60 0x0085e660 5   6    sqaaermq ascii   ^b/W:
12878 0x000a1c76 0x0085e676 9   12   sqaaermq utf8    ܩĽT'r}:_w blocks=Syriac,Latin Extended-A,Basic Latin
12879 0x000a1c99 0x0085e699 8   10   sqaaermq utf8    U\tE3!ה.J blocks=Basic Latin,Hebrew
12880 0x000a1cbb 0x0085e6bb 4   6    sqaaermq utf8    ܧEo; blocks=Syriac,Basic Latin
12881 0x000a1cc2 0x0085e6c2 5   6    sqaaermq ascii   D-\t&l
12882 0x000a1cd0 0x0085e6d0 4   5    sqaaermq ascii   \rk\`
12883 0x000a1d37 0x0085e737 4   6    sqaaermq utf8    D}Ň7 blocks=Basic Latin,Latin Extended-A
12884 0x000a1d41 0x0085e741 4   5    sqaaermq ascii    _ei
12885 0x000a1e11 0x0085e811 5   6    sqaaermq ascii   3d0S\e
12886 0x000a1e3f 0x0085e83f 4   5    sqaaermq ascii   ep5n
12887 0x000a1e81 0x0085e881 5   6    sqaaermq ascii   Q].Ti
12888 0x000a1ee3 0x0085e8e3 6   7    sqaaermq ascii   a\rK'm\
12889 0x000a1f0e 0x0085e90e 4   5    sqaaermq ascii   E0P\b
12890 0x000a1fd4 0x0085e9d4 5   6    sqaaermq ascii   sXS]!
12891 0x000a1fe0 0x0085e9e0 4   7    sqaaermq utf8    㯋e[) blocks=CJK Unified Ideographs Extension A,Basic Latin
12892 0x000a1fe7 0x0085e9e7 4   6    sqaaermq utf8    r.Lʄ blocks=Basic Latin,IPA Extensions
12893 0x000a1ffa 0x0085e9fa 4   5    sqaaermq ascii   L|#A
12894 0x000a2022 0x0085ea22 4   5    sqaaermq ascii   Q%\f$
12895 0x000a2035 0x0085ea35 7   9    sqaaermq utf8    ?)R­Im+ blocks=Basic Latin,Latin-1 Supplement
12896 0x000a205a 0x0085ea5a 4   5    sqaaermq ascii   ri)_
12897 0x000a207a 0x0085ea7a 5   7    sqaaermq utf8    /Ȉ:Qt blocks=Basic Latin,Latin Extended-B
12898 0x000a20ca 0x0085eaca 4   5    sqaaermq ascii   "zK-
12899 0x000a20f0 0x0085eaf0 4   5    sqaaermq ascii   pDK8
12900 0x000a2135 0x0085eb35 5   6    sqaaermq ascii   E,3Up
12901 0x000a2188 0x0085eb88 5   6    sqaaermq ascii   E8\teZ
12902 0x000a2191 0x0085eb91 4   5    sqaaermq ascii   ,\e(\t
12903 0x000a21a4 0x0085eba4 4   5    sqaaermq ascii   h/P;
12904 0x000a21c0 0x0085ebc0 5   6    sqaaermq ascii   9$;5I
12905 0x000a21dd 0x0085ebdd 5   6    sqaaermq ascii   @~-Zj
12906 0x000a2200 0x0085ec00 4   5    sqaaermq ascii   k9w/
12907 0x000a2267 0x0085ec67 4   5    sqaaermq ascii   Sp-X
12908 0x000a22e5 0x0085ece5 6   7    sqaaermq ascii   Faz\rPz
12909 0x000a2315 0x0085ed15 4   5    sqaaermq ascii   gNsV
12910 0x000a2321 0x0085ed21 5   6    sqaaermq ascii   VsRU2
12911 0x000a234b 0x0085ed4b 4   6    sqaaermq utf8    +)k>
12912 0x000a238f 0x0085ed8f 4   6    sqaaermq utf8    ٟ._K blocks=Arabic,Basic Latin
12913 0x000a23a6 0x0085eda6 6   7    sqaaermq ascii   s)ZnS"
12914 0x000a23c2 0x0085edc2 5   6    sqaaermq ascii   su\f!9
12915 0x000a23f2 0x0085edf2 4   5    sqaaermq ascii   ^N*E
12916 0x000a24b1 0x0085eeb1 4   5    sqaaermq ascii   `aA+
12917 0x000a2539 0x0085ef39 4   5    sqaaermq ascii   ef/e
12918 0x000a254a 0x0085ef4a 5   6    sqaaermq ascii   v{e\tV
12919 0x000a2588 0x0085ef88 4   5    sqaaermq ascii   )--V
12920 0x000a258d 0x0085ef8d 4   5    sqaaermq ascii   rl9[
12921 0x000a2607 0x0085f007 4   6    sqaaermq utf8    ȞM*\t blocks=Latin Extended-B,Basic Latin
12922 0x000a2625 0x0085f025 4   5    sqaaermq ascii   8t9}
12923 0x000a2684 0x0085f084 4   5    sqaaermq ascii   )b(_
12924 0x000a26c9 0x0085f0c9 8   10   sqaaermq utf8    Äs_'6:Dz blocks=Latin-1 Supplement,Basic Latin
12925 0x000a274c 0x0085f14c 4   5    sqaaermq ascii   X;_\v
12926 0x000a278a 0x0085f18a 4   5    sqaaermq ascii   \vD\eZ
12927 0x000a279e 0x0085f19e 4   6    sqaaermq utf8    Ù|kA blocks=Latin-1 Supplement,Basic Latin
12928 0x000a27a9 0x0085f1a9 4   6    sqaaermq utf8    GL4ֻ blocks=Basic Latin,Hebrew
12929 0x000a27bd 0x0085f1bd 7   9    sqaaermq utf8    e*Ν3d'( blocks=Basic Latin,Greek and Coptic
12930 0x000a2870 0x0085f270 4   6    sqaaermq utf8    wɋ]N blocks=Basic Latin,Latin Extended-B
12931 0x000a28b8 0x0085f2b8 4   5    sqaaermq ascii   \vJde
12932 0x000a294a 0x0085f34a 7   8    sqaaermq ascii   wK\v1$!H
12933 0x000a2958 0x0085f358 4   5    sqaaermq ascii   2*9|
12934 0x000a2962 0x0085f362 4   5    sqaaermq ascii   +>%H
12935 0x000a299d 0x0085f39d 4   6    sqaaermq utf8    L!Nҽ blocks=Basic Latin,Cyrillic
12936 0x000a29ae 0x0085f3ae 4   6    sqaaermq utf8    [>%ѳ blocks=Basic Latin,Cyrillic
12937 0x000a2a30 0x0085f430 4   5    sqaaermq ascii   \rgYu
12938 0x000a2a3c 0x0085f43c 5   6    sqaaermq ascii   \a'>x+
12939 0x000a2a74 0x0085f474 5   7    sqaaermq utf8    Ŕ-u\el blocks=Latin Extended-A,Basic Latin
12940 0x000a2a99 0x0085f499 8   9    sqaaermq ascii   U@.a8\b\a 
12941 0x000a2aec 0x0085f4ec 6   7    sqaaermq ascii   ^Unr9)
12942 0x000a2b1e 0x0085f51e 7   10   sqaaermq utf8    xٵlyRH҉ blocks=Basic Latin,Arabic,Cyrillic
12943 0x000a2b2b 0x0085f52b 4   5    sqaaermq ascii   |{bL
12944 0x000a2b37 0x0085f537 5   7    sqaaermq utf8    ާ]L-K blocks=Thaana,Basic Latin
12945 0x000a2b46 0x0085f546 7   8    sqaaermq ascii   -Vryk+1
12946 0x000a2b59 0x0085f559 4   6    sqaaermq utf8    v-ҜV blocks=Basic Latin,Cyrillic
12947 0x000a2b7a 0x0085f57a 5   6    sqaaermq ascii   \v!~,y
12948 0x000a2b87 0x0085f587 7   9    sqaaermq utf8    (?)KӺ)Q blocks=Basic Latin,Cyrillic
12949 0x000a2ba8 0x0085f5a8 4   5    sqaaermq ascii   k~vG
12950 0x000a2c05 0x0085f605 4   6    sqaaermq utf8    v[ϫt blocks=Basic Latin,Greek and Coptic
12951 0x000a2c4f 0x0085f64f 8   9    sqaaermq ascii   >>)a:1-!
12952 0x000a2c95 0x0085f695 4   5    sqaaermq ascii   \b$\e$
12953 0x000a2cce 0x0085f6ce 4   5    sqaaermq ascii   I_2I
12954 0x000a2cd7 0x0085f6d7 6   8    sqaaermq utf8    a6Ɛ:eO blocks=Basic Latin,Latin Extended-B
12955 0x000a2ce9 0x0085f6e9 4   5    sqaaermq ascii   D1/)
12956 0x000a2cfb 0x0085f6fb 6   7    sqaaermq ascii   E0-\vEE
12957 0x000a2d1e 0x0085f71e 4   5    sqaaermq ascii   1[bV
12958 0x000a2d32 0x0085f732 4   5    sqaaermq ascii   %[Q-
12959 0x000a2d4d 0x0085f74d 5   6    sqaaermq ascii   \t@(2V
12960 0x000a2d57 0x0085f757 7   8    sqaaermq ascii   ZKbP\tW{
12961 0x000a2d65 0x0085f765 4   5    sqaaermq ascii   -\vT{
12962 0x000a2db0 0x0085f7b0 4   6    sqaaermq utf8    )ȷ{\n blocks=Basic Latin,Latin Extended-B
12963 0x000a2db6 0x0085f7b6 4   6    sqaaermq utf8    ֭-_2 blocks=Hebrew,Basic Latin
12964 0x000a2ddd 0x0085f7dd 4   7    sqaaermq utf8    ,ӯS; blocks=Basic Latin,Cyrillic
12965 0x000a2de6 0x0085f7e6 4   5    sqaaermq ascii   U@/q
12966 0x000a2e1b 0x0085f81b 4   6    sqaaermq utf8    :˽L] blocks=Basic Latin,Spacing Modifier Letters
12967 0x000a2e5b 0x0085f85b 4   5    sqaaermq ascii   sC+$
12968 0x000a2e74 0x0085f874 4   6    sqaaermq utf8    M/ԣ% blocks=Basic Latin,Cyrillic Supplement
12969 0x000a2e9c 0x0085f89c 4   6    sqaaermq utf8    `A̟3 blocks=Basic Latin,Combining Diacritical Marks
12970 0x000a2f18 0x0085f918 5   6    sqaaermq ascii   1u:$u
12971 0x000a2f23 0x0085f923 5   6    sqaaermq ascii   \nA34$
12972 0x000a2f46 0x0085f946 4   5    sqaaermq ascii   !)3L
12973 0x000a2f4c 0x0085f94c 6   7    sqaaermq ascii   z-A;rJ
12974 0x000a2f59 0x0085f959 5   7    sqaaermq utf8    9cgOŚ blocks=Basic Latin,Latin Extended-A
12975 0x000a2fc1 0x0085f9c1 5   7    sqaaermq utf8    -`vJڷ blocks=Basic Latin,Arabic
12976 0x000a2fcb 0x0085f9cb 4   5    sqaaermq ascii   G.\v@
12977 0x000a2fed 0x0085f9ed 5   6    sqaaermq ascii   usN-U
12978 0x000a3006 0x0085fa06 5   6    sqaaermq ascii   \no9;G
12979 0x000a302c 0x0085fa2c 4   6    sqaaermq utf8    6٭;G blocks=Basic Latin,Arabic
12980 0x000a3042 0x0085fa42 4   6    sqaaermq utf8    a\tKƮ blocks=Basic Latin,Latin Extended-B
