Error parsing resource directory
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x00000050 0x00000050 40  41           ascii   This program must be run under Win32\r\n$7
1    0x000001f8 0x000001f8 5   6            ascii   .text
2    0x0000021f 0x0000021f 7   8            ascii   `.itext
3    0x00000247 0x00000247 6   7            ascii   `.data
4    0x00000270 0x00000270 4   5            ascii   .bss
5    0x00000298 0x00000298 6   7            ascii   .idata
6    0x000002c0 0x000002c0 7   8            ascii   .didata
7    0x000002e8 0x000002e8 4   5            ascii   .tls
8    0x00000310 0x00000310 6   7            ascii   .rdata
9    0x00000337 0x00000337 7   8            ascii   @.reloc
10   0x0000035f 0x0000035f 6   7            ascii   B.rsrc
1149 0x0000d19b 0x0040dd9b 15  16           ascii   InnerException@
1150 0x0000d1c3 0x0040ddc3 9   10           ascii   \aMessage@
1151 0x0000d1e5 0x0040dde5 11  12           ascii   \nStackTrace
1152 0x0000d20a 0x0040de0a 11  12           ascii   \tStackInfol
1153 0x0000d275 0x0040de75 18  19           ascii   EArgumentException
1154 0x0000d28e 0x0040de8e 19  20           ascii   EArgumentExceptionl
1155 0x0000d2aa 0x0040deaa 9   10           ascii   \bSysUtils
1156 0x0000d31d 0x0040df1d 28  29           ascii   EArgumentOutOfRangeException
1157 0x0000d342 0x0040df42 28  29           ascii   EArgumentOutOfRangeException
1158 0x0000d368 0x0040df68 9   10           ascii   \bSysUtils
1159 0x0000d3d9 0x0040dfd9 6   7            ascii   EAbort
1160 0x0000d3e6 0x0040dfe6 6   7            ascii   EAbort
1161 0x0000d3f6 0x0040dff6 9   10           ascii   \bSysUtils
1162 0x0000d479 0x0040e079 10  11           ascii   \tAllowFree
1163 0x0000d492 0x0040e092 15  16           ascii   EHeapException,
1164 0x0000d4a6 0x0040e0a6 13  14           ascii   \fFreeInstance
1165 0x0000d4c4 0x0040e0c4 4   5            ascii   Self
1166 0x0000d4d2 0x0040e0d2 15  16           ascii   EHeapException`
1167 0x0000d4ea 0x0040e0ea 9   10           ascii   \bSysUtils
1168 0x0000d55c 0x0040e15c 13  14           ascii   \fEOutOfMemory
1169 0x0000d570 0x0040e170 15  16           ascii   \a\fEOutOfMemoryT
1170 0x0000d588 0x0040e188 9   10           ascii   \bSysUtils
1171 0x0000d609 0x0040e209 10  11           ascii   \tErrorCode
1172 0x0000d615 0x0040e215 12  13           ascii   \vEInOutError
1173 0x0000d628 0x0040e228 13  14           ascii   \a\vEInOutError
1174 0x0000d63f 0x0040e23f 9   10           ascii   \bSysUtils
1175 0x0000d6c2 0x0040e2c2 15  16           ascii   ExceptionRecord
1176 0x0000d6d3 0x0040e2d3 10  11           ascii   \tEExternal
1177 0x0000d6e4 0x0040e2e4 11  12           ascii   \a\tEExternal
1178 0x0000d6f9 0x0040e2f9 9   10           ascii   \bSysUtils
1179 0x0000d769 0x0040e369 18  19           ascii   EExternalException
1180 0x0000d782 0x0040e382 19  20           ascii   EExternalException`
1181 0x0000d79e 0x0040e39e 9   10           ascii   \bSysUtils
1182 0x0000d810 0x0040e410 10  11           ascii   \tEIntError
1183 0x0000d820 0x0040e420 12  13           ascii   \a\tEIntError\b
1184 0x0000d835 0x0040e435 9   10           ascii   \bSysUtils
1185 0x0000d8a4 0x0040e4a4 11  12           ascii   \nEDivByZero
1186 0x0000d8b4 0x0040e4b4 12  13           ascii   \a\nEDivByZero
1187 0x0000d8ca 0x0040e4ca 9   10           ascii   \bSysUtils
1188 0x0000d93c 0x0040e53c 13  14           ascii   \vERangeErrorL
1189 0x0000d94c 0x0040e54c 14  15           ascii   \a\vERangeError4
1190 0x0000d963 0x0040e563 9   10           ascii   \bSysUtils
1191 0x0000d9d4 0x0040e5d4 13  14           ascii   \fEIntOverflow
1192 0x0000d9e8 0x0040e5e8 14  15           ascii   \a\fEIntOverflow
1193 0x0000da00 0x0040e600 9   10           ascii   \bSysUtils
1194 0x0000da70 0x0040e670 11  12           ascii   \nEMathError
1195 0x0000da80 0x0040e680 13  14           ascii   \a\nEMathErrorh
1196 0x0000da96 0x0040e696 9   10           ascii   \bSysUtils
1197 0x0000db08 0x0040e708 11  12           ascii   \nEInvalidOp
1198 0x0000db18 0x0040e718 12  13           ascii   \a\nEInvalidOp
1199 0x0000db2e 0x0040e72e 9   10           ascii   \bSysUtils
1200 0x0000dba0 0x0040e7a0 12  13           ascii   \vEZeroDivide
1201 0x0000dbb0 0x0040e7b0 13  14           ascii   \a\vEZeroDivide
1202 0x0000dbc7 0x0040e7c7 9   10           ascii   \bSysUtils
1203 0x0000dc38 0x0040e838 10  11           ascii   \tEOverflow
1204 0x0000dc48 0x0040e848 12  13           ascii   \a\tEOverflow0
1205 0x0000dc5d 0x0040e85d 9   10           ascii   \bSysUtils
1206 0x0000dccc 0x0040e8cc 11  12           ascii   \nEUnderflow
1207 0x0000dcdc 0x0040e8dc 12  13           ascii   \a\nEUnderflow
1208 0x0000dcf2 0x0040e8f2 9   10           ascii   \bSysUtils
1209 0x0000dd65 0x0040e965 16  17           ascii   EInvalidPointerx
1210 0x0000dd7a 0x0040e97a 16  17           ascii   EInvalidPointer\
1211 0x0000dd93 0x0040e993 9   10           ascii   \bSysUtils
1212 0x0000de04 0x0040ea04 13  14           ascii   \fEInvalidCast
1213 0x0000de18 0x0040ea18 14  15           ascii   \a\fEInvalidCast
1214 0x0000de30 0x0040ea30 9   10           ascii   \bSysUtils
1215 0x0000dea0 0x0040eaa0 14  15           ascii   \rEConvertError
1216 0x0000deb4 0x0040eab4 15  16           ascii   \a\rEConvertError
1217 0x0000decd 0x0040eacd 9   10           ascii   \bSysUtils
1218 0x0000df3d 0x0040eb3d 16  17           ascii   EAccessViolation
1219 0x0000df56 0x0040eb56 17  18           ascii   EAccessViolation4
1220 0x0000df70 0x0040eb70 9   10           ascii   \bSysUtils
1221 0x0000dfe0 0x0040ebe0 11  12           ascii   \nEPrivilege
1222 0x0000dff0 0x0040ebf0 12  13           ascii   \a\nEPrivilege
1223 0x0000e006 0x0040ec06 9   10           ascii   \bSysUtils
1224 0x0000e079 0x0040ec79 14  15           ascii   EStackOverflow
1225 0x0000e08e 0x0040ec8e 15  16           ascii   EStackOverflowp
1226 0x0000e0a6 0x0040eca6 9   10           ascii   \bSysUtils
1227 0x0000e118 0x0040ed18 10  11           ascii   \tEControlC
1228 0x0000e128 0x0040ed28 11  12           ascii   \a\tEControlC
1229 0x0000e13d 0x0040ed3d 9   10           ascii   \bSysUtils
1230 0x0000e1ac 0x0040edac 14  15           ascii   \rEVariantError
1231 0x0000e1c0 0x0040edc0 15  16           ascii   \a\rEVariantError
1232 0x0000e1d9 0x0040edd9 9   10           ascii   \bSysUtils
1233 0x0000e249 0x0040ee49 16  17           ascii   EAssertionFailed
1234 0x0000e262 0x0040ee62 17  18           ascii   EAssertionFailed@
1235 0x0000e27c 0x0040ee7c 9   10           ascii   \bSysUtils
1236 0x0000e2ed 0x0040eeed 14  15           ascii   EAbstractError
1237 0x0000e302 0x0040ef02 14  15           ascii   EAbstractError
1238 0x0000e31a 0x0040ef1a 9   10           ascii   \bSysUtils
1239 0x0000e38d 0x0040ef8d 14  15           ascii   EIntfCastError
1240 0x0000e3a2 0x0040efa2 14  15           ascii   EIntfCastError
1241 0x0000e3ba 0x0040efba 9   10           ascii   \bSysUtils
1242 0x0000e43d 0x0040f03d 10  11           ascii   \tErrorCode
1243 0x0000e449 0x0040f049 9   10           ascii   \bEOSError
1244 0x0000e458 0x0040f058 11  12           ascii   \a\bEOSError$
1245 0x0000e46c 0x0040f06c 9   10           ascii   \bSysUtils
1246 0x0000e4dd 0x0040f0dd 18  19           ascii   ESafecallException
1247 0x0000e4f6 0x0040f0f6 18  19           ascii   ESafecallException
1248 0x0000e512 0x0040f112 9   10           ascii   \bSysUtils
1249 0x0000e584 0x0040f184 9   10           ascii   \bEMonitor
1250 0x0000e594 0x0040f194 11  12           ascii   \a\bEMonitor|
1251 0x0000e5a8 0x0040f1a8 9   10           ascii   \bSysUtils
1252 0x0000e619 0x0040f219 21  22           ascii   EMonitorLockException
1253 0x0000e636 0x0040f236 21  22           ascii   EMonitorLockException
1254 0x0000e655 0x0040f255 9   10           ascii   \bSysUtils
1255 0x0000e6c5 0x0040f2c5 26  27           ascii   ENoMonitorSupportException
1256 0x0000e6e6 0x0040f2e6 26  27           ascii   ENoMonitorSupportException
1257 0x0000e70a 0x0040f30a 9   10           ascii   \bSysUtils
1258 0x0000e735 0x0040f335 10  11           ascii   \bSysUtils@
1259 0x0000e75d 0x0040f35d 10  11           ascii   \bSysUtils@
1260 0x0000e781 0x0040f381 12  13           ascii   \vPThreadInfo
1261 0x0000e799 0x0040f399 12  13           ascii   \vTThreadInfo
1262 0x0000e7bc 0x0040f3bc 4   5            ascii   Next
1263 0x0000e7cb 0x0040f3cb 9   10           ascii   \bThreadID
1264 0x0000e7e0 0x0040f3e0 6   7            ascii   Active
1265 0x0000e7f2 0x0040f3f2 14  15           ascii   RecursionCount
1266 0x0000e86d 0x0040f46d 11  12           ascii   \nFHashTable
1267 0x0000e89f 0x0040f49f 20  21           ascii   TThreadLocalCounter'
1268 0x0000e8b8 0x0040f4b8 8   9            ascii   \aDestroy
1269 0x0000e8d1 0x0040f4d1 4   5            ascii   Self
1270 0x0000e8e0 0x0040f4e0 4   5            ascii   Open
1271 0x0000e8f5 0x0040f4f5 4   5            ascii   Self
1272 0x0000e903 0x0040f503 6   7            ascii   Thread
1273 0x0000e914 0x0040f514 6   7            ascii   Delete
1274 0x0000e92b 0x0040f52b 4   5            ascii   Self
1275 0x0000e939 0x0040f539 6   7            ascii   Thread
1276 0x0000e94a 0x0040f54a 5   6            ascii   Close
1277 0x0000e960 0x0040f560 4   5            ascii   Self
1278 0x0000e96e 0x0040f56e 6   7            ascii   Thread
1279 0x0000e97e 0x0040f57e 20  21           ascii   TThreadLocalCounter\
1280 0x0000e99b 0x0040f59b 9   10           ascii   \bSysUtils
1281 0x0000ea91 0x0040f691 10  11           ascii   \tFSentinel
1282 0x0000eaa6 0x0040f6a6 12  13           ascii   \vFReadSignal
1283 0x0000eabd 0x0040f6bd 13  14           ascii   \fFWriteSignal
1284 0x0000ead5 0x0040f6d5 13  14           ascii   \fFWaitRecycle
1285 0x0000eaee 0x0040f6ee 20  21           ascii   FWriteRecursionCount
1286 0x0000eb1c 0x0040f71c 10  11           ascii   \tFWriterID
1287 0x0000eb32 0x0040f732 14  15           ascii   FRevisionLevel
1288 0x0000eb76 0x0040f776 38  39           ascii   $TMultiReadExclusiveWriteSynchronizer&
1289 0x0000eba2 0x0040f7a2 6   7            ascii   Create
1290 0x0000ebb9 0x0040f7b9 4   5            ascii   Self
1291 0x0000ebc7 0x0040f7c7 8   9            ascii   \aDestroy
1292 0x0000ebe0 0x0040f7e0 4   5            ascii   Self
1293 0x0000ebee 0x0040f7ee 10  11           ascii   \tBeginRead
1294 0x0000ec09 0x0040f809 4   5            ascii   Self
1295 0x0000ec17 0x0040f817 8   9            ascii   \aEndRead
1296 0x0000ec30 0x0040f830 4   5            ascii   Self
1297 0x0000ec3e 0x0040f83e 11  12           ascii   \nBeginWrite
1298 0x0000ec5a 0x0040f85a 4   5            ascii   Self
1299 0x0000ec68 0x0040f868 9   10           ascii   \bEndWrite
1300 0x0000ec82 0x0040f882 4   5            ascii   Self
1301 0x0000ec90 0x0040f890 38  39           ascii   \a$TMultiReadExclusiveWriteSynchronizer
1302 0x0000ecc0 0x0040f8c0 9   10           ascii   \bSysUtils
1303 0x0000ecf0 0x0040f8f0 14  15           ascii   \rRevisionLevel
1304 0x0000ed05 0x0040f905 11  12           ascii   \nTCharArray
1305 0x0000ed20 0x0040f920 10  11           ascii   \bSysUtilsL
1306 0x0000ed91 0x0040f991 14  15           ascii   EEncodingError
1307 0x0000eda6 0x0040f9a6 14  15           ascii   EEncodingError
1308 0x0000edbe 0x0040f9be 9   10           ascii   \bSysUtils
1309 0x0000ee55 0x0040fa55 14  15           ascii   \rFIsSingleByte
1310 0x0000ee6e 0x0040fa6e 13  14           ascii   \fFMaxCharSize
1311 0x0000ef41 0x0040fb41 11  12           ascii   \tTEncodingf
1312 0x0000ef51 0x0040fb51 8   9            ascii   \aConvert
1313 0x0000ef6a 0x0040fb6a 4   5            ascii   Self
1314 0x0000ef78 0x0040fb78 6   7            ascii   Source
1315 0x0000ef87 0x0040fb87 12  13           ascii   \vDestination
1316 0x0000ef9d 0x0040fb9d 5   6            ascii   Bytes
1317 0x0000efb7 0x0040fbb7 8   9            ascii   \aConvert
1318 0x0000efd0 0x0040fbd0 4   5            ascii   Self
1319 0x0000efde 0x0040fbde 6   7            ascii   Source
1320 0x0000efed 0x0040fbed 12  13           ascii   \vDestination
1321 0x0000f003 0x0040fc03 5   6            ascii   Bytes
1322 0x0000f011 0x0040fc11 11  12           ascii   \nStartIndex
1323 0x0000f026 0x0040fc26 5   6            ascii   Count
1324 0x0000f040 0x0040fc40 14  15           ascii   \rFreeEncodings
1325 0x0000f05f 0x0040fc5f 4   5            ascii   Self
1326 0x0000f06e 0x0040fc6e 18  19           ascii   IsStandardEncoding
1327 0x0000f090 0x0040fc90 10  11           ascii   \tAEncoding
1328 0x0000f0a5 0x0040fca5 17  18           ascii   GetBufferEncoding
1329 0x0000f0c7 0x0040fcc7 6   7            ascii   Buffer
1330 0x0000f0d6 0x0040fcd6 10  11           ascii   \tAEncoding
1331 0x0000f0ea 0x0040fcea 13  14           ascii   \fGetByteCount
1332 0x0000f108 0x0040fd08 4   5            ascii   Self
1333 0x0000f116 0x0040fd16 5   6            ascii   Chars
1334 0x0000f125 0x0040fd25 13  14           ascii   \fGetByteCount
1335 0x0000f143 0x0040fd43 4   5            ascii   Self
1336 0x0000f151 0x0040fd51 5   6            ascii   Chars
1337 0x0000f15f 0x0040fd5f 10  11           ascii   \tCharIndex
1338 0x0000f172 0x0040fd72 10  11           ascii   \tCharCount
1339 0x0000f186 0x0040fd86 13  14           ascii   \fGetByteCount
1340 0x0000f1a4 0x0040fda4 4   5            ascii   Self
1341 0x0000f1bd 0x0040fdbd 13  14           ascii   \fGetByteCount
1342 0x0000f1db 0x0040fddb 4   5            ascii   Self
1343 0x0000f1f3 0x0040fdf3 10  11           ascii   \tCharIndex
1344 0x0000f206 0x0040fe06 10  11           ascii   \tCharCount
1345 0x0000f21a 0x0040fe1a 9   10           ascii   \bGetBytes
1346 0x0000f234 0x0040fe34 4   5            ascii   Self
1347 0x0000f242 0x0040fe42 5   6            ascii   Chars
1348 0x0000f25c 0x0040fe5c 9   10           ascii   \bGetBytes
1349 0x0000f276 0x0040fe76 4   5            ascii   Self
1350 0x0000f284 0x0040fe84 5   6            ascii   Chars
1351 0x0000f292 0x0040fe92 10  11           ascii   \tCharIndex
1352 0x0000f2a5 0x0040fea5 10  11           ascii   \tCharCount
1353 0x0000f2b9 0x0040feb9 5   6            ascii   Bytes
1354 0x0000f2c7 0x0040fec7 10  11           ascii   \tByteIndex
1355 0x0000f2db 0x0040fedb 9   10           ascii   \bGetBytes
1356 0x0000f2f5 0x0040fef5 4   5            ascii   Self
1357 0x0000f319 0x0040ff19 9   10           ascii   \bGetBytes
1358 0x0000f333 0x0040ff33 4   5            ascii   Self
1359 0x0000f34b 0x0040ff4b 10  11           ascii   \tCharIndex
1360 0x0000f35e 0x0040ff5e 10  11           ascii   \tCharCount
1361 0x0000f372 0x0040ff72 5   6            ascii   Bytes
1362 0x0000f380 0x0040ff80 10  11           ascii   \tByteIndex
1363 0x0000f394 0x0040ff94 13  14           ascii   \fGetCharCount
1364 0x0000f3b2 0x0040ffb2 4   5            ascii   Self
1365 0x0000f3c0 0x0040ffc0 5   6            ascii   Bytes
1366 0x0000f3cf 0x0040ffcf 13  14           ascii   \fGetCharCount
1367 0x0000f3ed 0x0040ffed 4   5            ascii   Self
1368 0x0000f3fb 0x0040fffb 5   6            ascii   Bytes
1369 0x0000f409 0x00410009 10  11           ascii   \tByteIndex
1370 0x0000f41c 0x0041001c 10  11           ascii   \tByteCount
1371 0x0000f430 0x00410030 9   10           ascii   \bGetChars
1372 0x0000f44a 0x0041004a 4   5            ascii   Self
1373 0x0000f458 0x00410058 5   6            ascii   Bytes
1374 0x0000f472 0x00410072 9   10           ascii   \bGetChars
1375 0x0000f48c 0x0041008c 4   5            ascii   Self
1376 0x0000f49a 0x0041009a 5   6            ascii   Bytes
1377 0x0000f4a8 0x004100a8 10  11           ascii   \tByteIndex
1378 0x0000f4bb 0x004100bb 10  11           ascii   \tByteCount
1379 0x0000f4da 0x004100da 9   10           ascii   \bGetChars
1380 0x0000f4f4 0x004100f4 4   5            ascii   Self
1381 0x0000f502 0x00410102 5   6            ascii   Bytes
1382 0x0000f510 0x00410110 10  11           ascii   \tByteIndex
1383 0x0000f523 0x00410123 10  11           ascii   \tByteCount
1384 0x0000f537 0x00410137 5   6            ascii   Chars
1385 0x0000f545 0x00410145 10  11           ascii   \tCharIndex
1386 0x0000f559 0x00410159 12  13           ascii   \vGetEncoding
1387 0x0000f575 0x00410175 9   10           ascii   \bCodePage
1388 0x0000f589 0x00410189 15  16           ascii   GetMaxByteCount
1389 0x0000f5a9 0x004101a9 4   5            ascii   Self
1390 0x0000f5b6 0x004101b6 10  11           ascii   \tCharCount
1391 0x0000f5cb 0x004101cb 15  16           ascii   GetMaxCharCount
1392 0x0000f5eb 0x004101eb 4   5            ascii   Self
1393 0x0000f5f8 0x004101f8 10  11           ascii   \tByteCount
1394 0x0000f60c 0x0041020c 12  13           ascii   \vGetPreamble
1395 0x0000f629 0x00410229 4   5            ascii   Self
1396 0x0000f642 0x00410242 10  11           ascii   \tGetString
1397 0x0000f65d 0x0041025d 4   5            ascii   Self
1398 0x0000f66b 0x0041026b 5   6            ascii   Bytes
1399 0x0000f685 0x00410285 10  11           ascii   \tGetString
1400 0x0000f6a0 0x004102a0 4   5            ascii   Self
1401 0x0000f6ae 0x004102ae 5   6            ascii   Bytes
1402 0x0000f6bc 0x004102bc 10  11           ascii   \tByteIndex
1403 0x0000f6cf 0x004102cf 10  11           ascii   \tByteCount
1404 0x0000f6ec 0x004102ec 12  13           ascii   \a\tTEncoding(
1405 0x0000f701 0x00410301 9   10           ascii   \bSysUtils
1406 0x0000f731 0x00410331 13  14           ascii   \fIsSingleByte
1407 0x0000f7e9 0x004103e9 10  11           ascii   \tFCodePage
1408 0x0000f7ff 0x004103ff 15  16           ascii   FMBToWCharFlags
1409 0x0000f81a 0x0041041a 15  16           ascii   FWCharToMBFlags
1410 0x0000f85f 0x0041045f 15  16           ascii   \rTMBCSEncoding&
1411 0x0000f874 0x00410474 6   7            ascii   Create
1412 0x0000f88b 0x0041048b 4   5            ascii   Self
1413 0x0000f89a 0x0041049a 6   7            ascii   Create
1414 0x0000f8b1 0x004104b1 4   5            ascii   Self
1415 0x0000f8be 0x004104be 9   10           ascii   \bCodePage
1416 0x0000f8d2 0x004104d2 6   7            ascii   Create
1417 0x0000f8e9 0x004104e9 4   5            ascii   Self
1418 0x0000f8f6 0x004104f6 9   10           ascii   \bCodePage
1419 0x0000f909 0x00410509 14  15           ascii   MBToWCharFlags
1420 0x0000f921 0x00410521 14  15           ascii   WCharToMBFlags
1421 0x0000f93a 0x0041053a 15  16           ascii   GetMaxByteCount
1422 0x0000f95a 0x0041055a 4   5            ascii   Self
1423 0x0000f967 0x00410567 10  11           ascii   \tCharCount
1424 0x0000f97c 0x0041057c 15  16           ascii   GetMaxCharCount
1425 0x0000f99c 0x0041059c 4   5            ascii   Self
1426 0x0000f9a9 0x004105a9 10  11           ascii   \tByteCount
1427 0x0000f9bd 0x004105bd 12  13           ascii   \vGetPreamble
1428 0x0000f9da 0x004105da 4   5            ascii   Self
1429 0x0000f9f4 0x004105f4 15  16           ascii   \a\rTMBCSEncoding
1430 0x0000fa0d 0x0041060d 9   10           ascii   \bSysUtils
1431 0x0000fab8 0x004106b8 15  16           ascii   \rTUTF7Encoding&
1432 0x0000facd 0x004106cd 6   7            ascii   Create
1433 0x0000fae4 0x004106e4 4   5            ascii   Self
1434 0x0000faf3 0x004106f3 15  16           ascii   GetMaxByteCount
1435 0x0000fb13 0x00410713 4   5            ascii   Self
1436 0x0000fb20 0x00410720 10  11           ascii   \tCharCount
1437 0x0000fb35 0x00410735 15  16           ascii   GetMaxCharCount
1438 0x0000fb55 0x00410755 4   5            ascii   Self
1439 0x0000fb62 0x00410762 10  11           ascii   \tByteCount
1440 0x0000fb74 0x00410774 16  17           ascii   \a\rTUTF7Encodingt
1441 0x0000fb8d 0x0041078d 9   10           ascii   \bSysUtils
1442 0x0000fc40 0x00410840 15  16           ascii   \rTUTF8Encoding&
1443 0x0000fc55 0x00410855 6   7            ascii   Create
1444 0x0000fc6c 0x0041086c 4   5            ascii   Self
1445 0x0000fc7b 0x0041087b 15  16           ascii   GetMaxByteCount
1446 0x0000fc9b 0x0041089b 4   5            ascii   Self
1447 0x0000fca8 0x004108a8 10  11           ascii   \tCharCount
1448 0x0000fcbd 0x004108bd 15  16           ascii   GetMaxCharCount
1449 0x0000fcdd 0x004108dd 4   5            ascii   Self
1450 0x0000fcea 0x004108ea 10  11           ascii   \tByteCount
1451 0x0000fcfe 0x004108fe 12  13           ascii   \vGetPreamble
1452 0x0000fd1b 0x0041091b 4   5            ascii   Self
1453 0x0000fd34 0x00410934 15  16           ascii   \a\rTUTF8Encoding
1454 0x0000fd4d 0x0041094d 9   10           ascii   \bSysUtils
1455 0x0000fdf9 0x004109f9 17  18           ascii   TUnicodeEncoding&
1456 0x0000fe10 0x00410a10 6   7            ascii   Create
1457 0x0000fe27 0x00410a27 4   5            ascii   Self
1458 0x0000fe36 0x00410a36 15  16           ascii   GetMaxByteCount
1459 0x0000fe56 0x00410a56 4   5            ascii   Self
1460 0x0000fe63 0x00410a63 10  11           ascii   \tCharCount
1461 0x0000fe78 0x00410a78 15  16           ascii   GetMaxCharCount
1462 0x0000fe98 0x00410a98 4   5            ascii   Self
1463 0x0000fea5 0x00410aa5 10  11           ascii   \tByteCount
1464 0x0000feb9 0x00410ab9 12  13           ascii   \vGetPreamble
1465 0x0000fed6 0x00410ad6 4   5            ascii   Self
1466 0x0000fef2 0x00410af2 16  17           ascii   TUnicodeEncoding
1467 0x0000ff0c 0x00410b0c 9   10           ascii   \bSysUtils
1468 0x0000ffa1 0x00410ba1 26  27           ascii   TBigEndianUnicodeEncoding6
1469 0x0000ffc0 0x00410bc0 12  13           ascii   \vGetPreamble
1470 0x0000ffdd 0x00410bdd 4   5            ascii   Self
1471 0x0000fff6 0x00410bf6 28  29           ascii   TBigEndianUnicodeEncodingt\vA
1472 0x00010019 0x00410c19 9   10           ascii   \bSysUtils
1473 0x00010062 0x00410c62 4   6            utf8    _^[Ë blocks=Basic Latin,Latin-1 Supplement
1474 0x0001012b 0x00410d2b 8   10           utf8    Z^[ÐSVWQ blocks=Basic Latin,Latin-1 Supplement
1475 0x000101a2 0x00410da2 8   10           utf8    Z_^[ÐSVQ blocks=Basic Latin,Latin-1 Supplement
1476 0x000101f3 0x00410df3 8   10           utf8    Z^[ÐSVWQ blocks=Basic Latin,Latin-1 Supplement
1477 0x0001026a 0x00410e6a 6   8            utf8    Z_^[Ð9 blocks=Basic Latin,Latin-1 Supplement
1478 0x000102b1 0x00410eb1 6   7            ascii   \nf;\bt\a
1479 0x000103af 0x00410faf 7   8            ascii   X\a:Z\au\a
1480 0x000103da 0x00410fda 4   5            ascii   SUVj
1481 0x0001042f 0x0041102f 4   5            ascii   tgf9
1482 0x000104b8 0x004110b8 6   8            utf8    \b^][Í@ blocks=Basic Latin,Latin-1 Supplement
1483 0x00010568 0x00411168 4   5            ascii   ZYYd
1484 0x00010583 0x00411183 4   5            ascii   ^[Y]
1485 0x0001062b 0x0041122b 4   5            ascii   ZYYd
1486 0x0001064d 0x0041124d 7   9            utf8    ^[YY]ÐU blocks=Basic Latin,Latin-1 Supplement
1487 0x000106f7 0x004112f7 4   5            ascii   ZYYd
1488 0x00010719 0x00411319 7   9            utf8    ^[YY]ÐU blocks=Basic Latin,Latin-1 Supplement
1489 0x000107be 0x004113be 4   5            ascii   ZYYd
1490 0x000107d9 0x004113d9 7   9            utf8    ^[YY]ÐU blocks=Basic Latin,Latin-1 Supplement
1491 0x000107e6 0x004113e6 6   8            utf8    SVW3ۉ] blocks=Basic Latin,Arabic
1492 0x0001094f 0x0041154f 4   5            ascii   ZYYd
1493 0x00010980 0x00411580 5   6            ascii   SVWUQ
1494 0x000109c6 0x004115c6 4   5            ascii   f;8u
1495 0x00010a4c 0x0041164c 5   6            ascii   f;8u<
1496 0x00010ab4 0x004116b4 6   8            utf8    Z]_^[Ë blocks=Basic Latin,Latin-1 Supplement
1497 0x00010bbe 0x004117be 4   5            ascii   _t\bf
1498 0x00010bc6 0x004117c6 6   7            ascii   .uvCOu
1499 0x00010c34 0x00411834 6   7            ascii   _u\bCOu
1500 0x00010c41 0x00411841 4   5            ascii   ZYYd
1501 0x00010c60 0x00411860 8   10           utf8    _^[YY]Ð\b blocks=Basic Latin,Latin-1 Supplement
1502 0x00010ee5 0x00411ae5 4   5            ascii   0<:r
1503 0x00010f2b 0x00411b2b 5   7            utf8    P1ҍE\b blocks=Basic Latin,Cyrillic
1504 0x00010f6a 0x00411b6a 4   6            utf8     ^Í@ blocks=Basic Latin,Latin-1 Supplement
1505 0x00010fa5 0x00411ba5 5   7            utf8    \f^[Í@ blocks=Basic Latin,Latin-1 Supplement
1506 0x00010fdd 0x00411bdd 5   7            utf8    Z^[Í@ blocks=Basic Latin,Latin-1 Supplement
1507 0x00011000 0x00411c00 4   6            utf8    Z^[á blocks=Basic Latin,Latin-1 Supplement
1508 0x00011080 0x00411c80 4   10           utf16le True
1509 0x00011098 0x00411c98 5   12           utf16le False
1510 0x000111ed 0x00411ded 10  11           ascii   \bTStrData\b
1511 0x00011215 0x00411e15 5   6            ascii   Ident
1512 0x00011268 0x00411e68 4   6            utf8    ^[ÐU blocks=Basic Latin,Latin-1 Supplement
1513 0x000112ba 0x00411eba 4   5            ascii   ZYYd
1514 0x000112db 0x00411edb 7   9            utf8    ^[YY]Í@ blocks=Basic Latin,Latin-1 Supplement
1515 0x00011316 0x00411f16 4   5            ascii   @w2j
1516 0x0001134b 0x00411f4b 7   9            utf8    _^[ÐSVW blocks=Basic Latin,Latin-1 Supplement
1517 0x00011364 0x00411f64 4   5            ascii   @w(j
1518 0x0001138f 0x00411f8f 8   10           utf8    _^[ÐSVWQ blocks=Basic Latin,Latin-1 Supplement
1519 0x000113a4 0x00411fa4 4   5            ascii   PWVS
1520 0x000113ba 0x00411fba 5   6            ascii   $Z_^[
1521 0x000113c0 0x00411fc0 4   5            ascii   SVWQ
1522 0x000113d0 0x00411fd0 5   8            utf8    PWVS苝 blocks=Basic Latin,CJK Unified Ideographs
1523 0x000113e6 0x00411fe6 5   6            ascii   $Z_^[
1524 0x00011432 0x00412032 5   6            ascii   ^[YY]
1525 0x00011534 0x00412134 4   5            ascii   C #C
1526 0x0001154b 0x0041214b 4   5            ascii   D$\bP
1527 0x0001155c 0x0041215c 4   6            utf8    C<3ҋ blocks=Basic Latin,Cyrillic
1528 0x00011566 0x00412166 4   5            ascii   $\vT$
1529 0x0001158e 0x0041218e 8   10           utf8    YZ^[ÐSVW blocks=Basic Latin,Latin-1 Supplement
1530 0x000115dd 0x004121dd 5   7            utf8    _^[Í@ blocks=Basic Latin,Latin-1 Supplement
1531 0x000115e6 0x004121e6 4   6            utf8    ؍C P blocks=Arabic,Basic Latin
1532 0x00011679 0x00412279 4   5            ascii   H~!f
1533 0x0001169f 0x0041229f 4   5            ascii   ZYYd
1534 0x00011778 0x00412378 4   5            ascii   ZYYd
