[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
12057 0x000bbf02 0x004de902 7   10   .UPX1   utf8    Єqzifݒr blocks=Cyrillic,Basic Latin,Arabic Supplement
12058 0x000bbf4f 0x004de94f 4   5    .UPX1   ascii   Y5\bj
12059 0x000bbf75 0x004de975 6   7    .UPX1   ascii   E/\b8-&
12060 0x000bbfc5 0x004de9c5 4   5    .UPX1   ascii   VGX(
12061 0x000bc09d 0x004dea9d 4   5    .UPX1   ascii   h<S:
12062 0x000bc0e6 0x004deae6 4   7    .UPX1   utf8    ßU\vʣ blocks=Latin-1 Supplement,Basic Latin,IPA Extensions
12063 0x000bc181 0x004deb81 6   7    .UPX1   ascii   hD\fG*j
12064 0x000bc1d0 0x004debd0 4   5    .UPX1   ascii   zWP\
12065 0x000bc204 0x004dec04 4   5    .UPX1   ascii   n]\e'
12066 0x000bc212 0x004dec12 5   6    .UPX1   ascii   "X2#%
12067 0x000bc227 0x004dec27 5   7    .UPX1   utf8    #٧^VU blocks=Basic Latin,Arabic
12068 0x000bc23c 0x004dec3c 4   5    .UPX1   ascii   bWk%
12069 0x000bc244 0x004dec44 5   7    .UPX1   utf8    wާT8N blocks=Basic Latin,Thaana
12070 0x000bc24f 0x004dec4f 5   7    .UPX1   utf8    yaӌZ: blocks=Basic Latin,Cyrillic
12071 0x000bc270 0x004dec70 4   6    .UPX1   utf8    Ğh.g blocks=Latin Extended-A,Basic Latin
12072 0x000bc2bb 0x004decbb 5   6    .UPX1   ascii   \\v&QG
12073 0x000bc338 0x004ded38 4   7    .UPX1   utf8    >E궧s blocks=Basic Latin,Hangul Syllables
12074 0x000bc35c 0x004ded5c 4   5    .UPX1   ascii   FD$ 
12075 0x000bc39e 0x004ded9e 4   6    .UPX1   utf8    ϼ<\t* blocks=Greek and Coptic,Basic Latin
12076 0x000bc420 0x004dee20 4   7    .UPX1   utf8    ﳧ5\f( blocks=Arabic Presentation Forms-A,Basic Latin
12077 0x000bc42d 0x004dee2d 4   5    .UPX1   ascii   f;=c
12078 0x000bc470 0x004dee70 4   5    .UPX1   ascii   \vOio
12079 0x000bc475 0x004dee75 4   5    .UPX1   ascii   a)\!
12080 0x000bc4a3 0x004deea3 4   9    .UPX1   utf8    ͍ȟ\e blocks=Combining Diacritical Marks,Latin Extended-B,Private Use Area,Basic Latin
12081 0x000bc4f6 0x004deef6 7   8    .UPX1   ascii   @aQw&>}
12082 0x000bc55f 0x004def5f 5   7    .UPX1   utf8    \f%":ݧ blocks=Basic Latin,Arabic Supplement
12083 0x000bc566 0x004def66 6   8    .UPX1   utf8    =D`8ܬ* blocks=Basic Latin,Syriac
12084 0x000bc5e1 0x004defe1 4   5    .UPX1   ascii   '1ue
12085 0x000bc618 0x004df018 5   6    .UPX1   ascii   }Ca_h
12086 0x000bc629 0x004df029 4   5    .UPX1   ascii   zw^~
12087 0x000bc68e 0x004df08e 4   8    .UPX1   utf8    XLּᆆ blocks=Basic Latin,Hebrew,Hangul Jamo
12088 0x000bc6d8 0x004df0d8 4   7    .UPX1   utf8    TG(駗 blocks=Basic Latin,CJK Unified Ideographs
12089 0x000bc70b 0x004df10b 4   6    .UPX1   utf8    3ʚ\t0 blocks=Basic Latin,IPA Extensions
12090 0x000bc746 0x004df146 4   5    .UPX1   ascii   inf3
12091 0x000bc758 0x004df158 7   8    .UPX1   ascii   8j\\b1K.
12092 0x000bc7cd 0x004df1cd 4   6    .UPX1   utf8    Y6ק\n blocks=Basic Latin,Hebrew
12093 0x000bc829 0x004df229 4   7    .UPX1   utf8    {çī) blocks=Basic Latin,Latin-1 Supplement,Latin Extended-A
12094 0x000bc839 0x004df239 4   5    .UPX1   ascii   ;\f&s
12095 0x000bc850 0x004df250 4   5    .UPX1   ascii   acd,
12096 0x000bc8bd 0x004df2bd 4   6    .UPX1   utf8    iGʣN blocks=Basic Latin,IPA Extensions
12097 0x000bc8cd 0x004df2cd 4   5    .UPX1   ascii   8c$V
12098 0x000bc91c 0x004df31c 5   7    .UPX1   utf8    Wͨ\nzy blocks=Basic Latin,Combining Diacritical Marks
12099 0x000bc960 0x004df360 6   7    .UPX1   ascii   Mv+qx*
12100 0x000bca64 0x004df464 4   5    .UPX1   ascii   Y"~h
12101 0x000bcad4 0x004df4d4 4   6    .UPX1   utf8    @-Ӄ] blocks=Basic Latin,Cyrillic
12102 0x000bcb7c 0x004df57c 4   5    .UPX1   ascii   >2\v=
12103 0x000bcb92 0x004df592 6   7    .UPX1   ascii   'd-fm<
12104 0x000bcb9d 0x004df59d 4   5    .UPX1   ascii   ?b"y
12105 0x000bcbc3 0x004df5c3 5   7    .UPX1   utf8    &äBK0 blocks=Basic Latin,Latin-1 Supplement
12106 0x000bcc4c 0x004df64c 4   5    .UPX1   ascii   `Lcc
12107 0x000bcc63 0x004df663 6   8    .UPX1   utf8    NGe+W־ blocks=Basic Latin,Hebrew
12108 0x000bcc82 0x004df682 4   5    .UPX1   ascii   UizA
12109 0x000bcc92 0x004df692 5   6    .UPX1   ascii   \ft61E
12110 0x000bcccd 0x004df6cd 4   5    .UPX1   ascii   _VJE
12111 0x000bcce7 0x004df6e7 6   7    .UPX1   ascii   NBibk@
12112 0x000bcd07 0x004df707 5   6    .UPX1   ascii   1#g*Y
12113 0x000bcd19 0x004df719 5   6    .UPX1   ascii   o02$.
12114 0x000bcd65 0x004df765 5   6    .UPX1   ascii   (<~K$
12115 0x000bcdc0 0x004df7c0 4   5    .UPX1   ascii   3q!S
12116 0x000bce21 0x004df821 5   9    .UPX1   utf8    ˧8ỉƮ blocks=Spacing Modifier Letters,Basic Latin,Combining Diacritical Marks,Latin Extended-B
12117 0x000bce75 0x004df875 7   10   .UPX1   utf8    ϰ43gAk( blocks=Greek and Coptic,Basic Latin
12118 0x000bce90 0x004df890 4   6    .UPX1   utf8    q\n&R
12119 0x000bcea2 0x004df8a2 5   6    .UPX1   ascii   `_m\e\a
12120 0x000bceba 0x004df8ba 6   8    .UPX1   utf8    ]CBs§} blocks=Basic Latin,Latin-1 Supplement
12121 0x000bcec3 0x004df8c3 5   8    .UPX1   utf8    (u흘0@ blocks=Basic Latin,Hangul Syllables
12122 0x000bceda 0x004df8da 4   5    .UPX1   ascii   qCww
12123 0x000bcf6a 0x004df96a 4   6    .UPX1   utf8    7'֧N blocks=Basic Latin,Hebrew
12124 0x000bcfbe 0x004df9be 5   6    .UPX1   ascii   o@fRW
12125 0x000bcfc8 0x004df9c8 4   6    .UPX1   utf8    ZˊvD blocks=Basic Latin,Spacing Modifier Letters
12126 0x000bd0f6 0x004dfaf6 4   6    .UPX1   utf8    K֣uB blocks=Basic Latin,Hebrew
12127 0x000bd104 0x004dfb04 5   7    .UPX1   utf8    ;hGצ\b blocks=Basic Latin,Hebrew
12128 0x000bd123 0x004dfb23 4   5    .UPX1   ascii   /+RH
12129 0x000bd136 0x004dfb36 7   9    .UPX1   utf8    ZGyΧ[D% blocks=Basic Latin,Greek and Coptic
12130 0x000bd15c 0x004dfb5c 5   8    .UPX1   utf8    ٦^gUt blocks=Arabic,Basic Latin
12131 0x000bd16b 0x004dfb6b 4   5    .UPX1   ascii   8mLx
12132 0x000bd183 0x004dfb83 4   6    .UPX1   utf8    ̓g+J blocks=Combining Diacritical Marks,Basic Latin
12133 0x000bd1cd 0x004dfbcd 4   5    .UPX1   ascii   xsoy
12134 0x000bd22a 0x004dfc2a 4   6    .UPX1   utf8    7]ϣ\v blocks=Basic Latin,Greek and Coptic
12135 0x000bd24d 0x004dfc4d 5   6    .UPX1   ascii   |?M.G
12136 0x000bd27f 0x004dfc7f 4   6    .UPX1   utf8    I6۫u blocks=Basic Latin,Arabic
12137 0x000bd2ba 0x004dfcba 6   8    .UPX1   utf8    Xćk\ayI blocks=Basic Latin,Latin Extended-A
12138 0x000bd2c8 0x004dfcc8 7   9    .UPX1   utf8    6˧ D<l0 blocks=Basic Latin,Spacing Modifier Letters
12139 0x000bd368 0x004dfd68 4   5    .UPX1   ascii   \a^\U
12140 0x000bd3cc 0x004dfdcc 5   6    .UPX1   ascii   z4&o?
12141 0x000bd3d5 0x004dfdd5 4   5    .UPX1   ascii   meC~
12142 0x000bd3f3 0x004dfdf3 5   7    .UPX1   utf8    sȁqf6 blocks=Basic Latin,Latin Extended-B
12143 0x000bd40f 0x004dfe0f 4   5    .UPX1   ascii   A>kI
12144 0x000bd4ac 0x004dfeac 7   11   .UPX1   utf8    CSᝳhobԛ blocks=Basic Latin,Tagbanwa,Cyrillic Supplement
12145 0x000bd50d 0x004dff0d 4   5    .UPX1   ascii   \ai:A
12146 0x000bd583 0x004dff83 4   6    .UPX1   utf8    [Tӻg blocks=Basic Latin,Cyrillic
12147 0x000bd5b3 0x004dffb3 5   6    .UPX1   ascii   #FQh0
12148 0x000bd5c2 0x004dffc2 4   5    .UPX1   ascii   rKg^
12149 0x000bd5ce 0x004dffce 4   6    .UPX1   utf8    B{ȑ[ blocks=Basic Latin,Latin Extended-B
12150 0x000bd5e3 0x004dffe3 4   5    .UPX1   ascii   .\ngH
12151 0x000bd697 0x004e0097 5   6    .UPX1   ascii   .[#$\f
12152 0x000bd6ae 0x004e00ae 4   5    .UPX1   ascii   :%Tk
12153 0x000bd6dc 0x004e00dc 4   7    .UPX1   utf8    Gà۪L blocks=Basic Latin,Latin-1 Supplement,Arabic
12154 0x000bd759 0x004e0159 4   5    .UPX1   ascii   y~'0
12155 0x000bd760 0x004e0160 5   6    .UPX1   ascii   Vkg\v3
12156 0x000bd7ff 0x004e01ff 7   9    .UPX1   utf8    ˧`WqjCY blocks=Spacing Modifier Letters,Basic Latin
12157 0x000bd82e 0x004e022e 5   7    .UPX1   utf8    <bzÏx blocks=Basic Latin,Latin-1 Supplement
12158 0x000bd8c6 0x004e02c6 5   6    .UPX1   ascii   tzm?l
12159 0x000bd91f 0x004e031f 4   6    .UPX1   utf8    \rݭ.~ blocks=Basic Latin,Arabic Supplement
12160 0x000bd928 0x004e0328 4   7    .UPX1   utf8    裱o2z blocks=CJK Unified Ideographs,Basic Latin
12161 0x000bd956 0x004e0356 5   7    .UPX1   utf8    \vi8}҃ blocks=Basic Latin,Cyrillic
12162 0x000bd9e7 0x004e03e7 6   10   .UPX1   utf8    ԢHQwb blocks=Cyrillic Supplement,Basic Latin,Private Use Area
12163 0x000bda20 0x004e0420 4   6    .UPX1   utf8    $)gÉ blocks=Basic Latin,Latin-1 Supplement
12164 0x000bda6b 0x004e046b 4   5    .UPX1   ascii   ul*)
12165 0x000bda7d 0x004e047d 4   7    .UPX1   utf8    J1퐫O blocks=Basic Latin,Hangul Syllables
12166 0x000bda87 0x004e0487 6   8    .UPX1   utf8    1G.Ʀ\fW blocks=Basic Latin,Latin Extended-B
12167 0x000bdaa1 0x004e04a1 4   5    .UPX1   ascii   +_e\v
12168 0x000bdb3e 0x004e053e 5   6    .UPX1   ascii   [;b\b~
12169 0x000bdc12 0x004e0612 5   9    .UPX1   utf8    ]㠑\n,ѧ blocks=Basic Latin,CJK Unified Ideographs Extension A,Cyrillic
12170 0x000bdc47 0x004e0647 5   7    .UPX1   utf8    #p0ρX blocks=Basic Latin,Greek and Coptic
12171 0x000bdcb2 0x004e06b2 4   6    .UPX1   utf8    r=sߧ blocks=Basic Latin,NKo
12172 0x000bdcd4 0x004e06d4 4   5    .UPX1   ascii   .lWQ
12173 0x000bdcdc 0x004e06dc 9   11   .UPX1   utf8    R;u۠;r\n7% blocks=Basic Latin,Arabic
12174 0x000bdcf8 0x004e06f8 4   6    .UPX1   utf8    \bfSͫ blocks=Basic Latin,Combining Diacritical Marks
12175 0x000bdd2e 0x004e072e 5   8    .UPX1   utf8    ?Z5a blocks=Private Use Area,Basic Latin
12176 0x000bdd7e 0x004e077e 4   5    .UPX1   ascii   \n9g\b
12177 0x000bdd9d 0x004e079d 4   6    .UPX1   utf8    zGVߧ blocks=Basic Latin,NKo
12178 0x000bddfb 0x004e07fb 5   7    .UPX1   utf8    ߅O53v blocks=NKo,Basic Latin
12179 0x000bde1c 0x004e081c 7   11   .UPX1   utf8    ΑЧӇ(QiF blocks=Greek and Coptic,Cyrillic,Basic Latin
12180 0x000bde84 0x004e0884 4   8    .UPX1   utf8    aʪ·ħ blocks=Basic Latin,IPA Extensions,Greek and Coptic,Latin Extended-A
12181 0x000bde9b 0x004e089b 6   7    .UPX1   ascii   @(SqN1
12182 0x000bdeca 0x004e08ca 4   5    .UPX1   ascii   K"qS
12183 0x000bdf0b 0x004e090b 6   7    .UPX1   ascii   E.!yV)
12184 0x000bdf1c 0x004e091c 4   6    .UPX1   utf8    ֵ(9* blocks=Hebrew,Basic Latin
12185 0x000bdf3a 0x004e093a 6   7    .UPX1   ascii   %BP;ua
12186 0x000bdf45 0x004e0945 5   7    .UPX1   utf8    ß)>(8 blocks=Latin-1 Supplement,Basic Latin
12187 0x000bdf95 0x004e0995 4   5    .UPX1   ascii   \A}o
12188 0x000bdfd0 0x004e09d0 4   5    .UPX1   ascii   <G;7
12189 0x000bdfdc 0x004e09dc 4   7    .UPX1   utf8    |r\f珂 blocks=Basic Latin,CJK Unified Ideographs
12190 0x000bdfe7 0x004e09e7 5   7    .UPX1   utf8    ףZTmE blocks=Hebrew,Basic Latin
12191 0x000be08e 0x004e0a8e 8   11   .UPX1   utf8    Ѷ6'ç1Qp^ blocks=Cyrillic,Basic Latin,Latin-1 Supplement
12192 0x000be115 0x004e0b15 5   6    .UPX1   ascii   eGH4$
12193 0x000be168 0x004e0b68 5   7    .UPX1   utf8    ݣ{0PM blocks=Arabic Supplement,Basic Latin
12194 0x000be20c 0x004e0c0c 5   6    .UPX1   ascii   \n%:8>
12195 0x000be228 0x004e0c28 4   5    .UPX1   ascii   kxG 
12196 0x000be24f 0x004e0c4f 4   6    .UPX1   utf8    ɘ!!5 blocks=IPA Extensions,Basic Latin
12197 0x000be29b 0x004e0c9b 5   7    .UPX1   utf8    LMTۃm blocks=Basic Latin,Arabic
12198 0x000be2e6 0x004e0ce6 4   5    .UPX1   ascii   +WFn
12199 0x000be2fa 0x004e0cfa 4   6    .UPX1   utf8    ϧ\f#O blocks=Greek and Coptic,Basic Latin
12200 0x000be347 0x004e0d47 6   9    .UPX1   utf8    kʫ\e*O׃ blocks=Basic Latin,IPA Extensions,Hebrew
12201 0x000be364 0x004e0d64 4   5    .UPX1   ascii   -:kx
12202 0x000be45f 0x004e0e5f 5   6    .UPX1   ascii   \rDeW;
12203 0x000be494 0x004e0e94 11  14   .UPX1   utf8    Buyۧ˴bg+9)\r blocks=Basic Latin,Arabic,Spacing Modifier Letters
12204 0x000be60b 0x004e100b 5   6    .UPX1   ascii   "Eu1]
12205 0x000be67d 0x004e107d 6   8    .UPX1   utf8    =sS>η$ blocks=Basic Latin,Greek and Coptic
12206 0x000be68c 0x004e108c 4   5    .UPX1   ascii   k!y7
12207 0x000be6a6 0x004e10a6 4   7    .UPX1   utf8    ۴ͳ)~ blocks=Arabic,Greek and Coptic,Basic Latin
12208 0x000be6c5 0x004e10c5 5   6    .UPX1   ascii   V@0\fv
12209 0x000be6e4 0x004e10e4 4   7    .UPX1   utf8    dۮ̋> blocks=Basic Latin,Arabic,Combining Diacritical Marks
12210 0x000be6f6 0x004e10f6 4   5    .UPX1   ascii   [3SZ
12211 0x000be714 0x004e1114 4   5    .UPX1   ascii   $9(&
12212 0x000be72b 0x004e112b 4   5    .UPX1   ascii   _qRp
12213 0x000be767 0x004e1167 4   6    .UPX1   utf8    C?%۾ blocks=Basic Latin,Arabic
12214 0x000be815 0x004e1215 4   5    .UPX1   ascii   r#Fi
12215 0x000be830 0x004e1230 4   6    .UPX1   utf8    {Y[˻ blocks=Basic Latin,Spacing Modifier Letters
12216 0x000be8f1 0x004e12f1 5   6    .UPX1   ascii   qX!\ar
12217 0x000be9d6 0x004e13d6 4   5    .UPX1   ascii   !l<\
12218 0x000be9f4 0x004e13f4 4   5    .UPX1   ascii   \ry"W
12219 0x000beaa6 0x004e14a6 6   7    .UPX1   ascii   u\fUJC|
12220 0x000beadb 0x004e14db 4   5    .UPX1   ascii   8\eNt
12221 0x000beb27 0x004e1527 6   7    .UPX1   ascii   Hyq=#7
12222 0x000beba0 0x004e15a0 5   6    .UPX1   ascii   LhfsX
12223 0x000bebdf 0x004e15df 4   5    .UPX1   ascii   !ri4
12224 0x000bec5a 0x004e165a 4   6    .UPX1   utf8    c$ކF blocks=Basic Latin,Thaana
12225 0x000bec6f 0x004e166f 5   7    .UPX1   utf8    \rYD%˱ blocks=Basic Latin,Spacing Modifier Letters
12226 0x000becaf 0x004e16af 4   5    .UPX1   ascii   0p3(
12227 0x000bece9 0x004e16e9 7   8    .UPX1   ascii   q.uT>As
12228 0x000bed04 0x004e1704 6   10   .UPX1   utf8    㫀\nݤ{,- blocks=CJK Unified Ideographs Extension A,Basic Latin,Arabic Supplement
12229 0x000bed13 0x004e1713 4   5    .UPX1   ascii   f:pB
12230 0x000bed18 0x004e1718 5   6    .UPX1   ascii   X^m*I
12231 0x000bed28 0x004e1728 4   5    .UPX1   ascii   VCSt
12232 0x000bed77 0x004e1777 4   5    .UPX1   ascii   R8>J
12233 0x000bed90 0x004e1790 4   6    .UPX1   utf8    ߱!?I blocks=NKo,Basic Latin
12234 0x000bedaa 0x004e17aa 4   5    .UPX1   ascii   -]Sr
12235 0x000bedd7 0x004e17d7 4   6    .UPX1   utf8    \rYi>
12236 0x000bedff 0x004e17ff 7   8    .UPX1   ascii   +`wdfZo
12237 0x000bee46 0x004e1846 7   9    .UPX1   utf8    \ef&Fݧ5U blocks=Basic Latin,Arabic Supplement
12238 0x000bee7a 0x004e187a 4   6    .UPX1   utf8    È\nlg blocks=Latin-1 Supplement,Basic Latin
12239 0x000bee95 0x004e1895 4   7    .UPX1   utf8    #e̲۫ blocks=Basic Latin,Combining Diacritical Marks,Arabic
12240 0x000bef07 0x004e1907 4   6    .UPX1   utf8    _]%Ҥ blocks=Basic Latin,Cyrillic
12241 0x000bef0f 0x004e190f 4   5    .UPX1   ascii   I),G
12242 0x000bef8d 0x004e198d 4   5    .UPX1   ascii   (]n\a
12243 0x000befc0 0x004e19c0 6   9    .UPX1   utf8    ²\aķ-_s blocks=Latin-1 Supplement,Basic Latin,Latin Extended-A
12244 0x000bf04d 0x004e1a4d 6   7    .UPX1   ascii   uX:;>4
12245 0x000bf0d4 0x004e1ad4 4   6    .UPX1   utf8    ϥw^A blocks=Greek and Coptic,Basic Latin
12246 0x000bf0f2 0x004e1af2 4   6    .UPX1   utf8    }o{.
12247 0x000bf179 0x004e1b79 5   7    .UPX1   utf8    5IH7Ƨ blocks=Basic Latin,Latin Extended-B
12248 0x000bf18c 0x004e1b8c 4   5    .UPX1   ascii   l;]?
12249 0x000bf1d9 0x004e1bd9 5   6    .UPX1   ascii   K\t~ok
12250 0x000bf1ef 0x004e1bef 5   8    .UPX1   utf8    'ae{ blocks=Basic Latin,Private Use Area
12251 0x000bf257 0x004e1c57 4   7    .UPX1   utf8    Ë\vTs blocks=Latin-1 Supplement,Basic Latin
12252 0x000bf290 0x004e1c90 4   5    .UPX1   ascii   w0V{
12253 0x000bf331 0x004e1d31 5   6    .UPX1   ascii   VsH)Y
12254 0x000bf379 0x004e1d79 4   5    .UPX1   ascii   VTv5
12255 0x000bf3cc 0x004e1dcc 5   7    .UPX1   utf8    \e9G1o
12256 0x000bf416 0x004e1e16 4   6    .UPX1   utf8    4Ӆ*a blocks=Basic Latin,Cyrillic
12257 0x000bf463 0x004e1e63 5   6    .UPX1   ascii   ak0%M
12258 0x000bf475 0x004e1e75 4   5    .UPX1   ascii   j, +
12259 0x000bf4dc 0x004e1edc 4   5    .UPX1   ascii   }2ew
12260 0x000bf516 0x004e1f16 4   5    .UPX1   ascii   ~Y+\e
12261 0x000bf527 0x004e1f27 8   11   .UPX1   utf8    (ãғ2qIcq blocks=Basic Latin,Latin-1 Supplement,Cyrillic
12262 0x000bf542 0x004e1f42 4   5    .UPX1   ascii   ?ae*
12263 0x000bf56c 0x004e1f6c 4   5    .UPX1   ascii   Khx}
12264 0x000bf594 0x004e1f94 4   5    .UPX1   ascii   "JC\t
12265 0x000bf5e3 0x004e1fe3 6   7    .UPX1   ascii   5+EHo\t
12266 0x000bf5fd 0x004e1ffd 4   6    .UPX1   utf8    kûcY blocks=Basic Latin,Latin-1 Supplement
12267 0x000bf606 0x004e2006 5   6    .UPX1   ascii   =8NCs
12268 0x000bf7d1 0x004e21d1 4   6    .UPX1   utf8    _|ގ! blocks=Basic Latin,Thaana
12269 0x000bf850 0x004e2250 5   6    .UPX1   ascii   `/Uo\a
12270 0x000bf8ea 0x004e22ea 4   5    .UPX1   ascii   .&1<
12271 0x000bf92d 0x004e232d 4   7    .UPX1   utf8    \e\b֟ܧ blocks=Basic Latin,Hebrew,Syriac
12272 0x000bf96f 0x004e236f 4   5    .UPX1   ascii   f(S`
12273 0x000bf976 0x004e2376 6   7    .UPX1   ascii   \v{xUBI
12274 0x000bfa36 0x004e2436 5   6    .UPX1   ascii   D,YQ\f
12275 0x000bfa46 0x004e2446 5   7    .UPX1   utf8    8ߧ~mX blocks=Basic Latin,NKo
12276 0x000bfa5f 0x004e245f 4   5    .UPX1   ascii   uf5n
12277 0x000bfa70 0x004e2470 4   5    .UPX1   ascii   {'5\t
12278 0x000bfa86 0x004e2486 5   6    .UPX1   ascii   t\b{Ei
12279 0x000bfa92 0x004e2492 5   7    .UPX1   utf8    Sǲ}Ad blocks=Basic Latin,Latin Extended-B
12280 0x000bfafc 0x004e24fc 6   8    .UPX1   utf8    +ǎsD>F blocks=Basic Latin,Latin Extended-B
12281 0x000bfb65 0x004e2565 4   5    .UPX1   ascii   Vlsd
12282 0x000bfb82 0x004e2582 4   5    .UPX1   ascii   >qJ\f
12283 0x000bfb93 0x004e2593 5   7    .UPX1   utf8    ӯ6jV: blocks=Cyrillic,Basic Latin
12284 0x000bfb9f 0x004e259f 4   5    .UPX1   ascii   $?0Q
12285 0x000bfbec 0x004e25ec 4   5    .UPX1   ascii   }\e1%
12286 0x000bfc53 0x004e2653 6   7    .UPX1   ascii   M?{v|3
12287 0x000bfc99 0x004e2699 6   7    .UPX1   ascii   GpWtP(
12288 0x000bfca0 0x004e26a0 4   7    .UPX1   utf8    ߇o;Ə blocks=NKo,Basic Latin,Latin Extended-B
12289 0x000bfd48 0x004e2748 4   5    .UPX1   ascii   (1.k
12290 0x000bfd9f 0x004e279f 4   5    .UPX1   ascii   uC^n
12291 0x000bfdb1 0x004e27b1 4   5    .UPX1   ascii   *TXc
12292 0x000bfddb 0x004e27db 4   7    .UPX1   utf8    |м4ק blocks=Basic Latin,Cyrillic,Hebrew
12293 0x000bfe55 0x004e2855 4   5    .UPX1   ascii   J1 $
12294 0x000bfe60 0x004e2860 4   6    .UPX1   utf8    aýg% blocks=Basic Latin,Latin-1 Supplement
12295 0x000bfe6d 0x004e286d 5   6    .UPX1   ascii   C7 PP
12296 0x000bff0d 0x004e290d 4   6    .UPX1   utf8    H\v_
12297 0x000bff41 0x004e2941 5   7    .UPX1   utf8    Hۇ=|& blocks=Basic Latin,Arabic
12298 0x000bff6d 0x004e296d 5   7    .UPX1   utf8    2RХ|j blocks=Basic Latin,Cyrillic
12299 0x000bff74 0x004e2974 4   5    .UPX1   ascii   kp@I
12300 0x000bffd2 0x004e29d2 4   6    .UPX1   utf8    V~\nע blocks=Basic Latin,Hebrew
12301 0x000bfff3 0x004e29f3 5   6    .UPX1   ascii   (&`H#
12302 0x000c0038 0x004e2a38 4   5    .UPX1   ascii   2oRX
12303 0x000c0066 0x004e2a66 4   5    .UPX1   ascii   -ce\n
12304 0x000c00a7 0x004e2aa7 4   5    .UPX1   ascii   Zy\n5
12305 0x000c00de 0x004e2ade 4   5    .UPX1   ascii   X{\t4
12306 0x000c0137 0x004e2b37 4   6    .UPX1   utf8    c7ݪp blocks=Basic Latin,Arabic Supplement
12307 0x000c01b6 0x004e2bb6 4   6    .UPX1   utf8     ѧ+Z blocks=Basic Latin,Cyrillic
12308 0x000c01bc 0x004e2bbc 4   5    .UPX1   ascii   /5ps
12309 0x000c01f9 0x004e2bf9 4   6    .UPX1   utf8    tyѻ/ blocks=Basic Latin,Cyrillic
12310 0x000c01ff 0x004e2bff 4   5    .UPX1   ascii   jODN
12311 0x000c022e 0x004e2c2e 4   5    .UPX1   ascii   Mqz[
12312 0x000c0247 0x004e2c47 4   5    .UPX1   ascii   \nof;
12313 0x000c02dd 0x004e2cdd 4   5    .UPX1   ascii   jlkv
12314 0x000c0303 0x004e2d03 5   7    .UPX1   utf8    +Bڅ/& blocks=Basic Latin,Arabic
12315 0x000c0363 0x004e2d63 8   10   .UPX1   utf8    M\amʧ2b3 blocks=Basic Latin,IPA Extensions
12316 0x000c03b4 0x004e2db4 4   5    .UPX1   ascii   O&s]
12317 0x000c0441 0x004e2e41 4   8    .UPX1   utf8    2ѧӴ͜ blocks=Basic Latin,Cyrillic,Combining Diacritical Marks
12318 0x000c0496 0x004e2e96 7   8    .UPX1   ascii    [z-\fbA
12319 0x000c049f 0x004e2e9f 5   6    .UPX1   ascii   rx\rt_
12320 0x000c0500 0x004e2f00 4   6    .UPX1   utf8    pދe? blocks=Basic Latin,Thaana
12321 0x000c0523 0x004e2f23 4   5    .UPX1   ascii   \aLb\n
12322 0x000c0576 0x004e2f76 4   5    .UPX1   ascii   nw*<
12323 0x000c0653 0x004e3053 4   5    .UPX1   ascii   `Y\aI
12324 0x000c0697 0x004e3097 6   7    .UPX1   ascii   <e+E%(
12325 0x000c06d0 0x004e30d0 4   6    .UPX1   utf8    Hqxޔ blocks=Basic Latin,Thaana
12326 0x000c0810 0x004e3210 7   10   .UPX1   utf8    ;=`$ףӗj blocks=Basic Latin,Hebrew,Cyrillic
12327 0x000c0820 0x004e3220 4   5    .UPX1   ascii   0ey[
12328 0x000c086a 0x004e326a 5   6    .UPX1   ascii   ^$rXv
12329 0x000c0930 0x004e3330 6   8    .UPX1   utf8    Ž`bd=1 blocks=Latin Extended-A,Basic Latin
12330 0x000c0a22 0x004e3422 4   6    .UPX1   utf8    $y\f֦ blocks=Basic Latin,Hebrew
12331 0x000c0a47 0x004e3447 4   5    .UPX1   ascii   \n{0!
12332 0x000c0a4c 0x004e344c 5   6    .UPX1   ascii   M0]lL
12333 0x000c0ae5 0x004e34e5 4   5    .UPX1   ascii   1z(m
12334 0x000c0b02 0x004e3502 4   5    .UPX1   ascii   ;Q< 
12335 0x000c0b26 0x004e3526 4   7    .UPX1   utf8    M@덡Z blocks=Basic Latin,Hangul Syllables
12336 0x000c0b2d 0x004e352d 4   5    .UPX1   ascii   ;A}0
12337 0x000c0c03 0x004e3603 4   5    .UPX1   ascii   Z[3j
12338 0x000c0c6d 0x004e366d 6   8    .UPX1   utf8    LN_Ĉ(d blocks=Basic Latin,Latin Extended-A
12339 0x000c0cf9 0x004e36f9 4   5    .UPX1   ascii   GV,A
12340 0x000c0dcf 0x004e37cf 5   6    .UPX1   ascii   \aP6d`
12341 0x000c0e02 0x004e3802 6   8    .UPX1   utf8    %-E(г\r blocks=Basic Latin,Cyrillic
12342 0x000c0e12 0x004e3812 6   8    .UPX1   utf8    çKQ,\n` blocks=Latin-1 Supplement,Basic Latin
12343 0x000c0e3f 0x004e383f 4   8    .UPX1   utf8    bHɔ刅 blocks=Basic Latin,IPA Extensions,CJK Unified Ideographs
12344 0x000c0e68 0x004e3868 5   7    .UPX1   utf8    }mGȧj blocks=Basic Latin,Latin Extended-B
12345 0x000c0eb5 0x004e38b5 4   7    .UPX1   utf8    b璺\tO blocks=Basic Latin,CJK Unified Ideographs
