[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0     0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1     0x00000188 0x00000188 5   6            ascii   .text
2     0x000001ae 0x000001ae 7   8            ascii   P`.data
3     0x000001d8 0x000001d8 6   7            ascii   .rdata
4     0x000001fe 0x000001fe 8   9            ascii   `@.pdata
5     0x00000226 0x00000226 8   9            ascii   0@.xdata
6     0x0000024e 0x0000024e 6   7            ascii   0@.bss
7     0x00000278 0x00000278 6   7            ascii   .edata
8     0x0000029e 0x0000029e 8   9            ascii   0@.idata
9     0x000002c8 0x000002c8 5   6            ascii   .rsrc
10    0x000002f0 0x000002f0 6   7            ascii   .reloc
388   0x00006e0a 0x00408a0a 15  16   .rdata  ascii   SOFTWARE\ImDisk
389   0x00006e1a 0x00408a1a 32  66   .rdata  utf16le Warning: cannot find imdisk.cpl.
390   0x00006e5c 0x00408a5c 28  29   .rdata  ascii   ImDiskOpenDeviceByMountPoint
391   0x00006e82 0x00408a82 6   14   .rdata  utf16le UAC %d
392   0x00006e90 0x00408a90 5   12   .rdata  utf16le runas
393   0x00006ea4 0x00408aa4 4   10   .rdata  utf16le  SVC
394   0x00006eae 0x00408aae 16  34   .rdata  utf16le ImDiskTk-svc.exe
395   0x00006ed0 0x00408ad0 8   18   .rdata  utf16le lang.txt
396   0x00006ee2 0x00408ae2 11  24   .rdata  utf16le [RamDiskUI]
397   0x00006f04 0x00408b04 6   14   .rdata  utf16le DiskRD
398   0x00006f12 0x00408b12 22  46   .rdata  utf16le ImDisk RamDisk starter
399   0x00006f40 0x00408b40 35  72   .rdata  utf16le Mounts a RamDisk at system startup.
400   0x00006f88 0x00408b88 4   10   .rdata  utf16le TAB1
401   0x00006f92 0x00408b92 4   10   .rdata  utf16le TAB2
402   0x00006f9c 0x00408b9c 4   10   .rdata  utf16le TAB3
403   0x00006fa6 0x00408ba6 16  34   .rdata  utf16le tooltips_class32
404   0x00006fc8 0x00408bc8 5   6    .rdata  ascii   -t vm
405   0x00006fce 0x00408bce 6   7    .rdata  ascii   -o awe
406   0x00006ff1 0x00408bf1 7   8    .rdata  ascii   -o awe 
407   0x00007030 0x00408c30 6   7    .rdata  ascii   /a:512
408   0x00007037 0x00408c37 7   8    .rdata  ascii   /a:1024
409   0x0000703f 0x00408c3f 7   8    .rdata  ascii   /a:2048
410   0x00007047 0x00408c47 7   8    .rdata  ascii   /a:4096
411   0x0000704f 0x00408c4f 7   8    .rdata  ascii   /a:8192
412   0x00007057 0x00408c57 6   7    .rdata  ascii   /a:16k
413   0x0000705e 0x00408c5e 6   7    .rdata  ascii   /a:32k
414   0x00007065 0x00408c65 6   7    .rdata  ascii   /a:64k
415   0x000071a4 0x00408da4 11  48   .rdata  utf32le AAAAAAAAA迼迼 blocks=Basic Latin,CJK Unified Ideographs
416   0x0000765c 0x0040a05c 9   10   .xdata  ascii   \f0\v`\np\tP\b
417   0x000076ec 0x0040a0ec 4   5    .xdata  ascii   \b0\a`
418   0x00007700 0x0040a100 9   10   .xdata  ascii   \f0\v`\np\tP\b
419   0x00007728 0x0040a128 8   9    .xdata  ascii   \n0\t`\bp\aP
420   0x00007750 0x0040a150 8   9    .xdata  ascii   \n0\t`\bp\aP
421   0x00007776 0x0040a176 9   10   .xdata  ascii   \f0\v`\np\tP\b
422   0x00007790 0x0040a190 9   10   .xdata  ascii   \f0\v`\np\tP\b
423   0x000077b0 0x0040a1b0 8   9    .xdata  ascii   \n0\t`\bp\aP
424   0x00007828 0x0040d028 15  16   .edata  ascii   RamDiskUI64.exe
425   0x000082ba 0x0040e8ba 21  22   .idata  ascii   AdjustTokenPrivileges
426   0x000082d2 0x0040e8d2 21  22   .idata  ascii   ChangeServiceConfig2W
427   0x000082ea 0x0040e8ea 20  21   .idata  ascii   ChangeServiceConfigW
428   0x00008302 0x0040e902 18  19   .idata  ascii   CloseServiceHandle
429   0x00008318 0x0040e918 14  15   .idata  ascii   ControlService
430   0x0000832a 0x0040e92a 20  21   .idata  ascii   CreateProcessAsUserW
431   0x00008342 0x0040e942 14  15   .idata  ascii   CreateServiceW
432   0x00008354 0x0040e954 18  19   .idata  ascii   CreateWellKnownSid
433   0x0000836a 0x0040e96a 13  14   .idata  ascii   DeleteService
434   0x0000837a 0x0040e97a 19  20   .idata  ascii   GetTokenInformation
435   0x00008390 0x0040e990 28  29   .idata  ascii   InitializeSecurityDescriptor
436   0x000083b0 0x0040e9b0 21  22   .idata  ascii   LookupPrivilegeValueW
437   0x000083c8 0x0040e9c8 19  20   .idata  ascii   LsaAddAccountRights
438   0x000083de 0x0040e9de 8   9    .idata  ascii   LsaClose
439   0x000083ea 0x0040e9ea 13  14   .idata  ascii   LsaOpenPolicy
440   0x000083fa 0x0040e9fa 16  17   .idata  ascii   OpenProcessToken
441   0x0000840e 0x0040ea0e 14  15   .idata  ascii   OpenSCManagerW
442   0x00008420 0x0040ea20 12  13   .idata  ascii   OpenServiceW
443   0x00008430 0x0040ea30 11  12   .idata  ascii   RegCloseKey
444   0x0000843e 0x0040ea3e 15  16   .idata  ascii   RegCreateKeyExA
445   0x00008450 0x0040ea50 15  16   .idata  ascii   RegDeleteValueW
446   0x00008462 0x0040ea62 13  14   .idata  ascii   RegOpenKeyExA
447   0x00008472 0x0040ea72 13  14   .idata  ascii   RegOpenKeyExW
448   0x00008482 0x0040ea82 16  17   .idata  ascii   RegQueryValueExW
449   0x00008496 0x0040ea96 14  15   .idata  ascii   RegSetValueExW
450   0x000084a8 0x0040eaa8 29  30   .idata  ascii   RegisterServiceCtrlHandlerExW
451   0x000084c8 0x0040eac8 16  17   .idata  ascii   SetEntriesInAclW
452   0x000084dc 0x0040eadc 25  26   .idata  ascii   SetSecurityDescriptorDacl
453   0x000084f8 0x0040eaf8 16  17   .idata  ascii   SetServiceStatus
454   0x0000850c 0x0040eb0c 27  28   .idata  ascii   StartServiceCtrlDispatcherW
455   0x0000852a 0x0040eb2a 13  14   .idata  ascii   StartServiceW
456   0x0000853a 0x0040eb3a 14  15   .idata  ascii   PropertySheetW
457   0x0000854c 0x0040eb4c 16  17   .idata  ascii   CreateSolidBrush
458   0x00008560 0x0040eb60 12  13   .idata  ascii   DeleteObject
459   0x00008570 0x0040eb70 7   8    .idata  ascii   Ellipse
460   0x0000857a 0x0040eb7a 12  13   .idata  ascii   SelectObject
461   0x0000858a 0x0040eb8a 11  12   .idata  ascii   CloseHandle
462   0x00008598 0x0040eb98 16  17   .idata  ascii   CreateDirectoryW
463   0x000085ac 0x0040ebac 12  13   .idata  ascii   CreateEventA
464   0x000085bc 0x0040ebbc 11  12   .idata  ascii   CreateFileW
465   0x000085ca 0x0040ebca 14  15   .idata  ascii   CreateProcessW
466   0x000085dc 0x0040ebdc 12  13   .idata  ascii   CreateThread
467   0x000085ec 0x0040ebec 16  17   .idata  ascii   DefineDosDeviceW
468   0x00008600 0x0040ec00 15  16   .idata  ascii   DeviceIoControl
469   0x00008612 0x0040ec12 11  12   .idata  ascii   ExitProcess
470   0x00008620 0x0040ec20 15  16   .idata  ascii   GetCommandLineW
471   0x00008632 0x0040ec32 17  18   .idata  ascii   GetCurrentProcess
472   0x00008646 0x0040ec46 18  19   .idata  ascii   GetExitCodeProcess
473   0x0000865c 0x0040ec5c 18  19   .idata  ascii   GetFileAttributesW
474   0x00008672 0x0040ec72 13  14   .idata  ascii   GetFileSizeEx
475   0x00008682 0x0040ec82 12  13   .idata  ascii   GetLastError
476   0x00008692 0x0040ec92 16  17   .idata  ascii   GetLogicalDrives
477   0x000086a6 0x0040eca6 18  19   .idata  ascii   GetModuleFileNameW
478   0x000086bc 0x0040ecbc 16  17   .idata  ascii   GetModuleHandleW
479   0x000086d0 0x0040ecd0 14  15   .idata  ascii   GetProcAddress
480   0x000086e2 0x0040ece2 19  20   .idata  ascii   GetSystemDirectoryW
481   0x000086f8 0x0040ecf8 12  13   .idata  ascii   GetTempPathW
482   0x00008708 0x0040ed08 13  14   .idata  ascii   GetVersionExW
483   0x00008718 0x0040ed18 21  22   .idata  ascii   GetVolumeInformationW
484   0x00008730 0x0040ed30 12  13   .idata  ascii   LoadLibraryA
485   0x00008740 0x0040ed40 10  11   .idata  ascii   OpenEventA
486   0x0000874e 0x0040ed4e 8   9    .idata  ascii   ReadFile
487   0x0000875a 0x0040ed5a 20  21   .idata  ascii   SetCurrentDirectoryW
488   0x00008772 0x0040ed72 8   9    .idata  ascii   SetEvent
489   0x0000877e 0x0040ed7e 15  16   .idata  ascii   SetVolumeLabelW
490   0x00008790 0x0040ed90 5   6    .idata  ascii   Sleep
491   0x00008798 0x0040ed98 12  13   .idata  ascii   VirtualAlloc
492   0x000087a8 0x0040eda8 28  29   .idata  ascii   WTSGetActiveConsoleSessionId
493   0x000087c8 0x0040edc8 19  20   .idata  ascii   WaitForSingleObject
494   0x000087de 0x0040edde 10  11   .idata  ascii   _snwprintf
495   0x000087ec 0x0040edec 5   6    .idata  ascii   _wtoi
496   0x000087f4 0x0040edf4 6   7    .idata  ascii   wcscat
497   0x000087fe 0x0040edfe 6   7    .idata  ascii   wcscmp
498   0x00008808 0x0040ee08 6   7    .idata  ascii   wcscpy
499   0x00008812 0x0040ee12 6   7    .idata  ascii   wcslen
500   0x0000881c 0x0040ee1c 7   8    .idata  ascii   wcsncmp
501   0x00008826 0x0040ee26 6   7    .idata  ascii   wcsstr
502   0x00008830 0x0040ee30 6   7    .idata  ascii   wcstok
503   0x0000883a 0x0040ee3a 18  19   .idata  ascii   CommandLineToArgvW
504   0x00008850 0x0040ee50 18  19   .idata  ascii   SHBrowseForFolderW
505   0x00008866 0x0040ee66 20  21   .idata  ascii   SHGetPathFromIDListW
506   0x0000887e 0x0040ee7e 15  16   .idata  ascii   ShellExecuteExW
507   0x00008890 0x0040ee90 13  14   .idata  ascii   ShellExecuteW
508   0x000088a0 0x0040eea0 17  18   .idata  ascii   PathAddBackslashW
509   0x000088b4 0x0040eeb4 15  16   .idata  ascii   PathFileExistsW
510   0x000088c6 0x0040eec6 21  22   .idata  ascii   PathIsDirectoryEmptyW
511   0x000088de 0x0040eede 16  17   .idata  ascii   PathQuoteSpacesW
512   0x000088f2 0x0040eef2 20  21   .idata  ascii   PathRemoveBackslashW
513   0x0000890a 0x0040ef0a 19  20   .idata  ascii   PathRemoveFileSpecW
514   0x00008920 0x0040ef20 10  11   .idata  ascii   BeginPaint
515   0x0000892e 0x0040ef2e 14  15   .idata  ascii   CheckDlgButton
516   0x00008940 0x0040ef40 16  17   .idata  ascii   CheckRadioButton
517   0x00008954 0x0040ef54 15  16   .idata  ascii   CreateWindowExW
518   0x00008966 0x0040ef66 15  16   .idata  ascii   DialogBoxParamW
519   0x00008978 0x0040ef78 8   9    .idata  ascii   DrawIcon
520   0x00008984 0x0040ef84 12  13   .idata  ascii   EnableWindow
521   0x00008994 0x0040ef94 9   10   .idata  ascii   EndDialog
522   0x000089a0 0x0040efa0 8   9    .idata  ascii   EndPaint
523   0x000089ac 0x0040efac 13  14   .idata  ascii   ExitWindowsEx
524   0x000089bc 0x0040efbc 15  16   .idata  ascii   GetComboBoxInfo
525   0x000089ce 0x0040efce 10  11   .idata  ascii   GetDlgItem
526   0x000089dc 0x0040efdc 13  14   .idata  ascii   GetDlgItemInt
527   0x000089ec 0x0040efec 15  16   .idata  ascii   GetDlgItemTextW
528   0x000089fe 0x0040effe 9   10   .idata  ascii   GetParent
529   0x00008a0a 0x0040f00a 18  19   .idata  ascii   IsDlgButtonChecked
530   0x00008a20 0x0040f020 10  11   .idata  ascii   LoadImageW
531   0x00008a2e 0x0040f02e 13  14   .idata  ascii   MapDialogRect
532   0x00008a3e 0x0040f03e 11  12   .idata  ascii   MessageBeep
533   0x00008a4c 0x0040f04c 11  12   .idata  ascii   MessageBoxW
534   0x00008a5a 0x0040f05a 12  13   .idata  ascii   RedrawWindow
535   0x00008a6a 0x0040f06a 19  20   .idata  ascii   SendDlgItemMessageW
536   0x00008a80 0x0040f080 12  13   .idata  ascii   SendMessageW
537   0x00008a90 0x0040f090 13  14   .idata  ascii   SetDlgItemInt
538   0x00008aa0 0x0040f0a0 15  16   .idata  ascii   SetDlgItemTextW
539   0x00008ab2 0x0040f0b2 8   9    .idata  ascii   SetFocus
540   0x00008abe 0x0040f0be 17  18   .idata  ascii   SetWindowLongPtrW
541   0x00008ad2 0x0040f0d2 17  18   .idata  ascii   WTSQueryUserToken
542   0x00008ae6 0x0040f0e6 15  16   .idata  ascii   WTSSendMessageW
543   0x00008b74 0x0040f174 12  13   .idata  ascii   ADVAPI32.dll
544   0x00008b88 0x0040f188 12  13   .idata  ascii   COMCTL32.dll
545   0x00008ba8 0x0040f1a8 9   10   .idata  ascii   GDI32.dll
546   0x00008c38 0x0040f238 12  13   .idata  ascii   KERNEL32.dll
547   0x00008c6c 0x0040f26c 10  11   .idata  ascii   msvcrt.dll
548   0x00008c8c 0x0040f28c 11  12   .idata  ascii   SHELL32.dll
549   0x00008cb0 0x0040f2b0 11  12   .idata  ascii   SHLWAPI.dll
550   0x00008d28 0x0040f328 10  11   .idata  ascii   USER32.dll
551   0x00008d3c 0x0040f33c 12  13   .idata  ascii   WTSAPI32.dll
552   0x00009068 0x00410268 8   18   .rsrc   utf16le \aDYN_DLG
553   0x0000907a 0x0041027a 4   10   .rsrc   utf16le TAB1
554   0x00009084 0x00410284 4   10   .rsrc   utf16le TAB2
555   0x0000908e 0x0041028e 21  43   .rsrc   utf16le TAB3\aVAR_DLG\bWARN_DLG
556   0x00009646 0x00410846 4   5    .rsrc   ascii   2\t\t\v
557   0x000096a4 0x004108a4 4   5    .rsrc   ascii   %P\)
558   0x00009772 0x00410972 5   6    .rsrc   ascii   }zrv\t
559   0x000097a1 0x004109a1 7   8    .rsrc   ascii   ~zxole\t
560   0x000097d1 0x004109d1 8   9    .rsrc   ascii   }xokiiV\t
561   0x00009800 0x00410a00 9   10   .rsrc   ascii   }xokiheiJ
562   0x0000982f 0x00410a2f 11  12   .rsrc   ascii   ~zpkiheeZh.
563   0x0000985f 0x00410a5f 12  13   .rsrc   ascii   }pkiheeXWWV\t
564   0x0000988e 0x00410a8e 13  14   .rsrc   ascii   }xmihfeWWVTW,
565   0x000098ae 0x00410aae 4   7    .rsrc   utf8    鹹eei blocks=CJK Unified Ideographs,Basic Latin
566   0x000098bd 0x00410abd 15  16   .rsrc   ascii   ~xmiheZWWVTTTT\t
567   0x000098dd 0x00410add 5   7    .rsrc   utf8    þTTWe blocks=Latin-1 Supplement,Basic Latin
568   0x000098ee 0x00410aee 14  15   .rsrc   ascii   iiieWWWTTTTET.
569   0x0000990c 0x00410b0c 6   7    .rsrc   ascii   CCDETY
570   0x0000991f 0x00410b1f 13  14   .rsrc   ascii   eeWWTTTHEEDD>
571   0x00009934 0x00410b34 13  14   .rsrc   ascii   B@@@@@@@@BBCE
572   0x0000994f 0x00410b4f 14  15   .rsrc   ascii   vVUTTEEDDCCCD\f
573   0x00009963 0x00410b63 13  14   .rsrc   ascii   4B@@@@@@@@@@@
574   0x00009980 0x00410b80 13  14   .rsrc   ascii   TSEEECCCCBBC/
575   0x00009993 0x00410b93 13  14   .rsrc   ascii   ,B@@@@@@@@@@G
576   0x000099b1 0x00410bb1 12  13   .rsrc   ascii   DCCCBBB@@@B'
577   0x000099c3 0x00410bc3 12  13   .rsrc   ascii   +@@@@@@@@@@?
578   0x000099e1 0x00410be1 12  13   .rsrc   ascii   BB@@@@@@@@B*
579   0x000099f3 0x00410bf3 12  13   .rsrc   ascii   >@@@@@@@@@@?
580   0x00009a11 0x00410c11 12  13   .rsrc   ascii   ?@@@@@@@@@@A
581   0x00009a23 0x00410c23 12  13   .rsrc   ascii   =@@@@@@@@@@?
582   0x00009a41 0x00410c41 12  13   .rsrc   ascii   G@@@@@@@@@@>
583   0x00009a53 0x00410c53 12  13   .rsrc   ascii   >@@@@@@@@@@?
584   0x00009a71 0x00410c71 12  13   .rsrc   ascii   G@@@@@@@@@@>
585   0x00009a83 0x00410c83 12  13   .rsrc   ascii   >@@@@@@@@@@?
586   0x00009aa1 0x00410ca1 12  13   .rsrc   ascii   @@@@@@@@@@@A
587   0x00009ab3 0x00410cb3 12  13   .rsrc   ascii   +@@@@@@@@@BB
588   0x00009ad1 0x00410cd1 12  13   .rsrc   ascii   ?@@@@@@@@@B*
589   0x00009ae3 0x00410ce3 13  14   .rsrc   ascii   ,@@@@BBBCCCD[
590   0x00009b01 0x00410d01 12  13   .rsrc   ascii   ?@@@@@@@@@B(
591   0x00009b13 0x00410d13 13  14   .rsrc   ascii   5BBBBCCCDEESS
592   0x00009b30 0x00410d30 13  14   .rsrc   ascii   B@@@@@@@@@@B0
593   0x00009b44 0x00410d44 13  14   .rsrc   ascii   CCCCEDEETTTVY
594   0x00009b60 0x00410d60 13  14   .rsrc   ascii   CCB@@@@@@@@B 
595   0x00009b74 0x00410d74 14  15   .rsrc   ascii   GEEEEETTTWWZe|
596   0x00009b8f 0x00410d8f 13  14   .rsrc   ascii   SEDCBB@@@@@@A
597   0x00009ba4 0x00410da4 14  15   .rsrc   ascii   7SDETTTWVWeeil
598   0x00009bbe 0x00410dbe 14  15   .rsrc   ascii   VVTEECCBB@@@B.
599   0x00009bd5 0x00410dd5 13  14   .rsrc   ascii   SSTTUWWWeiikx
600   0x00009bec 0x00410dec 15  16   .rsrc   ascii   khZWVTHEECCBB@B
601   0x00009c05 0x00410e05 13  14   .rsrc   ascii   LVTWVWeeiikp}
602   0x00009c18 0x00410e18 17  20   .rsrc   utf8    㘌zoieZWVTSEDCCCC( blocks=CJK Unified Ideographs Extension A,Basic Latin
603   0x00009c36 0x00410e36 11  12   .rsrc   ascii   VWWWeehikpz
604   0x00009c4b 0x00410e4b 15  16   .rsrc   ascii   ~xkieWWVTSEEECC
605   0x00009c66 0x00410e66 11  12   .rsrc   ascii   9eWeeiiiox}
606   0x00009c7c 0x00410e7c 14  15   .rsrc   ascii   zoiieWWVTSEES4
607   0x00009c97 0x00410e97 9   10   .rsrc   ascii   Qfihilox}
608   0x00009cac 0x00410eac 13  14   .rsrc   ascii   }xkieeWWVTTSI
609   0x00009cc8 0x00410ec8 7   8    .rsrc   ascii   Ziiiopz
610   0x00009cdc 0x00410edc 12  13   .rsrc   ascii   ~zoiieeWWWVE
611   0x00009cf9 0x00410ef9 6   7    .rsrc   ascii   hlmpz}
612   0x00009d0c 0x00410f0c 11  12   .rsrc   ascii   ~}pkiheZWWT
613   0x00009d28 0x00410f28 5   7    .rsrc   utf8    ,pry}
614   0x00009d3d 0x00410f3d 9   10   .rsrc   ascii   }xoiieeeT
615   0x00009d6d 0x00410f6d 8   9    .rsrc   ascii   ~zpkiiiM
616   0x00009d9e 0x00410f9e 6   7    .rsrc   ascii   }xoii7
617   0x00009dce 0x00410fce 4   5    .rsrc   ascii   }yo]
618   0x0000a52b 0x0041172b 5   7    .rsrc   utf8    ҇}e%\t blocks=Cyrillic,Basic Latin
619   0x0000a54d 0x0041174d 5   6    .rsrc   ascii   z`Y:\a
620   0x0000a56a 0x0041176a 8   10   .rsrc   utf8    Ӊ{b]UT8\n blocks=Cyrillic,Basic Latin
621   0x0000a58a 0x0041178a 7   9    .rsrc   utf8    ҄w_USPS blocks=Cyrillic,Basic Latin
622   0x0000a5a9 0x004117a9 9   11   .rsrc   utf8    Ԋ{`VSNGDD blocks=Cyrillic Supplement,Basic Latin
623   0x0000a5c0 0x004117c0 5   7    .rsrc   utf8    ۷DDSV blocks=Arabic,Basic Latin
624   0x0000a5c9 0x004117c9 9   11   .rsrc   utf8    ل`VSNED@C blocks=Arabic,Basic Latin
625   0x0000a5e0 0x004117e0 5   6    .rsrc   ascii   34?@l
626   0x0000a5ec 0x004117ec 9   10   .rsrc   ascii   PNDC@??5\t
627   0x0000a5fb 0x004117fb 9   10   .rsrc   ascii   $2....23j
628   0x0000a60c 0x0041180c 9   10   .rsrc   ascii   nC@?5434\e
629   0x0000a61c 0x0041181c 7   8    .rsrc   ascii   ......-
630   0x0000a62d 0x0041182d 7   8    .rsrc   ascii   ?533322
631   0x0000a63b 0x0041183b 8   9    .rsrc   ascii   0.....-J
632   0x0000a64d 0x0041184d 7   8    .rsrc   ascii   q......
633   0x0000a65b 0x0041185b 7   8    .rsrc   ascii   ......-
634   0x0000a66e 0x0041186e 7   8    .rsrc   ascii   -...../
635   0x0000a67b 0x0041187b 7   8    .rsrc   ascii   ......-
636   0x0000a68e 0x0041188e 7   8    .rsrc   ascii   -...../
637   0x0000a69b 0x0041189b 8   9    .rsrc   ascii   0......p
638   0x0000a6ad 0x004118ad 7   8    .rsrc   ascii   r-.....
639   0x0000a6bc 0x004118bc 7   8    .rsrc   ascii   222334?
640   0x0000a6cd 0x004118cd 7   8    .rsrc   ascii   6......
641   0x0000a6db 0x004118db 9   10   .rsrc   ascii   '3345?@Cv
642   0x0000a6ed 0x004118ed 7   8    .rsrc   ascii   22....2
643   0x0000a6fc 0x004118fc 8   9    .rsrc   ascii   ?5?@CDNP
644   0x0000a70c 0x0041190c 8   9    .rsrc   ascii   ?5432..2
645   0x0000a71c 0x0041191c 9   10   .rsrc   ascii   9?@DDOSV`
646   0x0000a72a 0x0041192a 9   10   .rsrc   ascii   bND@?4332
647   0x0000a73d 0x0041193d 8   9    .rsrc   ascii   DDGOSV`{
648   0x0000a747 0x00411947 11  13   .rsrc   utf8    Ӈw^SND@?544 blocks=Cyrillic,Basic Latin
649   0x0000a75d 0x0041195d 7   8    .rsrc   ascii   IPPTU_w
650   0x0000a76a 0x0041196a 9   10   .rsrc   ascii   `VSGD@@?#
651   0x0000a77e 0x0041197e 6   7    .rsrc   ascii   FSU]b{
652   0x0000a78a 0x0041198a 8   9    .rsrc   ascii   b]SNGDC8
653   0x0000a79f 0x0041199f 4   5    .rsrc   ascii   \Y`z
654   0x0000a7aa 0x004119aa 7   8    .rsrc   ascii   z_VSNN;
655   0x0000a7ca 0x004119ca 6   7    .rsrc   ascii   {`WTTH
656   0x0000a7e8 0x004119e8 6   8    .rsrc   utf8    χ}eZ[! blocks=Greek and Coptic,Basic Latin
657   0x0000ad36 0x00411f36 4   5    .rsrc   ascii   L-KB
658   0x0000ad49 0x00411f49 4   5    .rsrc   ascii   r"fn
659   0x0000ad52 0x00411f52 10  11   .rsrc   ascii   xMjG0YrS]@
660   0x0000ad65 0x00411f65 5   6    .rsrc   ascii   CH_rc
661   0x0000ad88 0x00411f88 5   6    .rsrc   ascii   yEUbT
662   0x0000ad93 0x00411f93 4   5    .rsrc   ascii   a`\tV
663   0x0000ad99 0x00411f99 5   6    .rsrc   ascii   y)`a;
664   0x0000ada3 0x00411fa3 4   5    .rsrc   ascii   a`g\b
665   0x0000ada9 0x00411fa9 6   7    .rsrc   ascii   W)`a;I
666   0x0000adb5 0x00411fb5 5   6    .rsrc   ascii   UZVV\f
667   0x0000adc1 0x00411fc1 10  11   .rsrc   ascii   ^3pDj9,,2p
668   0x0000add2 0x00411fd2 9   10   .rsrc   ascii   =j}e_/_HC
669   0x0000ade9 0x00411fe9 5   6    .rsrc   ascii   0Gj+x
670   0x0000adf3 0x00411ff3 10  11   .rsrc   ascii   7\v_/r>\eA=4
671   0x0000af6c 0x0041216c 7   8    .rsrc   ascii   cacscec
672   0x0000af88 0x00412188 4   5    .rsrc   ascii   smk9
673   0x0000b024 0x00412224 8   11   .rsrc   utf8    sqsZsus blocks=Basic Latin,Private Use Area
674   0x0000b050 0x00412250 11  12   .rsrc   ascii   {ysJsqsccek
675   0x0000b078 0x00412278 8   9    .rsrc   ascii   kikcsus!
676   0x0000b148 0x00412348 4   5    .rsrc   ascii   {y{!
677   0x0000b19c 0x0041239c 4   5    .rsrc   ascii   sqsk
678   0x0000b258 0x00412458 7   8    .rsrc   ascii   susBZ]Z
679   0x0000b2d8 0x004124d8 4   5    .rsrc   ascii   {y{\b
680   0x0000b39c 0x0041259c 4   5    .rsrc   ascii   {us1
681   0x0000b460 0x00412660 4   5    .rsrc   ascii   {y{R
682   0x0000b550 0x00412750 7   8    .rsrc   ascii   {y{1sus
683   0x0000b6ac 0x004128ac 4   5    .rsrc   ascii   {y{)
684   0x0000b770 0x00412970 4   5    .rsrc   ascii   {y{\b
685   0x0000bcbc 0x00412ebc 4   5    .rsrc   ascii   {us!
686   0x0000bd7c 0x00412f7c 4   5    .rsrc   ascii   sqkc
687   0x0000c43c 0x0041363c 4   5    .rsrc   ascii   {y{c
688   0x0000d558 0x00414758 4   5    .rsrc   ascii   kecc
689   0x0000d55d 0x0041475d 10  11   .rsrc   ascii   }{\b{qsRsmk
690   0x0000d57c 0x0041477c 8   9    .rsrc   ascii   smkJkik\b
691   0x0000d5bc 0x004147bc 4   5    .rsrc   ascii   kmk!
692   0x0000d68c 0x0041488c 4   5    .rsrc   ascii   {us{
693   0x0000d734 0x00414934 7   8    .rsrc   ascii   sqs1cac
694   0x0000d798 0x00414998 4   5    .rsrc   ascii   sqs\b
695   0x0000d7b4 0x004149b4 7   8    .rsrc   ascii   {y{{{y{
696   0x0000d89c 0x00414a9c 4   5    .rsrc   ascii   {qss
697   0x0000daa4 0x00414ca4 4   5    .rsrc   ascii   {us9
698   0x0000db24 0x00414d24 4   5    .rsrc   ascii   {uss
699   0x0000de24 0x00415024 4   5    .rsrc   ascii   {y{B
700   0x0000e565 0x00415765 4   5    .rsrc   ascii   ysZR
701   0x0000e588 0x00415788 4   5    .rsrc   ascii   {mkR
702   0x0000e5a1 0x004157a1 4   5    .rsrc   ascii   }{ZB
703   0x0000e5cc 0x004157cc 4   5    .rsrc   ascii   smkJ
704   0x0000e650 0x00415850 4   5    .rsrc   ascii   kaZ{
705   0x0000e790 0x00415990 4   5    .rsrc   ascii   {mk{
706   0x0000e936 0x00415b36 6   14   .rsrc   utf16le ImDisk
707   0x0000e94a 0x00415b4a 12  26   .rsrc   utf16le MS Shell Dlg
