Error parsing resource directory
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
1209 0x0001f338 0x00420b38 38  78   .rdata  utf16le ext-ms-win-ntuser-windowstation-l1-1-0
1210 0x0001f388 0x00420b88 6   14   .rdata  utf16le user32
1211 0x0001f3c0 0x00420bc0 19  20   .rdata  ascii   GetCurrentPackageId
1212 0x0001f3e4 0x00420be4 13  14   .rdata  ascii   LCMapStringEx
1213 0x0001f3fc 0x00420bfc 16  17   .rdata  ascii   LocaleNameToLCID
1214 0x0001f420 0x00420c20 9   10   .rdata  ascii   NAN(SNAN)
1215 0x0001f42c 0x00420c2c 9   10   .rdata  ascii   nan(snan)
1216 0x0001f438 0x00420c38 8   9    .rdata  ascii   NAN(IND)
1217 0x0001f444 0x00420c44 8   9    .rdata  ascii   nan(ind)
1218 0x0001f450 0x00420c50 5   6    .rdata  ascii   e+000
1219 0x0001f474 0x00420c74 6   7    .rdata  ascii   Sunday
1220 0x0001f47c 0x00420c7c 6   7    .rdata  ascii   Monday
1221 0x0001f484 0x00420c84 7   8    .rdata  ascii   Tuesday
1222 0x0001f48c 0x00420c8c 9   10   .rdata  ascii   Wednesday
1223 0x0001f498 0x00420c98 8   9    .rdata  ascii   Thursday
1224 0x0001f4a4 0x00420ca4 6   7    .rdata  ascii   Friday
1225 0x0001f4ac 0x00420cac 8   9    .rdata  ascii   Saturday
1226 0x0001f4e8 0x00420ce8 7   8    .rdata  ascii   January
1227 0x0001f4f0 0x00420cf0 8   9    .rdata  ascii   February
1228 0x0001f4fc 0x00420cfc 5   6    .rdata  ascii   March
1229 0x0001f504 0x00420d04 5   6    .rdata  ascii   April
1230 0x0001f50c 0x00420d0c 4   5    .rdata  ascii   June
1231 0x0001f514 0x00420d14 4   5    .rdata  ascii   July
1232 0x0001f51c 0x00420d1c 6   7    .rdata  ascii   August
1233 0x0001f524 0x00420d24 9   10   .rdata  ascii   September
1234 0x0001f530 0x00420d30 7   8    .rdata  ascii   October
1235 0x0001f538 0x00420d38 8   9    .rdata  ascii   November
1236 0x0001f544 0x00420d44 8   9    .rdata  ascii   December
1237 0x0001f558 0x00420d58 8   9    .rdata  ascii   MM/dd/yy
1238 0x0001f564 0x00420d64 19  20   .rdata  ascii   dddd, MMMM dd, yyyy
1239 0x0001f578 0x00420d78 8   9    .rdata  ascii   HH:mm:ss
1240 0x0001f5bc 0x00420dbc 6   14   .rdata  utf16le Sunday
1241 0x0001f5cc 0x00420dcc 6   14   .rdata  utf16le Monday
1242 0x0001f5dc 0x00420ddc 7   16   .rdata  utf16le Tuesday
1243 0x0001f5ec 0x00420dec 9   20   .rdata  utf16le Wednesday
1244 0x0001f600 0x00420e00 8   18   .rdata  utf16le Thursday
1245 0x0001f614 0x00420e14 6   14   .rdata  utf16le Friday
1246 0x0001f624 0x00420e24 8   18   .rdata  utf16le Saturday
1247 0x0001f698 0x00420e98 7   16   .rdata  utf16le January
1248 0x0001f6a8 0x00420ea8 8   18   .rdata  utf16le February
1249 0x0001f6bc 0x00420ebc 5   12   .rdata  utf16le March
1250 0x0001f6c8 0x00420ec8 5   12   .rdata  utf16le April
1251 0x0001f6d4 0x00420ed4 4   10   .rdata  utf16le June
1252 0x0001f6e0 0x00420ee0 4   10   .rdata  utf16le July
1253 0x0001f6ec 0x00420eec 6   14   .rdata  utf16le August
1254 0x0001f6fc 0x00420efc 9   20   .rdata  utf16le September
1255 0x0001f710 0x00420f10 7   16   .rdata  utf16le October
1256 0x0001f720 0x00420f20 8   18   .rdata  utf16le November
1257 0x0001f734 0x00420f34 8   18   .rdata  utf16le December
1258 0x0001f758 0x00420f58 8   18   .rdata  utf16le MM/dd/yy
1259 0x0001f76c 0x00420f6c 19  40   .rdata  utf16le dddd, MMMM dd, yyyy
1260 0x0001f794 0x00420f94 8   18   .rdata  utf16le HH:mm:ss
1261 0x0001f7a8 0x00420fa8 5   12   .rdata  utf16le en-US
1262 0x0001f92a 0x0042112a 6   14   .rdata  utf16le Aja-JP
1263 0x0001f938 0x00421138 5   12   .rdata  utf16le zh-CN
1264 0x0001f944 0x00421144 5   12   .rdata  utf16le ko-KR
1265 0x0001f950 0x00421150 5   12   .rdata  utf16le zh-TW
1266 0x0001fa60 0x00421260 33  68   .rdata  utf16le          (((((                  H
1267 0x0001fce7 0x004214e7 7   8    .rdata  ascii   \a\b\t\n\v\f\r
1268 0x0001fd00 0x00421500 95  96   .rdata  ascii    !"#$%&'()*+,-./0123456789:;<=>?@abcdefghijklmnopqrstuvwxyz[\]^_`abcdefghijklmnopqrstuvwxyz{|}~
1269 0x0001fe67 0x00421667 7   8    .rdata  ascii   \a\b\t\n\v\f\r
1270 0x0001fe80 0x00421680 95  96   .rdata  ascii    !"#$%&'()*+,-./0123456789:;<=>?@ABCDEFGHIJKLMNOPQRSTUVWXYZ[\]^_`ABCDEFGHIJKLMNOPQRSTUVWXYZ{|}~
1271 0x000206a0 0x00421ea0 6   14   .rdata  utf16le zh-CHS
1272 0x00020898 0x00422098 5   12   .rdata  utf16le ar-SA
1273 0x000208a4 0x004220a4 5   12   .rdata  utf16le bg-BG
1274 0x000208b0 0x004220b0 5   12   .rdata  utf16le ca-ES
1275 0x000208bc 0x004220bc 5   12   .rdata  utf16le cs-CZ
1276 0x000208c8 0x004220c8 5   12   .rdata  utf16le da-DK
1277 0x000208d4 0x004220d4 5   12   .rdata  utf16le de-DE
1278 0x000208e0 0x004220e0 5   12   .rdata  utf16le el-GR
1279 0x000208ec 0x004220ec 5   12   .rdata  utf16le fi-FI
1280 0x000208f8 0x004220f8 5   12   .rdata  utf16le fr-FR
1281 0x00020904 0x00422104 5   12   .rdata  utf16le he-IL
1282 0x00020910 0x00422110 5   12   .rdata  utf16le hu-HU
1283 0x0002091c 0x0042211c 5   12   .rdata  utf16le is-IS
1284 0x00020928 0x00422128 5   12   .rdata  utf16le it-IT
1285 0x00020934 0x00422134 5   12   .rdata  utf16le nl-NL
1286 0x00020940 0x00422140 5   12   .rdata  utf16le nb-NO
1287 0x0002094c 0x0042214c 5   12   .rdata  utf16le pl-PL
1288 0x00020958 0x00422158 5   12   .rdata  utf16le pt-BR
1289 0x00020964 0x00422164 5   12   .rdata  utf16le ro-RO
1290 0x00020970 0x00422170 5   12   .rdata  utf16le ru-RU
1291 0x0002097c 0x0042217c 5   12   .rdata  utf16le hr-HR
1292 0x00020988 0x00422188 5   12   .rdata  utf16le sk-SK
1293 0x00020994 0x00422194 5   12   .rdata  utf16le sq-AL
1294 0x000209a0 0x004221a0 5   12   .rdata  utf16le sv-SE
1295 0x000209ac 0x004221ac 5   12   .rdata  utf16le th-TH
1296 0x000209b8 0x004221b8 5   12   .rdata  utf16le tr-TR
1297 0x000209c4 0x004221c4 5   12   .rdata  utf16le ur-PK
1298 0x000209d0 0x004221d0 5   12   .rdata  utf16le id-ID
1299 0x000209dc 0x004221dc 5   12   .rdata  utf16le uk-UA
1300 0x000209e8 0x004221e8 5   12   .rdata  utf16le be-BY
1301 0x000209f4 0x004221f4 5   12   .rdata  utf16le sl-SI
1302 0x00020a00 0x00422200 5   12   .rdata  utf16le et-EE
1303 0x00020a0c 0x0042220c 5   12   .rdata  utf16le lv-LV
1304 0x00020a18 0x00422218 5   12   .rdata  utf16le lt-LT
1305 0x00020a24 0x00422224 5   12   .rdata  utf16le fa-IR
1306 0x00020a30 0x00422230 5   12   .rdata  utf16le vi-VN
1307 0x00020a3c 0x0042223c 5   12   .rdata  utf16le hy-AM
1308 0x00020a48 0x00422248 10  22   .rdata  utf16le az-AZ-Latn
1309 0x00020a60 0x00422260 5   12   .rdata  utf16le eu-ES
1310 0x00020a6c 0x0042226c 5   12   .rdata  utf16le mk-MK
1311 0x00020a78 0x00422278 5   12   .rdata  utf16le tn-ZA
1312 0x00020a84 0x00422284 5   12   .rdata  utf16le xh-ZA
1313 0x00020a90 0x00422290 5   12   .rdata  utf16le zu-ZA
1314 0x00020a9c 0x0042229c 5   12   .rdata  utf16le af-ZA
1315 0x00020aa8 0x004222a8 5   12   .rdata  utf16le ka-GE
1316 0x00020ab4 0x004222b4 5   12   .rdata  utf16le fo-FO
1317 0x00020ac0 0x004222c0 5   12   .rdata  utf16le hi-IN
1318 0x00020acc 0x004222cc 5   12   .rdata  utf16le mt-MT
1319 0x00020ad8 0x004222d8 5   12   .rdata  utf16le se-NO
1320 0x00020ae4 0x004222e4 5   12   .rdata  utf16le ms-MY
1321 0x00020af0 0x004222f0 5   12   .rdata  utf16le kk-KZ
1322 0x00020afc 0x004222fc 5   12   .rdata  utf16le ky-KG
1323 0x00020b08 0x00422308 5   12   .rdata  utf16le sw-KE
1324 0x00020b14 0x00422314 10  22   .rdata  utf16le uz-UZ-Latn
1325 0x00020b2c 0x0042232c 5   12   .rdata  utf16le tt-RU
1326 0x00020b38 0x00422338 5   12   .rdata  utf16le bn-IN
1327 0x00020b44 0x00422344 5   12   .rdata  utf16le pa-IN
1328 0x00020b50 0x00422350 5   12   .rdata  utf16le gu-IN
1329 0x00020b5c 0x0042235c 5   12   .rdata  utf16le ta-IN
1330 0x00020b68 0x00422368 5   12   .rdata  utf16le te-IN
1331 0x00020b74 0x00422374 5   12   .rdata  utf16le kn-IN
1332 0x00020b80 0x00422380 5   12   .rdata  utf16le ml-IN
1333 0x00020b8c 0x0042238c 5   12   .rdata  utf16le mr-IN
1334 0x00020b98 0x00422398 5   12   .rdata  utf16le sa-IN
1335 0x00020ba4 0x004223a4 5   12   .rdata  utf16le mn-MN
1336 0x00020bb0 0x004223b0 5   12   .rdata  utf16le cy-GB
1337 0x00020bbc 0x004223bc 5   12   .rdata  utf16le gl-ES
1338 0x00020bc8 0x004223c8 6   14   .rdata  utf16le kok-IN
1339 0x00020bd8 0x004223d8 6   14   .rdata  utf16le syr-SY
1340 0x00020be8 0x004223e8 6   14   .rdata  utf16le div-MV
1341 0x00020bf8 0x004223f8 6   14   .rdata  utf16le quz-BO
1342 0x00020c08 0x00422408 5   12   .rdata  utf16le ns-ZA
1343 0x00020c14 0x00422414 5   12   .rdata  utf16le mi-NZ
1344 0x00020c20 0x00422420 5   12   .rdata  utf16le ar-IQ
1345 0x00020c2c 0x0042242c 5   12   .rdata  utf16le de-CH
1346 0x00020c38 0x00422438 5   12   .rdata  utf16le en-GB
1347 0x00020c44 0x00422444 5   12   .rdata  utf16le es-MX
1348 0x00020c50 0x00422450 5   12   .rdata  utf16le fr-BE
1349 0x00020c5c 0x0042245c 5   12   .rdata  utf16le it-CH
1350 0x00020c68 0x00422468 5   12   .rdata  utf16le nl-BE
1351 0x00020c74 0x00422474 5   12   .rdata  utf16le nn-NO
1352 0x00020c80 0x00422480 5   12   .rdata  utf16le pt-PT
1353 0x00020c8c 0x0042248c 10  22   .rdata  utf16le sr-SP-Latn
1354 0x00020ca4 0x004224a4 5   12   .rdata  utf16le sv-FI
1355 0x00020cb0 0x004224b0 10  22   .rdata  utf16le az-AZ-Cyrl
1356 0x00020cc8 0x004224c8 5   12   .rdata  utf16le se-SE
1357 0x00020cd4 0x004224d4 5   12   .rdata  utf16le ms-BN
1358 0x00020ce0 0x004224e0 10  22   .rdata  utf16le uz-UZ-Cyrl
1359 0x00020cf8 0x004224f8 6   14   .rdata  utf16le quz-EC
1360 0x00020d08 0x00422508 5   12   .rdata  utf16le ar-EG
1361 0x00020d14 0x00422514 5   12   .rdata  utf16le zh-HK
1362 0x00020d20 0x00422520 5   12   .rdata  utf16le de-AT
1363 0x00020d2c 0x0042252c 5   12   .rdata  utf16le en-AU
1364 0x00020d38 0x00422538 5   12   .rdata  utf16le es-ES
1365 0x00020d44 0x00422544 5   12   .rdata  utf16le fr-CA
1366 0x00020d50 0x00422550 10  22   .rdata  utf16le sr-SP-Cyrl
1367 0x00020d68 0x00422568 5   12   .rdata  utf16le se-FI
1368 0x00020d74 0x00422574 6   14   .rdata  utf16le quz-PE
1369 0x00020d84 0x00422584 5   12   .rdata  utf16le ar-LY
1370 0x00020d90 0x00422590 5   12   .rdata  utf16le zh-SG
1371 0x00020d9c 0x0042259c 5   12   .rdata  utf16le de-LU
1372 0x00020da8 0x004225a8 5   12   .rdata  utf16le en-CA
1373 0x00020db4 0x004225b4 5   12   .rdata  utf16le es-GT
1374 0x00020dc0 0x004225c0 5   12   .rdata  utf16le fr-CH
1375 0x00020dcc 0x004225cc 5   12   .rdata  utf16le hr-BA
1376 0x00020dd8 0x004225d8 6   14   .rdata  utf16le smj-NO
1377 0x00020de8 0x004225e8 5   12   .rdata  utf16le ar-DZ
1378 0x00020df4 0x004225f4 5   12   .rdata  utf16le zh-MO
1379 0x00020e00 0x00422600 5   12   .rdata  utf16le de-LI
1380 0x00020e0c 0x0042260c 5   12   .rdata  utf16le en-NZ
1381 0x00020e18 0x00422618 5   12   .rdata  utf16le es-CR
1382 0x00020e24 0x00422624 5   12   .rdata  utf16le fr-LU
1383 0x00020e30 0x00422630 10  22   .rdata  utf16le bs-BA-Latn
1384 0x00020e48 0x00422648 6   14   .rdata  utf16le smj-SE
1385 0x00020e58 0x00422658 5   12   .rdata  utf16le ar-MA
1386 0x00020e64 0x00422664 5   12   .rdata  utf16le en-IE
1387 0x00020e70 0x00422670 5   12   .rdata  utf16le es-PA
1388 0x00020e7c 0x0042267c 5   12   .rdata  utf16le fr-MC
1389 0x00020e88 0x00422688 10  22   .rdata  utf16le sr-BA-Latn
1390 0x00020ea0 0x004226a0 6   14   .rdata  utf16le sma-NO
1391 0x00020eb0 0x004226b0 5   12   .rdata  utf16le ar-TN
1392 0x00020ebc 0x004226bc 5   12   .rdata  utf16le en-ZA
1393 0x00020ec8 0x004226c8 5   12   .rdata  utf16le es-DO
1394 0x00020ed4 0x004226d4 10  22   .rdata  utf16le sr-BA-Cyrl
1395 0x00020eec 0x004226ec 6   14   .rdata  utf16le sma-SE
1396 0x00020efc 0x004226fc 5   12   .rdata  utf16le ar-OM
1397 0x00020f08 0x00422708 5   12   .rdata  utf16le en-JM
1398 0x00020f14 0x00422714 5   12   .rdata  utf16le es-VE
1399 0x00020f20 0x00422720 6   14   .rdata  utf16le sms-FI
1400 0x00020f30 0x00422730 5   12   .rdata  utf16le ar-YE
1401 0x00020f3c 0x0042273c 5   12   .rdata  utf16le en-CB
1402 0x00020f48 0x00422748 5   12   .rdata  utf16le es-CO
1403 0x00020f54 0x00422754 6   14   .rdata  utf16le smn-FI
1404 0x00020f64 0x00422764 5   12   .rdata  utf16le ar-SY
1405 0x00020f70 0x00422770 5   12   .rdata  utf16le en-BZ
1406 0x00020f7c 0x0042277c 5   12   .rdata  utf16le es-PE
1407 0x00020f88 0x00422788 5   12   .rdata  utf16le ar-JO
1408 0x00020f94 0x00422794 5   12   .rdata  utf16le en-TT
1409 0x00020fa0 0x004227a0 5   12   .rdata  utf16le es-AR
1410 0x00020fac 0x004227ac 5   12   .rdata  utf16le ar-LB
1411 0x00020fb8 0x004227b8 5   12   .rdata  utf16le en-ZW
1412 0x00020fc4 0x004227c4 5   12   .rdata  utf16le es-EC
1413 0x00020fd0 0x004227d0 5   12   .rdata  utf16le ar-KW
1414 0x00020fdc 0x004227dc 5   12   .rdata  utf16le en-PH
1415 0x00020fe8 0x004227e8 5   12   .rdata  utf16le es-CL
1416 0x00020ff4 0x004227f4 5   12   .rdata  utf16le ar-AE
1417 0x00021000 0x00422800 5   12   .rdata  utf16le es-UY
1418 0x0002100c 0x0042280c 5   12   .rdata  utf16le ar-BH
1419 0x00021018 0x00422818 5   12   .rdata  utf16le es-PY
1420 0x00021024 0x00422824 5   12   .rdata  utf16le ar-QA
1421 0x00021030 0x00422830 5   12   .rdata  utf16le es-BO
1422 0x0002103c 0x0042283c 5   12   .rdata  utf16le es-SV
1423 0x00021048 0x00422848 5   12   .rdata  utf16le es-HN
1424 0x00021054 0x00422854 5   12   .rdata  utf16le es-NI
1425 0x00021060 0x00422860 5   12   .rdata  utf16le es-PR
1426 0x0002106c 0x0042286c 6   14   .rdata  utf16le zh-CHT
1427 0x000217b4 0x00422fb4 5   12   .rdata  utf16le ar-ae
1428 0x000217c0 0x00422fc0 5   12   .rdata  utf16le ar-bh
1429 0x000217cc 0x00422fcc 5   12   .rdata  utf16le ar-dz
1430 0x000217d8 0x00422fd8 5   12   .rdata  utf16le ar-eg
1431 0x000217e4 0x00422fe4 5   12   .rdata  utf16le ar-iq
1432 0x000217f0 0x00422ff0 5   12   .rdata  utf16le ar-jo
1433 0x000217fc 0x00422ffc 5   12   .rdata  utf16le ar-kw
1434 0x00021808 0x00423008 5   12   .rdata  utf16le ar-lb
1435 0x00021814 0x00423014 5   12   .rdata  utf16le ar-ly
1436 0x00021820 0x00423020 5   12   .rdata  utf16le ar-ma
1437 0x0002182c 0x0042302c 5   12   .rdata  utf16le ar-om
1438 0x00021838 0x00423038 5   12   .rdata  utf16le ar-qa
1439 0x00021844 0x00423044 5   12   .rdata  utf16le ar-sa
1440 0x00021850 0x00423050 5   12   .rdata  utf16le ar-sy
1441 0x0002185c 0x0042305c 5   12   .rdata  utf16le ar-tn
1442 0x00021868 0x00423068 5   12   .rdata  utf16le ar-ye
1443 0x00021874 0x00423074 10  22   .rdata  utf16le az-az-cyrl
1444 0x0002188c 0x0042308c 10  22   .rdata  utf16le az-az-latn
1445 0x000218a4 0x004230a4 5   12   .rdata  utf16le be-by
1446 0x000218b0 0x004230b0 5   12   .rdata  utf16le bg-bg
1447 0x000218bc 0x004230bc 5   12   .rdata  utf16le bn-in
1448 0x000218c8 0x004230c8 10  22   .rdata  utf16le bs-ba-latn
1449 0x000218e0 0x004230e0 5   12   .rdata  utf16le ca-es
1450 0x000218ec 0x004230ec 5   12   .rdata  utf16le cs-cz
1451 0x000218f8 0x004230f8 5   12   .rdata  utf16le cy-gb
1452 0x00021904 0x00423104 5   12   .rdata  utf16le da-dk
1453 0x00021910 0x00423110 5   12   .rdata  utf16le de-at
1454 0x0002191c 0x0042311c 5   12   .rdata  utf16le de-ch
1455 0x00021928 0x00423128 5   12   .rdata  utf16le de-de
1456 0x00021934 0x00423134 5   12   .rdata  utf16le de-li
1457 0x00021940 0x00423140 5   12   .rdata  utf16le de-lu
1458 0x0002194c 0x0042314c 6   14   .rdata  utf16le div-mv
1459 0x0002195c 0x0042315c 5   12   .rdata  utf16le el-gr
1460 0x00021968 0x00423168 5   12   .rdata  utf16le en-au
1461 0x00021974 0x00423174 5   12   .rdata  utf16le en-bz
1462 0x00021980 0x00423180 5   12   .rdata  utf16le en-ca
1463 0x0002198c 0x0042318c 5   12   .rdata  utf16le en-cb
1464 0x00021998 0x00423198 5   12   .rdata  utf16le en-gb
1465 0x000219a4 0x004231a4 5   12   .rdata  utf16le en-ie
1466 0x000219b0 0x004231b0 5   12   .rdata  utf16le en-jm
1467 0x000219bc 0x004231bc 5   12   .rdata  utf16le en-nz
1468 0x000219c8 0x004231c8 5   12   .rdata  utf16le en-ph
1469 0x000219d4 0x004231d4 5   12   .rdata  utf16le en-tt
1470 0x000219e0 0x004231e0 5   12   .rdata  utf16le en-us
1471 0x000219ec 0x004231ec 5   12   .rdata  utf16le en-za
1472 0x000219f8 0x004231f8 5   12   .rdata  utf16le en-zw
1473 0x00021a04 0x00423204 5   12   .rdata  utf16le es-ar
1474 0x00021a10 0x00423210 5   12   .rdata  utf16le es-bo
1475 0x00021a1c 0x0042321c 5   12   .rdata  utf16le es-cl
1476 0x00021a28 0x00423228 5   12   .rdata  utf16le es-co
1477 0x00021a34 0x00423234 5   12   .rdata  utf16le es-cr
1478 0x00021a40 0x00423240 5   12   .rdata  utf16le es-do
1479 0x00021a4c 0x0042324c 5   12   .rdata  utf16le es-ec
1480 0x00021a58 0x00423258 5   12   .rdata  utf16le es-es
1481 0x00021a64 0x00423264 5   12   .rdata  utf16le es-gt
1482 0x00021a70 0x00423270 5   12   .rdata  utf16le es-hn
1483 0x00021a7c 0x0042327c 5   12   .rdata  utf16le es-mx
1484 0x00021a88 0x00423288 5   12   .rdata  utf16le es-ni
1485 0x00021a94 0x00423294 5   12   .rdata  utf16le es-pa
1486 0x00021aa0 0x004232a0 5   12   .rdata  utf16le es-pe
1487 0x00021aac 0x004232ac 5   12   .rdata  utf16le es-pr
1488 0x00021ab8 0x004232b8 5   12   .rdata  utf16le es-py
1489 0x00021ac4 0x004232c4 5   12   .rdata  utf16le es-sv
1490 0x00021ad0 0x004232d0 5   12   .rdata  utf16le es-uy
1491 0x00021adc 0x004232dc 5   12   .rdata  utf16le es-ve
1492 0x00021ae8 0x004232e8 5   12   .rdata  utf16le et-ee
1493 0x00021af4 0x004232f4 5   12   .rdata  utf16le eu-es
1494 0x00021b00 0x00423300 5   12   .rdata  utf16le fa-ir
1495 0x00021b0c 0x0042330c 5   12   .rdata  utf16le fi-fi
1496 0x00021b18 0x00423318 5   12   .rdata  utf16le fo-fo
1497 0x00021b24 0x00423324 5   12   .rdata  utf16le fr-be
1498 0x00021b30 0x00423330 5   12   .rdata  utf16le fr-ca
1499 0x00021b3c 0x0042333c 5   12   .rdata  utf16le fr-ch
1500 0x00021b48 0x00423348 5   12   .rdata  utf16le fr-fr
1501 0x00021b54 0x00423354 5   12   .rdata  utf16le fr-lu
1502 0x00021b60 0x00423360 5   12   .rdata  utf16le fr-mc
1503 0x00021b6c 0x0042336c 5   12   .rdata  utf16le gl-es
1504 0x00021b78 0x00423378 5   12   .rdata  utf16le gu-in
1505 0x00021b84 0x00423384 5   12   .rdata  utf16le he-il
1506 0x00021b90 0x00423390 5   12   .rdata  utf16le hi-in
1507 0x00021b9c 0x0042339c 5   12   .rdata  utf16le hr-ba
1508 0x00021ba8 0x004233a8 5   12   .rdata  utf16le hr-hr
1509 0x00021bb4 0x004233b4 5   12   .rdata  utf16le hu-hu
1510 0x00021bc0 0x004233c0 5   12   .rdata  utf16le hy-am
1511 0x00021bcc 0x004233cc 5   12   .rdata  utf16le id-id
1512 0x00021bd8 0x004233d8 5   12   .rdata  utf16le is-is
1513 0x00021be4 0x004233e4 5   12   .rdata  utf16le it-ch
1514 0x00021bf0 0x004233f0 5   12   .rdata  utf16le it-it
1515 0x00021bfc 0x004233fc 5   12   .rdata  utf16le ja-jp
1516 0x00021c08 0x00423408 5   12   .rdata  utf16le ka-ge
1517 0x00021c14 0x00423414 5   12   .rdata  utf16le kk-kz
1518 0x00021c20 0x00423420 5   12   .rdata  utf16le kn-in
1519 0x00021c2c 0x0042342c 6   14   .rdata  utf16le kok-in
1520 0x00021c3c 0x0042343c 5   12   .rdata  utf16le ko-kr
1521 0x00021c48 0x00423448 5   12   .rdata  utf16le ky-kg
1522 0x00021c54 0x00423454 5   12   .rdata  utf16le lt-lt
1523 0x00021c60 0x00423460 5   12   .rdata  utf16le lv-lv
1524 0x00021c6c 0x0042346c 5   12   .rdata  utf16le mi-nz
1525 0x00021c78 0x00423478 5   12   .rdata  utf16le mk-mk
1526 0x00021c84 0x00423484 5   12   .rdata  utf16le ml-in
1527 0x00021c90 0x00423490 5   12   .rdata  utf16le mn-mn
1528 0x00021c9c 0x0042349c 5   12   .rdata  utf16le mr-in
1529 0x00021ca8 0x004234a8 5   12   .rdata  utf16le ms-bn
1530 0x00021cb4 0x004234b4 5   12   .rdata  utf16le ms-my
1531 0x00021cc0 0x004234c0 5   12   .rdata  utf16le mt-mt
1532 0x00021ccc 0x004234cc 5   12   .rdata  utf16le nb-no
1533 0x00021cd8 0x004234d8 5   12   .rdata  utf16le nl-be
1534 0x00021ce4 0x004234e4 5   12   .rdata  utf16le nl-nl
1535 0x00021cf0 0x004234f0 5   12   .rdata  utf16le nn-no
1536 0x00021cfc 0x004234fc 5   12   .rdata  utf16le ns-za
1537 0x00021d08 0x00423508 5   12   .rdata  utf16le pa-in
1538 0x00021d14 0x00423514 5   12   .rdata  utf16le pl-pl
1539 0x00021d20 0x00423520 5   12   .rdata  utf16le pt-br
1540 0x00021d2c 0x0042352c 5   12   .rdata  utf16le pt-pt
1541 0x00021d38 0x00423538 6   14   .rdata  utf16le quz-bo
1542 0x00021d48 0x00423548 6   14   .rdata  utf16le quz-ec
1543 0x00021d58 0x00423558 6   14   .rdata  utf16le quz-pe
1544 0x00021d68 0x00423568 5   12   .rdata  utf16le ro-ro
1545 0x00021d74 0x00423574 5   12   .rdata  utf16le ru-ru
1546 0x00021d80 0x00423580 5   12   .rdata  utf16le sa-in
1547 0x00021d8c 0x0042358c 5   12   .rdata  utf16le se-fi
1548 0x00021d98 0x00423598 5   12   .rdata  utf16le se-no
1549 0x00021da4 0x004235a4 5   12   .rdata  utf16le se-se
1550 0x00021db0 0x004235b0 5   12   .rdata  utf16le sk-sk
1551 0x00021dbc 0x004235bc 5   12   .rdata  utf16le sl-si
1552 0x00021dc8 0x004235c8 6   14   .rdata  utf16le sma-no
1553 0x00021dd8 0x004235d8 6   14   .rdata  utf16le sma-se
1554 0x00021de8 0x004235e8 6   14   .rdata  utf16le smj-no
1555 0x00021df8 0x004235f8 6   14   .rdata  utf16le smj-se
1556 0x00021e08 0x00423608 6   14   .rdata  utf16le smn-fi
1557 0x00021e18 0x00423618 6   14   .rdata  utf16le sms-fi
1558 0x00021e28 0x00423628 5   12   .rdata  utf16le sq-al
1559 0x00021e34 0x00423634 10  22   .rdata  utf16le sr-ba-cyrl
1560 0x00021e4c 0x0042364c 10  22   .rdata  utf16le sr-ba-latn
1561 0x00021e64 0x00423664 10  22   .rdata  utf16le sr-sp-cyrl
1562 0x00021e7c 0x0042367c 10  22   .rdata  utf16le sr-sp-latn
1563 0x00021e94 0x00423694 5   12   .rdata  utf16le sv-fi
1564 0x00021ea0 0x004236a0 5   12   .rdata  utf16le sv-se
1565 0x00021eac 0x004236ac 5   12   .rdata  utf16le sw-ke
1566 0x00021eb8 0x004236b8 6   14   .rdata  utf16le syr-sy
1567 0x00021ec8 0x004236c8 5   12   .rdata  utf16le ta-in
1568 0x00021ed4 0x004236d4 5   12   .rdata  utf16le te-in
1569 0x00021ee0 0x004236e0 5   12   .rdata  utf16le th-th
1570 0x00021eec 0x004236ec 5   12   .rdata  utf16le tn-za
1571 0x00021ef8 0x004236f8 5   12   .rdata  utf16le tr-tr
1572 0x00021f04 0x00423704 5   12   .rdata  utf16le tt-ru
1573 0x00021f10 0x00423710 5   12   .rdata  utf16le uk-ua
1574 0x00021f1c 0x0042371c 5   12   .rdata  utf16le ur-pk
