Error parsing resource directory
[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
0    0x0000004d 0x0000004d 44  45           ascii   !This program cannot be run in DOS mode.\r\r\n$
1    0x00000082 0x00000082 14  15           ascii   /`*|A3*|A3*|A3
2    0x00000093 0x00000093 5   6            ascii   3!|A3
3    0x000000a3 0x000000a3 5   6            ascii   32|A3
4    0x000000a9 0x000000a9 7   8            ascii   %B29|A3
5    0x000000b1 0x000000b1 7   8            ascii   %D2\f|A3
6    0x000000b9 0x000000b9 8   9            ascii   %E28|A3#
7    0x000000c3 0x000000c3 13  14           ascii   3-|A3*|@3Q|A3
8    0x000000d1 0x000000d1 7   8            ascii   %H2(|A3
9    0x000000d9 0x000000d9 7   8            ascii   %A2+|A3
10   0x000000e3 0x000000e3 7   8            ascii   3+|A3*|
11   0x000000eb 0x000000eb 5   6            ascii   3+|A3
12   0x000000f1 0x000000f1 15  16           ascii   %C2+|A3Rich*|A3
13   0x00000208 0x00000208 5   6            ascii   .text
14   0x0000022f 0x0000022f 7   8            ascii   `.rdata
15   0x00000257 0x00000257 6   7            ascii   @.data
16   0x00000280 0x00000280 5   6            ascii   .Init
17   0x000002a8 0x000002a8 5   6            ascii   .rsrc
18   0x000002cf 0x000002cf 7   8            ascii   @.reloc
2765 0x00044465 0x0044ba65 6   9    .reloc  utf8    ¨N2Lɭ3 blocks=Latin-1 Supplement,Basic Latin,IPA Extensions
2766 0x00044472 0x0044ba72 6   7    .reloc  ascii   v2!L.2
2767 0x000444bb 0x0044babb 4   5    .reloc  ascii   \tcQr
2768 0x000444f4 0x0044baf4 4   5    .reloc  ascii   X/4B
2769 0x00044548 0x0044bb48 4   6    .reloc  utf8    ;҉s} blocks=Basic Latin,Cyrillic
2770 0x00044574 0x0044bb74 4   6    .reloc  utf8    B(Ȏy blocks=Basic Latin,Latin Extended-B
2771 0x00044592 0x0044bb92 4   5    .reloc  ascii   k=yI
2772 0x000445c4 0x0044bbc4 4   6    .reloc  utf8    øBnc blocks=Latin-1 Supplement,Basic Latin
2773 0x000445f5 0x0044bbf5 5   6    .reloc  ascii   ^<V7w
2774 0x00044648 0x0044bc48 6   8    .reloc  utf8    W&|.ڋu blocks=Basic Latin,Arabic
2775 0x00044723 0x0044bd23 5   6    .reloc  ascii   1#INF
2776 0x0004472b 0x0044bd2b 6   7    .reloc  ascii   1#QNAN
2777 0x00044733 0x0044bd33 6   7    .reloc  ascii   1#SNAN
2778 0x0004473b 0x0044bd3b 5   6    .reloc  ascii   1#IND
2779 0x00044e83 0x0044c483 6   14   .reloc  utf16le zh-CHS
2780 0x0004507b 0x0044c67b 5   12   .reloc  utf16le ar-SA
2781 0x00045087 0x0044c687 5   12   .reloc  utf16le bg-BG
2782 0x00045093 0x0044c693 5   12   .reloc  utf16le ca-ES
2783 0x0004509f 0x0044c69f 5   12   .reloc  utf16le cs-CZ
2784 0x000450ab 0x0044c6ab 5   12   .reloc  utf16le da-DK
2785 0x000450b7 0x0044c6b7 5   12   .reloc  utf16le de-DE
2786 0x000450c3 0x0044c6c3 5   12   .reloc  utf16le el-GR
2787 0x000450cf 0x0044c6cf 5   12   .reloc  utf16le fi-FI
2788 0x000450db 0x0044c6db 5   12   .reloc  utf16le fr-FR
2789 0x000450e7 0x0044c6e7 5   12   .reloc  utf16le he-IL
2790 0x000450f3 0x0044c6f3 5   12   .reloc  utf16le hu-HU
2791 0x000450ff 0x0044c6ff 5   12   .reloc  utf16le is-IS
2792 0x0004510b 0x0044c70b 5   12   .reloc  utf16le it-IT
2793 0x00045117 0x0044c717 5   12   .reloc  utf16le nl-NL
2794 0x00045123 0x0044c723 5   12   .reloc  utf16le nb-NO
2795 0x0004512f 0x0044c72f 5   12   .reloc  utf16le pl-PL
2796 0x0004513b 0x0044c73b 5   12   .reloc  utf16le pt-BR
2797 0x00045147 0x0044c747 5   12   .reloc  utf16le ro-RO
2798 0x00045153 0x0044c753 5   12   .reloc  utf16le ru-RU
2799 0x0004515f 0x0044c75f 5   12   .reloc  utf16le hr-HR
2800 0x0004516b 0x0044c76b 5   12   .reloc  utf16le sk-SK
2801 0x00045177 0x0044c777 5   12   .reloc  utf16le sq-AL
2802 0x00045183 0x0044c783 5   12   .reloc  utf16le sv-SE
2803 0x0004518f 0x0044c78f 5   12   .reloc  utf16le th-TH
2804 0x0004519b 0x0044c79b 5   12   .reloc  utf16le tr-TR
2805 0x000451a7 0x0044c7a7 5   12   .reloc  utf16le ur-PK
2806 0x000451b3 0x0044c7b3 5   12   .reloc  utf16le id-ID
2807 0x000451bf 0x0044c7bf 5   12   .reloc  utf16le uk-UA
2808 0x000451cb 0x0044c7cb 5   12   .reloc  utf16le be-BY
2809 0x000451d7 0x0044c7d7 5   12   .reloc  utf16le sl-SI
2810 0x000451e3 0x0044c7e3 5   12   .reloc  utf16le et-EE
2811 0x000451ef 0x0044c7ef 5   12   .reloc  utf16le lv-LV
2812 0x000451fb 0x0044c7fb 5   12   .reloc  utf16le lt-LT
2813 0x00045207 0x0044c807 5   12           utf16le fa-IR
2814 0x00045213 0x0044c813 5   12           utf16le vi-VN
2815 0x0004521f 0x0044c81f 5   12           utf16le hy-AM
2816 0x0004522b 0x0044c82b 10  22           utf16le az-AZ-Latn
2817 0x00045243 0x0044c843 5   12           utf16le eu-ES
2818 0x0004524f 0x0044c84f 5   12           utf16le mk-MK
2819 0x0004525b 0x0044c85b 5   12           utf16le tn-ZA
2820 0x00045267 0x0044c867 5   12           utf16le xh-ZA
2821 0x00045273 0x0044c873 5   12           utf16le zu-ZA
2822 0x0004527f 0x0044c87f 5   12           utf16le af-ZA
2823 0x0004528b 0x0044c88b 5   12           utf16le ka-GE
2824 0x00045297 0x0044c897 5   12           utf16le fo-FO
2825 0x000452a3 0x0044c8a3 5   12           utf16le hi-IN
2826 0x000452af 0x0044c8af 5   12           utf16le mt-MT
2827 0x000452bb 0x0044c8bb 5   12           utf16le se-NO
2828 0x000452c7 0x0044c8c7 5   12           utf16le ms-MY
2829 0x000452d3 0x0044c8d3 5   12           utf16le kk-KZ
2830 0x000452df 0x0044c8df 5   12           utf16le ky-KG
2831 0x000452eb 0x0044c8eb 5   12           utf16le sw-KE
2832 0x000452f7 0x0044c8f7 10  22           utf16le uz-UZ-Latn
2833 0x0004530f 0x0044c90f 5   12           utf16le tt-RU
2834 0x0004531b 0x0044c91b 5   12           utf16le bn-IN
2835 0x00045327 0x0044c927 5   12           utf16le pa-IN
2836 0x00045333 0x0044c933 5   12           utf16le gu-IN
2837 0x0004533f 0x0044c93f 5   12           utf16le ta-IN
2838 0x0004534b 0x0044c94b 5   12           utf16le te-IN
2839 0x00045357 0x0044c957 5   12           utf16le kn-IN
2840 0x00045363 0x0044c963 5   12           utf16le ml-IN
2841 0x0004536f 0x0044c96f 5   12           utf16le mr-IN
2842 0x0004537b 0x0044c97b 5   12           utf16le sa-IN
2843 0x00045387 0x0044c987 5   12           utf16le mn-MN
2844 0x00045393 0x0044c993 5   12           utf16le cy-GB
2845 0x0004539f 0x0044c99f 5   12           utf16le gl-ES
2846 0x000453ab 0x0044c9ab 6   14           utf16le kok-IN
2847 0x000453bb 0x0044c9bb 6   14           utf16le syr-SY
2848 0x000453cb 0x0044c9cb 6   14           utf16le div-MV
2849 0x000453db 0x0044c9db 6   14           utf16le quz-BO
2850 0x000453eb 0x0044c9eb 5   12           utf16le ns-ZA
2851 0x000453f7 0x0044c9f7 5   12           utf16le mi-NZ
2852 0x00045403 0x0044ca03 5   12           utf16le ar-IQ
2853 0x0004540f 0x0044ca0f 5   12           utf16le de-CH
2854 0x0004541b 0x0044ca1b 5   12           utf16le en-GB
2855 0x00045427 0x0044ca27 5   12           utf16le es-MX
2856 0x00045433 0x0044ca33 5   12           utf16le fr-BE
2857 0x0004543f 0x0044ca3f 5   12           utf16le it-CH
2858 0x0004544b 0x0044ca4b 5   12           utf16le nl-BE
2859 0x00045457 0x0044ca57 5   12           utf16le nn-NO
2860 0x00045463 0x0044ca63 5   12           utf16le pt-PT
2861 0x0004546f 0x0044ca6f 10  22           utf16le sr-SP-Latn
2862 0x00045487 0x0044ca87 5   12           utf16le sv-FI
2863 0x00045493 0x0044ca93 10  22           utf16le az-AZ-Cyrl
2864 0x000454ab 0x0044caab 5   12           utf16le se-SE
2865 0x000454b7 0x0044cab7 5   12           utf16le ms-BN
2866 0x000454c3 0x0044cac3 10  22           utf16le uz-UZ-Cyrl
2867 0x000454db 0x0044cadb 6   14           utf16le quz-EC
2868 0x000454eb 0x0044caeb 5   12           utf16le ar-EG
2869 0x000454f7 0x0044caf7 5   12           utf16le zh-HK
2870 0x00045503 0x0044cb03 5   12           utf16le de-AT
2871 0x0004550f 0x0044cb0f 5   12           utf16le en-AU
2872 0x0004551b 0x0044cb1b 5   12           utf16le es-ES
2873 0x00045527 0x0044cb27 5   12           utf16le fr-CA
2874 0x00045533 0x0044cb33 10  22           utf16le sr-SP-Cyrl
2875 0x0004554b 0x0044cb4b 5   12           utf16le se-FI
2876 0x00045557 0x0044cb57 6   14           utf16le quz-PE
2877 0x00045567 0x0044cb67 5   12           utf16le ar-LY
2878 0x00045573 0x0044cb73 5   12           utf16le zh-SG
2879 0x0004557f 0x0044cb7f 5   12           utf16le de-LU
2880 0x0004558b 0x0044cb8b 5   12           utf16le en-CA
2881 0x00045597 0x0044cb97 5   12           utf16le es-GT
2882 0x000455a3 0x0044cba3 5   12           utf16le fr-CH
2883 0x000455af 0x0044cbaf 5   12           utf16le hr-BA
2884 0x000455bb 0x0044cbbb 6   14           utf16le smj-NO
2885 0x000455cb 0x0044cbcb 5   12           utf16le ar-DZ
2886 0x000455d7 0x0044cbd7 5   12           utf16le zh-MO
2887 0x000455e3 0x0044cbe3 5   12           utf16le de-LI
2888 0x000455ef 0x0044cbef 5   12           utf16le en-NZ
2889 0x000455fb 0x0044cbfb 5   12           utf16le es-CR
2890 0x00045607 0x0044cc07 5   12           utf16le fr-LU
2891 0x00045613 0x0044cc13 10  22           utf16le bs-BA-Latn
2892 0x0004562b 0x0044cc2b 6   14           utf16le smj-SE
2893 0x0004563b 0x0044cc3b 5   12           utf16le ar-MA
2894 0x00045647 0x0044cc47 5   12           utf16le en-IE
2895 0x00045653 0x0044cc53 5   12           utf16le es-PA
2896 0x0004565f 0x0044cc5f 5   12           utf16le fr-MC
2897 0x0004566b 0x0044cc6b 10  22           utf16le sr-BA-Latn
2898 0x00045683 0x0044cc83 6   14           utf16le sma-NO
2899 0x00045693 0x0044cc93 5   12           utf16le ar-TN
2900 0x0004569f 0x0044cc9f 5   12           utf16le en-ZA
2901 0x000456ab 0x0044ccab 5   12           utf16le es-DO
2902 0x000456b7 0x0044ccb7 10  22           utf16le sr-BA-Cyrl
2903 0x000456cf 0x0044cccf 6   14           utf16le sma-SE
2904 0x000456df 0x0044ccdf 5   12           utf16le ar-OM
2905 0x000456eb 0x0044cceb 5   12           utf16le en-JM
2906 0x000456f7 0x0044ccf7 5   12           utf16le es-VE
2907 0x00045703 0x0044cd03 6   14           utf16le sms-FI
2908 0x00045713 0x0044cd13 5   12           utf16le ar-YE
2909 0x0004571f 0x0044cd1f 5   12           utf16le en-CB
2910 0x0004572b 0x0044cd2b 5   12           utf16le es-CO
2911 0x00045737 0x0044cd37 6   14           utf16le smn-FI
2912 0x00045747 0x0044cd47 5   12           utf16le ar-SY
2913 0x00045753 0x0044cd53 5   12           utf16le en-BZ
2914 0x0004575f 0x0044cd5f 5   12           utf16le es-PE
2915 0x0004576b 0x0044cd6b 5   12           utf16le ar-JO
2916 0x00045777 0x0044cd77 5   12           utf16le en-TT
2917 0x00045783 0x0044cd83 5   12           utf16le es-AR
2918 0x0004578f 0x0044cd8f 5   12           utf16le ar-LB
2919 0x0004579b 0x0044cd9b 5   12           utf16le en-ZW
2920 0x000457a7 0x0044cda7 5   12           utf16le es-EC
2921 0x000457b3 0x0044cdb3 5   12           utf16le ar-KW
2922 0x000457bf 0x0044cdbf 5   12           utf16le en-PH
2923 0x000457cb 0x0044cdcb 5   12           utf16le es-CL
2924 0x000457d7 0x0044cdd7 5   12           utf16le ar-AE
2925 0x000457e3 0x0044cde3 5   12           utf16le es-UY
2926 0x000457ef 0x0044cdef 5   12           utf16le ar-BH
2927 0x000457fb 0x0044cdfb 5   12           utf16le es-PY
2928 0x00045807 0x0044ce07 5   12           utf16le ar-QA
2929 0x00045813 0x0044ce13 5   12           utf16le es-BO
2930 0x0004581f 0x0044ce1f 5   12           utf16le es-SV
2931 0x0004582b 0x0044ce2b 5   12           utf16le es-HN
2932 0x00045837 0x0044ce37 5   12           utf16le es-NI
2933 0x00045843 0x0044ce43 5   12           utf16le es-PR
2934 0x0004584f 0x0044ce4f 6   14           utf16le zh-CHT
2935 0x00045f8b 0x0044d58b 5   12           utf16le af-za
2936 0x00045f97 0x0044d597 5   12           utf16le ar-ae
2937 0x00045fa3 0x0044d5a3 5   12           utf16le ar-bh
2938 0x00045faf 0x0044d5af 5   12           utf16le ar-dz
2939 0x00045fbb 0x0044d5bb 5   12           utf16le ar-eg
2940 0x00045fc7 0x0044d5c7 5   12           utf16le ar-iq
2941 0x00045fd3 0x0044d5d3 5   12           utf16le ar-jo
2942 0x00045fdf 0x0044d5df 5   12           utf16le ar-kw
2943 0x00045feb 0x0044d5eb 5   12           utf16le ar-lb
2944 0x00045ff7 0x0044d5f7 5   12           utf16le ar-ly
2945 0x00046003 0x0044d603 5   12           utf16le ar-ma
2946 0x0004600f 0x0044d60f 5   12           utf16le ar-om
2947 0x0004601b 0x0044d61b 5   12           utf16le ar-qa
2948 0x00046027 0x0044d627 5   12           utf16le ar-sa
2949 0x00046033 0x0044d633 5   12           utf16le ar-sy
2950 0x0004603f 0x0044d63f 5   12           utf16le ar-tn
2951 0x0004604b 0x0044d64b 5   12           utf16le ar-ye
2952 0x00046057 0x0044d657 10  22           utf16le az-az-cyrl
2953 0x0004606f 0x0044d66f 10  22           utf16le az-az-latn
2954 0x00046087 0x0044d687 5   12           utf16le be-by
2955 0x00046093 0x0044d693 5   12           utf16le bg-bg
2956 0x0004609f 0x0044d69f 5   12           utf16le bn-in
2957 0x000460ab 0x0044d6ab 10  22           utf16le bs-ba-latn
2958 0x000460c3 0x0044d6c3 5   12           utf16le ca-es
2959 0x000460cf 0x0044d6cf 5   12           utf16le cs-cz
2960 0x000460db 0x0044d6db 5   12           utf16le cy-gb
2961 0x000460e7 0x0044d6e7 5   12           utf16le da-dk
2962 0x000460f3 0x0044d6f3 5   12           utf16le de-at
2963 0x000460ff 0x0044d6ff 5   12           utf16le de-ch
2964 0x0004610b 0x0044d70b 5   12           utf16le de-de
2965 0x00046117 0x0044d717 5   12           utf16le de-li
2966 0x00046123 0x0044d723 5   12           utf16le de-lu
2967 0x0004612f 0x0044d72f 6   14           utf16le div-mv
2968 0x0004613f 0x0044d73f 5   12           utf16le el-gr
2969 0x0004614b 0x0044d74b 5   12           utf16le en-au
2970 0x00046157 0x0044d757 5   12           utf16le en-bz
2971 0x00046163 0x0044d763 5   12           utf16le en-ca
2972 0x0004616f 0x0044d76f 5   12           utf16le en-cb
2973 0x0004617b 0x0044d77b 5   12           utf16le en-gb
2974 0x00046187 0x0044d787 5   12           utf16le en-ie
2975 0x00046193 0x0044d793 5   12           utf16le en-jm
2976 0x0004619f 0x0044d79f 5   12           utf16le en-nz
2977 0x000461ab 0x0044d7ab 5   12           utf16le en-ph
2978 0x000461b7 0x0044d7b7 5   12           utf16le en-tt
2979 0x000461c3 0x0044d7c3 5   12           utf16le en-us
2980 0x000461cf 0x0044d7cf 5   12           utf16le en-za
2981 0x000461db 0x0044d7db 5   12           utf16le en-zw
2982 0x000461e7 0x0044d7e7 5   12           utf16le es-ar
2983 0x000461f3 0x0044d7f3 5   12           utf16le es-bo
2984 0x000461ff 0x0044d7ff 5   12           utf16le es-cl
2985 0x0004620b 0x0044d80b 5   12           utf16le es-co
2986 0x00046217 0x0044d817 5   12           utf16le es-cr
2987 0x00046223 0x0044d823 5   12           utf16le es-do
2988 0x0004622f 0x0044d82f 5   12           utf16le es-ec
2989 0x0004623b 0x0044d83b 5   12           utf16le es-es
2990 0x00046247 0x0044d847 5   12           utf16le es-gt
2991 0x00046253 0x0044d853 5   12           utf16le es-hn
2992 0x0004625f 0x0044d85f 5   12           utf16le es-mx
2993 0x0004626b 0x0044d86b 5   12           utf16le es-ni
2994 0x00046277 0x0044d877 5   12           utf16le es-pa
2995 0x00046283 0x0044d883 5   12           utf16le es-pe
2996 0x0004628f 0x0044d88f 5   12           utf16le es-pr
2997 0x0004629b 0x0044d89b 5   12           utf16le es-py
2998 0x000462a7 0x0044d8a7 5   12           utf16le es-sv
2999 0x000462b3 0x0044d8b3 5   12           utf16le es-uy
3000 0x000462bf 0x0044d8bf 5   12           utf16le es-ve
3001 0x000462cb 0x0044d8cb 5   12           utf16le et-ee
3002 0x000462d7 0x0044d8d7 5   12           utf16le eu-es
3003 0x000462e3 0x0044d8e3 5   12           utf16le fa-ir
3004 0x000462ef 0x0044d8ef 5   12           utf16le fi-fi
3005 0x000462fb 0x0044d8fb 5   12           utf16le fo-fo
3006 0x00046307 0x0044d907 5   12           utf16le fr-be
3007 0x00046313 0x0044d913 5   12           utf16le fr-ca
3008 0x0004631f 0x0044d91f 5   12           utf16le fr-ch
3009 0x0004632b 0x0044d92b 5   12           utf16le fr-fr
3010 0x00046337 0x0044d937 5   12           utf16le fr-lu
3011 0x00046343 0x0044d943 5   12           utf16le fr-mc
3012 0x0004634f 0x0044d94f 5   12           utf16le gl-es
3013 0x0004635b 0x0044d95b 5   12           utf16le gu-in
3014 0x00046367 0x0044d967 5   12           utf16le he-il
3015 0x00046373 0x0044d973 5   12           utf16le hi-in
3016 0x0004637f 0x0044d97f 5   12           utf16le hr-ba
3017 0x0004638b 0x0044d98b 5   12           utf16le hr-hr
3018 0x00046397 0x0044d997 5   12           utf16le hu-hu
3019 0x000463a3 0x0044d9a3 5   12           utf16le hy-am
3020 0x000463af 0x0044d9af 5   12           utf16le id-id
3021 0x000463bb 0x0044d9bb 5   12           utf16le is-is
3022 0x000463c7 0x0044d9c7 5   12           utf16le it-ch
3023 0x000463d3 0x0044d9d3 5   12           utf16le it-it
3024 0x000463df 0x0044d9df 5   12           utf16le ja-jp
3025 0x000463eb 0x0044d9eb 5   12           utf16le ka-ge
3026 0x000463f7 0x0044d9f7 5   12           utf16le kk-kz
3027 0x00046403 0x0044da03 5   12           utf16le kn-in
3028 0x0004640f 0x0044da0f 6   14           utf16le kok-in
3029 0x0004641f 0x0044da1f 5   12           utf16le ko-kr
3030 0x0004642b 0x0044da2b 5   12           utf16le ky-kg
3031 0x00046437 0x0044da37 5   12           utf16le lt-lt
3032 0x00046443 0x0044da43 5   12           utf16le lv-lv
3033 0x0004644f 0x0044da4f 5   12           utf16le mi-nz
3034 0x0004645b 0x0044da5b 5   12           utf16le mk-mk
3035 0x00046467 0x0044da67 5   12           utf16le ml-in
3036 0x00046473 0x0044da73 5   12           utf16le mn-mn
3037 0x0004647f 0x0044da7f 5   12           utf16le mr-in
3038 0x0004648b 0x0044da8b 5   12           utf16le ms-bn
3039 0x00046497 0x0044da97 5   12           utf16le ms-my
3040 0x000464a3 0x0044daa3 5   12           utf16le mt-mt
3041 0x000464af 0x0044daaf 5   12           utf16le nb-no
3042 0x000464bb 0x0044dabb 5   12           utf16le nl-be
3043 0x000464c7 0x0044dac7 5   12           utf16le nl-nl
3044 0x000464d3 0x0044dad3 5   12           utf16le nn-no
3045 0x000464df 0x0044dadf 5   12           utf16le ns-za
3046 0x000464eb 0x0044daeb 5   12           utf16le pa-in
3047 0x000464f7 0x0044daf7 5   12           utf16le pl-pl
3048 0x00046503 0x0044db03 5   12           utf16le pt-br
3049 0x0004650f 0x0044db0f 5   12           utf16le pt-pt
3050 0x0004651b 0x0044db1b 6   14           utf16le quz-bo
3051 0x0004652b 0x0044db2b 6   14           utf16le quz-ec
3052 0x0004653b 0x0044db3b 6   14           utf16le quz-pe
3053 0x0004654b 0x0044db4b 5   12           utf16le ro-ro
3054 0x00046557 0x0044db57 5   12           utf16le ru-ru
3055 0x00046563 0x0044db63 5   12           utf16le sa-in
3056 0x0004656f 0x0044db6f 5   12           utf16le se-fi
3057 0x0004657b 0x0044db7b 5   12           utf16le se-no
3058 0x00046587 0x0044db87 5   12           utf16le se-se
3059 0x00046593 0x0044db93 5   12           utf16le sk-sk
3060 0x0004659f 0x0044db9f 5   12           utf16le sl-si
3061 0x000465ab 0x0044dbab 6   14           utf16le sma-no
3062 0x000465bb 0x0044dbbb 6   14           utf16le sma-se
3063 0x000465cb 0x0044dbcb 6   14           utf16le smj-no
3064 0x000465db 0x0044dbdb 6   14           utf16le smj-se
3065 0x000465eb 0x0044dbeb 6   14           utf16le smn-fi
3066 0x000465fb 0x0044dbfb 6   14           utf16le sms-fi
3067 0x0004660b 0x0044dc0b 5   12           utf16le sq-al
3068 0x00046617 0x0044dc17 10  22           utf16le sr-ba-cyrl
3069 0x0004662f 0x0044dc2f 10  22           utf16le sr-ba-latn
3070 0x00046647 0x0044dc47 10  22           utf16le sr-sp-cyrl
3071 0x0004665f 0x0044dc5f 10  22           utf16le sr-sp-latn
3072 0x00046677 0x0044dc77 5   12           utf16le sv-fi
3073 0x00046683 0x0044dc83 5   12           utf16le sv-se
3074 0x0004668f 0x0044dc8f 5   12           utf16le sw-ke
3075 0x0004669b 0x0044dc9b 6   14           utf16le syr-sy
3076 0x000466ab 0x0044dcab 5   12           utf16le ta-in
3077 0x000466b7 0x0044dcb7 5   12           utf16le te-in
3078 0x000466c3 0x0044dcc3 5   12           utf16le th-th
3079 0x000466cf 0x0044dccf 5   12           utf16le tn-za
3080 0x000466db 0x0044dcdb 5   12           utf16le tr-tr
3081 0x000466e7 0x0044dce7 5   12           utf16le tt-ru
3082 0x000466f3 0x0044dcf3 5   12           utf16le uk-ua
3083 0x000466ff 0x0044dcff 5   12           utf16le ur-pk
3084 0x0004670b 0x0044dd0b 10  22           utf16le uz-uz-cyrl
3085 0x00046723 0x0044dd23 10  22           utf16le uz-uz-latn
3086 0x0004673b 0x0044dd3b 5   12           utf16le vi-vn
3087 0x00046747 0x0044dd47 5   12           utf16le xh-za
3088 0x00046753 0x0044dd53 6   14           utf16le zh-chs
3089 0x00046763 0x0044dd63 6   14           utf16le zh-cht
3090 0x00046773 0x0044dd73 5   12           utf16le zh-cn
3091 0x0004677f 0x0044dd7f 5   12           utf16le zh-hk
3092 0x0004678b 0x0044dd8b 5   12           utf16le zh-mo
3093 0x00046797 0x0044dd97 5   12           utf16le zh-sg
3094 0x000467a3 0x0044dda3 5   12           utf16le zh-tw
3095 0x000467af 0x0044ddaf 5   12           utf16le zu-za
3096 0x000467c3 0x0044ddc3 5   6            ascii   log10
3097 0x00046917 0x0044df17 4   5            ascii   lzZ?
3098 0x00046a0b 0x0044e00b 5   6            ascii   log10
3099 0x00046a1b 0x0044e01b 4   5            ascii   asin
3100 0x00046a23 0x0044e023 4   5            ascii   acos
3101 0x00046a2b 0x0044e02b 4   5            ascii   sqrt
3102 0x00046a7f 0x0044e07f 4   5            ascii   \tk8=
3103 0x00046aae 0x0044e0ae 5   6            ascii   \tQ*\e=
3104 0x00046abf 0x0044e0bf 4   5            ascii   b6\b=
3105 0x00046b56 0x0044e156 4   6            utf8    N\vָ? blocks=Basic Latin,Hebrew
3106 0x00046b6a 0x0044e16a 6   7            ascii   ?5Wg4p
3107 0x00046b7c 0x0044e17c 4   5            ascii   Nv$^
3108 0x00046bb4 0x0044e1b4 4   6            utf8     <śm blocks=Basic Latin,Latin Extended-A
3109 0x00046bec 0x0044e1ec 4   5            ascii   w(@\t
3110 0x00046c2e 0x0044e22e 5   6            ascii   BC .=
3111 0x00046c4c 0x0044e24c 4   5            ascii   a>-\e
3112 0x00046c65 0x0044e265 4   5            ascii   (lX 
3113 0x00046d2f 0x0044e32f 4   5            ascii   #{ =
3114 0x00046d34 0x0044e334 4   5            ascii   `~R=
3115 0x00046d6f 0x0044e36f 4   5            ascii   }s"=
3116 0x00046d75 0x0044e375 4   5            ascii   \tE[\n
3117 0x00046d7c 0x0044e37c 5   6            ascii   %S#[k
3118 0x00046dc4 0x0044e3c4 4   6            utf8    x¾/@ blocks=Basic Latin,Latin-1 Supplement
3119 0x00046dcd 0x0044e3cd 6   7            ascii   "B <1=
3120 0x00046ddc 0x0044e3dc 4   5            ascii   \-!y
3121 0x00046dfd 0x0044e3fd 6   7            ascii   \f#.X'=
3122 0x00046e2f 0x0044e42f 4   5            ascii   i9+=
3123 0x0004727a 0x0044e87a 5   6            ascii   ?tanh
3124 0x00047283 0x0044e883 4   5            ascii   atan
3125 0x0004728b 0x0044e88b 5   6            ascii   atan2
3126 0x0004729f 0x0044e89f 4   5            ascii   ceil
3127 0x000472a7 0x0044e8a7 5   6            ascii   floor
3128 0x000472af 0x0044e8af 4   5            ascii   fabs
3129 0x000472b7 0x0044e8b7 4   5            ascii   modf
3130 0x000472bf 0x0044e8bf 5   6            ascii   ldexp
3131 0x000472c7 0x0044e8c7 5   6            ascii   _cabs
3132 0x000472cf 0x0044e8cf 6   7            ascii   _hypot
3133 0x000472d7 0x0044e8d7 4   5            ascii   fmod
3134 0x000472df 0x0044e8df 5   6            ascii   frexp
3135 0x000472f3 0x0044e8f3 5   6            ascii   _logb
3136 0x000472fb 0x0044e8fb 10  11           ascii   _nextafter
3137 0x000473f3 0x0044e9f3 4   5            ascii   sinh
3138 0x000473fb 0x0044e9fb 4   5            ascii   cosh
3139 0x0004741b 0x0044ea1b 7   16           utf16le CONOUT$
3140 0x0004742f 0x0044ea2f 5   6            ascii   %s %s
3141 0x00047437 0x0044ea37 26  27           ascii   CreateProcess failed (%d)\n
3142 0x00047453 0x0044ea53 5   6            ascii   %s\%s
3143 0x0004745b 0x0044ea5b 17  18           ascii   explorer.exe,%s I
3144 0x0004746f 0x0044ea6f 5   6            ascii   Shell
3145 0x00047563 0x0044eb63 4   5            ascii   ETW0
3146 0x00047583 0x0044eb83 16  17           ascii   InvokeMainViaCRT
3147 0x00047594 0x0044eb94 15  16           ascii   "Main Invoked."
3148 0x000475a5 0x0044eba5 8   9            ascii   FileName
3149 0x000475bf 0x0044ebbf 14  15           ascii   ExitMainViaCRT
3150 0x000475ce 0x0044ebce 16  17           ascii   "Main Returned."
3151 0x000475e0 0x0044ebe0 8   9            ascii   FileName
3152 0x000475ed 0x0044ebed 21  22           ascii   Microsoft.CRTProvider
3153 0x00047607 0x0044ec07 4   6            utf8    sPOω blocks=Basic Latin,Greek and Coptic
3154 0x00047617 0x0044ec17 5   6            ascii   RSDS6
3155 0x0004762f 0x0044ec2f 49  50           ascii   D:\work\vs\UsbFerry_v2\Release\AddAutoRun_x32.pdb
3156 0x00047677 0x0044ec77 4   5            ascii   GCTL
3157 0x00047683 0x0044ec83 5   6            ascii   .text
3158 0x00047693 0x0044ec93 8   9            ascii   .text$mn
3159 0x000476a7 0x0044eca7 8   9            ascii   .idata$5
3160 0x000476bb 0x0044ecbb 6   7            ascii   .00cfg
3161 0x000476cb 0x0044eccb 8   9            ascii   .CRT$XCA
3162 0x000476df 0x0044ecdf 8   9            ascii   .CRT$XCZ
3163 0x000476f3 0x0044ecf3 8   9            ascii   .CRT$XIA
3164 0x00047707 0x0044ed07 8   9            ascii   .CRT$XIC
3165 0x0004771b 0x0044ed1b 8   9            ascii   .CRT$XIZ
3166 0x0004772f 0x0044ed2f 8   9            ascii   .CRT$XPA
3167 0x00047743 0x0044ed43 8   9            ascii   .CRT$XPX
3168 0x00047757 0x0044ed57 9   10           ascii   .CRT$XPXA
