[Strings]
nth   paddr      vaddr      len size section type    string
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
8717  0x0005b90a 0x0072110a 4   6    .data   utf8    ~\tݔ7 blocks=Basic Latin,Arabic Supplement
8718  0x0005b930 0x00721130 5   6    .data   ascii   gIxx0
8719  0x0005b94e 0x0072114e 5   6    .data   ascii   IS\f1b
8720  0x0005b96c 0x0072116c 4   5    .data   ascii   &W9*
8721  0x0005b9fb 0x007211fb 5   6    .data   ascii   kb('"
8722  0x0005ba6d 0x0072126d 7   12   .data   utf8    A\vFc՞乚? blocks=Basic Latin,Armenian,CJK Unified Ideographs
8723  0x0005bac1 0x007212c1 4   5    .data   ascii   \a$j3
8724  0x0005bace 0x007212ce 4   6    .data   utf8    ׀|0g blocks=Hebrew,Basic Latin
8725  0x0005badb 0x007212db 6   8    .data   utf8    @ʼi\nq\a blocks=Basic Latin,Spacing Modifier Letters
8726  0x0005bb1a 0x0072131a 7   8    .data   ascii   kPf"~Bv
8727  0x0005bb5e 0x0072135e 4   5    .data   ascii   A<x)
8728  0x0005bb83 0x00721383 4   6    .data   utf8    \b#ø\a blocks=Basic Latin,Latin-1 Supplement
8729  0x0005bb89 0x00721389 4   5    .data   ascii   EM~8
8730  0x0005bbde 0x007213de 5   8    .data   utf8    sL㶼,y blocks=Basic Latin,CJK Unified Ideographs Extension A
8731  0x0005bbe6 0x007213e6 5   6    .data   ascii   >J"PH
8732  0x0005bbf4 0x007213f4 5   6    .data   ascii   t\a*&\a
8733  0x0005bc01 0x00721401 4   5    .data   ascii   mEC;
8734  0x0005bc11 0x00721411 5   6    .data   ascii   9kRhY
8735  0x0005bc2e 0x0072142e 5   6    .data   ascii   eI0(x
8736  0x0005bc46 0x00721446 4   5    .data   ascii   :\va6
8737  0x0005bc56 0x00721456 5   6    .data   ascii   2\e}!g
8738  0x0005bca3 0x007214a3 4   5    .data   ascii   eaTp
8739  0x0005bcec 0x007214ec 5   7    .data   utf8    ^iM.\t
8740  0x0005bcfb 0x007214fb 5   6    .data   ascii   \vG0gW
8741  0x0005bdfd 0x007215fd 4   5    .data   ascii   26(H
8742  0x0005be0f 0x0072160f 5   6    .data   ascii   F0O;~
8743  0x0005be2e 0x0072162e 4   5    .data   ascii   1T)#
8744  0x0005be45 0x00721645 5   7    .data   utf8    F(H\p
8745  0x0005be65 0x00721665 4   6    .data   utf8    \r`C߀ blocks=Basic Latin,NKo
8746  0x0005be6e 0x0072166e 4   6    .data   utf8    =ـ95 blocks=Basic Latin,Arabic
8747  0x0005be96 0x00721696 5   6    .data   ascii   W'VAX
8748  0x0005bea8 0x007216a8 5   6    .data   ascii   D"\Dq
8749  0x0005bed8 0x007216d8 6   8    .data   utf8    ڴQ<vV3 blocks=Arabic,Basic Latin
8750  0x0005bf8b 0x0072178b 4   7    .data   utf8    ;?d၁ blocks=Basic Latin,Myanmar
8751  0x0005bf9a 0x0072179a 4   5    .data   ascii   Wt,1
8752  0x0005bfd0 0x007217d0 4   5    .data   ascii   *!;$
8753  0x0005bfd7 0x007217d7 6   8    .data   utf8    LR1ǯ^g blocks=Basic Latin,Latin Extended-B
8754  0x0005bfe2 0x007217e2 4   5    .data   ascii   qEp\t
8755  0x0005c03c 0x0072183c 4   5    .data   ascii   Usu]
8756  0x0005c04a 0x0072184a 5   7    .data   utf8    ^TYuѤ blocks=Basic Latin,Cyrillic
8757  0x0005c083 0x00721883 5   6    .data   ascii   2MN3<
8758  0x0005c14f 0x0072194f 6   8    .data   utf8    \tTP2ɀ_ blocks=Basic Latin,Latin Extended-B
8759  0x0005c1a4 0x007219a4 5   6    .data   ascii   \nJ\fZ3
8760  0x0005c1ba 0x007219ba 4   5    .data   ascii   9\rxl
8761  0x0005c234 0x00721a34 4   5    .data   ascii   sy>l
8762  0x0005c251 0x00721a51 5   6    .data   ascii   7`>Y\f
8763  0x0005c2d3 0x00721ad3 4   5    .data   ascii   |["l
8764  0x0005c33c 0x00721b3c 4   6    .data   utf8    ψ\v}& blocks=Greek and Coptic,Basic Latin
8765  0x0005c342 0x00721b42 4   6    .data   utf8    0e\nڑ blocks=Basic Latin,Arabic
8766  0x0005c354 0x00721b54 5   6    .data   ascii   1%:o7
8767  0x0005c3b5 0x00721bb5 4   5    .data   ascii   o\flu
8768  0x0005c43c 0x00721c3c 4   5    .data   ascii   dPXZ
8769  0x0005c471 0x00721c71 4   5    .data   ascii   'D3f
8770  0x0005c4ac 0x00721cac 4   5    .data   ascii   sAl\v
8771  0x0005c4f9 0x00721cf9 5   7    .data   utf8    ۭvF,: blocks=Arabic,Basic Latin
8772  0x0005c508 0x00721d08 4   6    .data   utf8    ar̢R blocks=Basic Latin,Combining Diacritical Marks
8773  0x0005c511 0x00721d11 4   5    .data   ascii   kGV1
8774  0x0005c52e 0x00721d2e 4   5    .data   ascii   Y5U"
8775  0x0005c591 0x00721d91 4   5    .data   ascii   $xGu
8776  0x0005c59e 0x00721d9e 4   5    .data   ascii   \r\tEc
8777  0x0005c5e9 0x00721de9 5   6    .data   ascii   8t<$#
8778  0x0005c644 0x00721e44 4   8    .data   utf8    Ӆ>雴| blocks=Cyrillic,Basic Latin,CJK Unified Ideographs
8779  0x0005c6ab 0x00721eab 6   9    .data   utf8    ߳,ء n\a blocks=NKo,Basic Latin,Arabic
8780  0x0005c6e6 0x00721ee6 4   6    .data   utf8    7Wv_
8781  0x0005c7b2 0x00721fb2 4   5    .data   ascii   P<=n
8782  0x0005c7d2 0x00721fd2 10  12   .data   utf8    <.E@ĦFA94V blocks=Basic Latin,Latin Extended-A
8783  0x0005c7f2 0x00721ff2 4   6    .data   utf8    }0֓z blocks=Basic Latin,Hebrew
8784  0x0005c806 0x00722006 4   5    .data   ascii   _#S,
8785  0x0005c816 0x00722016 4   6    .data   utf8    H+1̖ blocks=Basic Latin,Combining Diacritical Marks
8786  0x0005c862 0x00722062 5   7    .data   utf8    Gĭ>.^ blocks=Basic Latin,Latin Extended-A
8787  0x0005c894 0x00722094 5   6    .data   ascii   f:jVw
8788  0x0005c8a0 0x007220a0 5   7    .data   utf8     ҆w\vg blocks=Basic Latin,Cyrillic
8789  0x0005c8c1 0x007220c1 4   5    .data   ascii   R;V|
8790  0x0005c8db 0x007220db 4   5    .data   ascii   n*f{
8791  0x0005ca6b 0x0072226b 4   5    .data   ascii   0<T\b
8792  0x0005ca82 0x00722282 4   5    .data   ascii   rz\vs
8793  0x0005caa4 0x007222a4 4   5    .data   ascii   4Nx|
8794  0x0005cb25 0x00722325 7   9    .data   utf8    4zƔE\t&s blocks=Basic Latin,Latin Extended-B
8795  0x0005cb3b 0x0072233b 4   6    .data   utf8    9vХF blocks=Basic Latin,Cyrillic
8796  0x0005cbec 0x007223ec 5   6    .data   ascii   1\bD#6
8797  0x0005cbf4 0x007223f4 4   5    .data   ascii   \$oH
8798  0x0005cd14 0x00722514 5   6    .data   ascii   e2QI\a
8799  0x0005cd99 0x00722599 5   6    .data   ascii   @%'8z
8800  0x0005cda3 0x007225a3 4   5    .data   ascii   ]6Uj
8801  0x0005cdbf 0x007225bf 4   5    .data   ascii   -h0b
8802  0x0005cdfd 0x007225fd 8   9    .data   ascii   PR\<.s@j
8803  0x0005ce53 0x00722653 5   6    .data   ascii   Ax80v
8804  0x0005ce8f 0x0072268f 4   5    .data   ascii   nPWK
8805  0x0005ce9a 0x0072269a 4   6    .data   utf8    CɟO: blocks=Basic Latin,IPA Extensions
8806  0x0005cea2 0x007226a2 4   5    .data   ascii   tX8{
8807  0x0005cebb 0x007226bb 8   10   .data   utf8    to0\nr*#\t
8808  0x0005cee3 0x007226e3 4   6    .data   utf8    ЌdhS blocks=Cyrillic,Basic Latin
8809  0x0005cee9 0x007226e9 4   5    .data   ascii   oN\t%
8810  0x0005cf03 0x00722703 6   7    .data   ascii   $Gy@tZ
8811  0x0005cf36 0x00722736 4   5    .data   ascii   s^\Z
8812  0x0005cf3e 0x0072273e 4   6    .data   utf8    ȉ7r  blocks=Latin Extended-B,Basic Latin
8813  0x0005cf4e 0x0072274e 5   6    .data   ascii   %`Q_\a
8814  0x0005cf90 0x00722790 4   5    .data   ascii   E$J`
8815  0x0005d083 0x00722883 4   6    .data   utf8    ΐ\b8d blocks=Greek and Coptic,Basic Latin
8816  0x0005d0fe 0x007228fe 4   5    .data   ascii   \v <@
8817  0x0005d118 0x00722918 5   6    .data   ascii   `dL->
8818  0x0005d135 0x00722935 4   5    .data   ascii   ^TK}
8819  0x0005d160 0x00722960 4   5    .data   ascii   ?Z\f\r
8820  0x0005d17d 0x0072297d 6   10   .data   utf8    뢷ɑ(\VI blocks=Hangul Syllables,IPA Extensions,Basic Latin
8821  0x0005d19e 0x0072299e 6   8    .data   utf8    wքaBjL blocks=Basic Latin,Armenian
8822  0x0005d1ad 0x007229ad 4   6    .data   utf8    ^ǻPw blocks=Basic Latin,Latin Extended-B
8823  0x0005d1c7 0x007229c7 6   7    .data   ascii   d \t[p4
8824  0x0005d230 0x00722a30 4   5    .data   ascii   CL!#
8825  0x0005d24b 0x00722a4b 6   7    .data   ascii   T,G!#T
8826  0x0005d261 0x00722a61 4   6    .data   utf8    kb6ӭ blocks=Basic Latin,Cyrillic
8827  0x0005d28e 0x00722a8e 5   6    .data   ascii   ay7N\b
8828  0x0005d29e 0x00722a9e 5   6    .data   ascii   9-vzG
8829  0x0005d2e8 0x00722ae8 7   8    .data   ascii   V\b8\e|]i
8830  0x0005d317 0x00722b17 4   5    .data   ascii   JGf\b
8831  0x0005d373 0x00722b73 4   6    .data   utf8    j܌M% blocks=Basic Latin,Syriac
8832  0x0005d383 0x00722b83 4   5    .data   ascii   !rQ$
8833  0x0005d3c1 0x00722bc1 6   7    .data   ascii   {Y$hg^
8834  0x0005d3d2 0x00722bd2 4   5    .data   ascii   Z${m
8835  0x0005d408 0x00722c08 9   10   .data   ascii   J'.%i-G%\b
8836  0x0005d445 0x00722c45 5   6    .data   ascii   %CL%c
8837  0x0005d44b 0x00722c4b 5   6    .data   ascii   %!kdh
8838  0x0005d4a1 0x00722ca1 4   6    .data   utf8    Q%ɒ; blocks=Basic Latin,IPA Extensions
8839  0x0005d4cb 0x00722ccb 10  11   .data   ascii   IE9b?C6eTB
8840  0x0005d4f5 0x00722cf5 6   7    .data   ascii   cVB\n\rj
8841  0x0005d522 0x00722d22 4   6    .data   utf8    G؈;^ blocks=Basic Latin,Arabic
8842  0x0005d551 0x00722d51 5   6    .data   ascii   Qn`Yr
8843  0x0005d577 0x00722d77 5   7    .data   utf8    n\t(֕R blocks=Basic Latin,Hebrew
8844  0x0005d5f9 0x00722df9 6   9    .data   utf8    }{ޗ Xй blocks=Basic Latin,Thaana,Cyrillic
8845  0x0005d63c 0x00722e3c 7   9    .data   utf8    Qsə3xga blocks=Basic Latin,IPA Extensions
8846  0x0005d699 0x00722e99 5   6    .data   ascii   rLKO!
8847  0x0005d69f 0x00722e9f 6   9    .data   utf8    Ɛ\f!ʐ\b" blocks=Latin Extended-B,Basic Latin,IPA Extensions
8848  0x0005d6b7 0x00722eb7 5   7    .data   utf8    \f4\fƆC blocks=Basic Latin,Latin Extended-B
8849  0x0005d6e3 0x00722ee3 4   6    .data   utf8    uԸ,p blocks=Basic Latin,Armenian
8850  0x0005d730 0x00722f30 4   5    .data   ascii   M5<<
8851  0x0005d737 0x00722f37 4   5    .data   ascii   *w+K
8852  0x0005d743 0x00722f43 7   8    .data   ascii   0,op@)+
8853  0x0005d75e 0x00722f5e 4   5    .data   ascii   tL>!
8854  0x0005d810 0x00723010 4   6    .data   utf8    ЧYF[ blocks=Cyrillic,Basic Latin
8855  0x0005d877 0x00723077 4   5    .data   ascii   j1pv
8856  0x0005d8ad 0x007230ad 4   6    .data   utf8    ZU\ז blocks=Basic Latin,Hebrew
8857  0x0005d8bb 0x007230bb 9   10   .data   ascii   isableWr;
8858  0x0005d8dc 0x007230dc 4   5    .data   ascii   )\a(T
8859  0x0005d8eb 0x007230eb 6   8    .data   utf8    (8XxĹ' blocks=Basic Latin,Latin Extended-A
8860  0x0005d95a 0x0072315a 4   5    .data   ascii   ^wCM
8861  0x0005d9a3 0x007231a3 4   5    .data   ascii   J0JQ
8862  0x0005d9be 0x007231be 4   5    .data   ascii   (TB8
8863  0x0005da46 0x00723246 4   5    .data   ascii   lxI|
8864  0x0005da53 0x00723253 4   5    .data   ascii   8d5Y
8865  0x0005da63 0x00723263 8   9    .data   ascii   <>QFl"d&
8866  0x0005da6c 0x0072326c 5   8    .data   utf8    (紬bRd blocks=Basic Latin,CJK Unified Ideographs
8867  0x0005da7b 0x0072327b 6   7    .data   ascii   ltF`+X
8868  0x0005da85 0x00723285 4   5    .data   ascii   YX\f\
8869  0x0005da8f 0x0072328f 13  15   .data   utf8    `:#T?B|FÈLdP9 blocks=Basic Latin,Latin-1 Supplement
8870  0x0005daae 0x007232ae 4   7    .data   utf8    8"\f، blocks=Basic Latin,Arabic
8871  0x0005dad1 0x007232d1 4   5    .data   ascii   T4p8
8872  0x0005dadb 0x007232db 4   5    .data   ascii   <:#0
8873  0x0005db07 0x00723307 4   5    .data   ascii   h(^$
8874  0x0005db32 0x00723332 5   6    .data   ascii   8Ri!$
8875  0x0005db67 0x00723367 6   7    .data   ascii   us \fQF
8876  0x0005dba3 0x007233a3 6   9    .data   utf8    ̵7\fUȇ= blocks=Combining Diacritical Marks,Basic Latin,Latin Extended-B
8877  0x0005dbb9 0x007233b9 4   7    .data   utf8    лHħ8 blocks=Cyrillic,Basic Latin,Latin Extended-A
8878  0x0005dbff 0x007233ff 4   5    .data   ascii   \>Cd
8879  0x0005dc13 0x00723413 4   5    .data   ascii   K0}S
8880  0x0005dc26 0x00723426 4   5    .data   ascii   +y\f,
8881  0x0005dc60 0x00723460 4   5    .data   ascii   x\np"
8882  0x0005dc6f 0x0072346f 4   5    .data   ascii   \t6\b0
8883  0x0005dc7a 0x0072347a 4   5    .data   ascii   )pr 
8884  0x0005dc88 0x00723488 6   7    .data   ascii   _0/MQ8
8885  0x0005dca1 0x007234a1 5   6    .data   ascii   wY\bPI
8886  0x0005dcb4 0x007234b4 4   5    .data   ascii   F2=L
8887  0x0005dcc7 0x007234c7 10  11   .data   ascii   3hNeT2\tE=V
8888  0x0005dcd2 0x007234d2 4   5    .data   ascii   <UW"
8889  0x0005dcd7 0x007234d7 5   6    .data   ascii   0==X\b
8890  0x0005dce3 0x007234e3 5   6    .data   ascii   O%L7z
8891  0x0005dd05 0x00723505 6   7    .data   ascii   hfTPh(
8892  0x0005dd4d 0x0072354d 4   6    .data   utf8    [BIܭ blocks=Basic Latin,Syriac
8893  0x0005dd5f 0x0072355f 5   7    .data   utf8    y&^0լ blocks=Basic Latin,Armenian
8894  0x0005ddc0 0x007235c0 4   5    .data   ascii   XwG\n
8895  0x0005ddec 0x007235ec 4   5    .data   ascii   pOKK
8896  0x0005de23 0x00723623 4   6    .data   utf8    Z\bͰz blocks=Basic Latin,Greek and Coptic
8897  0x0005de3c 0x0072363c 9   10   .data   ascii   }uiP\b7lT|
8898  0x0005de86 0x00723686 5   7    .data   utf8    ܪ0#uL blocks=Syriac,Basic Latin
8899  0x0005dec4 0x007236c4 4   5    .data   ascii   ^{ot
8900  0x0005df04 0x00723704 9   12   .data   utf8    hևDlhׇDp8 blocks=Basic Latin,Armenian,Hebrew
8901  0x0005df24 0x00723724 4   6    .data   utf8    C\f!đ blocks=Basic Latin,Latin Extended-A
8902  0x0005df2e 0x0072372e 5   6    .data   ascii   _a!'k
8903  0x0005df51 0x00723751 7   10   .data   utf8    ȝ\bß\f$i\b blocks=Latin Extended-B,Basic Latin,Latin-1 Supplement
8904  0x0005df8a 0x0072378a 8   10   .data   utf8    _(Mϥg7,\r blocks=Basic Latin,Greek and Coptic
8905  0x0005dfb5 0x007237b5 4   5    .data   ascii   oE\nh
8906  0x0005dfe6 0x007237e6 5   6    .data   ascii   Ad ,H
8907  0x0005dff1 0x007237f1 5   6    .data   ascii   q7\bIB
8908  0x0005e018 0x00723818 7   8    .data   ascii   Fj#$MT\a
8909  0x0005e06b 0x0072386b 5   6    .data   ascii   1cH(U
8910  0x0005e078 0x00723878 5   7    .data   utf8    ȓh0Y_ blocks=Latin Extended-B,Basic Latin
8911  0x0005e0a7 0x007238a7 4   5    .data   ascii   3~A)
8912  0x0005e111 0x00723911 6   7    .data   ascii   U~0xh[
8913  0x0005e161 0x00723961 4   5    .data   ascii   n_#3
8914  0x0005e176 0x00723976 4   5    .data   ascii   k\f"}
8915  0x0005e191 0x00723991 4   6    .data   utf8    ޞL\n8 blocks=Thaana,Basic Latin
8916  0x0005e1ed 0x007239ed 7   8    .data   ascii   dA9{Oh|
8917  0x0005e205 0x00723a05 5   6    .data   ascii   E\an!B
8918  0x0005e20f 0x00723a0f 6   8    .data   utf8    BZ5ܯI( blocks=Basic Latin,Syriac
8919  0x0005e223 0x00723a23 4   5    .data   ascii   89JJ
8920  0x0005e28f 0x00723a8f 7   8    .data   ascii   %j\C`:$
8921  0x0005e2af 0x00723aaf 5   6    .data   ascii   \bp\GX
8922  0x0005e2c0 0x00723ac0 5   6    .data   ascii   \b$UG}
8923  0x0005e2d4 0x00723ad4 4   5    .data   ascii   L[CG
8924  0x0005e2ef 0x00723aef 4   5    .data   ascii   D*!4
8925  0x0005e2f8 0x00723af8 4   5    .data   ascii   "LDT
8926  0x0005e328 0x00723b28 4   5    .data   ascii   (=4\b
8927  0x0005e32d 0x00723b2d 4   5    .data   ascii   T8"D
8928  0x0005e337 0x00723b37 11  13   .data   utf8    2py]Ѩ )D)8G blocks=Basic Latin,Cyrillic
8929  0x0005e358 0x00723b58 4   5    .data   ascii   l!H@
8930  0x0005e383 0x00723b83 4   6    .data   utf8    |̩x\t blocks=Basic Latin,Combining Diacritical Marks
8931  0x0005e39e 0x00723b9e 5   6    .data   ascii   %e(yD
8932  0x0005e3d9 0x00723bd9 4   5    .data   ascii   iP,Q
8933  0x0005e3de 0x00723bde 4   5    .data   ascii   03!p
8934  0x0005e3e5 0x00723be5 5   6    .data   ascii   (0Q<(
8935  0x0005e3f4 0x00723bf4 4   5    .data   ascii    |Fo
8936  0x0005e448 0x00723c48 6   7    .data   ascii   I5"?@\b
8937  0x0005e473 0x00723c73 4   5    .data   ascii   +\a!q
8938  0x0005e4ad 0x00723cad 4   5    .data   ascii   aD.F
8939  0x0005e4b2 0x00723cb2 4   5    .data   ascii    kC\e
8940  0x0005e4cf 0x00723ccf 5   6    .data   ascii   <id!r
8941  0x0005e4d9 0x00723cd9 4   5    .data   ascii   _\b|Q
8942  0x0005e4f2 0x00723cf2 4   5    .data   ascii   0P`b
8943  0x0005e4f7 0x00723cf7 5   7    .data   utf8    ɘQMHi blocks=IPA Extensions,Basic Latin
8944  0x0005e51e 0x00723d1e 5   8    .data   utf8    HׄȫLn blocks=Basic Latin,Hebrew,Latin Extended-B
8945  0x0005e536 0x00723d36 4   5    .data   ascii   +\a#Z
8946  0x0005e550 0x00723d50 11  12   .data   ascii   \vFxTtHnvhJd
8947  0x0005e564 0x00723d64 4   5    .data   ascii   U*rl
8948  0x0005e584 0x00723d84 6   7    .data   ascii   "L+\a!Z
8949  0x0005e5af 0x00723daf 5   6    .data   ascii   QNFzH
8950  0x0005e5cf 0x00723dcf 5   7    .data   utf8    <æ(&O blocks=Basic Latin,Latin-1 Supplement
8951  0x0005e604 0x00723e04 6   7    .data   ascii   uGQdT 
8952  0x0005e62a 0x00723e2a 7   9    .data   utf8    \a%ޤb%<7 blocks=Basic Latin,Thaana
8953  0x0005e662 0x00723e62 7   9    .data   utf8    Б\vv3@Hv blocks=Cyrillic,Basic Latin
8954  0x0005e675 0x00723e75 4   5    .data   ascii   (^\e[
8955  0x0005e685 0x00723e85 4   5    .data   ascii   K?[)
8956  0x0005e6e1 0x00723ee1 5   6    .data   ascii   h-a+H
8957  0x0005e718 0x00723f18 4   5    .data   ascii    6 R
8958  0x0005e723 0x00723f23 5   6    .data   ascii   Sz\vzP
8959  0x0005e73d 0x00723f3d 4   5    .data   ascii   _btn
8960  0x0005e742 0x00723f42 4   5    .data   ascii   T\j0
8961  0x0005e76f 0x00723f6f 4   5    .data   ascii   \e9\v^
8962  0x0005e774 0x00723f74 5   7    .data   utf8    rxp\ի blocks=Basic Latin,Armenian
8963  0x0005e7a0 0x00723fa0 7   8    .data   ascii   <d,/#,o
8964  0x0005e7d5 0x00723fd5 4   5    .data   ascii   1,\ny
8965  0x0005e808 0x00724008 6   7    .data   ascii   )7aWH\a
8966  0x0005e80f 0x0072400f 4   5    .data   ascii   (1)\n
8967  0x0005e84d 0x0072404d 5   6    .data   ascii   h)hl6
8968  0x0005e853 0x00724053 8   10   .data   utf8    K^ʔ6X)TJ blocks=Basic Latin,IPA Extensions
8969  0x0005e88b 0x0072408b 4   5    .data   ascii   HpKE
8970  0x0005e8ac 0x007240ac 4   5    .data   ascii   f\St
8971  0x0005e8b4 0x007240b4 4   7    .data   utf8    Rቆ@@ blocks=Basic Latin,Ethiopic
8972  0x0005e8ce 0x007240ce 5   7    .data   utf8    !n<дP blocks=Basic Latin,Cyrillic
8973  0x0005e8e1 0x007240e1 6   9    .data   utf8    ï7\t$ǄB blocks=Latin-1 Supplement,Basic Latin,Latin Extended-B
8974  0x0005e8f7 0x007240f7 5   6    .data   ascii   C$" $
8975  0x0005e91d 0x0072411d 6   8    .data   utf8    Vid+!ȡ blocks=Basic Latin,Latin Extended-B
8976  0x0005e954 0x00724154 6   7    .data   ascii   k;}K:h
8977  0x0005e968 0x00724168 7   8    .data   ascii   pBU501{
8978  0x0005e97f 0x0072417f 4   5    .data   ascii   Vgy\b
8979  0x0005e9f2 0x007241f2 4   5    .data   ascii   /x>{
8980  0x0005ea27 0x00724227 4   7    .data   utf8    侻p\bv blocks=CJK Unified Ideographs,Basic Latin
8981  0x0005ea59 0x00724259 4   5    .data   ascii   n_;l
8982  0x0005ea68 0x00724268 5   8    .data   utf8    ǀ֯HUO blocks=Latin Extended-B,Hebrew,Basic Latin
8983  0x0005eaab 0x007242ab 4   5    .data   ascii   K\eQ9
8984  0x0005ead0 0x007242d0 4   6    .data   utf8    ́Db[ blocks=Combining Diacritical Marks,Basic Latin
8985  0x0005eae1 0x007242e1 4   5    .data   ascii   p`=3
8986  0x0005eaf7 0x007242f7 5   7    .data   utf8    SK߂V] blocks=Basic Latin,NKo
8987  0x0005eb10 0x00724310 4   5    .data   ascii   !rHu
8988  0x0005eb29 0x00724329 6   8    .data   utf8    C۲r8_a blocks=Basic Latin,Arabic
8989  0x0005eb40 0x00724340 7   8    .data   ascii   H\at5x3f
8990  0x0005eba8 0x007243a8 5   6    .data   ascii   \vPO1W
8991  0x0005ec1c 0x0072441c 7   8    .data   ascii   D!]H+99
8992  0x0005eca0 0x007244a0 4   5    .data   ascii   ,4BT
8993  0x0005ecb2 0x007244b2 5   6    .data   ascii   \nTNtD
8994  0x0005ecc5 0x007244c5 4   6    .data   utf8    ؤZ_w blocks=Arabic,Basic Latin
8995  0x0005ecce 0x007244ce 7   8    .data   ascii   vl }S_t
8996  0x0005ed02 0x00724502 5   7    .data   utf8    Atǩib blocks=Basic Latin,Latin Extended-B
8997  0x0005ed1c 0x0072451c 4   5    .data   ascii   :.2\e
8998  0x0005ed36 0x00724536 4   5    .data   ascii   FdC!
8999  0x0005edaa 0x007245aa 4   5    .data   ascii   3raV
9000  0x0005edc6 0x007245c6 4   5    .data   ascii   z;\V
9001  0x0005eddf 0x007245df 5   7    .data   utf8    F*shѹ blocks=Basic Latin,Cyrillic
9002  0x0005edf6 0x007245f6 8   9    .data   ascii   fyC\nhang
9003  0x0005ee03 0x00724603 6   7    .data   ascii   &MT3Dp
9004  0x0005ee10 0x00724610 4   5    .data   ascii   0aVc
9005  0x0005ee2d 0x0072462d 6   8    .data   utf8    <4AHcΗ blocks=Basic Latin,Greek and Coptic
9006  0x0005ee3e 0x0072463e 4   5    .data   ascii   ,dl\
9007  0x0005ee4b 0x0072464b 4   5    .data   ascii   #4Fi
9008  0x0005ee89 0x00724689 4   5    .data   ascii   ;Usx
9009  0x0005ef0d 0x0072470d 7   9    .data   utf8    Wow64-ل blocks=Basic Latin,Arabic
9010  0x0005ef22 0x00724722 6   7    .data   ascii   wa\v\buk
9011  0x0005ef2c 0x0072472c 5   6    .data   ascii   \rr\ndh
9012  0x0005ef57 0x00724757 4   5    .data   ascii   t\n]T
9013  0x0005ef6a 0x0072476a 4   5    .data   ascii   <p-u
9014  0x0005ef8e 0x0072478e 6   7    .data   ascii   N\fFS\b\f
9015  0x0005ef9b 0x0072479b 4   5    .data   ascii   WVQR
9016  0x0005efb9 0x007247b9 6   7    .data   ascii   \b \fC,)
9017  0x0005efc4 0x007247c4 5   6    .data   ascii   \v7d<5
9018  0x0005f01f 0x0072481f 4   5    .data   ascii     $C
9019  0x0005f03f 0x0072483f 4   5    .data   ascii   e\rHJ
9020  0x0005f08d 0x0072488d 4   6    .data   utf8    4Ȩ<i blocks=Basic Latin,Latin Extended-B
9021  0x0005f0b8 0x007248b8 4   5    .data   ascii   "p@\f
9022  0x0005f111 0x00724911 5   6    .data   ascii   :B@sG
9023  0x0005f11a 0x0072491a 6   7    .data   ascii   +# lh$
9024  0x0005f121 0x00724921 5   6    .data   ascii   d\tX%3
9025  0x0005f137 0x00724937 11  12   .data   ascii   f@VL8!Md\(`
9026  0x0005f146 0x00724946 9   11   .data   utf8    p1t\r#\f=uÏ blocks=Basic Latin,Latin-1 Supplement
9027  0x0005f1f0 0x007249f0 5   7    .data   utf8     LY̬! blocks=Basic Latin,Combining Diacritical Marks
