ii 592 64
[Strings]
nth   paddr      vaddr      len  size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
18528 0x00121242 0x00121202 5    7            utf8    #I9r٥ blocks=Basic Latin,Arabic
18529 0x001212dd 0x0012129d 4    5            ascii   ^rGn
18530 0x001212ef 0x001212af 4    5            ascii   rp{w
18531 0x00121309 0x001212c9 5    7            utf8    ةUiI4 blocks=Arabic,Basic Latin
18532 0x00121345 0x00121305 5    8            utf8    \rʉVFڮ blocks=Basic Latin,IPA Extensions,Arabic
18533 0x001213e7 0x001213a7 4    7            utf8    אJ?| blocks=Hebrew,Basic Latin
18534 0x00121404 0x001213c4 5    7            utf8    \t8\a?ө blocks=Basic Latin,Cyrillic
18535 0x00121437 0x001213f7 4    6            utf8    {TsҶ blocks=Basic Latin,Cyrillic
18536 0x00121446 0x00121406 4    5            ascii   Eow$
18537 0x0012147f 0x0012143f 4    5            ascii   N\aB@
18538 0x001214b5 0x00121475 4    5            ascii   E!FO
18539 0x00121536 0x001214f6 4    5            ascii   z`g'
18540 0x00121542 0x00121502 4    5            ascii   .Ub_
18541 0x0012155f 0x0012151f 6    7            ascii   \a*Wv0q
18542 0x00121592 0x00121552 4    5            ascii   "h\bF
18543 0x001215e6 0x001215a6 5    7            utf8    >p7Έ@ blocks=Basic Latin,Greek and Coptic
18544 0x001215fd 0x001215bd 4    5            ascii   \bH\n8
18545 0x00121606 0x001215c6 5    6            ascii   FI=zw
18546 0x0012165f 0x0012161f 4    5            ascii   ?20*
18547 0x001216f6 0x001216b6 4    5            ascii   uyu\t
18548 0x001216fb 0x001216bb 4    5            ascii   a[dG
18549 0x00121726 0x001216e6 4    5            ascii   e\e21
18550 0x0012172f 0x001216ef 5    6            ascii   ]]lex
18551 0x00121736 0x001216f6 4    5            ascii   ein\a
18552 0x00121752 0x00121712 5    6            ascii   eVJ1w
18553 0x00121773 0x00121733 4    5            ascii   \b$Kx
18554 0x0012177d 0x0012173d 6    10           utf8    1ۤ|q늣? blocks=Basic Latin,Arabic,Hangul Syllables
18555 0x0012178a 0x0012174a 4    6            utf8    Ⱥ.Z3 blocks=Latin Extended-B,Basic Latin
18556 0x001217aa 0x0012176a 5    7            utf8    °RNrs blocks=Latin-1 Supplement,Basic Latin
18557 0x001217de 0x0012179e 4    5            ascii   k`dw
18558 0x0012182b 0x001217eb 5    6            ascii   ]n}B\e
18559 0x0012187a 0x0012183a 6    9            utf8    -""דƮ\t blocks=Basic Latin,Hebrew,Latin Extended-B
18560 0x0012188c 0x0012184c 4    5            ascii   \a@H>
18561 0x001218f3 0x001218b3 5    6            ascii   YI4\r"
18562 0x00121911 0x001218d1 5    7            utf8    Zzkۨ: blocks=Basic Latin,Arabic
18563 0x00121955 0x00121915 4    5            ascii   \tw$!
18564 0x00121970 0x00121930 4    6            utf8    ϽZEU blocks=Greek and Coptic,Basic Latin
18565 0x00121980 0x00121940 4    6            utf8    QҦt= blocks=Basic Latin,Cyrillic
18566 0x001219d0 0x00121990 4    5            ascii   Am$G
18567 0x001219d9 0x00121999 4    5            ascii   FI;~
18568 0x001219f7 0x001219b7 4    6            utf8    µXX6 blocks=Latin-1 Supplement,Basic Latin
18569 0x00121a0b 0x001219cb 4    6            utf8    [Эw} blocks=Basic Latin,Cyrillic
18570 0x00121a2e 0x001219ee 5    6            ascii   n-#1[
18571 0x00121b39 0x00121af9 4    5            ascii   [YG?
18572 0x00121b63 0x00121b23 5    6            ascii   ( \frI
18573 0x00121b9f 0x00121b5f 5    6            ascii   \vkM>X
18574 0x00121bb1 0x00121b71 7    9            utf8    `cެK{<6 blocks=Basic Latin,Thaana
18575 0x00121be0 0x00121ba0 6    9            utf8    灌0'<zR blocks=CJK Unified Ideographs,Basic Latin
18576 0x00121c09 0x00121bc9 6    7            ascii   aQW9Pp
18577 0x00121c22 0x00121be2 4    7            utf8    `ګאF blocks=Basic Latin,Arabic,Hebrew
18578 0x00121c41 0x00121c01 4    8            utf8    9<くǊ blocks=Basic Latin,Hiragana,Latin Extended-B
18579 0x00121c4d 0x00121c0d 4    5            ascii   VGe\f
18580 0x00121c72 0x00121c32 5    8            utf8    uքZۇ` blocks=Basic Latin,Armenian,Arabic
18581 0x00121cb0 0x00121c70 4    5            ascii   )nrN
18582 0x00121cc6 0x00121c86 4    5            ascii   D;[#
18583 0x00121d19 0x00121cd9 4    5            ascii   OMD6
18584 0x00121d21 0x00121ce1 4    5            ascii   a*Lq
18585 0x00121d42 0x00121d02 4    6            utf8    pAϦx blocks=Basic Latin,Greek and Coptic
18586 0x00121d4c 0x00121d0c 4    5            ascii   \tis%
18587 0x00121d75 0x00121d35 4    6            utf8    Aߏ_z blocks=Basic Latin,NKo
18588 0x00121da1 0x00121d61 4    6            utf8    DQ.Ҡ blocks=Basic Latin,Cyrillic
18589 0x00121dd2 0x00121d92 5    6            ascii   a{iY8
18590 0x00121e31 0x00121df1 5    6            ascii   _\nC!\r
18591 0x00121e62 0x00121e22 4    5            ascii   (\a*K
18592 0x00121e7c 0x00121e3c 4    5            ascii   YpF1
18593 0x00121e8f 0x00121e4f 4    5            ascii   iLxX
18594 0x00121ef3 0x00121eb3 4    5            ascii   ,>h\a
18595 0x00121f84 0x00121f44 4    5            ascii   %!so
18596 0x00121f89 0x00121f49 5    6            ascii   =\bR0I
18597 0x00121fc6 0x00121f86 4    5            ascii   )#d6
18598 0x00121fec 0x00121fac 4    5            ascii   j7g#
18599 0x00122017 0x00121fd7 6    7            ascii   VI] \nO
18600 0x00122046 0x00122006 4    5            ascii   yaW\f
18601 0x0012205b 0x0012201b 9    10           ascii   SfmM-bkm8
18602 0x00122089 0x00122049 4    6            utf8    \f0\aӞ blocks=Basic Latin,Cyrillic
18603 0x001220dc 0x0012209c 4    5            ascii   eUkx
18604 0x001220ec 0x001220ac 4    5            ascii   \rOo
18605 0x001220f4 0x001220b4 4    5            ascii   boU%
18606 0x0012214a 0x0012210a 5    7            utf8    @~Qi,
18607 0x0012215c 0x0012211c 4    5            ascii   a#Rv
18608 0x0012218e 0x0012214e 4    5            ascii   W`#X
18609 0x0012219c 0x0012215c 7    8            ascii   StSiEGM
18610 0x001221b6 0x00122176 10   12           utf8    ]1e9HK&ݛpp blocks=Basic Latin,Arabic Supplement
18611 0x001221e5 0x001221a5 4    5            ascii   Dp\)
18612 0x00122229 0x001221e9 5    6            ascii   FAMEW
18613 0x00122239 0x001221f9 5    6            ascii   >\dt\a
18614 0x001222a9 0x00122269 5    6            ascii   /&'W)
18615 0x001222e7 0x001222a7 4    5            ascii   {zze
18616 0x0012234d 0x0012230d 4    6            utf8    <ť,< blocks=Basic Latin,Latin Extended-A
18617 0x00122381 0x00122341 6    8            utf8    ԟmSK~H blocks=Cyrillic Supplement,Basic Latin
18618 0x001223bb 0x0012237b 4    5            ascii   ]k:m
18619 0x001223ed 0x001223ad 5    6            ascii   <;IYF
18620 0x00122425 0x001223e5 5    6            ascii   7<\bFX
18621 0x00122449 0x00122409 4    5            ascii   ZIua
18622 0x00122451 0x00122411 6    7            ascii   q:mve"
18623 0x00122505 0x001224c5 4    5            ascii   \O\n8
18624 0x00122563 0x00122523 4    5            ascii   g=p}
18625 0x001225d5 0x00122595 5    6            ascii   o-rrG
18626 0x001225f8 0x001225b8 5    6            ascii   8Li&-
18627 0x001225fe 0x001225be 4    5            ascii   T(rO
18628 0x00122607 0x001225c7 4    5            ascii   3c4z
18629 0x00122612 0x001225d2 4    5            ascii   gr23
18630 0x00122676 0x00122636 7    9            utf8    w9'МTzg blocks=Basic Latin,Cyrillic
18631 0x00122687 0x00122647 7    8            ascii   3J6\bbe\e
18632 0x001226a8 0x00122668 4    7            utf8    L;닙< blocks=Basic Latin,Hangul Syllables
18633 0x001226af 0x0012266f 5    6            ascii   \bhV%S
18634 0x001226d8 0x00122698 4    5            ascii   UnmV
18635 0x00122708 0x001226c8 6    8            utf8    RVz_ɎN blocks=Basic Latin,Latin Extended-B
18636 0x0012271c 0x001226dc 6    7            ascii   4IcS\eF
18637 0x0012277b 0x0012273b 4    5            ascii   $}b1
18638 0x001227a3 0x00122763 4    5            ascii   7\r4*
18639 0x001227eb 0x001227ab 5    7            utf8    ի.yFJ blocks=Armenian,Basic Latin
18640 0x001227fa 0x001227ba 8    9            ascii   NjoWgo[o
18641 0x0012282b 0x001227eb 5    7            utf8    M֦0\a@ blocks=Basic Latin,Hebrew
18642 0x0012289a 0x0012285a 7    9            utf8    Q%̫m\v\e  blocks=Basic Latin,Combining Diacritical Marks
18643 0x0012292c 0x001228ec 5    6            ascii   f)\n)v
18644 0x00122962 0x00122922 4    5            ascii   o[~l
18645 0x001229dd 0x0012299d 4    6            utf8    6hĒ$ blocks=Basic Latin,Latin Extended-A
18646 0x00122a02 0x001229c2 5    6            ascii   K7e'>
18647 0x00122a2c 0x001229ec 4    5            ascii   <C\e7
18648 0x00122a7b 0x00122a3b 4    5            ascii   8\nCg
18649 0x00122abe 0x00122a7e 5    6            ascii   7Z;)m
18650 0x00122aeb 0x00122aab 6    7            ascii   "Yc\a9_
18651 0x00122b1d 0x00122add 6    8            utf8    «(\frGQ blocks=Latin-1 Supplement,Basic Latin
18652 0x00122b46 0x00122b06 6    7            ascii   ;2@c\eQ
18653 0x00122b92 0x00122b52 4    6            utf8    Զz{\f blocks=Armenian,Basic Latin
18654 0x00122bdf 0x00122b9f 5    6            ascii   ^sSip
18655 0x00122bee 0x00122bae 6    7            ascii   ??UPpX
18656 0x00122c0b 0x00122bcb 7    8            ascii   /B\a`}iW
18657 0x00122c41 0x00122c01 4    7            utf8    qi冄) blocks=Basic Latin,CJK Unified Ideographs
18658 0x00122c97 0x00122c57 8    9            ascii   'U{;sio=
18659 0x00122d0a 0x00122cca 4    5            ascii   N\rkm
18660 0x00122d8d 0x00122d4d 5    6            ascii   x-nZF
18661 0x00122d97 0x00122d57 4    6            utf8    Qw]æ blocks=Basic Latin,Latin-1 Supplement
18662 0x00122e78 0x00122e38 4    5            ascii   -~kK
18663 0x00122e90 0x00122e50 4    5            ascii   7}?Z
18664 0x00122ec9 0x00122e89 4    5            ascii   Gk1)
18665 0x00122ed9 0x00122e99 7    8            ascii   }1]?Pu*
18666 0x00122f0f 0x00122ecf 8    9            ascii   mY`\r0?46
18667 0x00122f64 0x00122f24 4    5            ascii   ^ae"
18668 0x00122f6e 0x00122f2e 5    6            ascii   Q3\el$
18669 0x00122fce 0x00122f8e 4    7            utf8    鶬lWW blocks=CJK Unified Ideographs,Basic Latin
18670 0x00122fe7 0x00122fa7 7    9            utf8    '։RSw:E blocks=Basic Latin,Armenian
18671 0x00123037 0x00122ff7 4    5            ascii   {lU:
18672 0x0012304e 0x0012300e 4    6            utf8    ÷?{9 blocks=Latin-1 Supplement,Basic Latin
18673 0x001230ba 0x0012307a 6    7            ascii   FQbFa!
18674 0x001230ec 0x001230ac 6    7            ascii   o\e`DPg
18675 0x0012311f 0x001230df 4    5            ascii   .r\b>
18676 0x001231f9 0x001231b9 4    6            utf8    G'?Μ blocks=Basic Latin,Greek and Coptic
18677 0x0012322b 0x001231eb 8    9            ascii   [^,SJByq
18678 0x00123270 0x00123230 5    7            utf8    {rя F blocks=Basic Latin,Cyrillic
18679 0x0012329d 0x0012325d 4    5            ascii   H\n,1
18680 0x001232f2 0x001232b2 4    5            ascii   \ri8J
18681 0x0012337d 0x0012333d 6    7            ascii   =2Qkuj
18682 0x001233a3 0x00123363 5    6            ascii   v[M6D
18683 0x001233b7 0x00123377 6    7            ascii   R\xVY4
18684 0x001233eb 0x001233ab 4    7            utf8    mi∼C blocks=Basic Latin,Mathematical Operators
18685 0x00123406 0x001233c6 5    6            ascii   tm,S\
18686 0x00123459 0x00123419 4    5            ascii   F@\bI
18687 0x00123482 0x00123442 4    7            utf8    擃kVR blocks=CJK Unified Ideographs,Basic Latin
18688 0x001234cb 0x0012348b 5    7            utf8    >\eӧ{T blocks=Basic Latin,Cyrillic
18689 0x001234d5 0x00123495 6    8            utf8    ,l؏qe8 blocks=Basic Latin,Arabic
18690 0x001234fb 0x001234bb 4    7            utf8    qӧjӖ blocks=Basic Latin,Cyrillic
18691 0x00123525 0x001234e5 4    5            ascii   ]j1$
18692 0x0012355c 0x0012351c 5    7            utf8    5\v}GĖ blocks=Basic Latin,Latin Extended-A
18693 0x00123598 0x00123558 5    6            ascii   ^{`7}
18694 0x001235cb 0x0012358b 4    5            ascii   s<"V
18695 0x0012364d 0x0012360d 6    7            ascii   g&5^w`
18696 0x00123686 0x00123646 9    10           ascii   +]y*~eqm&
18697 0x0012369a 0x0012365a 4    5            ascii   jI\ej
18698 0x001236a5 0x00123665 5    6            ascii   0I*>^
18699 0x001236de 0x0012369e 4    5            ascii   \bF\nJ
18700 0x00123708 0x001236c8 4    5            ascii   FYX1
18701 0x0012371e 0x001236de 4    6            utf8    ۅY!X blocks=Arabic,Basic Latin
18702 0x0012374c 0x0012370c 6    8            utf8    ִ/c}/I blocks=Hebrew,Basic Latin
18703 0x00123764 0x00123724 4    5            ascii   rXrx
18704 0x0012378d 0x0012374d 4    5            ascii   9*1[
18705 0x001237ad 0x0012376d 4    5            ascii   Ri)m
18706 0x001237b4 0x00123774 4    6            utf8    L"̷P blocks=Basic Latin,Combining Diacritical Marks
18707 0x001237d0 0x00123790 4    6            utf8    =L֏\e blocks=Basic Latin,Armenian
18708 0x001237db 0x0012379b 6    7            ascii   6r>PN:
18709 0x001237f1 0x001237b1 5    6            ascii   =tKO^
18710 0x00123822 0x001237e2 4    6            utf8    ~VĐ$ blocks=Basic Latin,Latin Extended-A
18711 0x00123843 0x00123803 4    5            ascii   7j0'
18712 0x00123854 0x00123814 4    7            utf8    ԁ7ۣm blocks=Cyrillic Supplement,Basic Latin,Arabic
18713 0x00123869 0x00123829 4    5            ascii   Oz:h
18714 0x00123884 0x00123844 4    5            ascii   qj5\f
18715 0x001238d1 0x00123891 6    7            ascii   hz|:4"
18716 0x00123919 0x001238d9 4    6            utf8    ޕn]* blocks=Thaana,Basic Latin
18717 0x00123949 0x00123909 5    6            ascii   'lL[;
18718 0x0012394f 0x0012390f 6    8            utf8    $c9$gҺ blocks=Basic Latin,Cyrillic
18719 0x00123980 0x00123940 7    8            ascii   Y^+O]}?
18720 0x001239cc 0x0012398c 5    7            utf8    yr.̫~ blocks=Basic Latin,Combining Diacritical Marks
18721 0x00123a36 0x001239f6 4    5            ascii   %d9\a
18722 0x00123a6c 0x00123a2c 4    5            ascii   |[!I
18723 0x00123aef 0x00123aaf 7    8            ascii   Qm'NS I
18724 0x00123b24 0x00123ae4 4    5            ascii   [}h-
18725 0x00123b2e 0x00123aee 4    5            ascii   8\b\vn
18726 0x00123b8a 0x00123b4a 5    6            ascii   [??;k
18727 0x00123b90 0x00123b50 4    5            ascii   OOR}
18728 0x00123b9f 0x00123b5f 6    9            utf8    \fgj:U皑 blocks=Basic Latin,CJK Unified Ideographs
18729 0x00123bdf 0x00123b9f 6    7            ascii   %'QLC*
18730 0x00123cc7 0x00123c87 6    7            ascii   A}e\n[Z
18731 0x00123cfa 0x00123cba 4    6            utf8    ǽV]* blocks=Latin Extended-B,Basic Latin
18732 0x00123d05 0x00123cc5 4    5            ascii   n[fx
18733 0x00123d0e 0x00123cce 4    5            ascii   @7gv
18734 0x00123d29 0x00123ce9 4    5            ascii   ~G3.
18735 0x00123e1b 0x00123ddb 4    6            utf8    )ԧ.h blocks=Basic Latin,Cyrillic Supplement
18736 0x00123e56 0x00123e16 5    7            utf8    :y2Iʓ blocks=Basic Latin,IPA Extensions
18737 0x00123e89 0x00123e49 4    5            ascii   sAwo
18738 0x00123e99 0x00123e59 4    5            ascii   ep~\
18739 0x00123ef9 0x00123eb9 5    6            ascii   &iPD\b
18740 0x00123f12 0x00123ed2 4    5            ascii   hMGP
18741 0x00123f49 0x00123f09 4    5            ascii   ^9@e
18742 0x00123f5d 0x00123f1d 6    7            ascii   P9Ao>#
18743 0x00123f8b 0x00123f4b 4    5            ascii   kG\e
18744 0x00123faf 0x00123f6f 4    5            ascii   cITt
18745 0x00123fd2 0x00123f92 4    6            utf8    ͧ@]& blocks=Combining Diacritical Marks,Basic Latin
18746 0x00123fda 0x00123f9a 4    5            ascii   ctXy
18747 0x00123ffe 0x00123fbe 4    5            ascii   \t`2q
18748 0x0012401e 0x00123fde 7    9            utf8    G^FO5^ߓ blocks=Basic Latin,NKo
18749 0x00124083 0x00124043 4    5            ascii   K<lG
18750 0x0012411b 0x001240db 4    5            ascii   vJ%`
18751 0x00124120 0x001240e0 4    5            ascii   ~fUP
18752 0x0012412b 0x001240eb 4    5            ascii   Vzy[
18753 0x001241e6 0x001241a6 4    6            utf8    zgӥt blocks=Basic Latin,Cyrillic
18754 0x001241ec 0x001241ac 4    5            ascii   :ciV
18755 0x0012420a 0x001241ca 4    5            ascii   \eo&e
18756 0x00124270 0x00124230 4    5            ascii   E8iw
18757 0x001242d3 0x00124293 5    6            ascii   xf1yh
18758 0x001242e3 0x001242a3 4    7            utf8    b۹Ǧ: blocks=Basic Latin,Arabic,Latin Extended-B
18759 0x00124329 0x001242e9 5    6            ascii   =\rixs
18760 0x001243cc 0x0012438c 4    5            ascii   l.o#
18761 0x001243e4 0x001243a4 4    5            ascii   q#]H
18762 0x001243fe 0x001243be 6    7            ascii   |1k1TV
18763 0x00124427 0x001243e7 4    5            ascii   u\ry\t
18764 0x00124440 0x00124400 8    10           utf8    ʜg\asWeEM blocks=IPA Extensions,Basic Latin
18765 0x0012445e 0x0012441e 4    6            utf8    \bOuʍ blocks=Basic Latin,IPA Extensions
18766 0x00124479 0x00124439 4    6            utf8    ?έQT blocks=Basic Latin,Greek and Coptic
18767 0x001244a7 0x00124467 4    5            ascii   ?hy 
18768 0x001244ad 0x0012446d 4    5            ascii   %eF9
18769 0x001244cf 0x0012448f 6    7            ascii   0f8 p\a
18770 0x0012450a 0x001244ca 4    6            utf8    Ф#a; blocks=Cyrillic,Basic Latin
18771 0x0012454a 0x0012450a 4    5            ascii   c55u
18772 0x001245a0 0x00124560 4    5            ascii   q;ne
18773 0x001245f4 0x001245b4 4    5            ascii   Sh>+
18774 0x001245fc 0x001245bc 5    7            utf8    ėK;,p blocks=Latin Extended-A,Basic Latin
18775 0x00124604 0x001245c4 6    8            utf8    gwNNܟL blocks=Basic Latin,Syriac
18776 0x00124677 0x00124637 4    5            ascii   p}+[
18777 0x001246eb 0x001246ab 5    6            ascii   67>|p
18778 0x00124720 0x001246e0 5    6            ascii   @9# z
18779 0x00124742 0x00124702 4    5            ascii   d}kG
18780 0x0012476b 0x0012472b 4    5            ascii   \eJIb
18781 0x0012478d 0x0012474d 4    5            ascii   lU\to
18782 0x001247d2 0x00124792 5    7            utf8     ӗQUg blocks=Basic Latin,Cyrillic
18783 0x001247d9 0x00124799 4    5            ascii   L@mS
18784 0x00124841 0x00124801 4    5            ascii   VIsn
18785 0x00124851 0x00124811 5    7            utf8    8YȓQ, blocks=Basic Latin,Latin Extended-B
18786 0x0012485f 0x0012481f 8    10           utf8    ?(>ƺ}|ZZ blocks=Basic Latin,Latin Extended-B
18787 0x0012488f 0x0012484f 8    9            ascii   Gl>k[\fK/
18788 0x001248ac 0x0012486c 4    6            utf8    YͫEt blocks=Basic Latin,Combining Diacritical Marks
18789 0x001248bd 0x0012487d 5    7            utf8    u8̓Ag blocks=Basic Latin,Combining Diacritical Marks
18790 0x001248c7 0x00124887 7    8            ascii   q#>\aOlz
18791 0x0012496a 0x0012492a 5    7            utf8    Ԇ)n!` blocks=Cyrillic Supplement,Basic Latin
18792 0x001249ab 0x0012496b 6    8            utf8    Ԑo{2ba blocks=Cyrillic Supplement,Basic Latin
18793 0x001249b3 0x00124973 4    5            ascii   ~x\b\e
18794 0x001249dd 0x0012499d 6    7            ascii   +:mwMo
18795 0x001249e8 0x001249a8 4    5            ascii   `H\n3
18796 0x00124a0f 0x001249cf 4    6            utf8    +yqǽ blocks=Basic Latin,Latin Extended-B
18797 0x00124a79 0x00124a39 5    6            ascii   Tc'hl
18798 0x00124ac2 0x00124a82 4    6            utf8    K>¡G blocks=Basic Latin,Latin-1 Supplement
18799 0x00124acc 0x00124a8c 4    5            ascii   JQNZ
18800 0x00124b1e 0x00124ade 6    7            ascii   ^jrX^\
18801 0x00124b4f 0x00124b0f 5    7            utf8    g.zTԽ blocks=Basic Latin,Armenian
18802 0x00124b73 0x00124b33 4    6            utf8    O'מi blocks=Basic Latin,Hebrew
18803 0x00124b7b 0x00124b3b 5    7            utf8    m/òFD blocks=Basic Latin,Latin-1 Supplement
18804 0x00124bff 0x00124bbf 5    7            utf8    UІ\e\vI blocks=Basic Latin,Cyrillic
18805 0x00124c48 0x00124c08 4    6            utf8    Þ\ts7 blocks=Latin-1 Supplement,Basic Latin
18806 0x00124c61 0x00124c21 4    5            ascii   aT\f0
18807 0x00124cbb 0x00124c7b 4    6            utf8    j+Hŭ blocks=Basic Latin,Latin Extended-A
18808 0x00124d13 0x00124cd3 4    5            ascii   ]0Ei
18809 0x00124d1b 0x00124cdb 4    5            ascii   [l`n
18810 0x00124d2b 0x00124ceb 5    6            ascii   8?g8{
18811 0x00124d44 0x00124d04 4    5            ascii   R?xT
18812 0x00124d81 0x00124d41 8    10           utf8    5\e\ǯkv-e blocks=Basic Latin,Latin Extended-B
18813 0x00124d9c 0x00124d5c 4    5            ascii   >(UK
18814 0x00124dcd 0x00124d8d 4    5            ascii   4\n@l
18815 0x00124dfb 0x00124dbb 5    7            utf8    )I=mտ blocks=Basic Latin,Armenian
18816 0x00124e06 0x00124dc6 4    6            utf8    (e~[
18817 0x00124e0f 0x00124dcf 4    5            ascii   .e\I
18818 0x00124e1c 0x00124ddc 4    5            ascii   a4W\v
18819 0x00124e3d 0x00124dfd 5    6            ascii   g=~c]
18820 0x00124e47 0x00124e07 8    9            ascii   \vjSOqu,+
18821 0x00124e59 0x00124e19 6    7            ascii   7@Ami5
18822 0x00124e61 0x00124e21 5    6            ascii   nVCq 
18823 0x00124e7d 0x00124e3d 6    7            ascii   vKOVb\
18824 0x00124e8c 0x00124e4c 8    9            ascii   h"_:c\fhL
18825 0x00124f66 0x00124f26 4    5            ascii   $0][
18826 0x00124ff8 0x00124fb8 4    7            utf8    c8⪋{ blocks=Basic Latin,Supplemental Mathematical Operators
18827 0x00125077 0x00125037 4    5            ascii   JjkQ
18828 0x0012508c 0x0012504c 5    7            utf8    ZGi\eƈ blocks=Basic Latin,Latin Extended-B
18829 0x0012509f 0x0012505f 5    6            ascii   {TeH\a
18830 0x001250a9 0x00125069 4    5            ascii   9BtU
18831 0x001250d2 0x00125092 5    6            ascii   ;_S1h
18832 0x0012510f 0x001250cf 5    8            utf8    d+刡U$ blocks=Basic Latin,CJK Unified Ideographs
18833 0x00125120 0x001250e0 4    5            ascii   cW^m
18834 0x00125189 0x00125149 4    5            ascii   O`zt
18835 0x00125190 0x00125150 6    9            utf8    ӛԈ1>a; blocks=Cyrillic,Cyrillic Supplement,Basic Latin
18836 0x00125210 0x001251d0 4    5            ascii   ynG<
18837 0x0012521b 0x001251db 7    8            ascii   ,qG)n\nH
18838 0x00125335 0x001252f5 4    6            utf8    hpΠt blocks=Basic Latin,Greek and Coptic
18839 0x0012533c 0x001252fc 4    6            utf8    ^G_¤ blocks=Basic Latin,Latin-1 Supplement
18840 0x001253ef 0x001253af 4    5            ascii   YVw3
18841 0x0012545b 0x0012541b 5    8            utf8    Ϧ;ԔVS blocks=Greek and Coptic,Basic Latin,Cyrillic Supplement
18842 0x0012547f 0x0012543f 4    5            ascii   }{W*
18843 0x0012551b 0x001254db 4    5            ascii   [Nd.
18844 0x00125562 0x00125522 4    6            utf8    maۮ* blocks=Basic Latin,Arabic
18845 0x00125574 0x00125534 4    5            ascii   In7D
18846 0x001255a5 0x00125565 4    5            ascii   Zx\va
18847 0x001255c3 0x00125583 4    5            ascii   g0QE
18848 0x0012560f 0x001255cf 5    7            utf8    I+Ԛz3 blocks=Basic Latin,Cyrillic Supplement
18849 0x0012563c 0x001255fc 4    5            ascii   jy'q
18850 0x00125699 0x00125659 4    7            utf8    \n䂤}q blocks=Basic Latin,CJK Unified Ideographs Extension A
18851 0x001256bc 0x0012567c 4    5            ascii   <.=}
18852 0x001256c8 0x00125688 5    8            utf8    %˻eˎs blocks=Basic Latin,Spacing Modifier Letters
18853 0x00125708 0x001256c8 5    6            ascii   #\f^@r
18854 0x00125736 0x001256f6 4    5            ascii   @qY\t
18855 0x001257bd 0x0012577d 5    6            ascii   OLeG\
18856 0x001257db 0x0012579b 4    5            ascii   *6,1
18857 0x001258ad 0x0012586d 4    7            utf8    ]=e걫 blocks=Basic Latin,Hangul Syllables
18858 0x001258c8 0x00125888 5    7            utf8    Vs]QՆ blocks=Basic Latin,Armenian
18859 0x001258cf 0x0012588f 4    5            ascii   Rq{2
18860 0x001258f4 0x001258b4 7    8            ascii   8,>n}+F
18861 0x00125906 0x001258c6 4    5            ascii   S3\n(
18862 0x00125976 0x00125936 4    5            ascii   {\n*/
18863 0x001259c1 0x00125981 4    6            utf8    օu\b( blocks=Armenian,Basic Latin
18864 0x001259f1 0x001259b1 4    7            utf8    mMϘѽ blocks=Basic Latin,Greek and Coptic,Cyrillic
18865 0x00125a10 0x001259d0 4    5            ascii   5tT%
18866 0x00125a33 0x001259f3 7    8            ascii   [k\e\rMPN
18867 0x00125a6a 0x00125a2a 4    5            ascii   g(QE
18868 0x00125b3f 0x00125aff 6    7            ascii   -b{|y,
18869 0x00125b55 0x00125b15 5    6            ascii   ?+4py
18870 0x00125b61 0x00125b21 4    5            ascii   Pis%
18871 0x00125b6d 0x00125b2d 4    5            ascii   "wS+
18872 0x00125c4a 0x00125c0a 5    8            utf8    熣mcq; blocks=CJK Unified Ideographs,Basic Latin
18873 0x00125c52 0x00125c12 4    5            ascii   [G\f{
18874 0x00125d6e 0x00125d2e 4    6            utf8    U1܉g blocks=Basic Latin,Syriac
18875 0x00125d77 0x00125d37 4    5            ascii   y!\tm
18876 0x00125d8c 0x00125d4c 6    7            ascii   w+\fc$g
18877 0x00125d9c 0x00125d5c 5    6            ascii   \r:6O1
18878 0x00125da7 0x00125d67 4    5            ascii    g*3
18879 0x00125dd8 0x00125d98 5    6            ascii   \f27)\a
18880 0x00125eb9 0x00125e79 6    7            ascii   \nI=rr8
18881 0x00125ef0 0x00125eb0 4    5            ascii   9!kX
18882 0x00126035 0x00125ff5 6    8            utf8    H8?QR՜ blocks=Basic Latin,Armenian
18883 0x00126100 0x001260c0 4    5            ascii   \f"vG
18884 0x0012610f 0x001260cf 5    7            utf8    եUu\v5 blocks=Armenian,Basic Latin
18885 0x0012612e 0x001260ee 4    6            utf8    rȶj% blocks=Basic Latin,Latin Extended-B
18886 0x00126148 0x00126108 4    5            ascii   4rDU
18887 0x00126152 0x00126112 5    9            utf8    CԐĐ߇a blocks=Basic Latin,Cyrillic Supplement,Latin Extended-A,NKo
18888 0x00126167 0x00126127 4    5            ascii   QE3 
18889 0x00126230 0x001261f0 4    5            ascii   \fS *
18890 0x00126267 0x00126227 5    6            ascii   tF&y\v
18891 0x0012627a 0x0012623a 6    7            ascii   tv;+^P
18892 0x00126370 0x00126330 4    5            ascii   4Q@\a
18893 0x001263f0 0x001263b0 4    5            ascii   4Q@\a
18894 0x00126470 0x00126430 4    5            ascii   4Q@\a
18895 0x001264cb 0x0012648b 4    5            ascii   -}, 
18896 0x001264db 0x0012649b 4    5            ascii   QEc&
18897 0x001264e3 0x001264a3 4    6            utf8    ь])6 blocks=Cyrillic,Basic Latin
18898 0x00126735 0x001266f5 4    5            ascii   JFIF
18899 0x00126748 0x00126708 15   16           ascii   5%(/(!5/+/<95?P
18900 0x00126758 0x00126718 5    6            ascii   WPIIP
