[Strings]
nth  paddr      vaddr      len size section type    string
3308 0x0002efaa 0x004071aa 4   5    .text   ascii   \bSUS
3309 0x0002f1a9 0x004073a9 4   5    .text   ascii   \bSUU
3310 0x0002f3db 0x004075db 4   5    .text   ascii   \bSUS
3311 0x0002f42f 0x0040762f 4   5    .text   ascii   ^_[]
3312 0x0002f440 0x00407640 4   5    .text   ascii   USWV
3313 0x0002f493 0x00407693 4   6    .text   utf8    ۉT$@ blocks=Arabic,Basic Latin
3314 0x0002f610 0x00407810 5   6    .text   ascii   kD$$&
3315 0x0002f640 0x00407840 4   6    .text   utf8    ȉT$0 blocks=Latin Extended-B,Basic Latin
3316 0x0002f6d3 0x004078d3 4   6    .text   utf8    ؉T$X blocks=Arabic,Basic Latin
3317 0x0002f86c 0x00407a6c 5   8    .text   utf8    I؉T$l blocks=Basic Latin,Arabic
3318 0x0002f890 0x00407a90 4   6    .text   utf8    ؉T$4 blocks=Arabic,Basic Latin
3319 0x0002f926 0x00407b26 4   6    .text   utf8    މ\$\f blocks=Thaana,Basic Latin
3320 0x0002f9e8 0x00407be8 5   7    .text   utf8    )ωl$P blocks=Basic Latin,Greek and Coptic
3321 0x0002fa63 0x00407c63 8   10   .text   utf8    l$D)ωD$T blocks=Basic Latin,Greek and Coptic
3322 0x0002facf 0x00407ccf 5   7    .text   utf8    )ǋD$( blocks=Basic Latin,Latin Extended-B
3323 0x0002fb4d 0x00407d4d 6   9    .text   utf8    )ȉډ\$X blocks=Basic Latin,Latin Extended-B,Arabic
3324 0x0002fb97 0x00407d97 4   6    .text   utf8    ދ\$d blocks=Thaana,Basic Latin
3325 0x0002fba9 0x00407da9 5   7    .text   utf8    )ŋD$\b blocks=Basic Latin,Latin Extended-A
3326 0x0002fc09 0x00407e09 5   8    .text   utf8    ŉȉl$` blocks=Latin Extended-A,Latin Extended-B,Basic Latin
3327 0x0002fc2c 0x00407e2c 4   5    .text   ascii   t$0%
3328 0x0002fc3f 0x00407e3f 5   7    .text   utf8    )KD$\
3329 0x0002fca6 0x00407ea6 4   6    .text   utf8    ؉D$\ blocks=Arabic,Basic Latin
3330 0x0002fd55 0x00407f55 4   5    .text   ascii   nt$X
3331 0x0002fd85 0x00407f85 4   5    .text   ascii   n\$\
3332 0x0002fdae 0x00407fae 4   5    .text   ascii   nl$\b
3333 0x0002fdc8 0x00407fc8 5   6    .text   ascii   nD$df
3334 0x0002fdf8 0x00407ff8 4   5    .text   ascii   n|$`
3335 0x0002fe06 0x00408006 4   5    .text   ascii   T$Df
3336 0x0002fe33 0x00408033 4   5    .text   ascii   ^_[]
3337 0x0002fe40 0x00408040 4   5    .text   ascii   USWV
3338 0x0002fede 0x004080de 4   6    .text   utf8    ҉\$$ blocks=Cyrillic,Basic Latin
3339 0x0003089d 0x00408a9d 4   6    .text   utf8    ؋\$\b blocks=Arabic,Basic Latin
3340 0x00030974 0x00408b74 5   7    .text   utf8    )ˉ\$\b blocks=Basic Latin,Spacing Modifier Letters
3341 0x00030a22 0x00408c22 4   6    .text   utf8    ՋT$H blocks=Armenian,Basic Latin
3342 0x00030a31 0x00408c31 5   7    .text   utf8    )Ét$8 blocks=Basic Latin,Latin-1 Supplement
3343 0x00030a50 0x00408c50 4   6    .text   utf8    ӋT$L blocks=Cyrillic,Basic Latin
3344 0x00030ad1 0x00408cd1 5   8    .text   utf8    ډӉT$L blocks=Arabic,Cyrillic,Basic Latin
3345 0x00030b99 0x00408d99 5   7    .text   utf8    T$()Ł blocks=Basic Latin,Latin Extended-A
3346 0x00030c3c 0x00408e3c 4   7    .text   utf8    IˉL$ blocks=Basic Latin,Spacing Modifier Letters
3347 0x00030c4a 0x00408e4a 4   6    .text   utf8    ȉT$( blocks=Latin Extended-B,Basic Latin
3348 0x00030c65 0x00408e65 4   5    .text   ascii   |$4%
3349 0x00030c6e 0x00408e6e 8   10   .text   utf8    t$\f)KD$\f
3350 0x00030c7c 0x00408e7c 4   6    .text   utf8    ً\$  blocks=Arabic,Basic Latin
3351 0x00030df9 0x00408ff9 5   6    .text   ascii   nt$Pf
3352 0x00030e26 0x00409026 5   6    .text   ascii   n\$ f
3353 0x00030e52 0x00409052 5   6    .text   ascii   nl$Lf
3354 0x00030e60 0x00409060 4   5    .text   ascii   nD$(
3355 0x00030eb3 0x004090b3 4   5    .text   ascii   T$pf
3356 0x00030ed8 0x004090d8 4   5    .text   ascii   ^_[]
3357 0x00030ee6 0x004090e6 4   5    .text   ascii   t$$P
3358 0x00030f00 0x00409100 4   5    .text   ascii   USWV
3359 0x00030f49 0x00409149 4   6    .text   utf8    ɉL$  blocks=Latin Extended-B,Basic Latin
3360 0x00031022 0x00409222 4   6    .text   utf8    \tшN\t blocks=Basic Latin,Cyrillic
3361 0x0003111e 0x0040931e 5   6    .text   ascii   $^_[]
3362 0x00031136 0x00409336 4   5    .text   ascii   t$$P
3363 0x00031148 0x00409348 6   7    .text   ascii   \n\f$\nL$
3364 0x0003115f 0x0040935f 31  32   .text   ascii   \nL$\a\nL$\b\nL$\t\nL$\n\nL$\v\nL$\f\nL$\r\nL$
3365 0x000311af 0x004093af 7   8    .text   ascii   \nL$\e\nL$
3366 0x000311d0 0x004093d0 4   5    .text   ascii   USWV
3367 0x00031341 0x00409541 7   9    .text   utf8    D$$)ىL$ blocks=Basic Latin,Arabic
3368 0x0003136d 0x0040956d 7   9    .text   utf8    D$$)ʋL$ blocks=Basic Latin,IPA Extensions
3369 0x00031413 0x00409613 5   7    .text   utf8    )KD$X
3370 0x0003144b 0x0040964b 5   6    .text   ascii   D^_[]
3371 0x00031462 0x00409662 4   5    .text   ascii   L$\f1
3372 0x0003146a 0x0040966a 4   5    .text   ascii   D$\bf
3373 0x0003147e 0x0040967e 7   8    .text   ascii   +q +Q$f
3374 0x000314a0 0x004096a0 4   5    .text   ascii   USWV
3375 0x000314af 0x004096af 5   6    .text   ascii   \$PVS
3376 0x000314bd 0x004096bd 5   6    .text   ascii   l$(SU
3377 0x000314d3 0x004096d3 4   5    .text   ascii   \bUVU
3378 0x000314de 0x004096de 4   5    .text   ascii   \fUSS
3379 0x000314f3 0x004096f3 4   5    .text   ascii   \bSUS
3380 0x00031530 0x00409730 4   5    .text   ascii   \bSUS
3381 0x0003159f 0x0040979f 4   5    .text   ascii   \bSUU
3382 0x00031674 0x00409874 4   5    .text   ascii   \bUVU
3383 0x000316e3 0x004098e3 4   5    .text   ascii   \bSUS
3384 0x000318e2 0x00409ae2 4   5    .text   ascii   \bSUU
3385 0x00031b0b 0x00409d0b 4   5    .text   ascii   \bSUS
3386 0x00031b45 0x00409d45 4   5    .text   ascii   ^_[]
3387 0x00031b50 0x00409d50 4   5    .text   ascii   USWV
3388 0x00031c8d 0x00409e8d 4   6    .text   utf8    ؉T$P blocks=Arabic,Basic Latin
3389 0x00031d1e 0x00409f1e 5   6    .text   ascii   kD$`&
3390 0x00031d4d 0x00409f4d 4   6    .text   utf8    ؉T$< blocks=Arabic,Basic Latin
3391 0x00031d6c 0x00409f6c 4   6    .text   utf8    ȋL$( blocks=Latin Extended-B,Basic Latin
3392 0x00031f70 0x0040a170 4   6    .text   utf8    ؉T$X blocks=Arabic,Basic Latin
3393 0x00031fc8 0x0040a1c8 4   6    .text   utf8    Ӌ|$\ blocks=Cyrillic,Basic Latin
3394 0x00032219 0x0040a419 4   6    .text   utf8    ݉L$\b blocks=Syriac,Basic Latin
3395 0x00032263 0x0040a463 4   6    .text   utf8    щD$@ blocks=Cyrillic,Basic Latin
3396 0x000322bb 0x0040a4bb 4   6    .text   utf8    ۉ|$\ blocks=Arabic,Basic Latin
3397 0x000322e1 0x0040a4e1 4   6    .text   utf8    \tD$$
3398 0x000322fd 0x0040a4fd 4   6    .text   utf8    \tD$ 
3399 0x0003231b 0x0040a51b 4   6    .text   utf8    \tD$\b
3400 0x0003232d 0x0040a52d 4   6    .text   utf8    \tD$@
3401 0x00032347 0x0040a547 4   6    .text   utf8    ؉L$l blocks=Arabic,Basic Latin
3402 0x0003239d 0x0040a59d 4   5    .text   ascii   l$4%
3403 0x000323cc 0x0040a5cc 4   5    .text   ascii   T$P%
3404 0x000323f2 0x0040a5f2 4   5    .text   ascii   t$,%
3405 0x00032420 0x0040a620 4   5    .text   ascii   L$0%
3406 0x000324e2 0x0040a6e2 4   5    .text   ascii   L$lf
3407 0x00032550 0x0040a750 5   6    .text   ascii   nd$0f
3408 0x00032568 0x0040a768 4   5    .text   ascii   nL$,
3409 0x00032591 0x0040a791 4   5    .text   ascii   n|$$
3410 0x000325a4 0x0040a7a4 7   9    .text   utf8    T$ )ȉ\af blocks=Basic Latin,Latin Extended-B
3411 0x000325dc 0x0040a7dc 4   5    .text   ascii   ^_[]
3412 0x00032615 0x0040a815 7   8    .text   ascii   +q +Q$f
3413 0x00032640 0x0040a840 4   5    .text   ascii   USWV
3414 0x00032650 0x0040a850 4   5    .text   ascii   k(SU
3415 0x00032665 0x0040a865 5   6    .text   ascii   x(SUW
3416 0x0003267b 0x0040a87b 4   5    .text   ascii   $VQP
3417 0x00032688 0x0040a888 5   6    .text   ascii   F(PWW
3418 0x000326a0 0x0040a8a0 5   6    .text   ascii   jxPQU
3419 0x000326b6 0x0040a8b6 4   5    .text   ascii   \$HS
3420 0x000326e2 0x0040a8e2 4   5    .text   ascii   \fWSW
3421 0x000326ed 0x0040a8ed 4   5    .text   ascii   \fUVS
3422 0x000326f8 0x0040a8f8 4   5    .text   ascii   \fUVU
3423 0x00032703 0x0040a903 5   6    .text   ascii   8^_[]
3424 0x00032710 0x0040a910 4   5    .text   ascii   USWV
3425 0x00032827 0x0040aa27 6   7    .text   ascii   D$\fWSP
3426 0x00032838 0x0040aa38 6   7    .text   ascii   D$4VUP
3427 0x00032849 0x0040aa49 6   7    .text   ascii   D$\WVP
3428 0x00032906 0x0040ab06 4   5    .text   ascii   l$<U
3429 0x00032915 0x0040ab15 4   5    .text   ascii   t$dV
3430 0x00032942 0x0040ab42 7   10   .text   utf8    |$\fWUQ裿 blocks=Basic Latin,CJK Unified Ideographs
3431 0x000329d0 0x0040abd0 4   5    .text   ascii   D$<P
3432 0x000329df 0x0040abdf 4   5    .text   ascii   t$dV
3433 0x00032a0a 0x0040ac0a 5   6    .text   ascii   |$8WP
3434 0x00032a93 0x0040ac93 4   5    .text   ascii   |$<W
3435 0x00032aa2 0x0040aca2 4   5    .text   ascii   l$dU
3436 0x00032b5f 0x0040ad5f 4   5    .text   ascii   D$<P
3437 0x00032b6e 0x0040ad6e 4   5    .text   ascii   t$dV
3438 0x00032b9e 0x0040ad9e 5   6    .text   ascii   |$8WP
3439 0x00032c27 0x0040ae27 4   5    .text   ascii   l$<U
3440 0x00032c36 0x0040ae36 4   5    .text   ascii   |$dW
3441 0x00032c66 0x0040ae66 4   7    .text   utf8    SUP肼 blocks=Basic Latin,CJK Unified Ideographs
3442 0x00032cf1 0x0040aef1 4   5    .text   ascii   D$<P
3443 0x00032d02 0x0040af02 4   5    .text   ascii   D$dP
3444 0x00032d30 0x0040af30 6   9    .text   utf8    L$8QP趻 blocks=Basic Latin,CJK Unified Ideographs
3445 0x00032d46 0x0040af46 5   6    .text   ascii   L$8QP
3446 0x00032d99 0x0040af99 4   5    .text   ascii   D$\bP
3447 0x00032de2 0x0040afe2 4   5    .text   ascii   u\bIu
3448 0x00032e17 0x0040b017 4   5    .text   ascii   D$<P
3449 0x00032e2d 0x0040b02d 4   5    .text   ascii   D$dP
3450 0x00032e8a 0x0040b08a 4   5    .text   ascii   \f$PU
3451 0x00032e97 0x0040b097 5   6    .text   ascii   l$\bUV
3452 0x00032eed 0x0040b0ed 4   5    .text   ascii   \fUWW
3453 0x00032f49 0x0040b149 4   5    .text   ascii   D$<P
3454 0x00032f5f 0x0040b15f 4   5    .text   ascii   D$dP
3455 0x00033005 0x0040b205 4   5    .text   ascii   D$<P
3456 0x0003301b 0x0040b21b 4   5    .text   ascii   D$dP
3457 0x0003308c 0x0040b28c 4   5    .text   ascii   D$<P
3458 0x0003309d 0x0040b29d 4   5    .text   ascii   D$dP
3459 0x00033165 0x0040b365 4   5    .text   ascii   ^_[]
3460 0x00033170 0x0040b370 4   5    .text   ascii   USWV
3461 0x000334dc 0x0040b6dc 4   5    .text   ascii   ^_[]
3462 0x000334fc 0x0040b6fc 5   6    .text   ascii   _(WSV
3463 0x0003350a 0x0040b70a 5   6    .text   ascii   F(WSP
3464 0x0003351b 0x0040b71b 4   5    .text   ascii   NPPQ
3465 0x0003353b 0x0040b73b 4   5    .text   ascii   \f^_[
3466 0x00033540 0x0040b740 4   5    .text   ascii   USWV
3467 0x0003356a 0x0040b76a 5   6    .text   ascii   l$(PU
3468 0x0003357b 0x0040b77b 5   6    .text   ascii   D$PWP
3469 0x00033587 0x0040b787 4   7    .text   utf8    \bSV豾 blocks=Basic Latin,CJK Unified Ideographs
3470 0x00033593 0x0040b793 5   8    .text   utf8    ~PUW褾 blocks=Basic Latin,CJK Unified Ideographs
3471 0x000335a4 0x0040b7a4 4   5    .text   ascii   ^xPS
3472 0x000335c7 0x0040b7c7 5   6    .text   ascii   D$xUP
3473 0x000335d3 0x0040b7d3 4   5    .text   ascii   \bVWU
3474 0x000335de 0x0040b7de 4   5    .text   ascii   \fVWW
3475 0x000335ec 0x0040b7ec 5   6    .text   ascii   D$|PV
3476 0x000335f8 0x0040b7f8 4   5    .text   ascii   \fWSS
3477 0x00033607 0x0040b807 4   5    .text   ascii   ^_[]
3478 0x00033610 0x0040b810 4   5    .text   ascii   USWV
3479 0x0003361d 0x0040b81d 5   6    .text   ascii   _xSWV
3480 0x00033631 0x0040b831 5   6    .text   ascii   F(UWP
3481 0x0003363f 0x0040b83f 5   6    .text   ascii   FPSUP
3482 0x0003365c 0x0040b85c 5   6    .text   ascii   \f^_[]
3483 0x00033672 0x0040b872 4   5    .text   ascii   t$\bV
3484 0x000336a0 0x0040b8a0 4   5    .text   ascii   USWV
3485 0x000336ac 0x0040b8ac 6   9    .text   utf8    l$<SU芽 blocks=Basic Latin,CJK Unified Ideographs
3486 0x000336bd 0x0040b8bd 4   5    .text   ascii   }PVW
3487 0x000336cd 0x0040b8cd 4   5    .text   ascii   ]xPS
3488 0x000336de 0x0040b8de 4   5    .text   ascii   t$DU
3489 0x000336f7 0x0040b8f7 6   7    .text   ascii   t$<VWU
3490 0x00033704 0x0040b904 4   5    .text   ascii   \fVWW
3491 0x0003371e 0x0040b91e 4   5    .text   ascii   \fWSS
3492 0x00033729 0x0040b929 10  12   .text   utf8    4^_[]ÐUSWV blocks=Basic Latin,Latin-1 Supplement
3493 0x00033740 0x0040b940 4   5    .text   ascii   k(SU
3494 0x00033745 0x0040b945 4   7    .text   utf8    t$H裱 blocks=Basic Latin,CJK Unified Ideographs
3495 0x00033755 0x0040b955 5   6    .text   ascii   x(SUW
3496 0x0003376d 0x0040b96d 5   6    .text   ascii   \f$PRQ
3497 0x00033779 0x0040b979 4   5    .text   ascii   \fVWW
3498 0x00033790 0x0040b990 5   6    .text   ascii   jxPQU
3499 0x000337a6 0x0040b9a6 4   5    .text   ascii   \$HS
3500 0x000337d2 0x0040b9d2 4   5    .text   ascii   \fWSW
3501 0x000337dd 0x0040b9dd 4   5    .text   ascii   \fUVS
3502 0x000337e8 0x0040b9e8 4   5    .text   ascii   \fUVU
3503 0x000337f3 0x0040b9f3 5   6    .text   ascii   8^_[]
3504 0x00033800 0x0040ba00 4   5    .text   ascii   USWV
3505 0x00033810 0x0040ba10 4   5    .text   ascii   u(UV
3506 0x00033825 0x0040ba25 5   6    .text   ascii   x(UVW
3507 0x0003383a 0x0040ba3a 5   6    .text   ascii   \f$SPQ
3508 0x00033848 0x0040ba48 5   6    .text   ascii   C(PWW
3509 0x00033860 0x0040ba60 5   6    .text   ascii   qxPSV
3510 0x00033890 0x0040ba90 4   5    .text   ascii   \fWUW
3511 0x0003389b 0x0040ba9b 4   5    .text   ascii   \fVSU
3512 0x000338a6 0x0040baa6 4   5    .text   ascii   \fVSV
3513 0x000338b1 0x0040bab1 5   6    .text   ascii   8^_[]
3514 0x000338c0 0x0040bac0 4   5    .text   ascii   USWV
3515 0x000338d0 0x0040bad0 4   5    .text   ascii   u(UV
3516 0x000338e5 0x0040bae5 5   6    .text   ascii   x(UVW
3517 0x000338fe 0x0040bafe 4   5    .text   ascii   $PQR
3518 0x00033909 0x0040bb09 4   5    .text   ascii   \fSWW
3519 0x00033920 0x0040bb20 5   6    .text   ascii   qxPSV
3520 0x00033934 0x0040bb34 4   7    .text   utf8    UUS贯 blocks=Basic Latin,CJK Unified Ideographs
3521 0x00033950 0x0040bb50 5   8    .text   utf8    \fWUW藯 blocks=Basic Latin,CJK Unified Ideographs
3522 0x0003395b 0x0040bb5b 4   5    .text   ascii   \fVSU
3523 0x00033966 0x0040bb66 5   8    .text   utf8    \fVSV聯 blocks=Basic Latin,CJK Unified Ideographs
3524 0x00033971 0x0040bb71 5   6    .text   ascii   8^_[]
3525 0x00033980 0x0040bb80 4   5    .text   ascii   USWV
3526 0x0003398d 0x0040bb8d 5   6    .text   ascii   _xSWV
3527 0x000339a1 0x0040bba1 5   6    .text   ascii   F(UWP
3528 0x000339b0 0x0040bbb0 4   5    .text   ascii   PSUV
3529 0x000339bb 0x0040bbbb 5   6    .text   ascii   \f^_[]
3530 0x000339d0 0x0040bbd0 4   5    .text   ascii   USWV
3531 0x000339f5 0x0040bbf5 4   7    .text   utf8    ~PW裮 blocks=Basic Latin,CJK Unified Ideographs
3532 0x00033a15 0x0040bc15 4   5    .text   ascii   \$|h
3533 0x00033a26 0x0040bc26 4   5    .text   ascii   \fWUU
3534 0x00033a31 0x0040bc31 5   8    .text   utf8    \fWSS趮 blocks=Basic Latin,CJK Unified Ideographs
3535 0x00033a3e 0x0040bc3e 5   6    .text   ascii   |$TSW
3536 0x00033a4a 0x0040bc4a 4   5    .text   ascii   \bSWW
3537 0x00033a5f 0x0040bc5f 4   5    .text   ascii   \bSVV
3538 0x00033a6a 0x0040bc6a 4   5    .text   ascii   \fUVV
3539 0x00033a7f 0x0040bc7f 4   5    .text   ascii   \bWVV
3540 0x00033a8a 0x0040bc8a 4   5    .text   ascii   \fUVV
3541 0x00033a97 0x0040bc97 6   9    .text   utf8    |$,VW蟹 blocks=Basic Latin,CJK Unified Ideographs
3542 0x00033aa3 0x0040bca3 4   5    .text   ascii   \bSWW
3543 0x00033ac9 0x0040bcc9 5   6    .text   ascii   t.UWS
3544 0x00033ae8 0x0040bce8 5   7    .text   utf8    uFhȚC blocks=Basic Latin,Latin Extended-B
3545 0x00033b12 0x0040bd12 4   5    .text   ascii   u\nVV
3546 0x00033b36 0x0040bd36 4   5    .text   ascii   ^_[]
3547 0x00033b42 0x0040bd42 4   5    .text   ascii   t$\bV
3548 0x00033b87 0x0040bd87 5   6    .text   ascii   t$\fWV
3549 0x00033b98 0x0040bd98 4   5    .text   ascii   N(PQ
3550 0x00033ba9 0x0040bda9 4   7    .text   utf8    PWV迮 blocks=Basic Latin,CJK Unified Ideographs
3551 0x00033bc0 0x0040bdc0 4   5    .text   ascii   USWV
3552 0x00033bd3 0x0040bdd3 5   8    .text   utf8    GPPS脱 blocks=Basic Latin,CJK Unified Ideographs
3553 0x00033be0 0x0040bde0 6   7    .text   ascii   l$(SWU
3554 0x00033c20 0x0040be20 5   6    .text   ascii   x^_[]
3555 0x00033c30 0x0040be30 4   5    .text   ascii   USWV
3556 0x00033c43 0x0040be43 4   6    .text   utf8    o\rЖC blocks=Basic Latin,Cyrillic
3557 0x00033cf6 0x0040bef6 5   8    .text   utf8    D$\bP衫 blocks=Basic Latin,CJK Unified Ideographs
3558 0x00033d7e 0x0040bf7e 4   5    .text   ascii   t$8V
3559 0x00033dfd 0x0040bffd 5   6    .text   ascii   t$8VP
3560 0x00033e5d 0x0040c05d 5   8    .text   utf8    D$<P芪 blocks=Basic Latin,CJK Unified Ideographs
3561 0x00033e81 0x0040c081 4   5    .text   ascii   \bVSU
3562 0x00033e8c 0x0040c08c 4   5    .text   ascii   \fVSS
3563 0x00033e97 0x0040c097 4   5    .text   ascii   \fUWV
3564 0x00033f20 0x0040c120 4   5    .text   ascii   t$<V
3565 0x00033f40 0x0040c140 7   10   .text   utf8    l$\fUSV襩 blocks=Basic Latin,CJK Unified Ideographs
3566 0x00033f4d 0x0040c14d 4   5    .text   ascii   \fUSS
3567 0x00033f58 0x0040c158 4   5    .text   ascii   \fVWU
3568 0x00034009 0x0040c209 4   5    .text   ascii   \bWSU
3569 0x00034014 0x0040c214 4   5    .text   ascii   \fWSS
3570 0x0003401f 0x0040c21f 4   5    .text   ascii   \fUVW
3571 0x00034052 0x0040c252 4   5    .text   ascii   D$8P
3572 0x00034071 0x0040c271 5   6    .text   ascii   D$4PW
3573 0x000340e0 0x0040c2e0 4   5    .text   ascii   t$8V
3574 0x0003412a 0x0040c32a 9   11   .text   utf8    ^_[]ÐUSWV blocks=Basic Latin,Latin-1 Supplement
3575 0x0003416c 0x0040c36c 4   5    .text   ascii   D$\fP
3576 0x00034180 0x0040c380 4   5    .text   ascii   D$\bP
3577 0x000341ad 0x0040c3ad 4   7    .text   utf8    UPV苧 blocks=Basic Latin,CJK Unified Ideographs
3578 0x0003424f 0x0040c44f 4   5    .text   ascii   \$\fS
3579 0x0003429d 0x0040c49d 4   7    .text   utf8    UPS蛦 blocks=Basic Latin,CJK Unified Ideographs
3580 0x000342ae 0x0040c4ae 4   7    .text   utf8    UPV芦 blocks=Basic Latin,CJK Unified Ideographs
3581 0x0003433e 0x0040c53e 4   5    .text   ascii   \$\fS
3582 0x00034390 0x0040c590 4   7    .text   utf8    UPS訥 blocks=Basic Latin,CJK Unified Ideographs
3583 0x000343a1 0x0040c5a1 4   7    .text   utf8    UPV藥 blocks=Basic Latin,CJK Unified Ideographs
3584 0x00034427 0x0040c627 5   6    .text   ascii   D$8VP
3585 0x00034435 0x0040c635 5   6    .text   ascii   D$`UP
3586 0x00034458 0x0040c658 5   6    .text   ascii   D$<PW
3587 0x00034467 0x0040c667 5   6    .text   ascii   D$dPS
3588 0x00034477 0x0040c677 4   5    .text   ascii   ^_[]
3589 0x00034480 0x0040c680 4   5    .text   ascii   USWV
3590 0x00034493 0x0040c693 4   5    .text   ascii   GPPS
3591 0x000344a0 0x0040c6a0 7   10   .text   utf8    l$(SWU蕹 blocks=Basic Latin,CJK Unified Ideographs
3592 0x000344b3 0x0040c6b3 4   7    .text   utf8    SWV腹 blocks=Basic Latin,CJK Unified Ideographs
3593 0x000344e0 0x0040c6e0 5   6    .text   ascii   x^_[]
3594 0x000344f0 0x0040c6f0 4   5    .text   ascii   USWV
3595 0x000346d8 0x0040c8d8 4   6    .text   utf8    F+l$
3596 0x000347cf 0x0040c9cf 5   7    .text   utf8    \tËD$x blocks=Basic Latin,Latin-1 Supplement
3597 0x00034b5c 0x0040cd5c 4   6    .text   utf8    ӉT$\ blocks=Cyrillic,Basic Latin
3598 0x00034c0f 0x0040ce0f 4   6    .text   utf8    ىT$  blocks=Arabic,Basic Latin
3599 0x00034c67 0x0040ce67 4   6    .text   utf8    D$@)
3600 0x00034dd7 0x0040cfd7 4   5    .text   ascii   )D$H
3601 0x00034e32 0x0040d032 6   7    .text   ascii   t$`)D$
3602 0x00034e62 0x0040d062 5   7    .text   utf8    )Ɖ|$T blocks=Basic Latin,Latin Extended-B
3603 0x00034e74 0x0040d074 4   6    .text   utf8    ʉT$d blocks=IPA Extensions,Basic Latin
3604 0x00034e99 0x0040d099 4   6    .text   utf8    )ǉT$ blocks=Basic Latin,Latin Extended-B
3605 0x00034ea4 0x0040d0a4 4   6    .text   utf8    Ή|$@ blocks=Greek and Coptic,Basic Latin
3606 0x00034ed5 0x0040d0d5 5   7    .text   utf8    |$ )Ɖ blocks=Basic Latin,Latin Extended-B
3607 0x00034edd 0x0040d0dd 4   6    .text   utf8    ʉt$\b blocks=IPA Extensions,Basic Latin
3608 0x00034f00 0x0040d100 4   5    .text   ascii   L$p%
3609 0x00034f10 0x0040d110 4   5    .text   ascii   T$,)
3610 0x00034f4b 0x0040d14b 4   5    .text   ascii   \$$%
3611 0x00034f56 0x0040d156 4   6    .text   utf8    ʉt$\f blocks=IPA Extensions,Basic Latin
3612 0x00034f83 0x0040d183 4   5    .text   ascii   L$d%
3613 0x00034faf 0x0040d1af 4   6    .text   utf8    ډD$P blocks=Arabic,Basic Latin
3614 0x00035061 0x0040d261 5   6    .text   ascii   +\$h\e
3615 0x00035103 0x0040d303 4   5    .text   ascii   D$\bi
3616 0x00035154 0x0040d354 4   6    .text   utf8    ʉD$| blocks=IPA Extensions,Basic Latin
3617 0x0003524f 0x0040d44f 4   5    .text   ascii   D$(i
3618 0x00035284 0x0040d484 4   5    .text   ascii   D$Pi
3619 0x0003532c 0x0040d52c 4   5    .text   ascii   D$Hi
3620 0x00035388 0x0040d588 4   5    .text   ascii   D$Li
3621 0x0003542f 0x0040d62f 4   5    .text   ascii   D$$i
3622 0x00035495 0x0040d695 4   6    .text   utf8    ʋL$\b blocks=IPA Extensions,Basic Latin
3623 0x00035541 0x0040d741 4   6    .text   utf8    ʉT$$ blocks=IPA Extensions,Basic Latin
3624 0x0003556d 0x0040d76d 5   8    .text   utf8    ƉID$p blocks=Latin Extended-B,Basic Latin
3625 0x000355a2 0x0040d7a2 5   8    .text   utf8    ȉىD$\f blocks=Latin Extended-B,Arabic,Basic Latin
3626 0x000355f0 0x0040d7f0 4   6    .text   utf8    ˉ|$4 blocks=Spacing Modifier Letters,Basic Latin
3627 0x00035629 0x0040d829 7   9    .text   utf8    \$t)Ɖt$ blocks=Basic Latin,Latin Extended-B
3628 0x00035660 0x0040d860 4   5    .text   ascii   \$ %
3629 0x00035672 0x0040d872 4   6    .text   utf8    ՋT$\b blocks=Armenian,Basic Latin
3630 0x000356a2 0x0040d8a2 4   6    .text   utf8    ȋL$( blocks=Latin Extended-B,Basic Latin
3631 0x000356cd 0x0040d8cd 4   6    .text   utf8    ȉL$h blocks=Latin Extended-B,Basic Latin
3632 0x000356da 0x0040d8da 4   6    .text   utf8    ȋL$, blocks=Latin Extended-B,Basic Latin
3633 0x00035751 0x0040d951 8   10   .text   utf8    T$|)É\$8 blocks=Basic Latin,Latin-1 Supplement
3634 0x00035799 0x0040d999 8   10   .text   utf8    t$0)ÉT$@ blocks=Basic Latin,Latin-1 Supplement
3635 0x000357a3 0x0040d9a3 4   6    .text   utf8    ω\$t blocks=Greek and Coptic,Basic Latin
3636 0x000357d8 0x0040d9d8 4   5    .text   ascii   t$0i
3637 0x00035862 0x0040da62 4   6    .text   utf8    )ʋL$ blocks=Basic Latin,IPA Extensions
3638 0x000358ba 0x0040daba 4   5    .text   ascii   t$H+
3639 0x000358ff 0x0040daff 4   5    .text   ascii   l$(+
3640 0x00035909 0x0040db09 4   5    .text   ascii   \el$h
3641 0x00035922 0x0040db22 4   6    .text   utf8    ʋL$4 blocks=IPA Extensions,Basic Latin
3642 0x0003592f 0x0040db2f 4   5    .text   ascii   |$d+
3643 0x00035939 0x0040db39 4   5    .text   ascii   \e|$p
3644 0x00035967 0x0040db67 8   9    .text   ascii   \$,+L$l\e
3645 0x00035aa3 0x0040dca3 4   6    .text   utf8    ։D$\b blocks=Armenian,Basic Latin
3646 0x00035ab2 0x0040dcb2 4   5    .text   ascii   t$8i
3647 0x00035ae3 0x0040dce3 4   6    .text   utf8    ՋT$  blocks=Armenian,Basic Latin
3648 0x00035b18 0x0040dd18 4   6    .text   utf8    ΉL$X blocks=Greek and Coptic,Basic Latin
3649 0x00035b3c 0x0040dd3c 4   6    .text   utf8    ΉL$t blocks=Greek and Coptic,Basic Latin
