[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
374  0x0000cc03 0x0040d803 4   5    .text   ascii   u\bhX
375  0x0000cc47 0x0040d847 4   5    .text   ascii   _\bKu
376  0x0000cc67 0x0040d867 4   5    .text   ascii   Y_^[
377  0x0000cc85 0x0040d885 4   5    .text   ascii   hPvH
378  0x0000cc93 0x0040d893 4   5    .text   ascii   \fSVW
379  0x0000ccdb 0x0040d8db 4   5    .text   ascii   Y_^[
380  0x0000ccf5 0x0040d8f5 4   5    .text   ascii   hpvH
381  0x0000cd03 0x0040d903 4   5    .text   ascii   \fSVW
382  0x0000cd2b 0x0040d92b 5   7    .text   utf8    ڍF0h4 blocks=Arabic,Basic Latin
383  0x0000cd58 0x0040d958 4   5    .text   ascii   Y_^[
384  0x0000cd83 0x0040d983 4   5    .text   ascii   \fSVW
385  0x0000cdce 0x0040d9ce 4   5    .text   ascii   Y_^[
386  0x0000cdf3 0x0040d9f3 4   5    .text   ascii   \fSVW
387  0x0000ce1b 0x0040da1b 5   7    .text   utf8    ڍF0hP blocks=Arabic,Basic Latin
388  0x0000ce48 0x0040da48 4   5    .text   ascii   Y_^[
389  0x0000ce7e 0x0040da7e 4   5    .text   ascii   SVWP
390  0x0000ceae 0x0040daae 4   5    .text   ascii   t\eht
391  0x0000cef8 0x0040daf8 4   5    .text   ascii   _\bKu
392  0x0000cf18 0x0040db18 4   5    .text   ascii   Y_^[
393  0x0000cf4e 0x0040db4e 4   5    .text   ascii   SVWP
394  0x0000cfb7 0x0040dbb7 5   6    .text   ascii   ;q\fs\f
395  0x0000cfd5 0x0040dbd5 5   6    .text   ascii   ;p\fs\n
396  0x0000d04d 0x0040dc4d 4   5    .text   ascii   Y_^[
397  0x0000d073 0x0040dc73 4   6    .text   utf8    ʋE\bS blocks=IPA Extensions,Basic Latin
398  0x0000d192 0x0040dd92 4   5    .text   ascii   u/9{
399  0x0000d221 0x0040de21 4   5    .text   ascii   u\e;{
400  0x0000d26e 0x0040de6e 4   5    .text   ascii   SVWP
401  0x0000d2d7 0x0040ded7 5   6    .text   ascii   ;q\fs\f
402  0x0000d2f5 0x0040def5 5   6    .text   ascii   ;p\fs\n
403  0x0000d36d 0x0040df6d 4   5    .text   ascii   Y_^[
404  0x0000d385 0x0040df85 4   5    .text   ascii   h\bwH
405  0x0000d39e 0x0040df9e 4   5    .text   ascii   SVWP
406  0x0000d48a 0x0040e08a 4   5    .text   ascii   ub8C
407  0x0000d4f3 0x0040e0f3 4   7    .text   utf8    U؋Eй blocks=Basic Latin,Arabic,Cyrillic
408  0x0000d508 0x0040e108 5   8    .text   utf8    BȋEȈ\f blocks=Basic Latin,Latin Extended-B
409  0x0000d530 0x0040e130 7   11   .text   utf8    BȋEȉË\f blocks=Basic Latin,Latin Extended-B,Combining Diacritical Marks
410  0x0000d5e8 0x0040e1e8 4   5    .text   ascii   Y_^[
411  0x0000d665 0x0040e265 4   5    .text   ascii   h<wH
412  0x0000d868 0x0040e468 4   5    .text   ascii   uQj\b
413  0x0000d9ee 0x0040e5ee 4   5    .text   ascii   SVWP
414  0x0000da04 0x0040e604 8   12   .text   utf8    \a3ۉ]܉}ċ@ blocks=Basic Latin,Arabic,Syriac,Latin Extended-A
415  0x0000db51 0x0040e751 4   7    .text   utf8    Q\f\vӋ blocks=Basic Latin,Cyrillic
416  0x0000dbae 0x0040e7ae 4   5    .text   ascii   Y_^[
417  0x0000dbd5 0x0040e7d5 4   5    .text   ascii   hjxH
418  0x0000dbee 0x0040e7ee 4   5    .text   ascii   SVWP
419  0x0000dc04 0x0040e804 8   12   .text   utf8    \a3ۉ]܉}ċ@ blocks=Basic Latin,Arabic,Syriac,Latin Extended-A
420  0x0000dd4e 0x0040e94e 4   7    .text   utf8    Q\f\vӋ blocks=Basic Latin,Cyrillic
421  0x0000ddab 0x0040e9ab 4   5    .text   ascii   Y_^[
422  0x0000de3e 0x0040ea3e 5   7    .text   utf8    3ĉD$H blocks=Basic Latin,Latin Extended-A
423  0x0000de66 0x0040ea66 4   5    .text   ascii   D$$P
424  0x0000de72 0x0040ea72 4   5    .text   ascii   u\fSW
425  0x0000de87 0x0040ea87 4   5    .text   ascii   _^[3
426  0x0000dece 0x0040eace 5   7    .text   utf8    E\b3ҋM blocks=Basic Latin,Cyrillic
427  0x0000df13 0x0040eb13 6   10   .text   utf8    3ɉuĉM̋ blocks=Basic Latin,Latin Extended-B,Latin Extended-A,Combining Diacritical Marks
428  0x0000e00c 0x0040ec0c 4   5    .text   ascii   r\rAQ
429  0x0000e06e 0x0040ec6e 5   7    .text   utf8    E\b3ҋM blocks=Basic Latin,Cyrillic
430  0x0000e0b3 0x0040ecb3 6   10   .text   utf8    3ɉuĉM̋ blocks=Basic Latin,Latin Extended-B,Latin Extended-A,Combining Diacritical Marks
431  0x0000e1ac 0x0040edac 4   5    .text   ascii   r\rAQ
432  0x0000e1ee 0x0040edee 6   8    .text   utf8    3ĉD$PS blocks=Basic Latin,Latin Extended-A
433  0x0000e1f9 0x0040edf9 4   5    .text   ascii   D$\bV
434  0x0000e21d 0x0040ee1d 6   7    .text   ascii   D$$j@P
435  0x0000e239 0x0040ee39 4   5    .text   ascii   u\fSW
436  0x0000e24b 0x0040ee4b 4   5    .text   ascii   _^[3
437  0x0000e26e 0x0040ee6e 6   8    .text   utf8    3ĉD$PS blocks=Basic Latin,Latin Extended-A
438  0x0000e279 0x0040ee79 4   5    .text   ascii   D$\bV
439  0x0000e29d 0x0040ee9d 6   7    .text   ascii   D$$j@P
440  0x0000e2b9 0x0040eeb9 4   5    .text   ascii   u\fSW
441  0x0000e2cb 0x0040eecb 4   5    .text   ascii   _^[3
442  0x0000e2ee 0x0040eeee 6   8    .text   utf8    3ĉD$PS blocks=Basic Latin,Latin Extended-A
443  0x0000e2f9 0x0040eef9 4   5    .text   ascii   D$\bV
444  0x0000e31a 0x0040ef1a 6   7    .text   ascii   D$ j@P
445  0x0000e327 0x0040ef27 4   5    .text   ascii   D$,P
446  0x0000e333 0x0040ef33 4   5    .text   ascii   u\fSW
447  0x0000e348 0x0040ef48 4   5    .text   ascii   _^[3
448  0x0000e36e 0x0040ef6e 6   8    .text   utf8    3ĉD$PS blocks=Basic Latin,Latin Extended-A
449  0x0000e379 0x0040ef79 4   5    .text   ascii   D$\bV
450  0x0000e39a 0x0040ef9a 6   7    .text   ascii   D$ j@P
451  0x0000e3a7 0x0040efa7 4   5    .text   ascii   D$,P
452  0x0000e3b3 0x0040efb3 4   5    .text   ascii   u\fSW
453  0x0000e3c8 0x0040efc8 4   5    .text   ascii   _^[3
454  0x0000e3fe 0x0040effe 4   5    .text   ascii   SVWP
455  0x0000e42e 0x0040f02e 4   6    .text   utf8    uЋv$ blocks=Basic Latin,Cyrillic
456  0x0000e554 0x0040f154 4   5    .text   ascii   @t+V
457  0x0000e5a6 0x0040f1a6 5   8    .text   utf8    uЋuȋ\b blocks=Basic Latin,Cyrillic,Latin Extended-B
458  0x0000e5b3 0x0040f1b3 4   5    .text   ascii   PQVS
459  0x0000e5f1 0x0040f1f1 4   5    .text   ascii   Y_^[
460  0x0000e623 0x0040f223 4   5    .text   ascii   8SVW
461  0x0000e769 0x0040f369 4   5    .text   ascii   C\f.,
462  0x0000e777 0x0040f377 4   5    .text   ascii   Y_^[
463  0x0000e79f 0x0040f39f 4   5    .text   ascii   Y_^[
464  0x0000e905 0x0040f505 4   5    .text   ascii   h\yH
465  0x0000e91e 0x0040f51e 4   5    .text   ascii   SVWP
466  0x0000e94a 0x0040f54a 4   5    .text   ascii   <-u\a
467  0x0000e971 0x0040f571 4   5    .text   ascii   <10u
468  0x0000ea18 0x0040f618 5   7    .text   utf8    CE؋\tP blocks=Basic Latin,Arabic
469  0x0000eaa2 0x0040f6a2 5   7    .text   utf8    C}\n\a<
470  0x0000ec15 0x0040f815 4   6    .text   utf8    Ƌu\bP blocks=Latin Extended-B,Basic Latin
471  0x0000ec81 0x0040f881 4   5    .text   ascii   r\rAQ
472  0x0000ec9c 0x0040f89c 4   5    .text   ascii   Y_^[
473  0x0000ed07 0x0040f907 4   6    .text   utf8    _^]Á blocks=Basic Latin,Latin-1 Supplement
474  0x0000ed5e 0x0040f95e 4   5    .text   ascii   SVWP
475  0x0000ed88 0x0040f988 4   5    .text   ascii   \a<+t
476  0x0000ed8d 0x0040f98d 4   5    .text   ascii   <-u\a
477  0x0000ef55 0x0040fb55 5   7    .text   utf8    CEԈ\f8 blocks=Basic Latin,Cyrillic Supplement
478  0x0000f0b4 0x0040fcb4 4   6    .text   utf8    Ë]\bP blocks=Latin-1 Supplement,Basic Latin
479  0x0000f0d6 0x0040fcd6 4   5    .text   ascii   PQVS
480  0x0000f120 0x0040fd20 4   5    .text   ascii   r\rAQ
481  0x0000f13b 0x0040fd3b 4   5    .text   ascii   Y_^[
482  0x0000f1b6 0x0040fdb6 4   6    .text   utf8    M\fME
483  0x0000f1fb 0x0040fdfb 4   6    .text   utf8    M\fMe
484  0x0000f215 0x0040fe15 4   5    .text   ascii   U\bSV
485  0x0000f24d 0x0040fe4d 4   5    .text   ascii   s#QW
486  0x0000f325 0x0040ff25 4   5    .text   ascii   h\tzH
487  0x0000f330 0x0040ff30 5   6    .text   ascii   PQSVW
488  0x0000f3f1 0x0040fff1 4   5    .text   ascii   Y_^[
489  0x0000f405 0x00410005 4   5    .text   ascii   hIzH
490  0x0000f413 0x00410013 4   5    .text   ascii   \bSVW
491  0x0000f4d2 0x004100d2 4   5    .text   ascii   Y_^[
492  0x0000f50d 0x0041010d 6   8    .text   utf8    E\b3ɋU\f blocks=Basic Latin,Latin Extended-B
493  0x0000f656 0x00410256 4   5    .text   ascii   ~E f
494  0x0000f7d5 0x004103d5 4   5    .text   ascii   h#{H
495  0x0000f7ee 0x004103ee 4   5    .text   ascii   SVWP
496  0x0000f8a7 0x004104a7 4   5    .text   ascii   Y_^[
497  0x0000f8e5 0x004104e5 4   5    .text   ascii   hk{H
498  0x0000f901 0x00410501 4   5    .text   ascii   SVWP
499  0x0000f974 0x00410574 4   5    .text   ascii   \axZI
500  0x0000f9af 0x004105af 4   5    .text   ascii   \br\r@
501  0x0000f9c4 0x004105c4 4   5    .text   ascii   \br\r@
502  0x0000f9de 0x004105de 4   5    .text   ascii   Y_^[
503  0x0000fa47 0x00410647 4   5    .text   ascii   M\fV3
504  0x0000fa85 0x00410685 4   5    .text   ascii   ;B\bu
505  0x0000fad9 0x004106d9 4   5    .text   ascii   ;0tG
506  0x0000fb9c 0x0041079c 4   5    .text   ascii   SVWP
507  0x0000fbaa 0x004107aa 7   8    .text   ascii   ]\b;]\ftb
508  0x0000fc0e 0x0041080e 4   5    .text   ascii   ;E\fu
509  0x0000fc1d 0x0041081d 4   5    .text   ascii   Y_^[
510  0x0000fcfe 0x004108fe 4   5    .text   ascii   SVWP
511  0x0000fd67 0x00410967 5   6    .text   ascii   ;q\fs\f
512  0x0000fd85 0x00410985 5   6    .text   ascii   ;p\fs\n
513  0x0000fdfd 0x004109fd 4   5    .text   ascii   Y_^[
514  0x0000ff75 0x00410b75 4   5    .text   ascii   h\f|H
515  0x00010015 0x00410c15 4   5    .text   ascii   h8|H
516  0x0001002e 0x00410c2e 4   5    .text   ascii   SVWP
517  0x000100cf 0x00410ccf 4   5    .text   ascii   Y_^[
518  0x00010174 0x00410d74 5   6    .text   ascii   t\vj V
519  0x000101b6 0x00410db6 5   6    .text   ascii   t\vj,V
520  0x000101ec 0x00410dec 4   5    .text   ascii   SVWP
521  0x0001024f 0x00410e4f 5   6    .text   ascii   t\vj W
522  0x00010268 0x00410e68 4   5    .text   ascii   Y_^[
523  0x000103ac 0x00410fac 4   5    .text   ascii   SVWP
524  0x0001043d 0x0041103d 4   5    .text   ascii   Y_^[
525  0x0001046c 0x0041106c 4   5    .text   ascii   SVWP
526  0x000104d5 0x004110d5 4   5    .text   ascii   Y_^[
527  0x00010708 0x00411308 4   5    .text   ascii   uQj\b
528  0x00010800 0x00411400 4   5    .text   ascii   s!SW
529  0x0001081c 0x0041141c 4   5    .text   ascii   _^[]
530  0x000108ac 0x004114ac 4   5    .text   ascii   SVWP
531  0x000109c7 0x004115c7 4   5    .text   ascii   Y_^[
532  0x000109fe 0x004115fe 4   5    .text   ascii   SVWP
533  0x00010a8f 0x0041168f 4   5    .text   ascii   Y_^[
534  0x00010ace 0x004116ce 4   5    .text   ascii   SVWP
535  0x00010b5f 0x0041175f 4   5    .text   ascii   Y_^[
536  0x00010b9e 0x0041179e 4   5    .text   ascii   SVWP
537  0x00010c2f 0x0041182f 4   5    .text   ascii   Y_^[
538  0x00010c63 0x00411863 4   5    .text   ascii    SVW
539  0x00010ceb 0x004118eb 4   6    .text   utf8    +Ë]\b blocks=Basic Latin,Latin-1 Supplement
540  0x00010d17 0x00411917 4   5    .text   ascii   \br\r@
541  0x00010d3a 0x0041193a 4   5    .text   ascii   Y_^[
542  0x00010d55 0x00411955 4   5    .text   ascii   hQ}H
543  0x00010d63 0x00411963 4   5    .text   ascii   (SVW
544  0x00010e1b 0x00411a1b 6   7    .text   ascii   ;F\bu\tj
545  0x00010e3e 0x00411a3e 6   7    .text   ascii   ;F\bu\tj
546  0x00010ead 0x00411aad 4   5    .text   ascii   Y_^[
547  0x00010f98 0x00411b98 4   6    .text   utf8    ]À}\f blocks=Basic Latin,Latin-1 Supplement
548  0x00011139 0x00411d39 4   6    .text   utf8    ]À}\f blocks=Basic Latin,Latin-1 Supplement
549  0x00011295 0x00411e95 4   5    .text   ascii   h$~H
550  0x000112a0 0x00411ea0 4   5    .text   ascii   PQVW
551  0x000113a5 0x00411fa5 4   5    .text   ascii   h\~H
552  0x0001145e 0x0041205e 4   5    .text   ascii   SVWP
553  0x000114ea 0x004120ea 4   5    .text   ascii   Y_^[
554  0x000116b6 0x004122b6 5   6    .text   ascii   t\vjtV
555  0x000116ec 0x004122ec 4   5    .text   ascii   SVWP
556  0x0001174a 0x0041234a 5   6    .text   ascii   t\vjhW
557  0x00011763 0x00412363 4   5    .text   ascii   Y_^[
558  0x0001179c 0x0041239c 4   5    .text   ascii   SVWP
559  0x0001181b 0x0041241b 4   5    .text   ascii   Y_^[
560  0x000118b9 0x004124b9 4   6    .text   utf8    ]ËAh blocks=Basic Latin,Latin-1 Supplement
561  0x000118fc 0x004124fc 4   5    .text   ascii   SVWP
562  0x00011988 0x00412588 4   5    .text   ascii   Y_^[
563  0x000119bc 0x004125bc 4   5    .text   ascii   SVWP
564  0x00011a20 0x00412620 4   5    .text   ascii   Y_^[
565  0x00011a50 0x00412650 4   5    .text   ascii   PQVW
566  0x00011a8a 0x0041268a 4   5    .text   ascii   \axZI
567  0x00011ac3 0x004126c3 4   5    .text   ascii   QVj\b
568  0x00011b1a 0x0041271a 6   7    .text   ascii   ;N\bu\tj
569  0x00011b47 0x00412747 6   7    .text   ascii   ;N\bu\tj
570  0x00011b9a 0x0041279a 6   7    .text   ascii   ;N\bu\tj
571  0x00011bda 0x004127da 6   7    .text   ascii   ;N\bu\tj
572  0x00011c2f 0x0041282f 4   5    .text   ascii   \br\v@
573  0x00011c90 0x00412890 5   6    .text   ascii   t\vj\bV
574  0x00011dc5 0x004129c5 4   5    .text   ascii   K\b+M
575  0x00011e65 0x00412a65 4   5    .text   ascii   K\b+M
576  0x00011f8f 0x00412b8f 4   5    .text   ascii   >_^[
577  0x00011fb9 0x00412bb9 4   5    .text   ascii   u\bWV
578  0x0001212e 0x00412d2e 4   5    .text   ascii   h\b@K
579  0x0001223e 0x00412e3e 4   5    .text   ascii   SVWP
580  0x00012266 0x00412e66 5   8    .text   utf8    MЉ]؉U blocks=Basic Latin,Cyrillic,Arabic
581  0x0001228c 0x00412e8c 6   7    .text   ascii   u\f;7u+
582  0x000123fb 0x00412ffb 4   5    .text   ascii   Y_^[
583  0x000124b2 0x004130b2 4   5    .text   ascii   Y_^[
584  0x000124f5 0x004130f5 4   5    .text   ascii   \br\v@
585  0x00012543 0x00413143 4   5    .text   ascii   \bSVW
586  0x00012598 0x00413198 4   5    .text   ascii   Y_^[
587  0x000125d3 0x004131d3 4   5    .text   ascii   \bSVW
588  0x00012628 0x00413228 4   5    .text   ascii   Y_^[
589  0x00012675 0x00413275 4   5    .text   ascii   h\f|H
590  0x000126e2 0x004132e2 4   5    .text   ascii   D0 P
591  0x00012715 0x00413315 4   5    .text   ascii   h8|H
592  0x0001272e 0x0041332e 4   5    .text   ascii   SVWP
593  0x000127cf 0x004133cf 4   5    .text   ascii   Y_^[
594  0x00012855 0x00413455 4   5    .text   ascii   h\~H
595  0x0001290e 0x0041350e 4   5    .text   ascii   SVWP
596  0x00012994 0x00413594 4   5    .text   ascii   Y_^[
597  0x000129c6 0x004135c6 5   6    .text   ascii   t\vj,V
598  0x000129fc 0x004135fc 4   5    .text   ascii   SVWP
599  0x00012a5f 0x0041365f 5   6    .text   ascii   t\vj W
600  0x00012a78 0x00413678 4   5    .text   ascii   Y_^[
601  0x00012aa6 0x004136a6 5   6    .text   ascii   t\vjtV
602  0x00012adc 0x004136dc 4   5    .text   ascii   SVWP
603  0x00012b3a 0x0041373a 5   6    .text   ascii   t\vjhW
604  0x00012b53 0x00413753 4   5    .text   ascii   Y_^[
605  0x00012b7e 0x0041377e 4   6    .text   utf8    3ĉD$ blocks=Basic Latin,Latin Extended-A
606  0x00012bb0 0x004137b0 4   5    .text   ascii   D$\bV
607  0x00012bf4 0x004137f4 4   5    .text   ascii   h\b@K
608  0x00012cfc 0x004138fc 4   5    .text   ascii   SVWP
609  0x00012d88 0x00413988 4   5    .text   ascii   Y_^[
610  0x00012dbc 0x004139bc 4   5    .text   ascii   SVWP
611  0x00012e20 0x00413a20 4   5    .text   ascii   Y_^[
612  0x00012ec9 0x00413ac9 4   6    .text   utf8    ]ËA  blocks=Basic Latin,Latin-1 Supplement
613  0x00012f0c 0x00413b0c 4   5    .text   ascii   SVWP
614  0x00012f2f 0x00413b2f 4   5    .text   ascii   D8 P
615  0x00012f9d 0x00413b9d 4   5    .text   ascii   Y_^[
616  0x00012fcc 0x00413bcc 4   5    .text   ascii   SVWP
617  0x00013035 0x00413c35 4   5    .text   ascii   Y_^[
618  0x00013130 0x00413d30 4   5    .text   ascii   VWjX
619  0x00013170 0x00413d70 4   5    .text   ascii   VWj@
620  0x00013245 0x00413e45 4   5    .text   ascii   D8 P
621  0x000133f0 0x00413ff0 4   5    .text   ascii   PQVW
622  0x0001353d 0x0041413d 4   5    .text   ascii   ;A\bu
623  0x00013572 0x00414172 5   6    .text   ascii   ;A\bu:
624  0x000135f6 0x004141f6 5   6    .text   ascii   ;Q\bu\v
625  0x00013661 0x00414261 4   5    .text   ascii   ;A\bu
626  0x0001371e 0x0041431e 4   5    .text   ascii   SVWP
627  0x0001372f 0x0041432f 4   7    .text   utf8    IEЋU blocks=Basic Latin,Cyrillic
628  0x00013848 0x00414448 4   5    .text   ascii   RSQj
629  0x00013927 0x00414527 4   5    .text   ascii   Y_^[
630  0x0001399f 0x0041459f 4   5    .text   ascii   J\b[]
631  0x00013a1f 0x0041461f 4   5    .text   ascii   J\b[]
632  0x00013bc2 0x004147c2 6   7    .text   ascii   D0(0[I
633  0x00013bf5 0x004147f5 4   5    .text   ascii   h8|H
634  0x00013c0e 0x0041480e 4   5    .text   ascii   SVWP
635  0x00013cb1 0x004148b1 4   5    .text   ascii   Y_^[
636  0x00013d36 0x00414936 5   6    .text   ascii   t\vj4V
637  0x00013d6c 0x0041496c 4   5    .text   ascii   SVWP
638  0x00013d7c 0x0041497c 4   5    .text   ascii   \a\b[I
639  0x00013dcf 0x004149cf 5   6    .text   ascii   t\vj(W
640  0x00013de8 0x004149e8 4   5    .text   ascii   Y_^[
641  0x00013e03 0x00414a03 4   5    .text   ascii   QSVW
642  0x00013ecf 0x00414acf 4   5    .text   ascii   \a_^[
643  0x00013ef3 0x00414af3 4   5    .text   ascii   QSVW
644  0x00013fbf 0x00414bbf 4   5    .text   ascii   \a_^[
645  0x00013ffe 0x00414bfe 4   5    .text   ascii   SVWP
646  0x0001403b 0x00414c3b 4   6    .text   utf8    W\vF\b
647  0x00014156 0x00414d56 5   8    .text   utf8    UȋʋF\b blocks=Basic Latin,Latin Extended-B,IPA Extensions
648  0x00014185 0x00414d85 7   8    .text   ascii   tJ9N\ftA
649  0x0001424a 0x00414e4a 4   5    .text   ascii   Y_^[
650  0x00014317 0x00414f17 6   7    .text   ascii   D8(0[I
651  0x0001437c 0x00414f7c 4   5    .text   ascii   SVWP
652  0x0001439f 0x00414f9f 6   7    .text   ascii   D8(0[I
653  0x000143b4 0x00414fb4 4   5    .text   ascii   \a\b[I
654  0x0001440d 0x0041500d 4   5    .text   ascii   Y_^[
655  0x0001443c 0x0041503c 4   5    .text   ascii   SVWP
656  0x0001444c 0x0041504c 4   5    .text   ascii   \a\b[I
657  0x000144a5 0x004150a5 4   5    .text   ascii   Y_^[
658  0x00014535 0x00415135 4   5    .text   ascii   D8 P
659  0x00014583 0x00415183 8   9    .text   ascii   SVW;A\fro
660  0x000145c4 0x004151c4 8   9    .text   ascii   <0|8<:}4
661  0x000145f5 0x004151f5 4   5    .text   ascii   ;A\fs
662  0x000146a0 0x004152a0 4   5    .text   ascii   PQVW
663  0x00014703 0x00415303 6   7    .text   ascii   D8(0[I
664  0x00014753 0x00415353 4   5    .text   ascii   \fSVW
665  0x000147d5 0x004153d5 4   5    .text   ascii   Y_^[
666  0x00014813 0x00415413 4   5    .text   ascii   \fSVW
667  0x00014895 0x00415495 4   5    .text   ascii   Y_^[
668  0x0001491f 0x0041551f 4   5    .text   ascii   \a\b[I
669  0x0001496b 0x0041556b 6   8    .text   utf8    _^[]ËE blocks=Basic Latin,Latin-1 Supplement
670  0x000149be 0x004155be 6   8    .text   utf8    ^_[]ËE blocks=Basic Latin,Latin-1 Supplement
671  0x00014a6e 0x0041566e 4   5    .text   ascii   Y_^[
672  0x00014afa 0x004156fa 4   5    .text   ascii   Y_^[
673  0x00014b30 0x00415730 4   5    .text   ascii   PQVW
674  0x00014b71 0x00415771 4   6    .text   utf8    ǋu\bj blocks=Latin Extended-B,Basic Latin
675  0x00014e49 0x00415a49 4   5    .text   ascii   r\rAQ
676  0x00014e83 0x00415a83 4   5    .text   ascii   XSVW
677  0x00014e9b 0x00415a9b 5   7    .text   utf8    M\b3ۉ] blocks=Basic Latin,Arabic
678  0x00014fa0 0x00415ba0 4   5    .text   ascii   r\rAQ
679  0x00014fbc 0x00415bbc 4   5    .text   ascii   Y_^[
680  0x0001502e 0x00415c2e 4   5    .text   ascii   SVWP
681  0x00015126 0x00415d26 4   5    .text   ascii   Y_^[
682  0x00015185 0x00415d85 5   6    .text   ascii   t\vj\fV
683  0x000151f5 0x00415df5 4   5    .text   ascii   hpkH
684  0x0001520c 0x00415e0c 4   5    .text   ascii   SVWP
685  0x00015246 0x00415e46 4   5    .text   ascii   Y_^[
686  0x000152a8 0x00415ea8 6   8    .text   utf8    G\b3͋C\f blocks=Basic Latin,Combining Diacritical Marks
687  0x0001539c 0x00415f9c 5   7    .text   utf8    ]ËU\bV blocks=Basic Latin,Latin-1 Supplement
688  0x00015404 0x00416004 4   5    .text   ascii   U\bVW
689  0x000154f7 0x004160f7 6   8    .text   utf8    +ƋM\fPR blocks=Basic Latin,Latin Extended-B
690  0x0001559e 0x0041619e 5   6    .text   ascii   E\fWPQ
691  0x0001562e 0x0041622e 4   5    .text   ascii   SVWP
692  0x0001569d 0x0041629d 5   6    .text   ascii   Gh\f#I
693  0x00015747 0x00416347 4   5    .text   ascii   Y_^[
694  0x0001584e 0x0041644e 4   6    .text   utf8    3ĉD$ blocks=Basic Latin,Latin Extended-A
695  0x000158b5 0x004164b5 4   5    .text   ascii   r{AQ
696  0x0001598e 0x0041658e 4   5    .text   ascii   SVWP
697  0x000159b8 0x004165b8 5   7    .text   utf8    EЍO P blocks=Basic Latin,Cyrillic
698  0x00015a58 0x00416658 4   5    .text   ascii   _\bKu
699  0x00015a78 0x00416678 4   5    .text   ascii   Y_^[
700  0x00015b13 0x00416713 4   5    .text   ascii   $SVW
701  0x00015b8e 0x0041678e 4   5    .text   ascii   Y_^[
702  0x00015ba8 0x004167a8 4   5    .text   ascii   E\bVj
703  0x00015bfe 0x004167fe 4   5    .text   ascii   SVWP
704  0x00015c99 0x00416899 4   5    .text   ascii   _\bKu
705  0x00015cd3 0x004168d3 4   5    .text   ascii   Y_^[
706  0x00015d0e 0x0041690e 4   5    .text   ascii   SVWP
707  0x00015db0 0x004169b0 4   5    .text   ascii   _\bKu
708  0x00015dea 0x004169ea 4   5    .text   ascii   Y_^[
709  0x00015e05 0x00416a05 4   5    .text   ascii   \bSVW
710  0x00015e8f 0x00416a8f 4   6    .text   utf8    s2+Ѓ blocks=Basic Latin,Cyrillic
711  0x00015efe 0x00416afe 4   5    .text   ascii   SVWP
712  0x00015fbb 0x00416bbb 4   5    .text   ascii   Y_^[
713  0x00015fee 0x00416bee 4   5    .text   ascii   SVWP
714  0x00016067 0x00416c67 4   5    .text   ascii   Y_^[
715  0x0001609e 0x00416c9e 4   5    .text   ascii   SVWP
716  0x0001610e 0x00416d0e 4   5    .text   ascii   Y_^[
717  0x00016135 0x00416d35 4   5    .text   ascii   hfrH
718  0x000161fc 0x00416dfc 4   5    .text   ascii   E\bVP
719  0x0001624e 0x00416e4e 4   5    .text   ascii   SVWP
720  0x00016267 0x00416e67 7   11   .text   utf8    E܉}ԉ}ЋP blocks=Basic Latin,Syriac,Cyrillic Supplement,Cyrillic
721  0x0001629d 0x00416e9d 5   7    .text   utf8    3ۋD98 blocks=Basic Latin,Arabic
