[Strings]
nth  paddr      vaddr      len size section  type    string
649  0x0000ce00 0x0040f000 25  26   .rdata   ascii   HARDWARE\ACPI\DSDT\VBOX__
650  0x0000ce1c 0x0040f01c 51  52   .rdata   ascii     [*] Reg key (HKLM\HARDWARE\ACPI\FADT\VBOX__) ... 
651  0x0000ce50 0x0040f050 25  26   .rdata   ascii   HARDWARE\ACPI\FADT\VBOX__
652  0x0000ce6c 0x0040f06c 51  52   .rdata   ascii     [*] Reg key (HKLM\HARDWARE\ACPI\RSDT\VBOX__) ... 
653  0x0000cea0 0x0040f0a0 25  26   .rdata   ascii   HARDWARE\ACPI\RSDT\VBOX__
654  0x0000cebc 0x0040f0bc 63  64   .rdata   ascii     [*] Reg key (HKLM\SYSTEM\ControlSet001\Services\VBox* x5 ... 
655  0x0000cefc 0x0040f0fc 39  40   .rdata   ascii   SYSTEM\ControlSet001\Services\VBoxGuest
656  0x0000cf24 0x0040f124 39  40   .rdata   ascii   SYSTEM\ControlSet001\Services\VBoxMouse
657  0x0000cf4c 0x0040f14c 41  42   .rdata   ascii   SYSTEM\ControlSet001\Services\VBoxService
658  0x0000cf78 0x0040f178 36  37   .rdata   ascii   SYSTEM\ControlSet001\Services\VBoxSF
659  0x0000cfa0 0x0040f1a0 39  40   .rdata   ascii   SYSTEM\ControlSet001\Services\VBoxVideo
660  0x0000cfc8 0x0040f1c8 39  40   .rdata   ascii   VirtualBox traced using Reg key HKLM\%s
661  0x0000cff0 0x0040f1f0 82  83   .rdata   ascii     [*] Reg key (HKLM\HARDWARE\DESCRIPTION\System "SystemBiosDate") is 06/23/99 ... 
662  0x0000d043 0x0040f243 8   9    .rdata   ascii   06/23/99
663  0x0000d04c 0x0040f24c 14  15   .rdata   ascii   SystemBiosDate
664  0x0000d05b 0x0040f25b 27  28   .rdata   ascii   HARDWARE\DESCRIPTION\System
665  0x0000d078 0x0040f278 73  74   .rdata   ascii     [*] Detect by driver files in C:\WINDOWS\system32\drivers\VBox* x4 ... 
666  0x0000d0c4 0x0040f2c4 41  42   .rdata   ascii   C:\WINDOWS\system32\drivers\VBoxMouse.sys
667  0x0000d0f0 0x0040f2f0 41  42   .rdata   ascii   C:\WINDOWS\system32\drivers\VBoxGuest.sys
668  0x0000d11c 0x0040f31c 38  39   .rdata   ascii   C:\WINDOWS\system32\drivers\VBoxSF.sys
669  0x0000d144 0x0040f344 41  42   .rdata   ascii   C:\WINDOWS\system32\drivers\VBoxVideo.sys
670  0x0000d170 0x0040f370 38  39   .rdata   ascii   VirtualBox traced using driver file %s
671  0x0000d198 0x0040f398 55  56   .rdata   ascii     [*] Detect by additional system files vbox* x 14 ... 
672  0x0000d1d0 0x0040f3d0 32  33   .rdata   ascii   C:\WINDOWS\system32\vboxdisp.dll
673  0x0000d1f4 0x0040f3f4 32  33   .rdata   ascii   C:\WINDOWS\system32\vboxhook.dll
674  0x0000d218 0x0040f418 33  34   .rdata   ascii   C:\WINDOWS\system32\vboxmrxnp.dll
675  0x0000d23c 0x0040f43c 31  32   .rdata   ascii   C:\WINDOWS\system32\vboxogl.dll
676  0x0000d25c 0x0040f45c 39  40   .rdata   ascii   C:\WINDOWS\system32\vboxoglarrayspu.dll
677  0x0000d284 0x0040f484 37  38   .rdata   ascii   C:\WINDOWS\system32\vboxoglcrutil.dll
678  0x0000d2ac 0x0040f4ac 39  40   .rdata   ascii   C:\WINDOWS\system32\vboxoglerrorspu.dll
679  0x0000d2d4 0x0040f4d4 42  43   .rdata   ascii   C:\WINDOWS\system32\vboxoglfeedbackspu.dll
680  0x0000d300 0x0040f500 38  39   .rdata   ascii   C:\WINDOWS\system32\vboxoglpackspu.dll
681  0x0000d328 0x0040f528 45  46   .rdata   ascii   C:\WINDOWS\system32\vboxoglpassthroughspu.dll
682  0x0000d358 0x0040f558 35  36   .rdata   ascii   C:\WINDOWS\system32\vboxservice.exe
683  0x0000d37c 0x0040f57c 32  33   .rdata   ascii   C:\WINDOWS\system32\vboxtray.exe
684  0x0000d3a0 0x0040f5a0 35  36   .rdata   ascii   C:\WINDOWS\system32\VBoxControl.exe
685  0x0000d3c4 0x0040f5c4 51  52   .rdata   ascii   C:\program files\oracle\virtualbox guest additions\
686  0x0000d3f8 0x0040f5f8 38  39   .rdata   ascii   VirtualBox traced using system file %s
687  0x0000d420 0x0040f620 56  57   .rdata   ascii     [*] Detect by looking for pseudo devices VBox* x4 ... 
688  0x0000d459 0x0040f659 17  18   .rdata   ascii   \\.\VBoxMiniRdrDN
689  0x0000d46b 0x0040f66b 21  22   .rdata   ascii   \\.\pipe\VBoxMiniRdDN
690  0x0000d481 0x0040f681 15  16   .rdata   ascii   \\.\VBoxTrayIPC
691  0x0000d491 0x0040f691 20  21   .rdata   ascii   \\.\pipe\VBoxTrayIPC
692  0x0000d4a8 0x0040f6a8 33  34   .rdata   ascii   VirtualBox traced using device %s
693  0x0000d4cc 0x0040f6cc 49  50   .rdata   ascii     [*] Detect by looking for VBoxTray windows ... 
694  0x0000d4fe 0x0040f6fe 20  21   .rdata   ascii   VBoxTrayToolWndClass
695  0x0000d513 0x0040f713 15  16   .rdata   ascii   VBoxTrayToolWnd
696  0x0000d524 0x0040f724 79  80   .rdata   ascii     [*] Detect by looking for VBox processes (vboxservice.exe, vboxtray.exe) ... 
697  0x0000d574 0x0040f774 15  16   .rdata   ascii   vboxservice.exe
698  0x0000d584 0x0040f784 12  13   .rdata   ascii   vboxtray.exe
699  0x0000d594 0x0040f794 62  63   .rdata   ascii   [*] Detect by checking MAC address starting with 08:00:27 ... 
700  0x0000d5d8 0x0040f7d8 82  83   .rdata   ascii   [*] Detect by checking VBox network is sharing with VirtualBox Shared Folders ... 
701  0x0000d62b 0x0040f82b 25  26   .rdata   ascii   VirtualBox Shared Folders
702  0x0000d645 0x0040f845 21  22   .rdata   ascii   [-] VMware detection\n
703  0x0000d65c 0x0040f85c 44  45   .rdata   ascii     [*] Reg key Scsi identifier is VMWARE ... 
704  0x0000d689 0x0040f889 6   7    .rdata   ascii   VMWARE
705  0x0000d690 0x0040f890 76  77   .rdata   ascii   HARDWARE\DEVICEMAP\Scsi\Scsi Port 1\Scsi Bus 0\Target Id 0\Logical Unit Id 0
706  0x0000d6e0 0x0040f8e0 76  77   .rdata   ascii   HARDWARE\DEVICEMAP\Scsi\Scsi Port 2\Scsi Bus 0\Target Id 0\Logical Unit Id 0
707  0x0000d730 0x0040f930 60  61   .rdata   ascii     [*] Reg key (HKLM\SOFTWARE\VMware, Inc.\VMware Tools) ... 
708  0x0000d770 0x0040f970 34  35   .rdata   ascii   SOFTWARE\VMware, Inc.\VMware Tools
709  0x0000d794 0x0040f994 72  73   .rdata   ascii     [*] Detect by looking for C:\WINDOWS\system32\drivers\vmmouse.sys ... 
710  0x0000d7e0 0x0040f9e0 39  40   .rdata   ascii   C:\WINDOWS\system32\drivers\vmmouse.sys
711  0x0000d808 0x0040fa08 71  72   .rdata   ascii     [*] Detect by looking for C:\WINDOWS\system32\drivers\vmhgfs.sys ... 
712  0x0000d850 0x0040fa50 38  39   .rdata   ascii   C:\WINDOWS\system32\drivers\vmhgfs.sys
713  0x0000d878 0x0040fa78 50  51   .rdata   ascii     [*] Detect by looking for pseudo devices x2 ... 
714  0x0000d8ab 0x0040faab 8   9    .rdata   ascii   \\.\HGFS
715  0x0000d8b4 0x0040fab4 8   9    .rdata   ascii   \\.\vmci
716  0x0000d8bd 0x0040fabd 29  30   .rdata   ascii   VMWare traced using device %s
717  0x0000d8dc 0x0040fadc 62  63   .rdata   ascii   [*] Detect by checking MAC address starting with 00:05:69 ... 
718  0x0000d920 0x0040fb20 62  63   .rdata   ascii   [*] Detect by checking MAC address starting with 00:0C:29 ... 
719  0x0000d964 0x0040fb64 62  63   .rdata   ascii   [*] Detect by checking MAC address starting with 00:1C:14 ... 
720  0x0000d9a8 0x0040fba8 62  63   .rdata   ascii   [*] Detect by checking MAC address starting with 00:50:56 ... 
721  0x0000d9ec 0x0040fbec 57  58   .rdata   ascii   [*] Detect by checking network adapter name is VMware... 
722  0x0000da26 0x0040fc26 6   7    .rdata   ascii   VMware
723  0x0000da2d 0x0040fc2d 19  20   .rdata   ascii   [-] Wine detection\n
724  0x0000da44 0x0040fc44 108 109  .rdata   ascii     [*] Using GetProcAddress() to check address of wine_get_unix_file_name func from kernel32.dll library ... 
725  0x0000dab1 0x0040fcb1 12  13   .rdata   ascii   kernel32.dll
726  0x0000dabe 0x0040fcbe 23  24   .rdata   ascii   wine_get_unix_file_name
727  0x0000dad8 0x0040fcd8 39  40   .rdata   ascii     [*] Reg key (HKCU\SOFTWARE\Wine) ... 
728  0x0000db00 0x0040fd00 13  14   .rdata   ascii   SOFTWARE\Wine
729  0x0000db10 0x0040fd10 30  31   .rdata   ascii   [-] Generic sandbox detection\n
730  0x0000db30 0x0040fd30 57  58   .rdata   ascii     [*] Using GetTickCount() to check if sleep has succeed 
731  0x0000db6a 0x0040fd6a 25  26   .rdata   ascii   4500ms < %dms ...  FALSE\n
732  0x0000db84 0x0040fd84 23  24   .rdata   ascii   4500ms > %dms ... TRUE\n
733  0x0000db9c 0x0040fd9c 23  24   .rdata   ascii   [-] Debugger detection\n
734  0x0000dbb4 0x0040fdb4 64  65   .rdata   ascii     [*] Using OutputDebugString() to send strings to debugger ... 
735  0x0000dbf5 0x0040fdf5 7   8    .rdata   ascii   useless
736  0x0000dc00 0x0040fe00 135 136  .rdata   ascii          but only works on MS Windows systems prior to Vista see "https://msdn.microsoft.com/ja-jp/library/cc428973.aspx" for more info \n
737  0x0000dc88 0x0040fe88 20  21   .rdata   ascii   [-] Hooks detection\n
738  0x0000dca0 0x0040fea0 59  60   .rdata   ascii     [*] Detect by tracing hooks using DeleteFileW method ... 
739  0x0000dcdc 0x0040fedc 63  64   .rdata   ascii     [*] Detect by tracing hooks using ShellExecuteExW method ... 
740  0x0000dd1c 0x0040ff1c 62  63   .rdata   ascii     [*] Detect by tracing hooks using CreateProcessA method ... 
741  0x0000dd5b 0x0040ff5b 20  21   .rdata   ascii   [-] Bochs detection\n
742  0x0000dd70 0x0040ff70 82  83   .rdata   ascii     [*] Reg key (HKLM\HARDWARE\Description\System "SystemBiosVersion") is BOCHS ... 
743  0x0000ddc3 0x0040ffc3 5   6    .rdata   ascii   BOCHS
744  0x0000ddcc 0x0040ffcc 72  73   .rdata   ascii     [*] Detect by proccessor brand name is P (CPU AMD value is wrong) ... 
745  0x0000de15 0x00410015 24  25   .rdata   ascii   AMD Athlon(tm) processor
746  0x0000de30 0x00410030 65  66   .rdata   ascii     [*] Detect by easter egg is wrong (CPU AMD value is wrong) ... 
747  0x0000de74 0x00410074 69  70   .rdata   ascii     [*] Detect by INTEL CPU processor is Intel(R) Pentium(R) 4 CPU ... 
748  0x0000debc 0x004100bc 47  48   .rdata   ascii                 Intel(R) Pentium(R) 4 CPU        
749  0x0000deec 0x004100ec 18  19   .rdata   ascii   [-] CPU detection\n
750  0x0000deff 0x004100ff 17  18   .rdata   ascii   %lu.%lu build %lu
751  0x0000df11 0x00410111 27  28   .rdata   ascii          Windows version: %s\n
752  0x0000df2d 0x0041012d 19  20   .rdata   ascii          CPU: %s %s \n
753  0x0000df41 0x00410141 19  20   .rdata   ascii   Windows version: %s
754  0x0000df55 0x00410155 10  11   .rdata   ascii   CPU: %s %s
755  0x0000df60 0x00410160 104 105  .rdata   ascii     [*] Detect by checking the difference between CPU timestamp counters (rdtsc: Read Time Stamp Counter) 
756  0x0000dfc9 0x004101c9 23  24   .rdata   ascii   0 < %d < 750 ... FALSE\n
757  0x0000dfe1 0x004101e1 28  29   .rdata   ascii   0 > %d || 750 < %d ... TRUE\n
758  0x0000e000 0x00410200 124 125  .rdata   ascii     [*] Detect by checking the difference between CPU timestamp counters (rdtsc: Read Time Stamp Counter) forcing VM exit ... 
759  0x0000e07d 0x0041027d 24  25   .rdata   ascii   0 < %d < 1000 ... FALSE\n
760  0x0000e096 0x00410296 29  30   .rdata   ascii   0 > %d || 1000 < %d ... TRUE\n
761  0x0000e0b4 0x004102b4 66  67   .rdata   ascii     [*] Detect by checking hypervisor bit in cpuid feature bits ... 
762  0x0000e0f8 0x004102f8 72  73   .rdata   ascii     [*] Detect by checking cpuid vendor is KVM || Hv || VMware || Xen ... 
763  0x0000e141 0x00410341 12  13   .rdata   ascii   KVMKVMKVMKVM
764  0x0000e14e 0x0041034e 12  13   .rdata   ascii   Microsoft Hv
765  0x0000e15b 0x0041035b 12  13   .rdata   ascii   VMwareVMware
766  0x0000e168 0x00410368 12  13   .rdata   ascii   XenVMMXenVMM
767  0x0000e175 0x00410375 18  19   .rdata   ascii   WSAStartup Failed.
768  0x0000e188 0x00410388 9   10   .rdata   ascii   NXdomain 
769  0x0000e192 0x00410392 12  13   .rdata   ascii   Basic realm=
770  0x0000e1a4 0x004103a4 149 150  .rdata   ascii   POST %s HTTP/1.1\r\nHost: %s\r\nUser-Agent: Mozilla/4.0 (compatible; MSIE 6.0; Windows XP)\r\nReferer: http://%s%s\r\nCokkie: xtl_s=%s\r\nContent-Length: 207\r\n
771  0x0000e23a 0x0041043a 14  15   .rdata   ascii   tws_action=%s&
772  0x0000e249 0x00410449 15  16   .rdata   ascii   RegisteredOwner
773  0x0000e25c 0x0041045c 44  45   .rdata   ascii   SOFTWARE\Microsoft\Windows NT\CurrentVersion
774  0x0000e289 0x00410489 22  23   .rdata   ascii   RegisteredOrganization
775  0x0000e2a0 0x004104a0 11  12   .rdata   ascii   InstallDate
776  0x0000e2ac 0x004104ac 10  11   .rdata   ascii   BIOSVendor
777  0x0000e2b8 0x004104b8 32  33   .rdata   ascii   HARDWARE\DESCRIPTION\System\BIOS
778  0x0000e2d9 0x004104d9 11  12   .rdata   ascii   BIOSVersion
779  0x0000e2e5 0x004104e5 15  16   .rdata   ascii   BIOSReleaseDate
780  0x0000e2f5 0x004104f5 29  30   .rdata   ascii   File amount(C:\WINDOWS): %d\n\n
781  0x0000e314 0x00410514 34  35   .rdata   ascii   single click: %d\ndouble click: %d\n
782  0x0000e337 0x00410537 17  18   .rdata   ascii   HTTP/1.1 200 OK\r\n
783  0x0000e364 0x00410564 55  56   .rdata   ascii   Error allocating memory needed to call GetAdaptersinfo\n
784  0x0000e39c 0x0041059c 16  17   .rdata   ascii   ComboIndex: \t%d\n
785  0x0000e3ad 0x004105ad 18  19   .rdata   ascii   Adapter Name: \t%s\n
786  0x0000e3c0 0x004105c0 18  19   .rdata   ascii   Adapter Desc: \t%s\n
787  0x0000e3d3 0x004105d3 15  16   .rdata   ascii   Adapter Addr: \t
788  0x0000e3e3 0x004105e3 5   6    .rdata   ascii   %.2X\n
789  0x0000e3e9 0x004105e9 5   6    .rdata   ascii   %.2X-
790  0x0000e3ef 0x004105ef 11  12   .rdata   ascii   Index: \t%d\n
791  0x0000e3fb 0x004105fb 7   8    .rdata   ascii   Type: \t
792  0x0000e403 0x00410603 6   7    .rdata   ascii   Other\n
793  0x0000e40a 0x0041060a 9   10   .rdata   ascii   Ethernet\n
794  0x0000e414 0x00410614 11  12   .rdata   ascii   Token Ring\n
795  0x0000e420 0x00410620 5   6    .rdata   ascii   FDDI\n
796  0x0000e426 0x00410626 4   5    .rdata   ascii   PPP\n
797  0x0000e42b 0x0041062b 9   10   .rdata   ascii   Lookback\n
798  0x0000e435 0x00410635 5   6    .rdata   ascii   Slip\n
799  0x0000e43b 0x0041063b 17  18   .rdata   ascii   Unknown type %ld\n
800  0x0000e44d 0x0041064d 16  17   .rdata   ascii   IP Address: \t%s\n
801  0x0000e45e 0x0041065e 13  14   .rdata   ascii   IP Mask: \t%s\n
802  0x0000e46c 0x0041066c 13  14   .rdata   ascii   Gateway: \t%s\n
803  0x0000e47a 0x0041067a 4   5    .rdata   ascii   ***\n
804  0x0000e47f 0x0041067f 18  19   .rdata   ascii   DHCP Enabled: Yes\n
805  0x0000e492 0x00410692 19  20   .rdata   ascii     DHCP Server: \t%s\n
806  0x0000e4a6 0x004106a6 18  19   .rdata   ascii     Lease Obtained: 
807  0x0000e4b9 0x004106b9 17  18   .rdata   ascii   DHCP Enabled: No\n
808  0x0000e4cb 0x004106cb 15  16   .rdata   ascii   Have Wins: Yes\n
809  0x0000e4db 0x004106db 29  30   .rdata   ascii     Primary Wins Server:    %s\n
810  0x0000e4f9 0x004106f9 29  30   .rdata   ascii     Secondary Wins Server:  %s\n
811  0x0000e517 0x00410717 14  15   .rdata   ascii   Have Wins: No\n
812  0x0000e528 0x00410728 38  39   .rdata   ascii   GetAdaptersInfo failed with error: %d\n
813  0x0000e5c8 0x004107c8 5   6    .rdata   ascii   %02x-
814  0x0000e5ce 0x004107ce 4   5    .rdata   ascii   %02x
815  0x0000e5d3 0x004107d3 4   5    .rdata   ascii   \t%s\n
816  0x0000e5d8 0x004107d8 22  23   .rdata   ascii   GetIpNetTable failed.\n
817  0x0000e5ef 0x004107ef 10  11   .rdata   ascii   \tError: %s
818  0x0000e5fa 0x004107fa 24  25   .rdata   ascii   Error allocating memory\n
819  0x0000e613 0x00410813 22  23   .rdata   ascii   Number of entries: %d\n
820  0x0000e62a 0x0041082a 13  14   .rdata   ascii   TCP[%d] %s:%d
821  0x0000e638 0x00410838 7   8    .rdata   ascii    %s:%d 
822  0x0000e640 0x00410840 7   8    .rdata   ascii   CLOSED\n
823  0x0000e648 0x00410848 7   8    .rdata   ascii   LISTEN\n
824  0x0000e650 0x00410850 9   10   .rdata   ascii   SYN-SENT\n
825  0x0000e65a 0x0041085a 13  14   .rdata   ascii   SYN-RECEIVED\n
826  0x0000e668 0x00410868 12  13   .rdata   ascii   ESTABLISHED\n
827  0x0000e675 0x00410875 11  12   .rdata   ascii   FIN-WAIT-1\n
828  0x0000e681 0x00410881 12  13   .rdata   ascii   FIN-WAIT-2 \n
829  0x0000e68e 0x0041088e 11  12   .rdata   ascii   CLOSE-WAIT\n
830  0x0000e69a 0x0041089a 8   9    .rdata   ascii   CLOSING\n
831  0x0000e6a3 0x004108a3 9   10   .rdata   ascii   LAST-ACK\n
832  0x0000e6ad 0x004108ad 10  11   .rdata   ascii   TIME-WAIT\n
833  0x0000e6b8 0x004108b8 11  12   .rdata   ascii   DELETE-TCB\n
834  0x0000e6c4 0x004108c4 22  23   .rdata   ascii   UNKNOWN dwState value\n
835  0x0000e6db 0x004108db 28  29   .rdata   ascii   \tGetTcpTable failed with %d\n
836  0x0000e72c 0x0041092c 15  16   .rdata   ascii   UDP[%d]  %s:%d\n
837  0x0000e73c 0x0041093c 27  28   .rdata   ascii   GetUdpTable failed with %d\n
838  0x0000e758 0x00410958 5   6    .rdata   ascii   other
839  0x0000e75e 0x0041095e 7   8    .rdata   ascii   invalid
840  0x0000e766 0x00410966 7   8    .rdata   ascii   dynamic
841  0x0000e76e 0x0041096e 6   7    .rdata   ascii   static
842  0x0000e78a 0x0041098a 8   9    .rdata   ascii   kernel32
843  0x0000e793 0x00410993 14  15   .rdata   ascii   IsWow64Process
844  0x0000e7a2 0x004109a2 19  20   .rdata   ascii   %d/%d/%d %d:%d:%d%s
845  0x0000e7b8 0x004109b8 38  39   .rdata   ascii   %04d/%02d/%02d %02d:%02d:%02d %12d %s\n
846  0x0000e7df 0x004109df 5   6    .rdata   ascii   \t\t%s\n
847  0x0000e7e5 0x004109e5 14  15   .rdata   ascii   %s: not found\n
848  0x0000e7f9 0x004109f9 15  16   .rdata   ascii   Directry of %s\n
849  0x0000e80c 0x00410a0c 31  32   .rdata   ascii   -----End of main directry-----\n
850  0x0000e82c 0x00410a2c 77  78   .rdata   ascii   pointer %d : (x, y)=(%d, %d)\npointer %d : (x, y)=(%d, %d)  (dx, dy)=(%d, %d)\n
851  0x0000e87c 0x00410a7c 48  49   .rdata   ascii   pointer %d : (x, y)=(%d, %d)  (dx, dy)=(%d, %d)\n
852  0x0000e8ad 0x00410aad 18  19   .rdata   ascii   Runtime: %d msec.\n
853  0x0000e8c0 0x00410ac0 25  26   .rdata   ascii   -----MEMORYSTATUSEX-----\n
854  0x0000e8dc 0x00410adc 42  43   .rdata   ascii   Total      Physical Memory (byte) : %llu \n
855  0x0000e908 0x00410b08 42  43   .rdata   ascii   Available  Physical Memory (byte) : %llu \n
856  0x0000e934 0x00410b34 42  43   .rdata   ascii   Total      Virtual  Memory (byte) : %llu \n
857  0x0000e960 0x00410b60 42  43   .rdata   ascii   Available  Virtual  Memory (byte) : %llu \n
858  0x0000e98b 0x00410b8b 9   10   .rdata   ascii   ProductId
859  0x0000e998 0x00410b98 44  45   .rdata   ascii   SOFTWARE\Microsoft\Windows NT\CurrentVersion
860  0x0000e9c9 0x00410bc9 18  19   .rdata   ascii   SystemManufacturer
861  0x0000e9dc 0x00410bdc 50  51   .rdata   ascii   SYSTEM\CurrentControlSet\Control\SystemInformation
862  0x0000ea0f 0x00410c0f 18  19   .rdata   ascii   OS version: %d.%d\n
863  0x0000ea22 0x00410c22 15  16   .rdata   ascii   #Processor: %d\n
864  0x0000ea32 0x00410c32 4   5    .rdata   ascii   %c:\
865  0x0000ea37 0x00410c37 14  15   .rdata   ascii   Drive[%d]: %s\n
866  0x0000ea46 0x00410c46 17  18   .rdata   ascii   Volume name : %s\n
867  0x0000ea58 0x00410c58 21  22   .rdata   ascii   Serial number : %08X\n
868  0x0000ea6e 0x00410c6e 22  23   .rdata   ascii   File system name : %s\n
869  0x0000ea85 0x00410c85 23  24   .rdata   ascii   Available : %I64u Byte\n
870  0x0000ea9d 0x00410c9d 23  24   .rdata   ascii   All       : %I64u Byte\n
871  0x0000eab5 0x00410cb5 23  24   .rdata   ascii   Free      : %I64u Byte\n
872  0x0000ead0 0x00410cd0 34  35   .rdata   ascii   System locale : %s\nLocale ID : %d\n
873  0x0000eaf3 0x00410cf3 17  18   .rdata   ascii   Time zone ID: %s\n
874  0x0000eb05 0x00410d05 7   8    .rdata   ascii   ProgMan
875  0x0000eb0d 0x00410d0d 26  27   .rdata   ascii   # icon(s) of Desktop : %d\n
876  0x0000eb28 0x00410d28 21  22   .rdata   ascii   Resolution : %d X %d\n
877  0x0000eb3e 0x00410d3e 16  17   .rdata   ascii   Color : %d Bits\n
878  0x0000eb4f 0x00410d4f 7   8    .rdata   ascii   Format\n
879  0x0000eb57 0x00410d57 8   9    .rdata   ascii   CF_TEXT\n
880  0x0000eb60 0x00410d60 10  11   .rdata   ascii   CF_BITMAP\n
881  0x0000eb6b 0x00410d6b 16  17   .rdata   ascii   CF_METAFILEPICT\n
882  0x0000eb7c 0x00410d7c 8   9    .rdata   ascii   CF_SYLK\n
883  0x0000eb85 0x00410d85 7   8    .rdata   ascii   CF_DIF\n
884  0x0000eb8d 0x00410d8d 8   9    .rdata   ascii   CF_TIFF\n
885  0x0000eb96 0x00410d96 11  12   .rdata   ascii   CF_OEMTEXT\n
886  0x0000eba2 0x00410da2 7   8    .rdata   ascii   CF_DIB\n
887  0x0000ebaa 0x00410daa 11  12   .rdata   ascii   CF_PALETTE\n
888  0x0000ebb6 0x00410db6 11  12   .rdata   ascii   CF_PENDATA\n
889  0x0000ebc2 0x00410dc2 8   9    .rdata   ascii   CF_RIFF\n
890  0x0000ebcb 0x00410dcb 8   9    .rdata   ascii   CF_WAVE\n
891  0x0000ebd4 0x00410dd4 15  16   .rdata   ascii   CF_UNICODETEXT\n
892  0x0000ebe4 0x00410de4 15  16   .rdata   ascii   CF_ENHMETAFILE\n
893  0x0000ebf4 0x00410df4 9   10   .rdata   ascii   CF_HDROP\n
894  0x0000ebfe 0x00410dfe 10  11   .rdata   ascii   CF_LOCALE\n
895  0x0000ec09 0x00410e09 7   8    .rdata   ascii   CF_MAX\n
896  0x0000ec11 0x00410e11 16  17   .rdata   ascii   CF_OWNERDISPLAY\n
897  0x0000ec22 0x00410e22 11  12   .rdata   ascii   CF_DSPTEXT\n
898  0x0000ec2e 0x00410e2e 13  14   .rdata   ascii   CF_DSPBITMAP\n
899  0x0000ec3c 0x00410e3c 19  20   .rdata   ascii   CF_DSPMETAFILEPICT\n
900  0x0000ec50 0x00410e50 18  19   .rdata   ascii   CF_DSPENHMETAFILE\n
901  0x0000ec64 0x00410e64 41  42   .rdata   ascii   ---Start of data---\n%s\n---End of data---\n
902  0x0000ec90 0x00410e90 34  35   .rdata   ascii   Error : could not open clipboard.\n
903  0x0000eef0 0x004110f0 29  30   .rdata   ascii   Software\Adobe\Acrobat Reader
904  0x0000ef0e 0x0041110e 20  21   .rdata   ascii   Error: RegOpenKeyEx\n
905  0x0000ef23 0x00411123 12  13   .rdata   ascii   version: %s\n
906  0x0000ef30 0x00411130 7   8    .rdata   ascii   tDIText
907  0x0000ef38 0x00411138 8   9    .rdata   ascii   #%d: %s\n
908  0x0000ef44 0x00411144 31  32   .rdata   ascii   Error: RegEnumKeyEx version:%s\n
909  0x0000ef64 0x00411164 20  21   .rdata   ascii   Error: RegEnumKeyEx\n
910  0x0000ef79 0x00411179 6   7    .rdata   ascii   Error\n
911  0x0000ef80 0x00411180 9   10   .rdata   ascii   WallPaper
912  0x0000ef8a 0x0041118a 21  22   .rdata   ascii   Control Panel\Desktop
913  0x0000efa0 0x004111a0 9   10   .rdata   ascii   Wallpaper
914  0x0000efac 0x004111ac 9   10   .rdata   ascii   Error: 1\n
915  0x0000efb6 0x004111b6 9   10   .rdata   ascii   Error: 2\n
916  0x0000efc0 0x004111c0 9   10   .rdata   ascii   Error: 3\n
917  0x0000efca 0x004111ca 9   10   .rdata   ascii   Error: 4\n
918  0x0000efd4 0x004111d4 9   10   .rdata   ascii   Error: 5\n
919  0x0000efde 0x004111de 8   9    .rdata   ascii   %ls: %s\n
920  0x0000efe7 0x004111e7 8   9    .rdata   ascii   %ls: %d\n
921  0x0000eff0 0x004111f0 8   9    .rdata   ascii   %ls: %u\n
922  0x0000eff9 0x004111f9 9   10   .rdata   ascii   %ls: %ls\n
923  0x0000f003 0x00411203 18  19   .rdata   ascii   ---End of data---\n
924  0x0000f018 0x00411218 64  65   .rdata   ascii   ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/
925  0x0000f059 0x00411259 5   6    .rdata   ascii   %%%2X
926  0x0000f060 0x00411260 8   9    .rdata   ascii   kernel32
927  0x0000f06c 0x0041126c 30  31   .rdata   ascii   Wow64DisableWow64FsRedirection
928  0x0000f08b 0x0041128b 29  30   .rdata   ascii   Wow64RevertWow64FsRedirection
929  0x0000f0a9 0x004112a9 14  15   .rdata   ascii   IsWow64Process
930  0x0000f0b8 0x004112b8 8   9    .rdata   ascii   %c%c%c%c
931  0x0000f0d0 0x004112d0 13  14   .rdata   ascii   Unknown error
932  0x0000f0e0 0x004112e0 42  43   .rdata   ascii   _matherr(): %s in %s(%g, %g)  (retval=%g)\n
933  0x0000f10c 0x0041130c 30  31   .rdata   ascii   Argument domain error (DOMAIN)
934  0x0000f12b 0x0041132b 27  28   .rdata   ascii   Argument singularity (SIGN)
935  0x0000f148 0x00411348 31  32   .rdata   ascii   Overflow range error (OVERFLOW)
936  0x0000f168 0x00411368 53  54   .rdata   ascii   The result is too small to be represented (UNDERFLOW)
937  0x0000f1a0 0x004113a0 34  35   .rdata   ascii   Total loss of significance (TLOSS)
938  0x0000f1c4 0x004113c4 36  37   .rdata   ascii   Partial loss of significance (PLOSS)
939  0x0000f204 0x00411404 27  28   .rdata   ascii   Mingw-w64 runtime failure:\n
940  0x0000f220 0x00411420 31  32   .rdata   ascii   Address %p has no image-section
941  0x0000f240 0x00411440 48  49   .rdata   ascii     VirtualQuery failed for %d bytes at address %p
942  0x0000f274 0x00411474 38  39   .rdata   ascii     VirtualProtect failed with code 0x%x
943  0x0000f29c 0x0041149c 49  50   .rdata   ascii     Unknown pseudo relocation protocol version %d.\n
