[Strings]
nth  paddr      vaddr      len size section type    string
――――――――――――――――――――――――――――――――――――――――――――――――――――――――――
343  0x0000592e 0x0040652e 4   5    .text   ascii   D$@P
344  0x00005968 0x00406568 4   5    .text   ascii   Pj\ah
345  0x000059ba 0x004065ba 5   6    .text   ascii   D$@PS
346  0x000059e2 0x004065e2 5   6    .text   ascii   D$DPS
347  0x00005a34 0x00406634 7   8    .text   ascii   tv!\$0j
348  0x00005a3d 0x0040663d 4   5    .text   ascii   D$4P
349  0x00005b9d 0x0040679d 5   6    .text   ascii   j\aYQP
350  0x00005c83 0x00406883 4   5    .text   ascii   \rl.B
351  0x00005d31 0x00406931 4   5    .text   ascii   Vh"'
352  0x00005d51 0x00406951 4   5    .text   ascii   Vh#'
353  0x00005db7 0x004069b7 4   5    .text   ascii   D$0P
354  0x00005e37 0x00406a37 4   5    .text   ascii   TSWj
355  0x00005e52 0x00406a52 4   5    .text   ascii   s<9]
356  0x00005e7e 0x00406a7e 4   5    .text   ascii   u\bSj
357  0x00005f28 0x00406b28 4   5    .text   ascii   PSh 
358  0x00005f82 0x00406b82 4   5    .text   ascii   9]\bt
359  0x00006203 0x00406e03 4   5    .text   ascii   9]\bt
360  0x0000620c 0x00406e0c 4   7    .text   utf8    D$P蒹 blocks=Basic Latin,CJK Unified Ideographs
361  0x0000622b 0x00406e2b 4   5    .text   ascii   |$0P
362  0x0000624d 0x00406e4d 5   7    .text   utf8    \rL$PP
363  0x00006344 0x00406f44 4   5    .text   ascii   SVWj
364  0x0000640e 0x0040700e 6   7    .text   ascii   A8MvuJ
365  0x0000645d 0x0040705d 5   6    .text   ascii   ?8Evt
366  0x00006642 0x00407242 6   8    .text   utf8    \bf\vM|$
367  0x000066a0 0x004072a0 4   5    .text   ascii   C\bPj
368  0x00006705 0x00407305 4   7    .text   utf8    I7)迱 blocks=Basic Latin,CJK Unified Ideographs
369  0x00006765 0x00407365 6   7    .text   ascii   PWWj%W
370  0x00006787 0x00407387 7   8    .text   ascii   tajDZRW
371  0x0000678f 0x0040738f 4   5    .text   ascii   D$PP
372  0x000067a9 0x004073a9 6   7    .text   ascii   D$LPWW
373  0x000067ea 0x004073ea 4   5    .text   ascii   WWWh
374  0x00006819 0x00407419 4   5    .text   ascii   D$0P
375  0x00006822 0x00407422 4   5    .text   ascii   D$<=
376  0x0000684a 0x0040744a 4   5    .text   ascii   D$P&
377  0x00006852 0x00407452 4   5    .text   ascii   D$T=
378  0x00006898 0x00407498 4   5    .text   ascii   SVWh
379  0x00006a3c 0x0040763c 5   6    .text   ascii   uLj\fX
